#timeI (float64)[1],integ_ch0 (float64)[1],integ_ch1 (float64)[1],integ_ch2 (float64)[1],integ_ch3 (float64)[1],integ_ch4 (float64)[1],integ_ch5 (float64)[1],integ_ch6 (float64)[1],integ_ch7 (float64)[1],integ_ch8 (float64)[1],integ_ch9 (float64)[1],integ_ch10 (float64)[1],integ_ch11 (float64)[1],integ_ch12 (float64)[1],integ_ch13 (float64)[1],integ_ch14 (float64)[1],integ_ch15 (float64)[1],rogowski_ch (float64)[1]
-0.0010000000000000,0.0000000000099125,-0.0000000000060635,0.0000000000004970,-0.0000000000137353,-0.0000000000581105,-0.0000000000226259,-0.0000000000080100,-0.0000000000360456,-0.0000000000518705,-0.0000000000064249,-0.0000000000685122,-0.0000000000244285,3.5799789428710938,32.6579284667968750,-1.9305850267410278,4.7527098655700684,0.0000000000000000
-0.0008999811356348,0.0000000000099125,-0.0000000000060635,0.0000000000004970,-0.0000000000137353,-0.0000000000581105,-0.0000000000226259,-0.0000000000080100,-0.0000000000360456,-0.0000000000518705,-0.0000000000064249,-0.0000000000685122,-0.0000000000244285,3.5799789428710938,32.6617507934570312,-1.9305850267410278,4.7565250396728516,0.0000000000000000
-0.0007999622712696,0.0000000000076292,-0.0000000000072310,0.0000000000008421,-0.0000000000137185,-0.0000000000581891,-0.0000000000196210,-0.0000000000089289,-0.0000000000367600,-0.0000000000511836,-0.0000000000055273,-0.0000000000679463,-0.0000000000231696,3.5799789428710938,32.6579284667968750,-1.9305850267410278,4.7565250396728516,0.0000000000000000
-0.0006999434069044,0.0000000000062078,-0.0000000000081901,0.0000000000006172,-0.0000000000127883,-0.0000000000597147,-0.0000000000203234,-0.0000000000097956,-0.0000000000364628,-0.0000000000525699,-0.0000000000068549,-0.0000000000697943,-0.0000000000230476,3.5761640071868896,32.6579284667968750,-1.9305850267410278,4.7527098655700684,0.0000000000000000
-0.0005999245425391,0.0000000000064269,-0.0000000000073732,-0.0000000000003562,-0.0000000000126603,-0.0000000000599763,-0.0000000000207812,-0.0000000000102862,-0.0000000000342964,-0.0000000000527552,-0.0000000000064962,-0.0000000000678327,-0.0000000000229380,3.5761640071868896,32.6617507934570312,-1.9343990087509155,4.7488961219787598,0.0000000000000000
-0.0004999056781739,0.0000000000065934,-0.0000000000071679,-0.0000000000001434,-0.0000000000117534,-0.0000000000574407,-0.0000000000211192,-0.0000000000112216,-0.0000000000359284,-0.0000000000501580,-0.0000000000069394,-0.0000000000675007,-0.0000000000237506,3.5799789428710938,32.6617507934570312,-1.9305850267410278,4.7527098655700684,0.0000000000000000
-0.0003998868138087,0.0000000000061019,-0.0000000000071625,0.0000000000006309,-0.0000000000125474,-0.0000000000584895,-0.0000000000206252,-0.0000000000110245,-0.0000000000355092,-0.0000000000515668,-0.0000000000076128,-0.0000000000689279,-0.0000000000231654,3.5761640071868896,32.6617507934570312,-1.9343990087509155,4.7527098655700684,0.0000000000000000
-0.0002998679494435,0.0000000000065901,-0.0000000000076326,0.0000000000002732,-0.0000000000143950,-0.0000000000589063,-0.0000000000222718,-0.0000000000118711,-0.0000000000356280,-0.0000000000516188,-0.0000000000067790,-0.0000000000694695,-0.0000000000232000,3.5761640071868896,32.6579284667968750,-1.9305850267410278,4.7565250396728516,0.0000000000000000
-0.0001998490850783,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,3.5761640071868896,32.6579284667968750,-1.9343990087509155,4.7527098655700684,14.6378202438354492
-0.0000998302207131,-0.0000000125625501,-0.0000000098086810,-0.0000000125853701,0.0000000122220403,-0.0000000037088050,-0.0000000352673304,0.0000000396335089,0.0000000191396392,0.0000000106488898,0.0000000038699430,0.0000000114962297,0.0000000306365706,3.5761640071868896,32.6579284667968750,-1.9305850267410278,4.7527098655700684,17.1585693359375000
0.0000001886436521,-0.0000000198588292,-0.0000000175405201,-0.0000000258947708,0.0000000243059599,-0.0000000118206902,-0.0000000748382476,0.0000000809126774,0.0000000386494996,0.0000000213149391,0.0000000047356932,0.0000000215688498,0.0000000570937289,3.5761640071868896,32.6579284667968750,-1.9305850267410278,4.7527098655700684,20.1376991271972656
