#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.65792847,-1.93439901,4.75270987,0.00000000
-0.00089999,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.66175079,-1.93439901,4.75270987,0.00000000
-0.00079998,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.66175079,-1.93058503,4.76034021,0.00000000
-0.00069997,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.58379412,32.66175079,-1.93058503,4.76796913,0.00000000
-0.00059996,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.65792847,-1.92676997,4.76796913,0.00000000
-0.00049995,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.65792847,-1.92676997,4.76796913,0.00000000
-0.00039995,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.65792847,-1.92676997,4.76796913,0.00000000
-0.00029994,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57997894,32.65792847,-1.93058503,4.76415396,0.00000000
-0.00019993,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.57997894,32.66175079,-1.93058503,4.76796913,24.83544922
-0.00009992,-0.00000001,-0.00000001,-0.00000000,0.00000001,0.00000001,-0.00000002,0.00000002,0.00000001,0.00000000,0.00000000,0.00000001,0.00000003,3.57997894,32.66175079,-1.93058503,4.76796913,26.66881943
0.00000009,-0.00000000,-0.00000000,-0.00000000,-0.00000001,-0.00000002,-0.00000003,0.00000003,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000,3.57997894,32.66175079,-1.93058503,4.76415396,23.46056938
0.00010010,0.00000021,0.00000005,-0.00000000,0.00000000,-0.00000005,-0.00000000,-0.00000003,-0.00000004,-0.00000013,-0.00000005,-0.00000013,-0.00000005,3.49224091,32.61978912,-2.02976704,4.43227720,27.58544922
0.00020011,0.00000035,0.00000009,0.00000000,-0.00000002,-0.00000010,-0.00000001,-0.00000006,-0.00000007,-0.00000019,-0.00000009,-0.00000018,-0.00000006,3.55327606,32.64648819,-1.95728803,4.60393810,-16.41382027
0.00030012,0.00000047,0.00000015,0.00000002,-0.00000003,-0.00000013,-0.00000002,-0.00000008,-0.00000009,-0.00000023,-0.00000010,-0.00000023,-0.00000010,3.57616401,32.65412140,-1.93821394,4.70311880,-22.14294052
0.00040013,0.00000054,0.00000017,0.00000003,-0.00000006,-0.00000017,-0.00000004,-0.00000008,-0.00000008,-0.00000025,-0.00000012,-0.00000025,-0.00000012,3.57997894,32.65412140,-1.93058503,4.73363686,-1.28906202
0.00050014,0.00000058,0.00000019,0.00000003,-0.00000005,-0.00000019,-0.00000008,-0.00000006,-0.00000008,-0.00000025,-0.00000012,-0.00000027,-0.00000010,3.56853509,32.65029907,-1.94202900,4.72600698,12.68982029
0.00060014,0.00000063,0.00000022,0.00000004,-0.00000004,-0.00000018,-0.00000010,-0.00000005,-0.00000008,-0.00000026,-0.00000012,-0.00000028,-0.00000009,3.57616401,32.65412140,-1.93058503,4.74508095,12.68982029
