#timeI (float64)[1],integ_ch0 (float64)[1],integ_ch1 (float64)[1],integ_ch2 (float64)[1],integ_ch3 (float64)[1],integ_ch4 (float64)[1],integ_ch5 (float64)[1],integ_ch6 (float64)[1],integ_ch7 (float64)[1],integ_ch8 (float64)[1],integ_ch9 (float64)[1],integ_ch10 (float64)[1],integ_ch11 (float64)[1],integ_ch12 (float64)[1],integ_ch13 (float64)[1],integ_ch14 (float64)[1],integ_ch15 (float64)[1]
0.0002002329644729,0.0000002513089896,-0.0000000623224778,0.0000001247035044,-0.0000001189799974,0.0000001027899970,0.0000001377664063,-0.0000001453950063,-0.0000001034750028,-0.0000001019560969,-0.0000000545144587,0.0000001484505958,-0.0000000297922806,3.5113151073455811,32.0399513244628906,-1.9458440542221069,4.7679691314697266
0.0003002523781790,0.0000001961510065,-0.0000000326716716,0.0000000703246030,-0.0000000212544506,0.0000000924560766,0.0000001335745026,-0.0000001501769020,-0.0000000991011007,-0.0000001394078026,-0.0000000492721917,0.0000000385662702,0.0000000271963803,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0004002717918851,0.0000001334119020,-0.0000000047200999,0.0000000158520006,0.0000000726639584,0.0000000796502277,0.0000001238419998,-0.0000001490395931,-0.0000000907235673,-0.0000001709308037,-0.0000000435392593,-0.0000000693455391,0.0000000793393582,3.5303881168365479,32.0475807189941406,-1.9305850267410278,4.7908568382263184
0.0005002912055911,0.0000000661122215,0.0000000201247907,-0.0000000420533688,0.0000001637161944,0.0000000624928234,0.0000001083027001,-0.0000001389501989,-0.0000000787040122,-0.0000001977862070,-0.0000000357576297,-0.0000001751391068,0.0000001285576019,3.5303881168365479,32.0475807189941406,-1.9305850267410278,4.7908568382263184
0.0006003106192972,0.0000000631348911,0.0000000200475494,-0.0000000516957392,0.0000001751636063,0.0000000515065786,0.0000000936481825,-0.0000001284301021,-0.0000000757421716,-0.0000001998624981,-0.0000000340102098,-0.0000001824200950,0.0000001475250002,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0007003300330033,0.0000001362430027,-0.0000000168636305,-0.0000000032453580,0.0000000784308014,0.0000000511975884,0.0000000803422822,-0.0000001218130024,-0.0000000814592127,-0.0000001722435030,-0.0000000440901786,-0.0000000666526674,0.0000001245686008,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7908568382263184
0.0008003494467094,0.0000002078366066,-0.0000000527192192,0.0000000439443610,-0.0000000211422204,0.0000000466743515,0.0000000631279065,-0.0000001099402027,-0.0000000830262294,-0.0000001446331055,-0.0000000546435786,0.0000000510443492,0.0000001008247992,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0009003688604155,0.0000002799637002,-0.0000000903341331,0.0000000879653825,-0.0000001238490057,0.0000000381428507,0.0000000392820709,-0.0000000922601302,-0.0000000814506009,-0.0000001136678023,-0.0000000638369286,0.0000001690414990,0.0000000776866429,3.5303881168365479,32.0513992309570312,-1.9343990087509155,4.7908568382263184
0.0010003882741215,0.0000003511269995,-0.0000001274942036,0.0000001304446045,-0.0000002296636978,0.0000000260322395,0.0000000117425296,-0.0000000697292890,-0.0000000758799317,-0.0000000798626374,-0.0000000732282572,0.0000002875962082,0.0000000541937411,3.5303881168365479,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0011004076878276,0.0000003568407863,-0.0000001404702061,0.0000001201208022,-0.0000002611481875,-0.0000000021371671,-0.0000000304257810,-0.0000000329045093,-0.0000000551556596,-0.0000000653710330,-0.0000000768091795,0.0000003084873015,0.0000000607959834,3.5265729427337646,32.0513992309570312,-1.9343990087509155,4.7870430946350098
0.0012004271015337,0.0000002834572967,-0.0000001193584040,0.0000000485014908,-0.0000001902712938,-0.0000000507598585,-0.0000000868019470,0.0000000191878300,-0.0000000171769496,-0.0000000730157979,-0.0000000693718718,0.0000002098889951,0.0000001069769979,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0013004465152398,0.0000002215788015,-0.0000000915184373,-0.0000000155794204,-0.0000001127814997,-0.0000000868513723,-0.0000001237904996,0.0000000528333111,0.0000000112102203,-0.0000000828828135,-0.0000000615816305,0.0000001036409998,0.0000001454742034,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7794132232666016
0.0014004659289458,0.0000001657667070,-0.0000000576967807,-0.0000000708612404,-0.0000000272802794,-0.0000001070042970,-0.0000001367871931,0.0000000628106420,0.0000000274142398,-0.0000001018188982,-0.0000000552719612,-0.0000000100853796,0.0000001772566947,3.5074999332427979,32.0399513244628906,-1.9534729719161987,4.7603402137756348
0.0015004853426519,0.0000001212013956,-0.0000000162285598,-0.0000001139452976,0.0000000711790804,-0.0000001055537027,-0.0000001171589972,0.0000000418393000,0.0000000258213895,-0.0000001334362025,-0.0000000485318985,-0.0000001332366963,0.0000002036743041,3.5227589607238770,32.0437698364257812,-1.9343990087509155,4.7832279205322266
0.0016005047563580,0.0000001388675059,0.0000000004205180,-0.0000001058786978,0.0000000969917622,-0.0000000875036932,-0.0000000851183088,0.0000000048335762,0.0000000070860300,-0.0000001476189055,-0.0000000466811798,-0.0000001576783006,0.0000002021687067,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0017005241700641,0.0000002294351020,-0.0000000183826394,-0.0000000392253909,0.0000000187681408,-0.0000000528197788,-0.0000000474082107,-0.0000000416669792,-0.0000000238497009,-0.0000001396308988,-0.0000000565287301,-0.0000000573048311,0.0000001650991948,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0018005435837701,0.0000003149258134,-0.0000000391768289,0.0000000267380003,-0.0000000610784667,-0.0000000219295604,-0.0000000135120697,-0.0000000840232275,-0.0000000538124993,-0.0000001286827995,-0.0000000666861766,0.0000000461217304,0.0000001308333992,3.5303881168365479,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0019005629974762,0.0000003946682909,-0.0000000638672404,0.0000000909296531,-0.0000001418660958,0.0000000045833222,0.0000000122579298,-0.0000001195383987,-0.0000000799266289,-0.0000001163533980,-0.0000000749756808,0.0000001526528024,0.0000001005131978,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0020005824111823,0.0000004731373053,-0.0000000901281609,0.0000001522421940,-0.0000002246047046,0.0000000272081095,0.0000000308209209,-0.0000001474627993,-0.0000001040776993,-0.0000001018017031,-0.0000000844014423,0.0000002625714046,0.0000000717506765,3.5303881168365479,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0021006018248884,0.0000004829557270,-0.0000000934665607,0.0000001589884988,-0.0000002321414030,0.0000000336024399,0.0000000368081494,-0.0000001614208003,-0.0000001130579008,-0.0000001078934986,-0.0000000872420785,0.0000002760872064,0.0000000747100017,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7946720123291016
0.0022006212385944,0.0000004133239884,-0.0000000642791775,0.0000001049672989,-0.0000001397769012,0.0000000187967704,0.0000000279174994,-0.0000001566216952,-0.0000001024418026,-0.0000001374515932,-0.0000000790989105,0.0000001713655990,0.0000001191517995,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0023006406523005,0.0000003417991934,-0.0000000357526098,0.0000000486548188,-0.0000000510296587,-0.0000000000686640,0.0000000117425296,-0.0000001448694036,-0.0000000898195225,-0.0000001632259057,-0.0000000707921899,0.0000000676389078,0.0000001649088972,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0024006600660066,0.0000002685964944,-0.0000000085820000,-0.0000000100597601,0.0000000341866802,-0.0000000243156393,-0.0000000133402702,-0.0000001260692954,-0.0000000715060509,-0.0000001863833035,-0.0000000625801633,-0.0000000348871687,0.0000002108996000,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7870430946350098
0.0025006794797127,0.0000001940169057,0.0000000161169993,-0.0000000713552808,0.0000001174088027,-0.0000000559439890,-0.0000000442900401,-0.0000001011174007,-0.0000000509195388,-0.0000002082709045,-0.0000000536966986,-0.0000001370358973,0.0000002577814939,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0026006988934188,0.0000001859884975,0.0000000150785695,-0.0000000850351896,0.0000001199727961,-0.0000000803883822,-0.0000000748876232,-0.0000000765014576,-0.0000000373329598,-0.0000002027882999,-0.0000000516135614,-0.0000001382450989,0.0000002746722032,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0027007183071248,0.0000002528493042,-0.0000000202792592,-0.0000000421726192,0.0000000155307696,-0.0000000937950233,-0.0000001038272970,-0.0000000548149899,-0.0000000329849108,-0.0000001687085955,-0.0000000603506933,-0.0000000174864603,0.0000002512917945,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0028007377208309,0.0000003228252012,-0.0000000559288900,-0.0000000018058161,-0.0000000940824307,-0.0000001096907027,-0.0000001359196062,-0.0000000286137407,-0.0000000249862193,-0.0000001331529944,-0.0000000699830380,0.0000001049359000,0.0000002273315971,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0029007571345370,0.0000004037036092,-0.0000000856998525,0.0000000453413094,-0.0000001957273952,-0.0000001125144991,-0.0000001506428049,-0.0000000194980103,-0.0000000266823896,-0.0000001009437014,-0.0000000791247317,0.0000002177704062,0.0000001963451979,3.5227589607238770,32.0437698364257812,-1.9382139444351196,4.7832279205322266
0.0030007765482431,0.0000004896676273,-0.0000001091629969,0.0000000992091387,-0.0000002913465096,-0.0000001054250021,-0.0000001487530028,-0.0000000285275803,-0.0000000377806799,-0.0000000743800328,-0.0000000884902391,0.0000003270629065,0.0000001605305044,3.5151300430297852,32.0399513244628906,-1.9496580362319946,4.7641539573669434
0.0031007959619491,0.0000005204993272,-0.0000000997571732,0.0000001141071024,-0.0000002951190936,-0.0000000867312124,-0.0000001217203049,-0.0000000625349301,-0.0000000553450796,-0.0000000814585235,-0.0000000939649283,0.0000003287524066,0.0000001490652011,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7832279205322266
0.0032008153756552,0.0000004680346137,-0.0000000565982887,0.0000000736125472,-0.0000001914109049,-0.0000000805171183,-0.0000000978143433,-0.0000000932595867,-0.0000000639120330,-0.0000001184898011,-0.0000000860885976,0.0000002088341944,0.0000001798439939,3.5303881168365479,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0033008347893613,0.0000004121880863,-0.0000000156106594,0.0000000309458912,-0.0000000872709904,-0.0000000757707213,-0.0000000766829302,-0.0000001198055060,-0.0000000717729591,-0.0000001566880030,-0.0000000788492827,0.0000000932039725,0.0000002143088977,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0034008542030674,0.0000003516690867,0.0000000212490292,-0.0000000132710403,0.0000000155566706,-0.0000000751699076,-0.0000000625953334,-0.0000001406733929,-0.0000000755613598,-0.0000001941567973,-0.0000000720317388,-0.0000000199735002,0.0000002533166139,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7870430946350098
0.0035008736167734,0.0000002871144034,0.0000000562979210,-0.0000000593534217,0.0000001151814999,-0.0000000771096680,-0.0000000556632003,-0.0000001556910973,-0.0000000766376118,-0.0000002289659022,-0.0000000642242881,-0.0000001309726940,0.0000002958634013,3.5265729427337646,32.0513992309570312,-1.9305850267410278,4.7908568382263184
0.0036008930304795,0.0000002876564906,0.0000000642105178,-0.0000000590382605,0.0000001339237059,-0.0000000731786471,-0.0000000478720708,-0.0000001702865973,-0.0000000868576819,-0.0000002393219916,-0.0000000620034228,-0.0000001398487939,0.0000003095092040,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0037009124441856,0.0000003627179979,0.0000000365764805,-0.0000000009284620,0.0000000457894309,-0.0000000576605892,-0.0000000386893610,-0.0000001877685065,-0.0000001057307983,-0.0000002220761957,-0.0000000701035532,-0.0000000261996806,0.0000002829357868,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0038009318578917,0.0000004364885910,0.0000000065051560,0.0000000536889502,-0.0000000452973516,-0.0000000470863384,-0.0000000366964805,-0.0000002007010949,-0.0000001212718956,-0.0000002022219974,-0.0000000797789426,0.0000000896963925,0.0000002582314949,3.5265729427337646,32.0513992309570312,-1.9343990087509155,4.7870430946350098
0.0039009512715977,0.0000005091234812,-0.0000000244844394,0.0000001075056986,-0.0000001395352029,-0.0000000403916012,-0.0000000418590709,-0.0000002041131069,-0.0000001353750037,-0.0000001808235055,-0.0000000884730227,0.0000002068616993,0.0000002346260999,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7908568382263184
0.0040009706853038,0.0000005816550015,-0.0000000568814897,0.0000001574041022,-0.0000002357241016,-0.0000000403143510,-0.0000000540826406,-0.0000002018901029,-0.0000001443035984,-0.0000001560016045,-0.0000000968830278,0.0000003253906016,0.0000002126042062,3.5265729427337646,32.0475807189941406,-1.9382139444351196,4.7870430946350098
0.0041009900990099,0.0000005882378105,-0.0000000640989626,0.0000001553767959,-0.0000002558562073,-0.0000000565276395,-0.0000000792083910,-0.0000001875702935,-0.0000001360638038,-0.0000001506133032,-0.0000001024954983,0.0000003487259050,0.0000002197948987,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0042010095127160,0.0000005150264997,-0.0000000388335515,0.0000000924117813,-0.0000001765534989,-0.0000000928251396,-0.0000001172534994,-0.0000001573626065,-0.0000001116459032,-0.0000001686399003,-0.0000000938616296,0.0000002492099895,0.0000002689266125,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0043010289264221,0.0000004438201131,-0.0000000147524597,0.0000000262865498,-0.0000000992708635,-0.0000001347444964,-0.0000001619902008,-0.0000001233122049,-0.0000000846018580,-0.0000001848132030,-0.0000000857614992,0.0000001514779058,0.0000003185861885,3.5265729427337646,32.0513992309570312,-1.9343990087509155,4.7908568382263184
0.0044010483401281,0.0000003725621127,0.0000000093629620,-0.0000000421555804,-0.0000000252946908,-0.0000001813072998,-0.0000002129202983,-0.0000000816538375,-0.0000000536058593,-0.0000001975288058,-0.0000000767489325,0.0000000539945013,0.0000003676314009,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0045010677538342,0.0000003021301893,0.0000000325000293,-0.0000001113303014,0.0000000458843914,-0.0000002305908993,-0.0000002676644044,-0.0000000353428291,-0.0000000190367100,-0.0000002084081956,-0.0000000682011816,-0.0000000424169002,0.0000004170919112,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0046010871675403,0.0000003113891864,0.0000000399148803,-0.0000001223865951,0.0000000476023594,-0.0000002521084923,-0.0000002893112026,-0.0000000208334896,-0.0000000104783702,-0.0000002019904031,-0.0000000663160264,-0.0000000524937001,0.0000004273802858,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7832279205322266
0.0047011065812464,0.0000004054761860,0.0000000192151006,-0.0000000655971135,-0.0000000449865603,-0.0000002427271966,-0.0000002825937884,-0.0000000371694213,-0.0000000266048996,-0.0000001780436065,-0.0000000743300674,0.0000000549807417,0.0000003936422956,3.5151300430297852,32.0399513244628906,-1.9496580362319946,4.7641539573669434
0.0048011259949524,0.0000005064645165,0.0000000053036762,0.0000000006132960,-0.0000001269309990,-0.0000002142144950,-0.0000002486031860,-0.0000000840663077,-0.0000000580744484,-0.0000001660486930,-0.0000000848834887,0.0000001543937032,0.0000003543316893,3.5227589607238770,32.0437698364257812,-1.9420289993286133,4.7832279205322266
0.0049011454086585,0.0000006024704930,-0.0000000098263886,0.0000000693450275,-0.0000002046971019,-0.0000001806636050,-0.0000002088743969,-0.0000001362017059,-0.0000000938145632,-0.0000001590645979,-0.0000000952647312,0.0000002538752994,0.0000003174266965,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0050011648223646,0.0000006955851859,-0.0000000271963607,0.0000001361773059,-0.0000002819105873,-0.0000001483828953,-0.0000001730541044,-0.0000001849511051,-0.0000001281426023,-0.0000001534447023,-0.0000001046388007,0.0000003560155051,0.0000002862240081,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0051011842360707,0.0000007186637845,-0.0000000227766304,0.0000001525232989,-0.0000002827480046,-0.0000001316803946,-0.0000001501016982,-0.0000002213020025,-0.0000001488840979,-0.0000001685112068,-0.0000001100360976,0.0000003652432952,0.0000002879804981,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7870430946350098
0.0052012036497767,0.0000006606144893,0.0000000142890304,0.0000001090558968,-0.0000001814483994,-0.0000001353882055,-0.0000001419841027,-0.0000002426351955,-0.0000001540070969,-0.0000002080392960,-0.0000001028138996,0.0000002554104128,0.0000003328289893,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0053012230634828,0.0000006009044000,0.0000000485397891,0.0000000628372803,-0.0000000831875866,-0.0000001422203013,-0.0000001402403029,-0.0000002567740012,-0.0000001558668004,-0.0000002455253139,-0.0000000955918367,0.0000001476100948,0.0000003821423888,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0054012424771889,0.0000005385352893,0.0000000813745231,0.0000000127940396,0.0000000129754003,-0.0000001557471023,-0.0000001460643944,-0.0000002644163999,-0.0000001544720050,-0.0000002813982860,-0.0000000887829117,0.0000000432316192,0.0000004336883990,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0055012618908950,0.0000004743851036,0.0000001118405990,-0.0000000396087003,0.0000001061341024,-0.0000001734108963,-0.0000001588549026,-0.0000002657174889,-0.0000001482642062,-0.0000003140451952,-0.0000000810271032,-0.0000000606923507,0.0000004875445825,3.5227589607238770,32.0437698364257812,-1.9382139444351196,4.7870430946350098
0.0056012813046010,0.0000004755295038,0.0000001152219014,-0.0000000449324489,0.0000001189196013,-0.0000001856845984,-0.0000001730798971,-0.0000002670701917,-0.0000001504080984,-0.0000003217500080,-0.0000000795034865,-0.0000000634109369,0.0000005125431812,3.5265729427337646,32.0475807189941406,-1.9382139444351196,4.7870430946350098
0.0057013007183071,0.0000005539383210,0.0000000858114078,0.0000000059881540,0.0000000229206094,-0.0000001863970027,-0.0000001866263943,-0.0000002733771112,-0.0000001628926043,-0.0000003008319993,-0.0000000880081927,0.0000000559069413,0.0000004991483138,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7832279205322266
0.0058013201320132,0.0000006332936096,0.0000000540837597,0.0000000546259287,-0.0000000760049303,-0.0000001928256950,-0.0000002067183971,-0.0000002720157113,-0.0000001706846007,-0.0000002788243023,-0.0000000975716787,0.0000001763997943,0.0000004867918051,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0059013395457193,0.0000007131308166,0.0000000210173194,0.0000001015515991,-0.0000001767519962,-0.0000002043268950,-0.0000002326859061,-0.0000002654072944,-0.0000001767891007,-0.0000002539080128,-0.0000001072125997,0.0000002981618081,0.0000004755169982,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0060013589594254,0.0000007931744790,-0.0000000125211397,0.0000001453597065,-0.0000002804688961,-0.0000002203771032,-0.0000002651474915,-0.0000002535774968,-0.0000001794927016,-0.0000002271039961,-0.0000001180414984,0.0000004201810953,0.0000004654102952,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0061013783731314,0.0000008106426890,-0.0000000204080006,0.0000001370376026,-0.0000003099420098,-0.0000002525804916,-0.0000003108806936,-0.0000002300644013,-0.0000001666810050,-0.0000002200426934,-0.0000001233353970,0.0000004462949903,0.0000004853122277,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7832279205322266
0.0062013977868375,0.0000007558288075,0.0000000063592620,0.0000000696602029,-0.0000002344032026,-0.0000003007311875,-0.0000003636920098,-0.0000001988659051,-0.0000001414192070,-0.0000002385583002,-0.0000001167417025,0.0000003480313069,0.0000005448707725,3.5151300430297852,32.0399513244628906,-1.9496580362319946,4.7679691314697266
0.0063014172005436,0.0000007109020999,0.0000000434077592,0.0000000118826096,-0.0000001497825934,-0.0000003332264100,-0.0000003924083956,-0.0000001932568949,-0.0000001295719017,-0.0000002633630913,-0.0000001106729997,0.0000002404624979,0.0000005982856806,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7832279205322266
0.0064014366142497,0.0000006754494848,0.0000000841465067,-0.0000000379306506,-0.0000000574612500,-0.0000003506671078,-0.0000004009725956,-0.0000002084555035,-0.0000001285215063,-0.0000002960701124,-0.0000001040707005,0.0000001287086064,0.0000006496152878,3.5227589607238770,32.0437698364257812,-1.9420289993286133,4.7755990028381348
0.0065014560279557,0.0000006439981917,0.0000001295452989,-0.0000000812617174,0.0000000434498908,-0.0000003571730076,-0.0000003934650010,-0.0000002440482092,-0.0000001389997948,-0.0000003386612093,-0.0000000981914496,0.0000000121779200,0.0000007006074725,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7832279205322266
0.0066014754416618,0.0000006757334745,0.0000001462372978,-0.0000000738680868,0.0000000693920512,-0.0000003534221946,-0.0000003804769051,-0.0000002870851006,-0.0000001624535031,-0.0000003619043980,-0.0000000985960327,-0.0000000033532159,0.0000007272328162,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7870430946350098
0.0067014948553679,0.0000007825818216,0.0000001279748005,-0.0000000100938298,-0.0000000129236000,-0.0000003368913042,-0.0000003663463133,-0.0000003349555868,-0.0000001984690954,-0.0000003603514074,-0.0000001100360976,0.0000001064195985,0.0000007195574767,3.5227589607238770,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0068015142690740,0.0000008874595210,0.0000001074295000,0.0000000518831413,-0.0000000957226973,-0.0000003255788954,-0.0000003600669913,-0.0000003781217970,-0.0000002325561042,-0.0000003569194007,-0.0000001226381983,0.0000002183621035,0.0000007180778994,3.5227589607238770,32.0475807189941406,-1.9382139444351196,4.7870430946350098
0.0069015336827800,0.0000009927331348,0.0000000853994777,0.0000001110405989,-0.0000001810339967,-0.0000003202574987,-0.0000003620426980,-0.0000004150844006,-0.0000002638792864,-0.0000003524492911,-0.0000001358601054,0.0000003338379884,0.0000007206996884,3.5265729427337646,32.0475807189941406,-1.9305850267410278,4.7870430946350098
0.0070015530964861,0.0000010998479638,0.0000000600310912,0.0000001663480020,-0.0000002690732970,-0.0000003197339140,-0.0000003737939096,-0.0000004465501036,-0.0000002913538140,-0.0000003470009915,-0.0000001489527932,0.0000004515864021,0.0000007283836112,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0071015725101922,0.0000011430620361,0.0000000597307235,0.0000001688352995,-0.0000002814875870,-0.0000003385821969,-0.0000004003626941,-0.0000004670388876,-0.0000003047078962,-0.0000003623935072,-0.0000001572682038,0.0000004736781989,0.0000007720726103,3.5265729427337646,32.0475807189941406,-1.9343990087509155,4.7870430946350098
0.0072015919238983,0.0000011092789691,0.0000000904027928,0.0000001111854999,-0.0000001929130065,-0.0000003791626000,-0.0000004446011985,-0.0000004721136975,-0.0000003004373070,-0.0000004031226979,-0.0000001534548062,0.0000003753972919,0.0000008593900134,3.5265729427337646,32.0475807189941406,-1.9382139444351196,4.7870430946350098
0.0073016113376043,0.0000010730090025,0.0000001258978983,0.0000000599326526,-0.0000001096994993,-0.0000004232620086,-0.0000004989673243,-0.0000004783000236,-0.0000002943586992,-0.0000004277731023,-0.0000001464822930,0.0000002850318879,0.0000009521156130,3.5227589607238770,32.0437698364257812,-1.9343990087509155,4.7870430946350098
