#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94584405,4.77941322,0.00000000
-0.00089999,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94965804,4.77559900,0.00000000
-0.00079997,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94584405,4.77941322,0.00000000
-0.00069996,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94965804,4.77941322,0.00000000
-0.00059995,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94584405,4.77941322,0.00000000
-0.00049993,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94584405,4.78322792,0.00000000
-0.00039992,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94202900,4.77941322,0.00000000
-0.00029991,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54946208,32.47864151,-1.94965804,4.77941322,0.00000000
-0.00019990,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.54946208,32.47864151,-1.94584405,4.77559900,4.26814985
-0.00009988,-0.00000000,-0.00000001,-0.00000001,0.00000002,0.00000000,-0.00000004,0.00000004,0.00000001,0.00000001,-0.00000000,0.00000001,0.00000004,3.54946208,32.47864151,-1.94965804,4.77941322,7.01810503
0.00000013,0.00000001,-0.00000002,-0.00000001,0.00000004,0.00000001,-0.00000007,0.00000008,0.00000002,0.00000001,-0.00000001,0.00000000,0.00000007,3.54564691,32.47483063,-1.95347297,4.77178383,8.39308167
0.00010014,0.00000022,0.00000002,-0.00000002,0.00000009,-0.00000004,-0.00000015,0.00000012,-0.00000002,-0.00000006,-0.00000007,-0.00000014,0.00000013,3.49605608,32.45574951,-1.99924898,4.69930506,22.14286041
0.00020016,0.00000027,-0.00000000,-0.00000007,0.00000004,-0.00000016,-0.00000030,0.00000025,0.00000001,-0.00000007,-0.00000009,-0.00000016,0.00000028,3.56471992,32.48246002,-1.92676997,4.79848623,59.72560120
0.00030017,0.00000020,-0.00000005,-0.00000012,-0.00000004,-0.00000026,-0.00000040,0.00000034,0.00000006,-0.00000004,-0.00000010,-0.00000011,0.00000040,3.57616401,32.49008942,-1.91914105,4.82137394,80.12110901
0.00040018,0.00000017,-0.00000008,-0.00000014,-0.00000006,-0.00000030,-0.00000039,0.00000033,0.00000007,-0.00000006,-0.00000009,-0.00000007,0.00000045,3.57616401,32.49008942,-1.91914105,4.81756020,15.26797009
0.00050020,0.00000018,-0.00000008,-0.00000013,-0.00000006,-0.00000029,-0.00000031,0.00000024,0.00000004,-0.00000009,-0.00000008,-0.00000004,0.00000043,3.56853509,32.48627090,-1.93058503,4.80992985,-70.20982361
0.00060021,0.00000027,-0.00000003,-0.00000009,-0.00000004,-0.00000024,-0.00000016,0.00000009,-0.00000000,-0.00000015,-0.00000007,-0.00000006,0.00000032,3.55327606,32.47864151,-1.94584405,4.78704309,-143.77110291
0.00070022,0.00000037,0.00000003,-0.00000004,0.00000001,-0.00000019,-0.00000008,-0.00000003,-0.00000006,-0.00000019,-0.00000008,-0.00000011,0.00000026,3.53038812,32.47100830,-1.96491694,4.75652504,-173.56230164
0.00080023,0.00000048,0.00000009,0.00000001,0.00000008,-0.00000012,-0.00000002,-0.00000010,-0.00000011,-0.00000024,-0.00000008,-0.00000016,0.00000023,3.54564691,32.47864151,-1.95347297,4.76796913,-149.72940063
