#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.01345580,0.07287735,0.06831105,0.06064547,0.00000000
-0.00089999,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.01345580,0.07287735,0.06831105,0.06064547,0.00000000
-0.00079998,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.01345580,0.07287735,0.06831105,0.06446016,0.00000000
-0.00069997,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.01345580,0.07287735,0.06831105,0.06446016,0.00000000
-0.00059996,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00964111,0.07287735,0.06831105,0.06064547,0.00000000
-0.00049995,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00964111,0.07287735,0.06831105,0.06446016,0.00000000
-0.00039995,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00964111,0.07669203,0.06449636,0.06446016,0.00000000
-0.00029994,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.01345580,0.07669203,0.06831105,0.06064547,0.00000000
-0.00019993,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.01345580,0.07287735,0.06449636,0.06446016,-1.31296003
-0.00009992,-0.00000000,-0.00000001,-0.00000000,-0.00000002,-0.00000002,-0.00000001,0.00000001,0.00000001,0.00000000,-0.00000000,0.00000000,0.00000000,-0.01345580,0.07287735,0.06831105,0.06446016,-0.67282718
0.00000009,0.00000000,-0.00000001,-0.00000001,-0.00000003,-0.00000004,-0.00000002,0.00000002,0.00000001,-0.00000000,-0.00000001,-0.00000000,-0.00000001,-0.01345580,0.07287735,0.06449636,0.06064547,0.18367609
0.00010010,0.00000019,0.00000003,-0.00000000,-0.00000002,-0.00000006,-0.00000000,-0.00000004,-0.00000004,-0.00000012,-0.00000010,-0.00000011,-0.00000004,-0.06686141,0.04617454,0.00727606,-0.01183358,3.56101298
0.00020011,0.00000034,0.00000009,0.00000001,0.00000001,-0.00000007,-0.00000000,-0.00000006,-0.00000007,-0.00000019,-0.00000014,-0.00000018,-0.00000005,-0.03252923,0.06524798,0.04923762,0.03012798,3.55218601
0.00030012,0.00000043,0.00000014,0.00000003,0.00000003,-0.00000007,-0.00000000,-0.00000008,-0.00000009,-0.00000021,-0.00000015,-0.00000021,-0.00000005,-0.02108517,0.06906266,0.05686699,0.05301610,2.34091496
0.00040013,0.00000050,0.00000018,0.00000005,0.00000006,-0.00000006,0.00000000,-0.00000009,-0.00000010,-0.00000024,-0.00000016,-0.00000024,-0.00000006,-0.00964111,0.07287735,0.06831105,0.06446016,0.80488771
0.00050014,0.00000054,0.00000020,0.00000006,0.00000008,-0.00000005,0.00000001,-0.00000012,-0.00000013,-0.00000025,-0.00000017,-0.00000026,-0.00000006,-0.01727049,0.06906266,0.06831105,0.05683079,0.22981600
0.00060014,0.00000062,0.00000025,0.00000009,0.00000012,-0.00000001,0.00000004,-0.00000016,-0.00000016,-0.00000028,-0.00000017,-0.00000029,-0.00000008,-0.01727049,0.06524798,0.06831105,0.05301610,-1.15779805
0.00070015,0.00000066,0.00000027,0.00000012,0.00000013,-0.00000000,0.00000008,-0.00000021,-0.00000019,-0.00000030,-0.00000019,-0.00000031,-0.00000009,-0.00964111,0.06906266,0.07212573,0.05683079,-0.41159919
0.00080016,0.00000072,0.00000031,0.00000015,0.00000014,0.00000001,0.00000011,-0.00000026,-0.00000022,-0.00000033,-0.00000021,-0.00000035,-0.00000011,-0.01727049,0.06524798,0.05686699,0.06064547,-0.00798586
0.00090017,0.00000077,0.00000033,0.00000018,0.00000014,0.00000001,0.00000013,-0.00000030,-0.00000025,-0.00000036,-0.00000023,-0.00000037,-0.00000011,-0.00964111,0.06906266,0.06449636,0.05683079,0.82173848
0.00100018,0.00000080,0.00000035,0.00000020,0.00000014,0.00000000,0.00000013,-0.00000033,-0.00000027,-0.00000039,-0.00000024,-0.00000039,-0.00000011,-0.01345580,0.07287735,0.06449636,0.06827485,1.67924798
0.00110019,0.00000085,0.00000037,0.00000022,0.00000014,-0.00000001,0.00000015,-0.00000035,-0.00000028,-0.00000042,-0.00000024,-0.00000041,-0.00000013,-0.00964111,0.07287735,0.07212573,0.06446016,1.87505102
0.00120020,0.00000088,0.00000040,0.00000023,0.00000016,-0.00000000,0.00000014,-0.00000037,-0.00000031,-0.00000043,-0.00000025,-0.00000042,-0.00000011,-0.01345580,0.06906266,0.07212573,0.06446016,1.96797502
0.00130021,0.00000087,0.00000041,0.00000023,0.00000017,-0.00000000,0.00000012,-0.00000036,-0.00000031,-0.00000043,-0.00000025,-0.00000041,-0.00000009,-0.01727049,0.06906266,0.06831105,0.05301610,1.51654303
0.00140022,0.00000092,0.00000044,0.00000025,0.00000019,-0.00000000,0.00000011,-0.00000037,-0.00000033,-0.00000045,-0.00000025,-0.00000042,-0.00000009,-0.01727049,0.07287735,0.06831105,0.06064547,1.36867905
0.00150023,0.00000090,0.00000045,0.00000024,0.00000018,-0.00000002,0.00000007,-0.00000035,-0.00000033,-0.00000044,-0.00000025,-0.00000040,-0.00000006,-0.00964111,0.06524798,0.04542293,0.06446016,1.57110596
0.00160023,0.00000093,0.00000047,0.00000024,0.00000019,-0.00000004,0.00000004,-0.00000033,-0.00000033,-0.00000045,-0.00000024,-0.00000040,-0.00000005,-0.00201174,0.07287735,0.03779355,0.05683079,1.57087696
0.00170024,0.00000095,0.00000047,0.00000025,0.00000017,-0.00000008,0.00000001,-0.00000031,-0.00000033,-0.00000045,-0.00000025,-0.00000040,-0.00000004,0.01324701,0.09958015,0.04923762,0.07590422,2.56157207
0.00180025,0.00000095,0.00000048,0.00000024,0.00000013,-0.00000012,-0.00000004,-0.00000028,-0.00000032,-0.00000045,-0.00000024,-0.00000039,-0.00000002,0.03232044,0.11865360,0.06831105,0.06446016,3.22226000
0.00190026,0.00000099,0.00000050,0.00000025,0.00000010,-0.00000017,-0.00000007,-0.00000026,-0.00000031,-0.00000045,-0.00000025,-0.00000040,-0.00000003,0.06665262,0.15680040,0.08356979,0.03012798,3.79896307
0.00200027,0.00000100,0.00000051,0.00000025,0.00000007,-0.00000021,-0.00000011,-0.00000023,-0.00000030,-0.00000044,-0.00000025,-0.00000039,-0.00000002,0.10098480,0.23690890,0.12553130,-0.45815191,4.17968607
0.00210028,0.00000104,0.00000054,0.00000026,0.00000004,-0.00000024,-0.00000012,-0.00000024,-0.00000031,-0.00000045,-0.00000026,-0.00000040,-0.00000003,0.15820511,0.33990541,0.07594042,-0.86250871,4.43791723
0.00220029,0.00000106,0.00000057,0.00000027,0.00000005,-0.00000024,-0.00000013,-0.00000023,-0.00000031,-0.00000045,-0.00000025,-0.00000041,-0.00000003,0.34131011,0.42001379,0.10645790,-1.61018705,3.12671399
0.00230030,0.00000107,0.00000059,0.00000028,0.00000006,-0.00000023,-0.00000012,-0.00000026,-0.00000034,-0.00000045,-0.00000026,-0.00000040,-0.00000002,0.73040807,0.59548938,-0.06901768,-2.08702302,2.24625707
0.00240031,0.00000111,0.00000063,0.00000031,0.00000009,-0.00000020,-0.00000010,-0.00000029,-0.00000036,-0.00000048,-0.00000025,-0.00000042,-0.00000002,1.18817103,0.91592312,0.06831105,-3.23524404,0.66728407
0.00250032,0.00000115,0.00000067,0.00000033,0.00000012,-0.00000017,-0.00000007,-0.00000033,-0.00000040,-0.00000050,-0.00000025,-0.00000043,-0.00000003,1.78707600,1.31646502,0.36204189,-4.01725483,-0.33268979
0.00260032,0.00000117,0.00000070,0.00000035,0.00000014,-0.00000015,-0.00000005,-0.00000035,-0.00000042,-0.00000051,-0.00000025,-0.00000043,-0.00000002,2.45083189,1.98403502,0.67866093,-5.18454885,-1.37716699
0.00270033,0.00000119,0.00000072,0.00000037,0.00000014,-0.00000016,-0.00000003,-0.00000038,-0.00000045,-0.00000052,-0.00000026,-0.00000043,-0.00000001,3.14128995,2.46850109,0.67866093,-5.91696882,-1.63961196
0.00280034,0.00000123,0.00000077,0.00000041,0.00000014,-0.00000016,-0.00000001,-0.00000040,-0.00000047,-0.00000055,-0.00000027,-0.00000044,-0.00000001,4.41920996,3.50609493,0.65958750,-7.61831903,-2.10563397
0.00290035,0.00000124,0.00000078,0.00000042,0.00000013,-0.00000017,-0.00000001,-0.00000040,-0.00000047,-0.00000055,-0.00000026,-0.00000043,0.00000002,5.34617901,4.24614477,0.87321001,-8.40414429,-3.42765903
0.00300036,0.00000125,0.00000080,0.00000044,0.00000012,-0.00000018,-0.00000001,-0.00000040,-0.00000049,-0.00000055,-0.00000026,-0.00000041,0.00000004,6.93308878,4.83360577,-0.17964360,-9.72402573,-4.16948414
0.00310037,0.00000128,0.00000084,0.00000047,0.00000011,-0.00000019,-0.00000001,-0.00000039,-0.00000049,-0.00000057,-0.00000025,-0.00000041,0.00000005,8.51236916,6.41288710,0.25523070,-13.01609993,-6.21347523
0.00320038,0.00000133,0.00000089,0.00000049,0.00000013,-0.00000018,-0.00000001,-0.00000039,-0.00000050,-0.00000057,-0.00000025,-0.00000040,0.00000006,10.08020020,7.27119112,-0.73658788,-14.93488979,-8.87173653
0.00330039,0.00000133,0.00000092,0.00000051,0.00000015,-0.00000017,-0.00000002,-0.00000035,-0.00000049,-0.00000056,-0.00000023,-0.00000037,0.00000010,12.34994030,9.08698177,-1.64829803,-17.09399986,-11.84768963
0.00340040,0.00000136,0.00000096,0.00000053,0.00000018,-0.00000016,-0.00000002,-0.00000031,-0.00000048,-0.00000054,-0.00000022,-0.00000034,0.00000014,13.52486992,9.22049618,-1.04176295,-19.58880997,-16.70037079
0.00350041,0.00000138,0.00000101,0.00000056,0.00000020,-0.00000016,-0.00000004,-0.00000027,-0.00000046,-0.00000051,-0.00000020,-0.00000031,0.00000017,16.52703094,10.07499027,-5.77578878,-19.33703995,-20.72312927
0.00360041,0.00000145,0.00000109,0.00000062,0.00000026,-0.00000011,-0.00000002,-0.00000020,-0.00000041,-0.00000048,-0.00000015,-0.00000026,0.00000023,16.39351082,10.08261967,-5.24554777,-20.64166069,-30.60721016
0.00370042,0.00000149,0.00000113,0.00000066,0.00000028,-0.00000010,0.00000001,-0.00000017,-0.00000040,-0.00000045,-0.00000014,-0.00000022,0.00000027,17.80495071,9.62103844,-5.31039715,-21.70595932,-35.27853012
0.00380043,0.00000155,0.00000120,0.00000072,0.00000030,-0.00000007,0.00000003,-0.00000015,-0.00000038,-0.00000045,-0.00000012,-0.00000020,0.00000029,18.67851067,10.52511978,-4.55890417,-23.30050087,-41.29034042
0.00390044,0.00000165,0.00000129,0.00000079,0.00000035,-0.00000002,0.00000012,-0.00000016,-0.00000038,-0.00000044,-0.00000011,-0.00000019,0.00000031,19.40711021,9.25482845,-4.85263491,-23.20894051,-48.76036835
0.00400045,0.00000168,0.00000133,0.00000084,0.00000037,0.00000001,0.00000017,-0.00000016,-0.00000037,-0.00000043,-0.00000009,-0.00000014,0.00000036,19.76951027,9.56000328,-6.63409424,-22.13319969,-54.42031097
0.00410046,0.00000179,0.00000144,0.00000096,0.00000045,0.00000010,0.00000027,-0.00000014,-0.00000035,-0.00000041,-0.00000007,-0.00000011,0.00000041,22.03543091,8.35074806,-6.27169800,-22.82365990,-66.97239685
0.00420047,0.00000182,0.00000150,0.00000101,0.00000051,0.00000015,0.00000032,-0.00000013,-0.00000035,-0.00000039,-0.00000005,-0.00000007,0.00000046,17.99949074,8.36600685,-5.83300877,-21.85473061,-74.51732635
0.00430048,0.00000194,0.00000165,0.00000115,0.00000065,0.00000029,0.00000042,-0.00000005,-0.00000030,-0.00000036,0.00000002,0.00000001,0.00000055,19.60548019,8.31260109,-4.49405384,-22.88850975,-93.35659790
0.00440049,0.00000201,0.00000173,0.00000121,0.00000073,0.00000036,0.00000048,-0.00000003,-0.00000029,-0.00000033,0.00000004,0.00000004,0.00000059,17.11449051,8.68644047,-3.57471490,-22.27816010,-102.10240173
0.00450049,0.00000206,0.00000181,0.00000129,0.00000081,0.00000042,0.00000051,0.00000000,-0.00000027,-0.00000032,0.00000008,0.00000010,0.00000066,20.51337051,10.39923000,-7.68694687,-22.87706947,-111.20230103
0.00460050,0.00000210,0.00000187,0.00000133,0.00000086,0.00000047,0.00000055,0.00000004,-0.00000025,-0.00000030,0.00000010,0.00000015,0.00000073,15.46654034,9.73166466,-1.50334001,-23.12883949,-118.77980042
0.00470051,0.00000215,0.00000193,0.00000139,0.00000090,0.00000049,0.00000056,0.00000008,-0.00000023,-0.00000028,0.00000012,0.00000019,0.00000078,18.33518982,10.48696995,-6.99648905,-21.74791908,-125.16600037
0.00480052,0.00000224,0.00000203,0.00000151,0.00000099,0.00000057,0.00000063,0.00000018,-0.00000017,-0.00000023,0.00000016,0.00000026,0.00000086,19.60165977,11.26517010,-7.71365023,-22.87324905,-139.98779297
0.00490053,0.00000227,0.00000206,0.00000152,0.00000098,0.00000055,0.00000062,0.00000022,-0.00000014,-0.00000021,0.00000017,0.00000030,0.00000090,15.42457962,11.74582005,-5.39050579,-22.10650063,-143.58650208
0.00500054,0.00000236,0.00000216,0.00000164,0.00000107,0.00000061,0.00000065,0.00000030,-0.00000009,-0.00000018,0.00000022,0.00000037,0.00000098,15.32540035,11.93655014,-4.36435509,-23.23945999,-156.89770508
