#Idle_Thread_Histogram (uint32)[18]
{ 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 } 
{ 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 } 
{ 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 4 } 
{ 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 4 } 
{ 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 4 } 
{ 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 4 } 
{ 6 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 4 } 
{ 6 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 5 } 
{ 6 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 6 } 
{ 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 6 } 
{ 8 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 6 } 
{ 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 6 } 
{ 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 7 } 
{ 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 8 } 
{ 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 8 } 
{ 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 8 } 
{ 10 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 8 } 
{ 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 8 } 
{ 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 9 } 
{ 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 10 } 
{ 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 11 } 
{ 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 11 } 
{ 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 12 } 
{ 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 12 } 
{ 13 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 12 } 
{ 13 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 12 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 12 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 13 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 14 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 15 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 16 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 17 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 18 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 19 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 20 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 21 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 22 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 23 } 
{ 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 24 } 
{ 15 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 24 } 
{ 15 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 25 } 
{ 15 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 25 } 
{ 16 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 25 } 
{ 16 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 26 } 
{ 16 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 27 } 
{ 17 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 27 } 
{ 18 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 27 } 
{ 18 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 4 27 } 
{ 18 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 4 27 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 4 27 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 4 27 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 4 28 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 4 28 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 4 29 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 5 2 4 29 } 
{ 19 0 0 0 0 0 0 0 0 0 0 0 1 1 5 2 4 30 } 
{ 20 0 0 0 0 0 0 0 0 0 0 0 1 1 5 2 4 30 } 
{ 20 0 0 0 0 0 0 0 0 0 0 0 1 1 5 3 4 30 } 
{ 21 0 0 0 0 0 0 0 0 0 0 0 1 1 5 3 4 30 } 
{ 21 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 30 } 
{ 21 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 31 } 
{ 22 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 31 } 
{ 22 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 32 } 
{ 22 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 33 } 
{ 23 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 33 } 
{ 23 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 34 } 
{ 24 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 34 } 
{ 25 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 34 } 
{ 25 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 35 } 
{ 25 0 0 0 0 0 0 0 0 0 0 0 1 1 6 3 4 36 } 
{ 25 0 0 0 0 0 0 0 0 0 0 0 2 1 6 3 4 36 } 
{ 25 0 0 0 0 0 0 1 0 0 0 0 2 1 6 3 4 36 } 
{ 26 0 0 0 0 0 0 1 0 0 0 0 2 1 6 3 4 36 } 
{ 26 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 36 } 
{ 27 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 36 } 
{ 28 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 36 } 
{ 28 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 37 } 
{ 29 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 37 } 
{ 30 0 0 0 0 0 0 1 0 1 0 0 2 1 6 3 4 37 } 
{ 30 0 0 0 0 0 0 1 0 1 0 0 2 1 6 4 4 37 } 
