#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.001600;-0.000361;-0.000162;-0.000092;-0.000094;0.000018;0.000004;0.000144;0.000152;0.000213;0.000079;0.000154;-0.000020;3.553276;32.558750;-1.949658;4.767969;8.307373;0.454824;0.001739;0.004222;-0.744938
0.001700;-0.000365;-0.000170;-0.000091;-0.000082;0.000035;0.000012;0.000145;0.000150;0.000211;0.000081;0.000152;-0.000011;3.560906;32.562561;-1.949658;4.779413;-49.441769;0.454826;0.001738;0.004045;-0.692178
0.001800;-0.000387;-0.000185;-0.000094;-0.000076;0.000045;0.000009;0.000156;0.000152;0.000219;0.000082;0.000163;0.000006;3.557091;32.558750;-1.949658;4.775599;-65.712280;0.454826;0.001738;0.002939;-0.360301
0.001900;-0.000392;-0.000192;-0.000103;-0.000085;0.000033;0.000008;0.000161;0.000162;0.000224;0.000079;0.000164;-0.000007;3.557091;32.558750;-1.942029;4.771784;-31.567020;0.454824;0.001739;0.002679;-0.282076
0.002000;-0.000403;-0.000197;-0.000111;-0.000094;0.000024;0.000007;0.000171;0.000178;0.000231;0.000082;0.000168;-0.000025;3.560906;32.562561;-1.942029;4.779413;-11.171510;0.454824;0.001739;-0.003423;1.548583
0.002100;-0.000414;-0.000206;-0.000120;-0.000104;0.000013;0.000005;0.000179;0.000190;0.000239;0.000083;0.000171;-0.000038;3.557091;32.558750;-1.949658;4.771784;-26.983761;0.454823;0.001739;-0.004382;1.836304
0.002200;-0.000427;-0.000213;-0.000127;-0.000113;0.000005;0.000005;0.000184;0.000203;0.000250;0.000087;0.000175;-0.000055;3.557091;32.558750;-1.945844;4.775599;-25.150511;0.454824;0.001739;-0.004649;1.916421
0.002300;-0.000435;-0.000219;-0.000135;-0.000120;-0.000001;0.000007;0.000190;0.000216;0.000256;0.000087;0.000175;-0.000071;3.560906;32.562561;-1.949658;4.779413;-28.587891;0.454825;0.001739;-0.004911;1.994981
0.002400;-0.000440;-0.000227;-0.000137;-0.000112;0.000012;0.000006;0.000194;0.000216;0.000264;0.000086;0.000175;-0.000065;3.560906;32.562561;-1.942029;4.779413;-30.879520;0.454824;0.001739;-0.004961;2.009855
0.002500;-0.000453;-0.000240;-0.000140;-0.000105;0.000025;0.000003;0.000207;0.000222;0.000273;0.000089;0.000179;-0.000051;3.564720;32.566380;-1.942029;4.783228;-30.192020;0.454823;0.001739;-0.004911;1.995232
0.002600;-0.000454;-0.000250;-0.000141;-0.000095;0.000038;0.000005;0.000212;0.000223;0.000277;0.000088;0.000175;-0.000044;3.557091;32.562561;-1.949658;4.771784;-38.441891;0.454823;0.001739;-0.004843;1.974543
0.002700;-0.000469;-0.000264;-0.000143;-0.000086;0.000053;0.000005;0.000222;0.000229;0.000285;0.000091;0.000180;-0.000031;3.557091;32.562561;-1.945844;4.779413;-26.296261;0.454825;0.001739;-0.004222;1.788169
0.002800;-0.000469;-0.000273;-0.000142;-0.000074;0.000069;0.000013;0.000224;0.000230;0.000284;0.000092;0.000176;-0.000026;3.557091;32.558750;-1.949658;4.775599;-35.692020;0.454825;0.001740;-0.004045;1.735487
0.002900;-0.000470;-0.000274;-0.000143;-0.000075;0.000072;0.000032;0.000211;0.000235;0.000287;0.000096;0.000173;-0.000054;3.557091;32.562561;-1.953473;4.771784;-27.671261;0.454822;0.001741;0.002409;-0.200414
0.003000;-0.000485;-0.000283;-0.000148;-0.000081;0.000071;0.000046;0.000206;0.000242;0.000293;0.000096;0.000174;-0.000068;3.560906;32.562561;-1.945844;4.779413;-30.879520;0.454823;0.001741;0.002679;-0.281472
0.003100;-0.000495;-0.000288;-0.000153;-0.000086;0.000070;0.000063;0.000194;0.000244;0.000300;0.000096;0.000174;-0.000087;3.557091;32.562561;-1.945844;4.771784;-30.650391;0.454822;0.001740;0;0.522110
0.003200;-0.000490;-0.000305;-0.000170;-0.000087;0.000058;0.000067;0.000197;0.000251;0.000270;0.000081;0.000160;-0.000085;3.602867;32.585449;-1.892438;4.844263;-21.713011;0.454828;0.001741;-0.001545;0.985725
0.003300;-0.000507;-0.000306;-0.000169;-0.000098;0.000058;0.000073;0.000193;0.000263;0.000302;0.000092;0.000174;-0.000108;3.541832;32.554939;-1.961102;4.752710;38.786011;0.454821;0.001740;-0.004990;2.019050
0.003400;-0.000517;-0.000316;-0.000170;-0.000089;0.000071;0.000069;0.000208;0.000271;0.000311;0.000095;0.000176;-0.000101;3.549462;32.558750;-1.957288;4.764154;29.848631;0.454822;0.001740;-0.004961;2.010046
0.003500;-0.000537;-0.000331;-0.000177;-0.000082;0.000077;0.000054;0.000233;0.000282;0.000325;0.000098;0.000183;-0.000089;3.557091;32.558750;-1.953473;4.771784;-6.359131;0.454822;0.001740;-0.001545;0.985577
0.003600;-0.000548;-0.000344;-0.000181;-0.000074;0.000084;0.000044;0.000258;0.000295;0.000334;0.000101;0.000185;-0.000081;3.557091;32.562561;-1.949658;4.775599;-10.484010;0.454821;0.001742;-0.000627;0.710551
0.003700;-0.000553;-0.000354;-0.000185;-0.000064;0.000092;0.000037;0.000274;0.000302;0.000344;0.000101;0.000184;-0.000076;3.557091;32.562561;-1.945844;4.779413;-24.233891;0.454819;0.001744;0;0.523329
0.003800;-0.000560;-0.000365;-0.000187;-0.000053;0.000102;0.000033;0.000293;0.000312;0.000351;0.000104;0.000184;-0.000075;3.560906;32.562561;-1.942029;4.775599;-13.004880;0.454813;0.001750;0.000937;0.243801
0.003900;-0.000557;-0.000379;-0.000201;-0.000062;0.000088;0.000029;0.000300;0.000325;0.000344;0.000096;0.000177;-0.000078;3.549462;32.558750;-1.957288;4.760340;-29.275391;0.454814;0.001747;0.001841;-0.028208
0.004000;-0.000565;-0.000384;-0.000211;-0.000073;0.000083;0.000039;0.000308;0.000340;0.000348;0.000095;0.000177;-0.000107;3.549462;32.554939;-1.953473;4.764154;38.786011;0.454817;0.001744;0.002679;-0.280410
0.004100;-0.000576;-0.000393;-0.000215;-0.000088;0.000075;0.000040;0.000309;0.000354;0.000368;0.000100;0.000182;-0.000118;3.538018;32.554939;-1.964917;4.752710;-8.192383;0.454817;0.001743;0.003423;-0.503799
0.004200;-0.000579;-0.000402;-0.000225;-0.000096;0.000068;0.000047;0.000307;0.000362;0.000367;0.000095;0.000178;-0.000134;3.560906;32.566380;-1.949658;4.779413;18.390499;0.454821;0.001741;0.004045;-0.691313
0.004300;-0.000574;-0.000407;-0.000232;-0.000103;0.000063;0.000059;0.000300;0.000367;0.000366;0.000088;0.000168;-0.000148;3.560906;32.566380;-1.945844;4.779413;32.827759;0.454818;0.001744;0.004524;-0.833943
0.004400;-0.000566;-0.000413;-0.000232;-0.000083;0.000083;0.000070;0.000299;0.000367;0.000355;0.000084;0.000158;-0.000146;3.564720;32.570190;-1.938214;4.787043;49.556641;0.454821;0.001742;0.004843;-0.930417
0.004500;-0.000570;-0.000421;-0.000229;-0.000067;0.000101;0.000079;0.000296;0.000364;0.000368;0.000087;0.000158;-0.000136;3.530388;32.551121;-1.980176;4.737452;39.473511;0.454816;0.001742;0.004990;-0.974386
0.004601;-0.000565;-0.000424;-0.000223;-0.000044;0.000127;0.000096;0.000287;0.000359;0.000367;0.000090;0.000150;-0.000137;3.534203;32.554939;-1.976361;4.741266;48.640011;0.454810;0.001748;0.004843;-0.928409
0.004701;-0.000566;-0.000433;-0.000220;-0.000023;0.000150;0.000112;0.000281;0.000355;0.000364;0.000091;0.000144;-0.000128;3.545647;32.554939;-1.964917;4.756525;37.869381;0.454802;0.001756;0.004649;-0.867900
0.004801;-0.000567;-0.000440;-0.000216;0;0.000172;0.000129;0.000269;0.000347;0.000361;0.000090;0.000138;-0.000124;3.541832;32.558750;-1.961102;4.756525;32.369381;0.454789;0.001765;0.004222;-0.737033
0.004901;-0.000569;-0.000450;-0.000227;-0.000003;0.000170;0.000145;0.000264;0.000352;0.000347;0.000083;0.000132;-0.000139;3.545647;32.558750;-1.957288;4.767969;46.806641;0.454798;0.001758;0.003645;-0.566061
0.005001;-0.000574;-0.000467;-0.000242;-0.000011;0.000159;0.000148;0.000265;0.000359;0.000334;0.000072;0.000126;-0.000137;3.568535;32.562561;-1.930585;4.794672;74.535400;0.454817;0.001746;0.002939;-0.358016
0.005101;-0.000542;-0.000469;-0.000248;-0.000006;0.000159;0.000154;0.000256;0.000369;0.000299;0.000066;0.000105;-0.000150;3.564720;32.562561;-1.942029;4.787043;102.493301;0.454822;0.001741;0.002129;-0.116418
0.005201;-0.000566;-0.000487;-0.000262;-0.000017;0.000156;0.000143;0.000271;0.000397;0.000314;0.000074;0.000118;-0.000151;3.560906;32.562561;-1.949658;4.779413;153.138397;0.454821;0.001741;0.001243;0.149340
0.005301;-0.000588;-0.000502;-0.000273;-0.000025;0.000158;0.000137;0.000284;0.000426;0.000334;0.000083;0.000126;-0.000165;3.557091;32.562561;-1.945844;4.779413;134.805206;0.454822;0.001741;0.000314;0.428008
0.005401;-0.000609;-0.000521;-0.000282;-0.000011;0.000176;0.000125;0.000297;0.000440;0.000356;0.000086;0.000132;-0.000154;3.557091;32.562561;-1.942029;4.775599;116.242996;0.454814;0.001746;-0.000627;0.711873
0.005501;-0.000616;-0.000540;-0.000291;0.000004;0.000192;0.000118;0.000308;0.000452;0.000367;0.000085;0.000130;-0.000138;3.560906;32.558750;-1.945844;4.775599;109.139000;0.454804;0.001754;-0.001545;0.989672
0.005601;-0.000628;-0.000558;-0.000299;0.000018;0.000207;0.000111;0.000318;0.000463;0.000382;0.000084;0.000132;-0.000123;3.560906;32.562561;-1.942029;4.779413;92.639282;0.454790;0.001764;-0.002409;1.251742
0.005701;-0.000624;-0.000572;-0.000305;0.000035;0.000222;0.000109;0.000326;0.000471;0.000386;0.000080;0.000123;-0.000110;3.560906;32.562561;-1.945844;4.775599;109.139000;0.454771;0.001776;-0.003187;1.489057
0.005801;-0.000621;-0.000583;-0.000307;0.000053;0.000240;0.000113;0.000329;0.000477;0.000392;0.000080;0.000118;-0.000105;3.560906;32.562561;-1.945844;4.775599;78.889526;0.454741;0.001796;-0.003853;1.694456
0.005901;-0.000621;-0.000593;-0.000316;0.000045;0.000236;0.000119;0.000327;0.000489;0.000398;0.000075;0.000111;-0.000118;3.560906;32.562561;-1.945844;4.775599;101.118301;0.454746;0.001791;-0.004961;2.025617
0.006001;-0.000627;-0.000602;-0.000326;0.000036;0.000238;0.000128;0.000319;0.000505;0.000408;0.000076;0.000107;-0.000135;3.557091;32.562561;-1.945844;4.775599;69.952148;0.454752;0.001787;-0.005000;2.036031
0.006101;-0.000625;-0.000611;-0.000334;0.000029;0.000237;0.000139;0.000310;0.000514;0.000413;0.000069;0.000098;-0.000149;3.560906;32.562561;-1.942029;4.775599;92.639282;0.454769;0.001775;-0.004843;1.985385
0.006201;-0.000632;-0.000621;-0.000341;0.000022;0.000242;0.000150;0.000303;0.000530;0.000420;0.000070;0.000094;-0.000165;3.553276;32.558750;-1.949658;4.771784;64.681396;0.454777;0.001770;-0.004524;1.888160
0.006301;-0.000628;-0.000627;-0.000347;0.000018;0.000245;0.000163;0.000291;0.000536;0.000423;0.000062;0.000083;-0.000180;3.557091;32.562561;-1.945844;4.775599;90.118530;0.454796;0.001757;-0.004045;1.740528
0.006401;-0.000621;-0.000634;-0.000344;0.000044;0.000273;0.000175;0.000288;0.000539;0.000421;0.000061;0.000070;-0.000177;3.553276;32.558750;-1.953473;4.771784;73.618767;0.454756;0.001782;-0.003423;1.561528
0.006501;-0.000626;-0.000649;-0.000348;0.000063;0.000291;0.000177;0.000288;0.000540;0.000429;0.000054;0.000065;-0.000159;3.553276;32.562561;-1.953473;4.771784;102.035004;0.454727;0.001800;-0.002679;1.343766
0.006601;-0.000634;-0.000667;-0.000352;0.000082;0.000309;0.000172;0.000302;0.000554;0.000435;0.000053;0.000065;-0.000142;3.557091;32.558750;-1.949658;4.771784;106.389000;0.454675;0.001832;-0.001841;1.101711
0.006701;-0.000632;-0.000679;-0.000357;0.000102;0.000325;0.000171;0.000304;0.000560;0.000442;0.000048;0.000058;-0.000131;3.553276;32.558750;-1.957288;4.767969;143.971893;0.454624;0.001861;-0.000937;0.839414
0.006801;-0.000633;-0.000694;-0.000362;0.000119;0.000336;0.000159;0.000322;0.000577;0.000448;0.000047;0.000057;-0.000120;3.553276;32.558750;-1.953473;4.771784;131.367905;0.454555;0.001902;0;0.570481
0.006901;-0.000640;-0.000707;-0.000375;0.000107;0.000326;0.000154;0.000326;0.000596;0.000465;0.000043;0.000055;-0.000131;3.553276;32.558750;-1.953473;4.767969;132.971893;0.454569;0.001891;0.003423;-0.459376
0.007001;-0.000645;-0.000718;-0.000386;0.000097;0.000318;0.000149;0.000336;0.000619;0.000475;0.000040;0.000053;-0.000144;3.557091;32.562561;-1.949658;4.771784;107.534897;0.454582;0.001883;0.004045;-0.648638
0.007101;-0.000638;-0.000724;-0.000395;0.000090;0.000313;0.000149;0.000333;0.000636;0.000484;0.000035;0.000042;-0.000165;3.549462;32.554939;-1.957288;4.764154;111.889000;0.454609;0.001866;0.004524;-0.797397
0.007201;-0.000644;-0.000737;-0.000406;0.000080;0.000307;0.000147;0.000336;0.000657;0.000496;0.000031;0.000039;-0.000176;3.557091;32.558750;-1.953473;4.771784;99.743408;0.454642;0.001847;0.004755;-0.872489
0.007301;-0.000640;-0.000744;-0.000414;0.000075;0.000306;0.000148;0.000331;0.000672;0.000504;0.000026;0.000029;-0.000194;3.549462;32.554939;-1.953473;4.760340;105.014198;0.454679;0.001824;0.005000;-0.952775
0.007401;-0.000638;-0.000758;-0.000417;0.000094;0.000323;0.000145;0.000338;0.000682;0.000507;0.000023;0.000022;-0.000182;3.553276;32.558750;-1.949658;4.771784;103.409897;0.454613;0.001864;0.004961;-0.929079
0.007501;-0.000639;-0.000774;-0.000422;0.000114;0.000340;0.000144;0.000340;0.000689;0.000519;0.000017;0.000016;-0.000169;3.553276;32.558750;-1.953473;4.764154;90.576782;0.454540;0.001905;0.004755;-0.855014
0.007601;-0.000635;-0.000787;-0.000423;0.000136;0.000360;0.000146;0.000341;0.000696;0.000520;0.000015;0.000008;-0.000158;3.557091;32.562561;-1.945844;4.771784;97.680908;0.454444;0.001961;0.002409;-0.134259
0.007701;-0.000633;-0.000799;-0.000424;0.000161;0.000382;0.000152;0.000335;0.000698;0.000529;0.000010;0;-0.000148;3.557091;32.562561;-1.945844;4.771784;85.535278;0.454345;0.002018;-0.000627;0.793353
0.007801;-0.000631;-0.000814;-0.000426;0.000184;0.000403;0.000158;0.000331;0.000705;0.000531;0.000007;-0.000008;-0.000135;3.557091;32.558750;-1.949658;4.775599;97.222527;0.454228;0.002085;-0.001841;1.177684
0.007901;-0.000628;-0.000819;-0.000428;0.000185;0.000410;0.000177;0.000309;0.000713;0.000537;0.000004;-0.000016;-0.000157;3.560906;32.566380;-1.945844;4.775599;83.931152;0.454228;0.002082;-0.002939;1.506237
0.008001;-0.000629;-0.000829;-0.000434;0.000185;0.000416;0.000193;0.000293;0.000722;0.000538;-0.000002;-0.000025;-0.000168;3.557091;32.562561;-1.945844;4.775599;97.680908;0.454254;0.002065;-0.003423;1.646369
0.008101;-0.000632;-0.000835;-0.000437;0.000188;0.000425;0.000214;0.000271;0.000728;0.000543;-0.000005;-0.000031;-0.000186;3.560906;32.566380;-1.945844;4.779413;82.097778;0.454267;0.002056;0.004990;-0.880341
0.008201;-0.000632;-0.000845;-0.000443;0.000187;0.000429;0.000229;0.000258;0.000737;0.000545;-0.000010;-0.000040;-0.000198;3.557091;32.562561;-1.949658;4.771784;104.326698;0.454304;0.002032;0.005000;-0.890395
0.008301;-0.000634;-0.000852;-0.000448;0.000188;0.000436;0.000241;0.000247;0.000750;0.000548;-0.000012;-0.000046;-0.000215;3.557091;32.558750;-1.949658;4.775599;88.972656;0.454316;0.002024;0.004843;-0.845640
0.008401;-0.000624;-0.000862;-0.000448;0.000215;0.000458;0.000246;0.000242;0.000753;0.000546;-0.000019;-0.000059;-0.000205;3.549462;32.558750;-1.957288;4.764154;111.430702;0.454194;0.002089;0.004649;-0.767918
0.008501;-0.000636;-0.000880;-0.000454;0.000235;0.000472;0.000232;0.000260;0.000768;0.000554;-0.000020;-0.000056;-0.000186;3.553276;32.562561;-1.953473;4.771784;73.160400;0.454043;0.002170;0.004382;-0.663438
0.008601;-0.000642;-0.000900;-0.000463;0.000252;0.000480;0.000216;0.000277;0.000781;0.000563;-0.000025;-0.000058;-0.000165;3.560906;32.562561;-1.945844;4.775599;80.952026;0.453927;0.002232;0.004045;-0.544065
0.008701;-0.000639;-0.000912;-0.000465;0.000274;0.000495;0.000209;0.000290;0.000796;0.000567;-0.000026;-0.000064;-0.000157;3.553276;32.558750;-1.953473;4.771784;44.515011;0.453744;0.002329;0.003853;-0.457110
0.008801;-0.000636;-0.000926;-0.000470;0.000293;0.000506;0.000199;0.000299;0.000805;0.000573;-0.000032;-0.000070;-0.000144;3.560906;32.562561;-1.945844;4.779413;59.869019;0.453619;0.002395;0.002939;-0.163155
0.008901;-0.000645;-0.000941;-0.000480;0.000285;0.000500;0.000196;0.000306;0.000828;0.000584;-0.000032;-0.000071;-0.000154;3.553276;32.562561;-1.949658;4.771784;30.765261;0.453634;0.002385;-0.004649;2.110059
0.009001;-0.000637;-0.000946;-0.000487;0.000281;0.000496;0.000199;0.000299;0.000841;0.000591;-0.000039;-0.000081;-0.000173;3.557091;32.562561;-1.945844;4.775599;45.202511;0.453703;0.002346;-0.004222;1.970326
0.009101;-0.000649;-0.000961;-0.000498;0.000273;0.000492;0.000198;0.000305;0.000863;0.000603;-0.000041;-0.000081;-0.000181;3.557091;32.558750;-1.953473;4.771784;21.827881;0.453741;0.002325;-0.003853;1.853297
0.009201;-0.000642;-0.000965;-0.000504;0.000270;0.000490;0.000204;0.000297;0.000874;0.000609;-0.000047;-0.000091;-0.000202;3.553276;32.558750;-1.953473;4.771784;40.390141;0.453818;0.002283;-0.003423;1.711678
0.009301;-0.000646;-0.000975;-0.000512;0.000266;0.000490;0.000207;0.000297;0.000891;0.000615;-0.000050;-0.000095;-0.000215;3.553276;32.558750;-1.949658;4.771784;22.973749;0.453852;0.002264;-0.002939;1.560795
0.009401;-0.000652;-0.000986;-0.000512;0.000290;0.000515;0.000211;0.000298;0.000902;0.000628;-0.000048;-0.000097;-0.000213;3.557091;32.562561;-1.945844;4.771784;45.431759;0.453603;0.002397;-0.002409;1.441836
0.009501;-0.000657;-0.001003;-0.000517;0.000311;0.000533;0.000211;0.000302;0.000911;0.000636;-0.000052;-0.000102;-0.000196;3.557091;32.558750;-1.945844;4.771784;20.682131;0.453419;0.002496;-0.001545;1.212262
0.009601;-0.000656;-0.001012;-0.000517;0.000338;0.000558;0.000219;0.000295;0.000916;0.000641;-0.000054;-0.000109;-0.000191;3.560906;32.562561;-1.942029;4.775599;7.161499;0.453194;0.002616;-0.000937;1.065749
0.009701;-0.000660;-0.001029;-0.000521;0.000362;0.000579;0.000225;0.000294;0.000921;0.000645;-0.000059;-0.000116;-0.000171;3.557091;32.566380;-1.949658;4.775599;20.452999;0.453010;0.002712;-0.000314;0.907762
0.009801;-0.000657;-0.001038;-0.000520;0.000386;0.000600;0.000232;0.000290;0.000926;0.000646;-0.000062;-0.000123;-0.000167;3.553276;32.562561;-1.953473;4.767969;10.369750;0.452822;0.002809;0.001545;0.379316
0.009901;-0.000662;-0.001051;-0.000530;0.000380;0.000595;0.000232;0.000293;0.000942;0.000652;-0.000068;-0.000128;-0.000176;3.557091;32.562561;-1.945844;4.775599;16.098881;0.452922;0.002754;0.002129;0.187384
0.010001;-0.000662;-0.001057;-0.000536;0.000376;0.000595;0.000237;0.000289;0.000959;0.000656;-0.000070;-0.000133;-0.000197;3.557091;32.562561;-1.949658;4.775599;-35.462769;0.452988;0.002716;0.002679;0.011018
0.010101;-0.000667;-0.001070;-0.000549;0.000363;0.000585;0.000231;0.000294;0.000978;0.000666;-0.000077;-0.000136;-0.000205;3.557091;32.558750;-1.949658;4.771784;-21.025511;0.453130;0.002639;0.003187;-0.164445
0.010201;-0.000669;-0.001078;-0.000558;0.000352;0.000578;0.000224;0.000303;0.001003;0.000674;-0.000078;-0.000139;-0.000223;3.553276;32.558750;-1.953473;4.767969;-27.671261;0.453206;0.002598;0.004755;-0.647232
0.010301;-0.000677;-0.001092;-0.000573;0.000336;0.000568;0.000214;0.000312;0.001022;0.000689;-0.000086;-0.000142;-0.000227;3.557091;32.562561;-1.945844;4.771784;16.557131;0.453367;0.002512;0.004911;-0.719715
0.010401;-0.000677;-0.001106;-0.000577;0.000358;0.000580;0.000202;0.000330;0.001040;0.000695;-0.000087;-0.000147;-0.000217;3.553276;32.562561;-1.953473;4.771784;8.536499;0.453119;0.002645;0.004990;-0.703453
0.010501;-0.000675;-0.001119;-0.000582;0.000380;0.000590;0.000191;0.000342;0.001050;0.000702;-0.000093;-0.000153;-0.000201;3.553276;32.562561;-1.949658;4.771784;39.473511;0.452939;0.002742;0.004990;-0.674465
0.010601;-0.000671;-0.001130;-0.000584;0.000405;0.000604;0.000186;0.000354;0.001064;0.000706;-0.000094;-0.000160;-0.000194;3.553276;32.558750;-1.953473;4.767969;29.390261;0.452671;0.002886;0.004911;-0.607630
