#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.000600;-0.000179;-0.000086;0.000001;-0.000059;0.000024;0.000032;0.000001;0.000002;0.000097;0.000036;0.000142;0.000054;3.511315;31.994181;-1.945844;4.779413;0.489784;2.507077;0.272662;0.554381;0.462950;0.001615
0.000700;-0.000253;-0.000104;-0.000032;-0.000034;0.000010;0.000012;0.000029;0.000019;0.000102;0.000047;0.000130;0.000099;3.518944;31.994181;-1.938214;4.787043;-2.190378;0.965981;-0.299421;1.789255;0.462955;0.001615
0.000800;-0.000302;-0.000136;-0.000049;-0.000051;-0.000007;-0.000017;0.000067;0.000038;0.000122;0.000054;0.000166;0.000133;3.511315;31.994181;-1.945844;4.779413;-3.349248;0.675000;-0.772090;3.479598;0.462950;0.001615
0.000900;-0.000328;-0.000178;-0.000052;-0.000105;-0.000025;-0.000051;0.000110;0.000057;0.000156;0.000057;0.000240;0.000153;3.518944;31.997990;-1.938214;4.790857;-3.212038;1.289210;-0.148253;2.478103;0.462955;0.001615
0.001000;-0.000335;-0.000211;-0.000049;-0.000155;-0.000040;-0.000080;0.000148;0.000074;0.000185;0.000061;0.000304;0.000157;3.518944;31.997990;-1.938214;4.790857;-2.252461;2.332864;0.150228;1.664552;0.462955;0.001615
0.001100;-0.000340;-0.000242;-0.000046;-0.000204;-0.000052;-0.000102;0.000179;0.000088;0.000216;0.000063;0.000366;0.000160;3.522759;31.994181;-1.942029;4.794672;-1.095555;3.337195;0.262683;1.356666;0.462959;0.001614
0.001200;-0.000344;-0.000274;-0.000042;-0.000252;-0.000063;-0.000122;0.000209;0.000102;0.000244;0.000066;0.000427;0.000161;3.522759;31.997990;-1.934399;4.798486;0.277616;4.392157;0.322427;1.171675;0.462959;0.001615
0.001300;-0.000377;-0.000293;-0.000055;-0.000261;-0.000067;-0.000133;0.000235;0.000125;0.000260;0.000079;0.000445;0.000168;3.518944;31.994181;-1.934399;4.798486;1.035182;4.928135;0.296148;1.128872;0.462962;0.001615
0.001400;-0.000437;-0.000301;-0.000085;-0.000234;-0.000072;-0.000142;0.000261;0.000153;0.000271;0.000098;0.000427;0.000182;3.518944;31.997990;-1.938214;4.790857;0.852790;4.684966;0.202768;1.246318;0.462955;0.001615
0.001500;-0.000504;-0.000313;-0.000116;-0.000207;-0.000074;-0.000150;0.000286;0.000181;0.000286;0.000117;0.000410;0.000197;3.522759;31.994181;-1.934399;4.794672;0.478586;4.323225;0.079712;1.421624;0.462959;0.001615
0.001600;-0.000569;-0.000325;-0.000147;-0.000179;-0.000074;-0.000154;0.000310;0.000207;0.000299;0.000133;0.000390;0.000209;3.518944;31.994181;-1.938214;4.790857;0.155673;3.909540;-0.078681;1.639006;0.462957;0.001615
0.001700;-0.000634;-0.000338;-0.000179;-0.000149;-0.000071;-0.000154;0.000329;0.000233;0.000313;0.000150;0.000370;0.000221;3.522759;31.997990;-1.938214;4.794672;-0.122254;3.550445;-0.264162;1.872653;0.462957;0.001614
0.001800;-0.000657;-0.000369;-0.000196;-0.000150;-0.000065;-0.000151;0.000343;0.000250;0.000308;0.000153;0.000379;0.000234;3.572350;32.017059;-1.884809;4.867151;-0.202171;2.995690;-0.472636;2.298652;0.462991;0.001615
0.001900;-0.000674;-0.000395;-0.000181;-0.000191;-0.000047;-0.000135;0.000344;0.000256;0.000364;0.000165;0.000446;0.000205;3.499871;31.990360;-1.957288;4.767969;3.516451;6.077618;-0.025701;1.216744;0.462945;0.001615
0.002000;-0.000672;-0.000421;-0.000169;-0.000226;-0.000033;-0.000118;0.000343;0.000259;0.000393;0.000169;0.000492;0.000182;3.518944;31.994181;-1.942029;4.787043;5.869199;7.750665;0.067337;0.995035;0.462955;0.001614
0.002100;-0.000667;-0.000448;-0.000158;-0.000260;-0.000013;-0.000094;0.000334;0.000258;0.000413;0.000170;0.000537;0.000162;3.518944;31.994181;-1.938214;4.790857;7.739541;9.101102;0.117274;0.872492;0.462957;0.001615
0.002200;-0.000665;-0.000474;-0.000145;-0.000294;0.000004;-0.000076;0.000326;0.000260;0.000439;0.000179;0.000584;0.000144;3.507500;31.986549;-1.953473;4.771784;9.863638;10.971973;0.170927;0.751747;0.462950;0.001614
0.002300;-0.000686;-0.000491;-0.000156;-0.000293;0.000011;-0.000067;0.000330;0.000268;0.000448;0.000180;0.000586;0.000142;3.515130;31.994181;-1.938214;4.790857;9.158708;10.600647;0.139844;0.790660;0.462957;0.001615
0.002400;-0.000750;-0.000507;-0.000193;-0.000265;0.000008;-0.000081;0.000352;0.000293;0.000449;0.000184;0.000565;0.000167;3.518944;31.997990;-1.942029;4.787043;6.184536;8.665492;0.024196;0.993303;0.462952;0.001614
0.002500;-0.000793;-0.000518;-0.000227;-0.000237;-0.000003;-0.000098;0.000385;0.000319;0.000455;0.000189;0.000532;0.000182;3.522759;31.997990;-1.938214;4.794672;3.487591;7.240822;-0.113570;1.216484;0.462957;0.001614
0.002600;-0.000836;-0.000527;-0.000259;-0.000207;-0.000008;-0.000109;0.000413;0.000346;0.000458;0.000198;0.000498;0.000192;3.518944;31.997990;-1.938214;4.790857;1.141356;6.212278;-0.271739;1.442766;0.462955;0.001615
0.002700;-0.000889;-0.000539;-0.000294;-0.000180;-0.000011;-0.000123;0.000437;0.000373;0.000470;0.000203;0.000471;0.000205;3.518944;31.994181;-1.942029;4.790857;-1.755050;4.763418;-0.580945;1.928303;0.462957;0.001614
0.002800;-0.000909;-0.000563;-0.000308;-0.000188;-0.000013;-0.000131;0.000462;0.000394;0.000489;0.000205;0.000482;0.000205;3.522759;31.997990;-1.938214;4.798486;-2.663667;4.810217;-0.619538;1.982300;0.462959;0.001614
0.002901;-0.000905;-0.000593;-0.000300;-0.000226;-0.000002;-0.000126;0.000470;0.000410;0.000517;0.000214;0.000529;0.000185;3.522759;31.994181;-1.934399;4.794672;-1.234629;6.751634;-0.323601;1.475911;0.462959;0.001615
0.003001;-0.000895;-0.000623;-0.000292;-0.000264;0.000004;-0.000124;0.000481;0.000421;0.000548;0.000215;0.000572;0.000166;3.526573;32.001801;-1.934399;4.798486;-0.178248;8.073017;-0.203454;1.283991;0.462957;0.001614
0.003101;-0.000879;-0.000651;-0.000282;-0.000299;0.000016;-0.000114;0.000485;0.000431;0.000569;0.000212;0.000611;0.000142;3.522759;31.997990;-1.938214;4.790857;1.048016;9.415310;-0.116682;1.129959;0.462955;0.001614
0.003201;-0.000866;-0.000680;-0.000271;-0.000332;0.000027;-0.000101;0.000492;0.000439;0.000597;0.000213;0.000654;0.000115;3.518944;31.994181;-1.942029;4.790857;2.749067;11.240010;-0.033129;0.974411;0.462957;0.001614
0.003301;-0.000874;-0.000694;-0.000280;-0.000327;0.000038;-0.000088;0.000492;0.000451;0.000603;0.000212;0.000648;0.000105;3.522759;31.994181;-1.938214;4.794672;2.287699;11.129139;-0.059335;0.988121;0.462959;0.001614
0.003401;-0.000913;-0.000702;-0.000307;-0.000288;0.000047;-0.000076;0.000497;0.000466;0.000599;0.000212;0.000611;0.000108;3.526573;31.994181;-1.934399;4.802301;0.383218;9.895196;-0.167595;1.103141;0.462964;0.001614
0.003501;-0.000940;-0.000706;-0.000333;-0.000247;0.000055;-0.000063;0.000496;0.000478;0.000593;0.000211;0.000564;0.000111;3.522759;31.997990;-1.926770;4.809930;-1.663554;8.482095;-0.316537;1.267039;0.462967;0.001616
0.003601;-0.000975;-0.000713;-0.000357;-0.000205;0.000068;-0.000045;0.000495;0.000491;0.000586;0.000216;0.000521;0.000116;3.515130;32.017059;-1.850476;4.806116;-3.087095;7.720763;-0.446071;1.373838;0.462952;0.001626
0.003701;-0.001015;-0.000721;-0.000382;-0.000163;0.000083;-0.000027;0.000487;0.000501;0.000582;0.000215;0.000482;0.000116;3.656273;32.123871;-1.732221;4.111843;-5.228123;6.136080;-0.750609;1.702574;0.462442;0.001623
0.003801;-0.001026;-0.000742;-0.000389;-0.000159;0.000096;-0.000010;0.000468;0.000499;0.000583;0.000215;0.000476;0.000104;3.896598;32.364201;-0.610703;-0.114830;-6.953471;4.493545;-1.235699;2.320272;0.459597;0.001733
0.003901;-0.001020;-0.000781;-0.000385;-0.000196;0.000106;0.000002;0.000434;0.000484;0.000585;0.000213;0.000506;0.000068;3.496056;34.210510;5.183806;-8.137116;-10.548120;0.617550;-11.912445;17.116656;0.453311;0.002508
0.004001;-0.001038;-0.000850;-0.000415;-0.000276;0.000061;-0.000056;0.000365;0.000436;0.000570;0.000202;0.000518;0.000023;-2.618887;42.507450;18.554279;-20.256380;-28.791189;-17.929637;0.869560;-0.615434;0.440306;0.004943
0.004101;-0.001042;-0.000907;-0.000439;-0.000350;0.000026;-0.000100;0.000327;0.000416;0.000566;0.000183;0.000537;-0.000019;-13.326710;45.498169;32.435928;-19.138670;-41.843281;-31.261542;0.690085;-0.367929;0.439113;0.008017
0.004201;-0.001030;-0.000945;-0.000435;-0.000376;0.000031;-0.000110;0.000341;0.000422;0.000580;0.000192;0.000576;-0.000020;1.939664;33.962551;10.539630;-10.155090;-40.631660;-30.213130;0.697196;-0.392909;0.452183;0.003372
0.004301;-0.001000;-0.000899;-0.000378;-0.000287;0.000142;0.000015;0.000488;0.000554;0.000674;0.000201;0.000630;0.000019;-4.282090;32.631229;33.404861;-23.948990;-4.640388;6.206419;-0.863587;1.904259;0.444245;0.007008
0.004401;-0.001097;-0.000991;-0.000499;-0.000369;-0.000003;-0.000165;0.000348;0.000452;0.000581;0.000188;0.000531;-0.000023;-0.864131;29.541330;22.693220;-17.727240;-52.151199;-40.810867;0.645761;-0.302479;0.450176;0.005241
0.004501;-0.001104;-0.000975;-0.000499;-0.000285;0.000052;-0.000111;0.000430;0.000516;0.000602;0.000189;0.000503;0.000012;0.871552;33.783260;4.611603;1.338566;-38.253029;-26.099047;0.779631;-0.463812;0.459618;0.002764
0.004601;-0.001123;-0.000968;-0.000508;-0.000218;0.000088;-0.000076;0.000488;0.000570;0.000617;0.000191;0.000478;0.000039;5.449176;33.630680;1.506448;3.203947;-29.436340;-16.424083;1.005826;-0.730314;0.460904;0.001804
0.004701;-0.001132;-0.000945;-0.000504;-0.000135;0.000141;-0.000014;0.000571;0.000653;0.000656;0.000194;0.000463;0.000067;0.120058;33.176731;22.803841;-17.830240;-13.386030;0.523114;-18.224536;22.677675;0.447795;0.005132
0.004801;-0.001139;-0.000965;-0.000509;-0.000127;0.000153;-0.000001;0.000595;0.000680;0.000679;0.000198;0.000472;0.000075;-5.319685;28.107010;15.689450;0.560369;-10.092870;4.319559;-1.865199;2.799135;0.462738;0.004923
0.004901;-0.001118;-0.000988;-0.000490;-0.000147;0.000181;0.000027;0.000608;0.000708;0.000712;0.000208;0.000519;0.000058;-3.797625;31.586000;13.930880;-4.032514;-3.692869;10.772394;-0.488502;1.148423;0.457597;0.004513
0.005001;-0.001101;-0.001013;-0.000474;-0.000170;0.000202;0.000049;0.000626;0.000731;0.000753;0.000207;0.000567;0.000043;-8.169256;33.996891;12.717810;2.246461;1.907370;16.304950;-0.177058;0.778817;0.460061;0.004908
0.005101;-0.001017;-0.001021;-0.000450;-0.000170;0.000223;0.000073;0.000655;0.000761;0.000766;0.000193;0.000612;0.000082;13.868190;35.560909;-21.259600;16.639271;13.806650;27.570919;0.092507;0.461747;0.468232;-0.002094
0.005201;-0.000918;-0.001009;-0.000410;-0.000169;0.000251;0.000114;0.000685;0.000796;0.000806;0.000181;0.000674;0.000135;14.188620;35.858459;-25.986000;20.267040;31.203930;44.193547;0.238930;0.289140;0.470353;-0.002725
0.005301;-0.000815;-0.000939;-0.000352;-0.000100;0.000314;0.000197;0.000753;0.000889;0.000880;0.000203;0.000741;0.000227;15.752640;38.509659;-33.767960;21.979839;65.428658;77.844834;0.336754;0.163337;0.469756;-0.003893
0.005401;-0.000717;-0.000821;-0.000276;0.000034;0.000413;0.000319;0.000861;0.001047;0.001002;0.000255;0.000818;0.000372;14.329770;34.279171;-34.073139;24.177099;116.621696;128.837512;0.385312;0.098273;0.473850;-0.003753
0.005501;-0.000595;-0.000688;-0.000199;0.000168;0.000512;0.000437;0.000955;0.001199;0.001111;0.000297;0.000873;0.000519;22.241430;37.411030;-22.476490;-1.636890;166.935806;178.763099;0.406824;0.069328;0.455412;-0.003293
0.005601;-0.000469;-0.000550;-0.000121;0.000302;0.000606;0.000548;0.001066;0.001326;0.001216;0.000339;0.000938;0.000675;21.432711;28.625811;-17.334290;5.225731;217.644699;229.016816;0.419579;0.052772;0.465380;-0.002549
0.005701;-0.000314;-0.000393;-0.000036;0.000443;0.000704;0.000649;0.001178;0.001459;0.001295;0.000376;0.001012;0.000845;26.769461;21.046030;-18.509211;8.128708;270.826904;281.193442;0.428871;0.041249;0.472057;-0.003363
0.005801;-0.000185;-0.000297;0.000025;0.000499;0.000746;0.000676;0.001231;0.001512;0.001339;0.000392;0.001083;0.000961;29.729660;21.194799;-18.913570;6.209920;301.808685;310.952666;0.434636;0.036584;0.470740;-0.003783
0.005901;-0.000032;-0.000208;0.000120;0.000544;0.000822;0.000746;0.001330;0.001609;0.001442;0.000421;0.001223;0.001075;30.351450;22.655821;-19.760429;5.611015;346.310303;354.189102;0.439534;0.032539;0.469428;-0.003967
0.006001;0.000124;-0.000099;0.000235;0.000602;0.000914;0.000832;0.001447;0.001721;0.001565;0.000459;0.001386;0.001204;30.473520;23.475981;-19.790951;3.581601;398.298401;404.776547;0.443653;0.028861;0.467613;-0.003986
0.006101;0.000240;-0.000028;0.000336;0.000655;0.001003;0.000925;0.001586;0.001836;0.001699;0.000489;0.001517;0.001292;30.656630;25.192591;-18.799129;-0.576407;444.301514;449.999488;0.445348;0.026560;0.463871;-0.003885
0.006201;0.000421;0.000108;0.000483;0.000750;0.001141;0.001070;0.001751;0.001998;0.001886;0.000553;0.001722;0.001450;28.913309;26.337000;-19.108120;0.926579;514.987183;519.424305;0.448106;0.023530;0.464099;-0.003706
0.006301;0.000619;0.000301;0.000641;0.000906;0.001299;0.001236;0.001941;0.002203;0.002057;0.000629;0.001920;0.001664;28.356371;26.245440;-19.306480;1.716220;597.542603;600.599625;0.450544;0.020243;0.464660;-0.003661
0.006401;0.000782;0.000484;0.000780;0.001102;0.001464;0.001421;0.002157;0.002427;0.002252;0.000694;0.002050;0.001867;24.347130;25.978411;-20.847620;8.304184;678.301514;680.992062;0.451390;0.017588;0.469027;-0.003352
0.006501;0.001001;0.000726;0.000951;0.001320;0.001644;0.001617;0.002375;0.002661;0.002457;0.000783;0.002246;0.002129;22.462681;24.704309;-17.536470;7.655687;774.208679;775.685292;0.453108;0.015110;0.469425;-0.002703
0.006601;0.001251;0.001001;0.001153;0.001569;0.001860;0.001854;0.002626;0.002930;0.002697;0.000886;0.002467;0.002422;22.168949;24.902670;-17.521210;7.098742;884.691223;884.951646;0.454498;0.012878;0.468944;-0.002664
0.006701;0.001482;0.001252;0.001365;0.001846;0.002121;0.002150;0.002941;0.003254;0.002977;0.000996;0.002698;0.002710;20.120461;25.013300;-16.063999;8.761946;1005.072998;1004.841424;0.454820;0.011172;0.469933;-0.002226
0.006801;0.001756;0.001518;0.001625;0.002127;0.002441;0.002521;0.003316;0.003637;0.003318;0.001118;0.002985;0.002986;16.668171;18.875469;-7.973049;11.828950;1144.050049;1143.397751;0.454783;0.009776;0.475796;-0.000783
0.006901;0.002123;0.001816;0.001929;0.002410;0.002823;0.002986;0.003772;0.004141;0.003797;0.001284;0.003386;0.003291;7.646435;20.592079;-6.470062;14.960810;1316.067993;1315.128871;0.454737;0.009040;0.476698;0.000532
0.007001;0.002500;0.002169;0.002296;0.002740;0.003245;0.003484;0.004253;0.004644;0.004270;0.001449;0.003788;0.003637;10.270940;16.594290;-5.096775;15.338470;1500.901001;1498.947986;0.454800;0.007990;0.479485;0.000376
0.007101;0.002898;0.002523;0.002665;0.003086;0.003688;0.004005;0.004755;0.005156;0.004734;0.001608;0.004209;0.004003;-3.465747;22.522310;-3.033029;17.657789;1691.337036;1688.061009;0.454849;0.007080;0.477186;0.002351
0.007201;0.003275;0.002855;0.003043;0.003456;0.004167;0.004572;0.005297;0.005707;0.005228;0.001781;0.004629;0.004351;2.660640;22.259100;-1.949658;15.159180;1887.984009;1884.101933;0.454541;0.006388;0.475762;0.001721
0.007301;0.003604;0.003219;0.003407;0.003884;0.004691;0.005213;0.005969;0.006363;0.005763;0.001942;0.004985;0.004703;4.194144;26.665060;-7.328367;11.252940;2096.458008;2093.709774;0.453655;0.005763;0.470468;0.000857
0.007401;0.003918;0.003550;0.003729;0.004305;0.005135;0.005732;0.006519;0.006903;0.006189;0.002091;0.005285;0.005099;3.068811;26.611650;-2.621043;12.874180;2279.514893;2277.280503;0.453372;0.005157;0.471534;0.001586
0.007501;0.004146;0.003783;0.003980;0.004688;0.005566;0.006266;0.007137;0.007473;0.006630;0.002219;0.005512;0.005375;2.145657;27.733170;-3.204690;9.975017;2444.940918;2445.519482;0.452424;0.004899;0.468973;0.001628
0.007601;0.004502;0.004143;0.004297;0.005098;0.005998;0.006779;0.007715;0.008053;0.007109;0.002388;0.005880;0.005814;11.842590;29.487930;-2.514232;3.348906;2639.016113;2640.400344;0.452457;0.004636;0.463635;0.000502
0.007701;0.004817;0.004484;0.004606;0.005482;0.006395;0.007234;0.008221;0.008543;0.007520;0.002525;0.006187;0.006222;11.453490;25.898310;-2.086987;8.449142;2812.611084;2814.234011;0.452534;0.004272;0.469170;0.000604
0.007801;0.005130;0.004767;0.004844;0.005764;0.006729;0.007614;0.008641;0.008930;0.007841;0.002654;0.006505;0.006531;10.736330;28.721170;-5.653719;2.425751;2957.419922;2958.867942;0.452699;0.004067;0.463535;0.000248
0.007901;0.005581;0.005161;0.005165;0.006038;0.007068;0.007982;0.009036;0.009348;0.008254;0.002814;0.006982;0.006963;2.088437;15.850420;-5.165439;19.572769;3132.787109;3131.924152;0.453486;0.003955;0.482656;0.001390
0.008001;0.005985;0.005529;0.005482;0.006326;0.007412;0.008353;0.009422;0.009750;0.008663;0.002971;0.007379;0.007387;8.077495;33.470459;-0.770920;-2.926254;3300.940918;3298.195266;0.454038;0.003792;0.457101;0.001191
0.008101;0.006302;0.005803;0.005780;0.006632;0.007824;0.008843;0.009939;0.010220;0.009075;0.003098;0.007711;0.007673;9.969580;31.433420;-0.866287;-2.220537;3465.834961;3463.510150;0.453815;0.003630;0.458848;0.000942
0.008201;0.006721;0.006123;0.006147;0.006929;0.008213;0.009279;0.010382;0.010676;0.009466;0.003243;0.008153;0.008020;5.262256;26.645981;6.522761;1.098240;3640.764893;3636.824365;0.454085;0.003449;0.464012;0.002454
0.008301;0.006967;0.006336;0.006367;0.007189;0.008506;0.009641;0.010769;0.011050;0.009783;0.003325;0.008385;0.008262;8.359781;24.296141;6.091702;-1.701740;3765.939941;3762.561021;0.453947;0.003333;0.463725;0.002013
0.008401;0.007272;0.006634;0.006590;0.007480;0.008785;0.009969;0.011103;0.011388;0.010080;0.003432;0.008640;0.008602;7.314558;17.059681;8.800129;8.010452;3898.876953;3894.840822;0.454166;0.003141;0.474521;0.002483
0.008501;0.007479;0.006793;0.006756;0.007746;0.009069;0.010314;0.011473;0.011795;0.010482;0.003503;0.008945;0.008744;7.074232;24.898861;4.562012;2.307496;4019.123047;4016.527788;0.453895;0.003244;0.465895;0.001983
0.008601;0.007647;0.007053;0.006935;0.008052;0.009381;0.010735;0.011951;0.012189;0.010638;0.003674;0.008958;0.009102;-0.604732;26.871050;4.195802;11.752660;4141.916992;4141.883968;0.453588;0.002966;0.470655;0.002897
0.008701;0.007894;0.007295;0.007139;0.008307;0.009622;0.010989;0.012150;0.012426;0.010874;0.003716;0.009179;0.009341;-2.801992;37.014309;-2.491344;6.980487;4245.371094;4243.771822;0.453800;0.002716;0.461154;0.002336
0.008801;0.008094;0.007445;0.007305;0.008481;0.009833;0.011244;0.012428;0.012679;0.011069;0.003819;0.009319;0.009550;1.047027;34.740749;6.236660;-0.309379;4335.977051;4334.719768;0.453785;0.002650;0.457959;0.002946
0.008901;0.008215;0.007581;0.007437;0.008590;0.010015;0.011418;0.012539;0.012741;0.011262;0.003773;0.009508;0.009655;-12.697290;41.351601;3.215428;10.341230;4394.833984;4391.883546;0.453872;0.002484;0.460532;0.004286
0.009001;0.008363;0.007647;0.007564;0.008731;0.010243;0.011731;0.012885;0.012976;0.011611;0.003815;0.009760;0.009678;-6.750193;36.354359;7.094964;7.533617;4482.121094;4480.297840;0.453536;0.002623;0.461927;0.004027
0.009101;0.008501;0.007762;0.007647;0.008770;0.010274;0.011756;0.012906;0.013137;0.011577;0.003888;0.009815;0.009890;-6.807413;34.130402;10.341260;2.593597;4519.084961;4516.099602;0.453875;0.002592;0.460197;0.004440
0.009201;0.008533;0.007730;0.007685;0.008776;0.010350;0.011866;0.013044;0.013265;0.011644;0.003911;0.009819;0.009965;-3.500080;29.815990;6.778345;-1.888659;4543.617187;4542.111576;0.453689;0.002677;0.460090;0.003582
0.009301;0.008645;0.007698;0.007744;0.008785;0.010394;0.011901;0.013152;0.013329;0.011703;0.003892;0.009868;0.009949;3.900413;35.202332;-10.769210;12.057840;4561.899902;4560.470440;0.453636;0.002690;0.465542;0.000463
0.009401;0.008625;0.007769;0.007682;0.008832;0.010338;0.011828;0.013061;0.013159;0.011728;0.003848;0.009862;0.010002;-6.998147;41.183762;1.456857;8.513991;4550.229004;4547.709566;0.453887;0.002598;0.459475;0.003354
0.009501;0.008669;0.007797;0.007703;0.008912;0.010406;0.011922;0.013231;0.013261;0.011841;0.003848;0.009972;0.009967;-7.570350;36.938011;5.904782;4.710749;4580.199219;4578.695174;0.453706;0.002655;0.459757;0.003981
0.009601;0.008779;0.007811;0.007706;0.008885;0.010302;0.011763;0.013119;0.013381;0.011645;0.003933;0.009842;0.010160;3.175622;35.488430;-11.093460;14.148280;4572.478027;4570.741325;0.454120;0.002664;0.466692;0.000513
0.009701;0.008599;0.007765;0.007621;0.008982;0.010411;0.011971;0.013290;0.013356;0.011872;0.003849;0.009836;0.009986;-6.986703;41.034981;4.943481;2.067171;4577.573242;4579.036960;0.453397;0.002701;0.455463;0.003788
0.009801;0.008574;0.007570;0.007593;0.008931;0.010441;0.012027;0.013456;0.013472;0.011808;0.003834;0.009683;0.009819;-4.057024;38.135818;-5.371432;13.316680;4561.421875;4566.215086;0.452784;0.002775;0.464476;0.002133
0.009901;0.008543;0.007626;0.007555;0.008905;0.010388;0.011989;0.013304;0.013405;0.011814;0.003849;0.009681;0.009897;-12.346340;38.666069;9.082416;1.247013;4552.444824;4556.404340;0.453040;0.002803;0.456450;0.004975
0.010001;0.008586;0.007494;0.007577;0.008810;0.010370;0.011957;0.013388;0.013533;0.011669;0.003866;0.009590;0.009819;10.145050;33.668819;-13.439500;10.352670;4539.561035;4544.836817;0.452815;0.002873;0.465433;-0.000651
0.010101;0.008469;0.007369;0.007495;0.008735;0.010380;0.012040;0.013348;0.013378;0.011811;0.003766;0.009607;0.009598;-5.045028;41.675850;5.317320;-0.179680;4512.513184;4519.041549;0.452423;0.002984;0.453624;0.003592
0.010201;0.008488;0.007316;0.007512;0.008646;0.010331;0.011957;0.013281;0.013338;0.011649;0.003727;0.009483;0.009562;0.287904;39.615921;-12.340870;14.361910;4485.434082;4491.523952;0.452454;0.002858;0.464199;0.000718
0.010301;0.008299;0.007200;0.007372;0.008588;0.010266;0.011940;0.013249;0.013358;0.011489;0.003736;0.009274;0.009514;3.671532;30.502630;4.085176;-2.060320;4442.958984;4452.330000;0.452062;0.002942;0.459543;0.002349
