#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.001800;-0.000089;-0.000010;0.000032;-0.000039;0.000028;0.000021;0.000044;0.000019;0.000080;0.000031;0.000066;-0.000091;3.530388;32.089539;-1.930585;4.783228;3.072562;3.593589;0.236879;0.168527;0.454887;0.001740;0.454956;0.001763
0.001900;-0.000069;-0.000022;0.000048;-0.000075;0.000028;0.000014;0.000054;0.000020;0.000096;0.000025;0.000108;-0.000106;3.534203;32.093361;-1.930585;4.783228;4.387668;4.712683;0.314919;0.177854;0.454886;0.001740;0.454977;0.001770
0.002001;-0.000058;-0.000031;0.000057;-0.000099;0.000027;0.000009;0.000063;0.000022;0.000107;0.000020;0.000134;-0.000117;3.534203;32.089539;-1.930585;4.779413;4.999146;5.238523;0.337385;0.191782;0.454886;0.001740;0.454987;0.001774
0.002101;-0.000088;-0.000022;0.000035;-0.000067;0.000019;0.000003;0.000076;0.000035;0.000102;0.000028;0.000093;-0.000108;3.530388;32.093361;-1.930585;4.783228;3.469663;4.108542;0.246282;0.232890;0.454886;0.001740;0.454965;0.001767
0.002201;-0.000116;-0.000013;0.000014;-0.000034;0.000013;0;0.000086;0.000045;0.000096;0.000035;0.000051;-0.000100;3.534203;32.093361;-1.930585;4.783228;1.993970;3.006646;0.089320;0.290974;0.454886;0.001740;0.454944;0.001760
0.002301;-0.000144;-0.000003;-0.000006;0;0.000008;0;0.000093;0.000053;0.000089;0.000042;0.000007;-0.000093;3.534203;32.093361;-1.930585;4.783228;0.528429;1.888034;-0.256011;0.403359;0.454886;0.001740;0.454922;0.001753
0.002401;-0.000172;0.000007;-0.000025;0.000035;0.000006;0.000004;0.000097;0.000060;0.000081;0.000049;-0.000037;-0.000086;3.530388;32.093361;-1.930585;4.787043;-0.926410;0.755801;-1.644343;0.818291;0.454887;0.001740;0.454901;0.001745
0.002501;-0.000189;0.000015;-0.000035;0.000058;0.000007;0.000010;0.000096;0.000062;0.000076;0.000055;-0.000065;-0.000084;3.530388;32.093361;-1.930585;4.783228;-1.616089;0.230354;-7.120546;2.142720;0.454886;0.001740;0.454890;0.001742
0.002601;-0.000163;0.000006;-0.000013;0.000025;0.000021;0.000026;0.000085;0.000051;0.000084;0.000048;-0.000028;-0.000103;3.530388;32.093361;-1.930585;4.779413;0.065018;1.547885;-0.593396;0.340309;0.454886;0.001740;0.454915;0.001750
0.002701;-0.000139;-0.000002;0.000011;-0.000006;0.000035;0.000043;0.000071;0.000039;0.000091;0.000042;0.000010;-0.000122;3.534203;32.093361;-1.930585;4.783228;1.786341;2.883248;-0.063651;0.186683;0.454886;0.001740;0.454941;0.001759
0.002801;-0.000114;-0.000009;0.000034;-0.000038;0.000051;0.000063;0.000056;0.000026;0.000098;0.000036;0.000047;-0.000142;3.530388;32.089539;-1.930585;4.783228;3.544386;4.247528;0.131663;0.124891;0.454887;0.001740;0.454966;0.001769
0.002901;-0.000090;-0.000017;0.000058;-0.000068;0.000070;0.000086;0.000038;0.000011;0.000104;0.000030;0.000083;-0.000161;3.534203;32.093361;-1.930585;4.783228;5.291813;5.582791;0.230047;0.089467;0.454886;0.001740;0.454990;0.001778
0.003001;-0.000077;-0.000021;0.000075;-0.000086;0.000088;0.000110;0.000019;-0.000002;0.000104;0.000025;0.000104;-0.000176;3.534203;32.093361;-1.934399;4.787043;6.358865;6.354393;0.263551;0.063493;0.454887;0.001740;0.455003;0.001783
0.003101;-0.000109;-0.000012;0.000058;-0.000049;0.000091;0.000119;0.000017;0.000001;0.000091;0.000033;0.000061;-0.000167;3.526573;32.085732;-1.938214;4.771784;4.916109;5.198203;0.173533;0.040676;0.454886;0.001740;0.454980;0.001775
0.003201;-0.000143;-0.000005;0.000039;-0.000014;0.000090;0.000121;0.000022;0.000007;0.000082;0.000040;0.000020;-0.000157;3.526573;32.085732;-1.938214;4.775599;3.381027;4.006741;0.026208;0.020583;0.454886;0.001740;0.454958;0.001767
0.003301;-0.000180;0;0.000016;0.000019;0.000082;0.000110;0.000040;0.000021;0.000076;0.000047;-0.000017;-0.000145;3.526573;32.089539;-1.934399;4.771784;1.644253;2.720165;-0.273650;0.026192;0.454885;0.001740;0.454933;0.001759
0.003401;-0.000216;0.000004;-0.000008;0.000051;0.000071;0.000096;0.000063;0.000037;0.000072;0.000055;-0.000055;-0.000133;3.530388;32.089539;-1.934399;4.783228;-0.144468;1.424808;-1.129648;0.069869;0.454887;0.001740;0.454912;0.001750
0.003501;-0.000241;0.000007;-0.000023;0.000071;0.000062;0.000085;0.000083;0.000049;0.000074;0.000061;-0.000078;-0.000127;3.530388;32.089539;-1.930585;4.787043;-1.024102;0.896704;-2.282530;0.181480;0.454887;0.001740;0.454903;0.001746
0.003601;-0.000223;-0.000006;-0.000007;0.000035;0.000064;0.000082;0.000094;0.000051;0.000091;0.000056;-0.000036;-0.000145;3.530388;32.093361;-1.934399;4.783228;0.388756;2.140734;-0.653464;0.184057;0.454886;0.001740;0.454924;0.001755
0.003701;-0.000204;-0.000018;0.000009;-0.000001;0.000067;0.000081;0.000103;0.000051;0.000107;0.000050;0.000005;-0.000164;3.530388;32.089539;-1.930585;4.783228;1.817929;3.379884;-0.223725;0.178410;0.454887;0.001740;0.454945;0.001763
0.003801;-0.000185;-0.000029;0.000027;-0.000037;0.000073;0.000083;0.000108;0.000050;0.000123;0.000044;0.000046;-0.000185;3.534203;32.093361;-1.930585;4.783228;3.304903;4.651188;-0.022643;0.167916;0.454886;0.001740;0.454965;0.001772
0.003901;-0.000165;-0.000041;0.000046;-0.000072;0.000080;0.000088;0.000111;0.000048;0.000138;0.000038;0.000085;-0.000206;3.530388;32.093361;-1.930585;4.783228;4.804754;5.918858;0.091475;0.157945;0.454886;0.001740;0.454985;0.001782
0.004001;-0.000155;-0.000048;0.000058;-0.000094;0.000087;0.000095;0.000114;0.000047;0.000148;0.000034;0.000108;-0.000224;3.530388;32.093361;-1.930585;4.783228;5.607409;6.598697;0.126614;0.154248;0.454886;0.001740;0.454993;0.001787
0.004101;-0.000187;-0.000039;0.000038;-0.000060;0.000087;0.000101;0.000121;0.000056;0.000141;0.000042;0.000063;-0.000222;3.530388;32.089539;-1.930585;4.783228;4.157212;5.517039;0.006160;0.160393;0.454887;0.001740;0.454974;0.001780
0.004201;-0.000218;-0.000029;0.000020;-0.000024;0.000089;0.000110;0.000125;0.000063;0.000135;0.000049;0.000018;-0.000222;3.530388;32.089539;-1.930585;4.787043;2.784753;4.492057;-0.166560;0.162347;0.454887;0.001740;0.454956;0.001773
0.004301;-0.000250;-0.000019;0.000003;0.000012;0.000092;0.000122;0.000127;0.000069;0.000126;0.000057;-0.000027;-0.000222;3.530388;32.093361;-1.930585;4.783228;1.466705;3.502348;-0.433867;0.155398;0.454886;0.001740;0.454939;0.001766
0.004401;-0.000283;-0.000009;-0.000014;0.000048;0.000098;0.000137;0.000127;0.000073;0.000118;0.000065;-0.000073;-0.000224;3.530388;32.093361;-1.934399;4.783228;0.153075;2.509439;-0.919379;0.134850;0.454886;0.001740;0.454923;0.001758
0.004501;-0.000306;-0.000002;-0.000021;0.000073;0.000109;0.000157;0.000123;0.000074;0.000113;0.000072;-0.000103;-0.000231;3.534203;32.093361;-1.930585;4.783228;-0.317876;2.226977;-1.216883;0.069457;0.454886;0.001740;0.454919;0.001756
0.004601;-0.000288;-0.000010;0.000003;0.000042;0.000130;0.000185;0.000110;0.000062;0.000123;0.000067;-0.000068;-0.000260;3.534203;32.093361;-1.930585;4.787043;1.507798;3.722262;-0.544606;0.037364;0.454887;0.001740;0.454939;0.001767
0.004701;-0.000272;-0.000019;0.000028;0.000011;0.000154;0.000216;0.000095;0.000049;0.000131;0.000061;-0.000032;-0.000290;3.530388;32.093361;-1.930585;4.783228;3.301354;5.172415;-0.265965;0.019940;0.454886;0.001740;0.454956;0.001778
0.004801;-0.000261;-0.000029;0.000051;-0.000020;0.000173;0.000237;0.000090;0.000042;0.000142;0.000056;0.000006;-0.000319;3.526573;32.089539;-1.938214;4.775599;4.888272;6.503797;-0.123155;0.023174;0.454886;0.001740;0.454969;0.001787
0.004901;-0.000253;-0.000042;0.000071;-0.000053;0.000188;0.000253;0.000094;0.000038;0.000157;0.000053;0.000046;-0.000347;3.526573;32.085732;-1.938214;4.775599;6.543277;7.984634;-0.022314;0.034425;0.454886;0.001740;0.454980;0.001798
0.005001;-0.000259;-0.000053;0.000081;-0.000077;0.000195;0.000257;0.000112;0.000045;0.000172;0.000050;0.000073;-0.000371;3.526573;32.089539;-1.934399;4.779413;7.221911;8.726986;-0.000438;0.052867;0.454886;0.001740;0.454979;0.001805
0.005101;-0.000308;-0.000049;0.000058;-0.000045;0.000192;0.000254;0.000142;0.000064;0.000175;0.000061;0.000033;-0.000376;3.530388;32.093361;-1.934399;4.783228;5.663674;7.783311;-0.115640;0.063699;0.454886;0.001740;0.454960;0.001798
0.005201;-0.000343;-0.000052;0.000026;-0.000012;0.000181;0.000242;0.000169;0.000081;0.000155;0.000056;-0.000015;-0.000361;3.538018;32.093361;-1.922956;4.794672;2.362568;4.961480;-0.508492;0.089148;0.454888;0.001740;0.454931;0.001777
0.005301;-0.000380;-0.000051;-0.000001;0.000021;0.000174;0.000234;0.000191;0.000097;0.000147;0.000057;-0.000058;-0.000352;3.534203;32.093361;-1.930585;4.787043;-0.013108;3.040469;-1.229520;0.135455;0.454887;0.001740;0.454912;0.001763
0.005401;-0.000416;-0.000047;-0.000026;0.000053;0.000169;0.000232;0.000210;0.000111;0.000140;0.000057;-0.000102;-0.000346;3.534203;32.093361;-1.926770;4.790857;-2.085044;1.401295;-3.453641;0.252164;0.454887;0.001740;0.454898;0.001751
0.005501;-0.000442;-0.000047;-0.000042;0.000074;0.000169;0.000233;0.000223;0.000121;0.000137;0.000059;-0.000130;-0.000345;3.538018;32.093361;-1.926770;4.790857;-3.365881;0.412447;-13.497137;0.769727;0.454887;0.001740;0.454890;0.001743
0.005601;-0.000426;-0.000060;-0.000025;0.000040;0.000179;0.000246;0.000228;0.000120;0.000153;0.000058;-0.000094;-0.000369;3.538018;32.093361;-1.922956;4.794672;-1.606482;2.012518;-2.408486;0.240932;0.454888;0.001740;0.454903;0.001755
0.005701;-0.000401;-0.000075;-0.000011;0.000008;0.000188;0.000259;0.000227;0.000116;0.000160;0.000057;-0.000063;-0.000383;3.530388;32.093361;-1.934399;4.779413;-0.200506;3.202159;-1.324406;0.188985;0.454886;0.001740;0.454908;0.001764
0.005801;-0.000385;-0.000084;0.000012;-0.000026;0.000203;0.000278;0.000223;0.000111;0.000184;0.000058;-0.000023;-0.000412;3.522759;32.089539;-1.938214;4.767969;2.347746;5.501514;-0.579030;0.134366;0.454885;0.001740;0.454917;0.001782
0.005901;-0.000361;-0.000098;0.000033;-0.000057;0.000215;0.000293;0.000214;0.000102;0.000193;0.000055;0.000008;-0.000426;3.541832;32.097172;-1.919141;4.798486;3.862304;6.704764;-0.378606;0.120691;0.454888;0.001740;0.454919;0.001792
0.006001;-0.000354;-0.000105;0.000048;-0.000077;0.000233;0.000317;0.000208;0.000098;0.000206;0.000057;0.000028;-0.000449;3.541832;32.097172;-1.919141;4.798486;5.468665;8.172464;-0.238753;0.101314;0.454888;0.001740;0.454913;0.001805
0.006101;-0.000384;-0.000099;0.000027;-0.000040;0.000239;0.000331;0.000205;0.000100;0.000191;0.000055;-0.000019;-0.000441;3.526573;32.089539;-1.934399;4.779413;3.404090;6.347060;-0.485928;0.092506;0.454886;0.001740;0.454898;0.001791
0.006201;-0.000420;-0.000089;0.000013;-0.000003;0.000249;0.000350;0.000197;0.000102;0.000188;0.000062;-0.000061;-0.000440;3.518944;32.085732;-1.945844;4.760340;2.577952;5.774034;-0.634987;0.065532;0.454884;0.001740;0.454887;0.001786
0.006301;-0.000446;-0.000088;-0.000011;0.000036;0.000256;0.000366;0.000192;0.000103;0.000152;0.000053;-0.000117;-0.000423;3.538018;32.097172;-1.926770;4.787043;-0.537187;2.866282;-1.843262;0.010343;0.454886;0.001740;0.454886;0.001763
0.006401;-0.000480;-0.000082;-0.000027;0.000072;0.000263;0.000378;0.000184;0.000104;0.000145;0.000056;-0.000159;-0.000411;3.518944;32.085732;-1.942029;4.775599;-1.898374;1.722027;-3.514718;-0.102463;0.454886;0.001740;0.454885;0.001754
0.006501;-0.000507;-0.000081;-0.000039;0.000096;0.000270;0.000389;0.000191;0.000109;0.000139;0.000059;-0.000186;-0.000411;3.534203;32.093361;-1.926770;4.790857;-2.732098;1.129748;-5.852330;-0.253308;0.454887;0.001740;0.454886;0.001749
0.006601;-0.000488;-0.000098;-0.000026;0.000064;0.000275;0.000395;0.000198;0.000108;0.000149;0.000058;-0.000151;-0.000422;3.518944;32.089539;-1.945844;4.764154;-1.318072;2.400897;-2.487564;-0.039390;0.454884;0.001740;0.454881;0.001759
0.006701;-0.000472;-0.000117;-0.000010;0.000029;0.000276;0.000385;0.000210;0.000110;0.000170;0.000057;-0.000109;-0.000428;3.534203;32.097172;-1.926770;4.790857;0.348224;3.917176;-1.318534;0.051689;0.454887;0.001740;0.454878;0.001771
0.006801;-0.000459;-0.000131;0.000008;-0.000008;0.000279;0.000380;0.000222;0.000114;0.000203;0.000060;-0.000063;-0.000445;3.522759;32.089539;-1.942029;4.764154;2.735995;6.195094;-0.654987;0.088005;0.454884;0.001740;0.454860;0.001789
0.006901;-0.000442;-0.000149;0.000020;-0.000043;0.000282;0.000381;0.000241;0.000121;0.000218;0.000058;-0.000027;-0.000466;3.526573;32.089539;-1.938214;4.771784;4.108237;7.516125;-0.462554;0.106324;0.454885;0.001740;0.454842;0.001800
0.007001;-0.000429;-0.000165;0.000025;-0.000066;0.000280;0.000375;0.000255;0.000126;0.000223;0.000051;-0.000008;-0.000471;3.538018;32.093361;-1.926770;4.790857;4.253791;7.611548;-0.448856;0.126989;0.454887;0.001740;0.454830;0.001802
0.007101;-0.000465;-0.000161;0.000002;-0.000034;0.000276;0.000373;0.000274;0.000142;0.000224;0.000057;-0.000050;-0.000468;3.534203;32.093361;-1.926770;4.787043;2.788632;6.615899;-0.640051;0.142881;0.454887;0.001740;0.454826;0.001795
0.007201;-0.000496;-0.000158;-0.000022;-0.000001;0.000271;0.000366;0.000287;0.000155;0.000219;0.000058;-0.000093;-0.000457;3.534203;32.093361;-1.926770;4.790857;0.804745;5.009381;-1.047239;0.176985;0.454887;0.001740;0.454834;0.001782
0.007301;-0.000523;-0.000157;-0.000050;0.000034;0.000266;0.000363;0.000301;0.000166;0.000199;0.000052;-0.000142;-0.000443;3.530388;32.089539;-1.938214;4.779413;-2.001207;2.549304;-2.609768;0.290104;0.454886;0.001740;0.454857;0.001761
0.007401;-0.000556;-0.000150;-0.000069;0.000068;0.000268;0.000370;0.000310;0.000178;0.000200;0.000057;-0.000184;-0.000443;3.522759;32.089539;-1.938214;4.767969;-3.075812;1.852529;-3.953129;0.345353;0.454885;0.001740;0.454863;0.001756
0.007501;-0.000573;-0.000150;-0.000083;0.000091;0.000268;0.000372;0.000314;0.000183;0.000189;0.000055;-0.000217;-0.000434;3.541832;32.093361;-1.919141;4.798486;-4.482918;0.610277;-13.216268;0.841120;0.454888;0.001740;0.454881;0.001745
0.007601;-0.000548;-0.000163;-0.000064;0.000059;0.000282;0.000388;0.000308;0.000177;0.000204;0.000053;-0.000183;-0.000453;3.522759;32.089539;-1.942029;4.767969;-2.502928;2.321509;-3.110578;0.263276;0.454885;0.001740;0.454855;0.001760
0.007701;-0.000528;-0.000170;-0.000038;0.000027;0.000300;0.000410;0.000298;0.000170;0.000229;0.000056;-0.000144;-0.000482;3.518944;32.085732;-1.949658;4.760340;0.391023;4.924786;-1.218724;0.144168;0.454884;0.001740;0.454813;0.001782
0.007801;-0.000500;-0.000185;-0.000017;-0.000003;0.000314;0.000431;0.000288;0.000161;0.000229;0.000054;-0.000120;-0.000496;3.541832;32.097172;-1.922956;4.794672;1.797818;6.037048;-0.897088;0.117945;0.454887;0.001740;0.454789;0.001792
0.007901;-0.000475;-0.000195;0.000008;-0.000034;0.000332;0.000453;0.000272;0.000149;0.000246;0.000053;-0.000083;-0.000519;3.530388;32.093361;-1.938214;4.779413;4.171786;8.044392;-0.548679;0.093236;0.454886;0.001740;0.454737;0.001810
0.008002;-0.000467;-0.000200;0.000027;-0.000053;0.000351;0.000478;0.000258;0.000141;0.000263;0.000056;-0.000060;-0.000540;3.503685;32.081909;-1.961102;4.741266;6.225070;9.896208;-0.363790;0.076972;0.454882;0.001740;0.454671;0.001827
0.008102;-0.000495;-0.000202;-0.000001;-0.000015;0.000351;0.000483;0.000269;0.000148;0.000229;0.000046;-0.000114;-0.000525;3.530388;32.093361;-1.938214;4.775599;2.821372;6.811120;-0.783332;0.073070;0.454885;0.001740;0.454726;0.001800
0.008202;-0.000528;-0.000200;-0.000023;0.000019;0.000347;0.000475;0.000280;0.000158;0.000221;0.000047;-0.000155;-0.000509;3.530388;32.089539;-1.938214;4.775599;0.811521;5.147345;-1.231317;0.081992;0.454886;0.001740;0.454757;0.001785
0.008302;-0.000568;-0.000197;-0.000046;0.000051;0.000338;0.000463;0.000302;0.000176;0.000227;0.000055;-0.000190;-0.000498;3.515130;32.085732;-1.949658;4.756525;-0.404155;4.417398;-1.577259;0.110459;0.454884;0.001740;0.454766;0.001779
0.008402;-0.000603;-0.000199;-0.000076;0.000084;0.000328;0.000452;0.000332;0.000196;0.000212;0.000055;-0.000237;-0.000486;3.522759;32.089539;-1.938214;4.771784;-3.118019;2.251100;-3.694478;0.209335;0.454885;0.001740;0.454824;0.001760
0.008502;-0.000623;-0.000204;-0.000097;0.000104;0.000318;0.000435;0.000353;0.000210;0.000204;0.000050;-0.000266;-0.000470;3.538018;32.093361;-1.922956;4.790857;-5.070021;0.602085;-15.343799;0.828500;0.454887;0.001740;0.454870;0.001745
0.008602;-0.000606;-0.000217;-0.000079;0.000068;0.000323;0.000438;0.000368;0.000214;0.000229;0.000052;-0.000226;-0.000494;3.538018;32.097172;-1.922956;4.790857;-2.879728;2.702803;-3.064312;0.282355;0.454887;0.001740;0.454809;0.001764
0.008702;-0.000585;-0.000232;-0.000062;0.000033;0.000326;0.000437;0.000376;0.000216;0.000251;0.000050;-0.000187;-0.000512;3.530388;32.089539;-1.934399;4.775599;-1.024970;4.396376;-1.691002;0.229651;0.454886;0.001740;0.454753;0.001779
0.008802;-0.000557;-0.000249;-0.000048;0;0.000328;0.000440;0.000384;0.000217;0.000262;0.000047;-0.000154;-0.000526;3.530388;32.093361;-1.934399;4.779413;0.357980;5.607355;-1.212219;0.212828;0.454886;0.001740;0.454705;0.001791
0.008902;-0.000538;-0.000260;-0.000026;-0.000034;0.000339;0.000451;0.000387;0.000217;0.000288;0.000050;-0.000115;-0.000552;3.522759;32.089539;-1.938214;4.775599;2.919396;7.995606;-0.711938;0.173477;0.454886;0.001740;0.454607;0.001815
0.009002;-0.000524;-0.000271;-0.000014;-0.000056;0.000345;0.000456;0.000387;0.000217;0.000299;0.000048;-0.000097;-0.000562;3.538018;32.093361;-1.926770;4.790857;3.907306;8.853998;-0.595333;0.168036;0.454887;0.001740;0.454553;0.001827
0.009102;-0.000549;-0.000268;-0.000039;-0.000020;0.000343;0.000461;0.000395;0.000225;0.000283;0.000046;-0.000145;-0.000554;3.526573;32.089539;-1.942029;4.767969;1.633405;6.906199;-0.935195;0.189111;0.454885;0.001740;0.454608;0.001809
0.009202;-0.000582;-0.000258;-0.000055;0.000015;0.000348;0.000472;0.000397;0.000233;0.000284;0.000053;-0.000188;-0.000554;3.518944;32.089539;-1.945844;4.760340;0.856191;6.459152;-1.081641;0.180461;0.454884;0.001740;0.454610;0.001806
0.009302;-0.000605;-0.000256;-0.000077;0.000053;0.000349;0.000478;0.000398;0.000239;0.000258;0.000047;-0.000241;-0.000539;3.538018;32.097172;-1.922956;4.794672;-1.797147;4.048065;-2.061011;0.222982;0.454887;0.001740;0.454709;0.001781
