#timeI (float32)[1];inputMirnov0 (float32)[1];inputMirnov1 (float32)[1];inputMirnov2 (float32)[1];inputMirnov3 (float32)[1];inputMirnov4 (float32)[1];inputMirnov5 (float32)[1];inputMirnov6 (float32)[1];inputMirnov7 (float32)[1];inputMirnov8 (float32)[1];inputMirnov9 (float32)[1];inputMirnov10 (float32)[1];inputMirnov11 (float32)[1];langmuir_top (float32)[1];langmuir_outer (float32)[1];langmuir_bottom (float32)[1];langmuir_inner (float32)[1];rogowski_coil (float32)[1];outputFusedR (float32)[1];outputFusedZ (float32)[1];vertical_reference (float32)[1];vertical_current_request (float32)[1]
0.000200;-0.000125;-0.000025;-0.000007;-0.000046;0.000008;0.000032;-0.000014;0.000027;0.000074;0.000083;0.000063;-0.000020;-0.013456;0.042360;0.053052;-0.030907;0.185682;0.480231;0.002304;0.004961;0.079687
0.000300;-0.000161;-0.000043;-0.000014;-0.000053;0.000008;0.000041;-0.000014;0.000036;0.000087;0.000095;0.000078;-0.000020;-0.002012;0.049989;0.037794;0.033943;-1.258267;0.480269;0.002301;0.004911;0.078307
0.000400;-0.000190;-0.000053;-0.000018;-0.000049;0.000016;0.000036;-0.000005;0.000036;0.000095;0.000101;0.000089;-0.000008;0.009432;0.049989;0.041608;0.060645;-1.332630;0.480284;0.002300;0.004755;0.073656
0.000500;-0.000215;-0.000071;-0.000025;-0.000049;0.000023;0.000027;0.000014;0.000045;0.000104;0.000107;0.000100;0.000008;0.017062;0.053804;0.041608;0.075904;-0.680322;0.480289;0.002299;0.004649;0.070498
0.000600;-0.000233;-0.000082;-0.000032;-0.000046;0.000019;0.000014;0.000037;0.000054;0.000117;0.000107;0.000111;0.000020;0.043764;0.080507;0.049238;0.167457;-0.277294;0.480327;0.002296;0.004524;0.066830
0.000700;-0.000251;-0.000096;-0.000039;-0.000046;0.000023;0;0.000064;0.000068;0.000126;0.000119;0.000118;0.000033;0.085726;0.133912;0.030164;0.163642;0.858127;0.480285;0.002289;0.004382;0.062781
0.000800;-0.000269;-0.000110;-0.000046;-0.000046;0.000019;-0.000018;0.000092;0.000077;0.000134;0.000125;0.000129;0.000045;0.184908;0.236909;0.041608;-0.622183;1.622379;0.479720;0.002278;0.003645;0.040996
0.000900;-0.000279;-0.000114;-0.000053;-0.000057;0.000012;-0.000023;0.000105;0.000095;0.000143;0.000130;0.000133;0.000033;0.242128;0.290315;0.060682;-1.530079;1.490610;0.479109;0.002274;0.002939;0.019944
0.001000;-0.000294;-0.000124;-0.000063;-0.000068;0;-0.000027;0.000115;0.000108;0.000156;0.000142;0.000140;0.000025;0.615967;0.442902;0.095014;-2.216722;0.602057;0.478577;0.002232;0.002129;0
0.001100;-0.000315;-0.000131;-0.000074;-0.000083;-0.000012;-0.000036;0.000124;0.000117;0.000169;0.000142;0.000148;0.000016;1.119506;0.587860;0.217084;-2.735520;-0.627438;0.478160;0.002185;0.001545;0
0.001200;-0.000329;-0.000139;-0.000085;-0.000099;-0.000019;-0.000036;0.000133;0.000131;0.000178;0.000148;0.000155;0.000008;1.779447;0.877776;0.175122;-2.941513;-1.296896;0.477847;0.002097;0.001243;0
0.001300;-0.000337;-0.000146;-0.000095;-0.000110;-0.000027;-0.000032;0.000137;0.000140;0.000187;0.000148;0.000155;-0.000004;2.351650;1.312651;0.316266;-3.433608;-2.601702;0.477262;0.002043;0.000937;0
0.001400;-0.000354;-0.000156;-0.000099;-0.000106;-0.000019;-0.000036;0.000147;0.000144;0.000195;0.000154;0.000159;0.000004;2.931482;1.697934;0.239972;-4.074475;-2.013041;0.476606;0.001961;0.000627;0
0.001500;-0.000354;-0.000163;-0.000102;-0.000099;-0.000008;-0.000032;0.000151;0.000149;0.000195;0.000154;0.000155;0.000004;3.946189;2.418910;0.213269;-6.134406;-1.216780;0.474838;0.001831;0;0
0.001600;-0.000365;-0.000174;-0.000102;-0.000091;0.000004;-0.000027;0.000151;0.000149;0.000200;0.000154;0.000155;0.000008;5.174518;3.155144;-0.030871;-7.557284;-0.598441;0.473460;0.001648;-0.000627;0
0.001700;-0.000372;-0.000185;-0.000102;-0.000083;0.000016;-0.000023;0.000151;0.000149;0.000195;0.000154;0.000155;0.000012;6.452438;4.101187;-0.648850;-8.575806;-0.198864;0.472208;0.001411;-0.001243;0
0.001800;-0.000380;-0.000195;-0.000106;-0.000076;0.000027;-0.000014;0.000137;0.000140;0.000200;0.000142;0.000148;0.000008;7.875317;5.318072;-1.331679;-9.704953;-1.284657;0.470719;0.001147;-0.001545;0
0.001900;-0.000390;-0.000203;-0.000113;-0.000080;0.000027;-0.000005;0.000128;0.000140;0.000195;0.000148;0.000148;-0.000008;9.710182;6.218338;-3.876075;-11.303310;-3.418027;0.469130;0.000599;-0.002129;0
0.002000;-0.000405;-0.000213;-0.000123;-0.000095;0.000016;-0.000009;0.000124;0.000144;0.000191;0.000142;0.000144;-0.000020;11.960849;7.889171;-3.765449;-14.412280;-7.354226;0.466086;0.000335;-0.002409;0
0.002100;-0.000426;-0.000231;-0.000141;-0.000114;0.000004;-0.000014;0.000124;0.000149;0.000195;0.000142;0.000144;-0.000033;13.540129;9.277717;-5.749086;-15.983929;-11.609239;0.464195;-0.000110;-0.002939;0
0.002200;-0.000444;-0.000249;-0.000159;-0.000133;-0.000016;-0.000032;0.000128;0.000158;0.000195;0.000136;0.000144;-0.000049;16.633840;11.520750;-8.278224;-17.433509;-16.688610;0.461853;-0.000818;-0.003187;0
0.002300;-0.000469;-0.000270;-0.000187;-0.000163;-0.000047;-0.000059;0.000128;0.000162;0.000200;0.000130;0.000137;-0.000070;18.316110;12.909300;-9.018274;-19.489621;-24.738759;0.459687;-0.001144;-0.003645;0
0.002400;-0.000491;-0.000295;-0.000201;-0.000175;-0.000058;-0.000086;0.000142;0.000162;0.000200;0.000125;0.000133;-0.000070;20.471410;11.970890;-9.815543;-21.248199;-29.710891;0.459194;-0.001553;-0.003853;0
0.002500;-0.000516;-0.000330;-0.000232;-0.000201;-0.000081;-0.000123;0.000128;0.000149;0.000191;0.000101;0.000115;-0.000086;21.524269;12.424830;-10.414450;-22.690150;-40.754523;0.458077;-0.001856;-0.004222;0
0.002600;-0.000530;-0.000352;-0.000250;-0.000209;-0.000093;-0.000145;0.000124;0.000144;0.000182;0.000083;0.000096;-0.000102;21.818001;12.066249;-11.368120;-22.884700;-47.127451;0.458261;-0.002122;-0.004382;0
0.002700;-0.000555;-0.000384;-0.000275;-0.000224;-0.000112;-0.000168;0.000119;0.000135;0.000178;0.000065;0.000085;-0.000106;22.886111;12.176879;-10.490740;-23.655259;-55.012550;0.457808;-0.002287;-0.004649;0
0.002800;-0.000569;-0.000409;-0.000296;-0.000239;-0.000124;-0.000191;0.000101;0.000122;0.000165;0.000047;0.000059;-0.000131;22.878482;12.092961;-10.403000;-23.857440;-63.162431;0.457844;-0.002436;-0.004755;0
0.002900;-0.000591;-0.000434;-0.000321;-0.000266;-0.000147;-0.000204;0.000078;0.000108;0.000156;0.000030;0.000044;-0.000160;27.498071;10.959990;-16.578979;-21.766991;-72.561273;0.459972;-0.003934;-0.004911;0
0.003000;-0.000627;-0.000476;-0.000366;-0.000315;-0.000194;-0.000241;0.000032;0.000081;0.000134;0;0.000015;-0.000205;20.459971;11.223210;-9.659141;-22.671070;-90.792808;0.459400;-0.002453;-0.004961;0
0.003100;-0.000655;-0.000508;-0.000395;-0.000349;-0.000217;-0.000254;0.000005;0.000072;0.000121;-0.000012;0;-0.000233;26.254479;10.567079;-14.652570;-21.458001;-101.673996;0.460633;-0.003909;-0.005000;0
0.003200;-0.000702;-0.000569;-0.000454;-0.000414;-0.000271;-0.000295;-0.000060;0.000027;0.000087;-0.000059;-0.000044;-0.000291;22.561860;10.303870;-10.643329;-22.644369;-126.390397;0.460193;-0.003187;-0.004990;0
0.003300;-0.000727;-0.000597;-0.000490;-0.000452;-0.000302;-0.000309;-0.000101;0.000009;0.000069;-0.000077;-0.000067;-0.000332;20.536260;11.394870;-11.856399;-21.458001;-139.787507;0.460279;-0.003154;-0.004911;0
0.003400;-0.000752;-0.000633;-0.000525;-0.000474;-0.000314;-0.000322;-0.000142;-0.000027;0.000043;-0.000107;-0.000100;-0.000360;22.806000;10.300049;-11.505450;-21.850919;-153.234806;0.460738;-0.003425;-0.004843;0
0.003500;-0.000788;-0.000679;-0.000564;-0.000509;-0.000337;-0.000341;-0.000183;-0.000054;0.000022;-0.000130;-0.000126;-0.000385;23.492639;11.284240;-12.428600;-21.595330;-167.421793;0.460315;-0.003651;-0.004649;0
0.003600;-0.000816;-0.000714;-0.000602;-0.000535;-0.000357;-0.000363;-0.000224;-0.000086;0;-0.000148;-0.000152;-0.000410;21.726441;11.818300;-15.327759;-19.764280;-180.382099;0.461120;-0.003795;-0.004524;0
0.003700;-0.000874;-0.000792;-0.000690;-0.000615;-0.000419;-0.000422;-0.000284;-0.000135;-0.000043;-0.000196;-0.000196;-0.000455;25.720422;12.398130;-18.768610;-19.783359;-208.310890;0.460811;-0.004777;-0.004222;0.016663
0.003800;-0.000902;-0.000832;-0.000736;-0.000649;-0.000442;-0.000450;-0.000293;-0.000140;-0.000043;-0.000196;-0.000200;-0.000463;25.865380;12.291320;-17.750090;-19.745210;-217.547488;0.460867;-0.004644;-0.003853;0.023737
0.003900;-0.000967;-0.000920;-0.000835;-0.000740;-0.000520;-0.000504;-0.000330;-0.000167;-0.000065;-0.000231;-0.000233;-0.000516;27.242479;13.927820;-18.093410;-21.175720;-245.172190;0.459050;-0.004947;-0.003645;0.039057
0.004000;-0.000992;-0.000942;-0.000870;-0.000786;-0.000558;-0.000540;-0.000348;-0.000176;-0.000082;-0.000243;-0.000248;-0.000553;22.546601;16.628620;-15.987709;-22.629110;-257.678699;0.456516;-0.004145;-0.003187;0.028727
0.004100;-0.001028;-0.000995;-0.000933;-0.000858;-0.000617;-0.000572;-0.000357;-0.000176;-0.000078;-0.000249;-0.000262;-0.000586;24.835410;18.108720;-18.463439;-22.571890;-273.259878;0.455663;-0.004770;-0.002679;0.062727
0.004200;-0.001063;-0.001034;-0.000979;-0.000918;-0.000671;-0.000613;-0.000380;-0.000185;-0.000087;-0.000255;-0.000277;-0.000618;22.111730;19.977909;-17.639469;-23.380610;-288.484783;0.454065;-0.004419;-0.002409;0.060294
0.004300;-0.001088;-0.001070;-0.001036;-0.000979;-0.000713;-0.000636;-0.000394;-0.000176;-0.000082;-0.000255;-0.000281;-0.000651;22.184209;19.478189;-17.788240;-22.663440;-300.234389;0.454802;-0.004514;-0.001841;0.080207
0.004400;-0.001149;-0.001158;-0.001124;-0.001066;-0.000787;-0.000713;-0.000454;-0.000234;-0.000134;-0.000308;-0.000340;-0.000708;20.109021;20.733220;-16.899419;-23.277611;-332.707309;0.453774;-0.004311;-0.001545;0.082986
0.004500;-0.001160;-0.001180;-0.001155;-0.001101;-0.000814;-0.000736;-0.000467;-0.000234;-0.000126;-0.000308;-0.000351;-0.000725;17.846910;21.664009;-15.575719;-24.231278;-340.340089;0.452634;-0.003908;-0.000937;0.089145
0.004601;-0.001092;-0.001095;-0.001064;-0.000972;-0.000667;-0.000568;-0.000311;-0.000090;0.000004;-0.000219;-0.000248;-0.000651;16.233300;23.125030;-15.476540;-23.578970;-286.163997;0.451963;-0.003462;-0.000627;0.085072
0.004701;-0.001013;-0.000871;-0.000701;-0.000607;-0.000423;-0.000477;-0.000275;-0.000117;-0.000043;-0.000231;-0.000248;-0.000581;2.401241;10.086430;4.195802;-21.725032;-227.004098;0.460815;0.000942;0;0
0.004801;-0.001056;-0.000995;-0.000905;-0.000854;-0.000601;-0.000559;-0.000298;-0.000090;0;-0.000219;-0.000255;-0.000614;17.019119;25.078151;-16.083071;-23.609490;-263.357782;0.450817;-0.003502;0.000314;0.114468
0.004901;-0.000924;-0.000771;-0.000592;-0.000463;-0.000271;-0.000304;-0.000119;0.000036;0.000087;-0.000113;-0.000159;-0.000504;7.375593;12.890230;2.860662;-21.274900;-168.830194;0.459254;0.000535;0.000937;0.012050
0.005001;-0.000798;-0.000601;-0.000387;-0.000197;0;-0.000032;0.000092;0.000212;0.000226;0.000018;-0.000018;-0.000373;0.223055;7.194898;-2.109875;-11.738179;-81.186313;0.468449;0.001437;0.001841;0.012122
0.005101;-0.000462;-0.000288;-0.000088;0.000163;0.000415;0.000504;0.000650;0.000843;0.000807;0.000575;0.000436;0;-4.808517;-11.844199;-14.900521;32.329080;127.296197;0.507281;0.000369;0.002939;0.077099
0.005201;-0.000301;-0.000185;-0.000011;0.000273;0.000535;0.000663;0.000825;0.001087;0.001115;0.001157;0.000832;0.000233;-20.082519;-16.868151;-19.310301;56.628642;228.658080;0.523670;0.002337;0.003187;0.025495
0.005301;-0.000175;-0.000110;0.000035;0.000334;0.000601;0.000727;0.000875;0.001163;0.001189;0.001441;0.001216;0.000430;-15.321789;-23.482809;-20.382230;61.206259;287.683410;0.529315;0.002606;0.003645;0.031169
0.005401;-0.000072;-0.000039;0.000085;0.000402;0.000675;0.000772;0.000925;0.001231;0.001236;0.001471;0.001427;0.000647;-0.894648;-24.905688;-24.380021;52.722401;329.260897;0.524498;0.001132;0.003853;0.081615
0.005501;0.000018;0.000011;0.000127;0.000467;0.000744;0.000831;0.001003;0.001321;0.001328;0.001554;0.001534;0.000774;0.142946;-25.187981;-24.841592;50.620498;366.800093;0.522918;0.001428;0.004222;0.083802
0.005601;0.000143;0.000092;0.000183;0.000539;0.000814;0.000886;0.001095;0.001429;0.001432;0.001684;0.001734;0.000995;5.624651;-26.484971;-25.963110;48.789458;418.746376;0.522061;0.001081;0.004649;0.107034
0.005701;0.000240;0.000149;0.000236;0.000611;0.000888;0.000963;0.001191;0.001537;0.001549;0.001821;0.001863;0.001114;6.273148;-26.366720;-27.332580;48.694090;462.683296;0.521484;0.001119;0.004843;0.111716
0.005801;0.000440;0.000284;0.000335;0.000725;0.001004;0.001072;0.001338;0.001709;0.001731;0.002017;0.002107;0.001405;8.050792;-25.889880;-28.076450;45.672860;541.003608;0.518717;0.001183;0.004911;0.111863
0.005901;0.000602;0.000391;0.000412;0.000812;0.001090;0.001181;0.001461;0.001867;0.001909;0.002230;0.002307;0.001597;8.134716;-22.918241;-29.068269;43.330640;606.970882;0.515132;0.001303;0.004990;0.110620
0.006001;0.000884;0.000615;0.000571;0.000972;0.001260;0.001390;0.001677;0.002137;0.002191;0.002562;0.002614;0.001912;6.311295;-15.758069;-27.347838;36.742668;721.121692;0.506533;0.002044;0.004961;0.087506
0.006101;0.001135;0.000817;0.000722;0.001131;0.001431;0.001594;0.001887;0.002403;0.002486;0.002888;0.002898;0.002187;3.496056;-13.671439;-23.781111;32.947061;829.596138;0.502492;0.002989;0.004649;0.049787
0.006201;0.001493;0.001116;0.000955;0.001370;0.001683;0.001894;0.002190;0.002782;0.002872;0.003304;0.003246;0.002543;4.083518;-13.919390;-20.366971;27.156369;979.889774;0.498433;0.003582;0.004524;0.028258
0.006301;0.001797;0.001386;0.001169;0.001598;0.001923;0.002180;0.002474;0.003133;0.003236;0.003683;0.003579;0.002879;1.932034;-9.490543;-15.713050;19.130260;1119.550108;0.491158;0.004491;0.004222;0
0.006401;0.002012;0.001617;0.001367;0.001822;0.002164;0.002466;0.002822;0.003530;0.003662;0.003992;0.003749;0.003092;-2.470114;-5.187576;-9.971945;14.419130;1244.338989;0.485724;0.005690;0.004045;0
0.006501;0.002277;0.001919;0.001652;0.002159;0.002536;0.002920;0.003385;0.004107;0.004178;0.004312;0.003930;0.003354;-13.387750;-2.757620;0.678661;15.048550;1414.350891;0.483388;0.007883;0.003645;0
0.006601;0.002667;0.002324;0.002029;0.002573;0.002982;0.003433;0.003985;0.004734;0.004707;0.004763;0.004307;0.003759;-10.812829;-4.962509;-0.473374;15.307950;1628.335952;0.482940;0.007645;0.003187;0
0.006701;0.002982;0.002708;0.002416;0.003021;0.003501;0.004055;0.004686;0.005437;0.005271;0.005178;0.004588;0.004079;-19.304331;-5.332534;4.005068;15.838190;1845.269107;0.481373;0.008725;0.002679;0
0.006801;0.003362;0.003106;0.002807;0.003472;0.004002;0.004632;0.005318;0.006060;0.005779;0.005617;0.004961;0.004480;-3.595447;-12.008240;3.120060;14.342830;2064.924001;0.481640;0.007377;0.002409;0
0.006901;0.003781;0.003529;0.003205;0.003917;0.004490;0.005218;0.005932;0.006668;0.006291;0.006091;0.005386;0.004914;-9.199222;-5.565230;3.394718;12.401160;2291.352987;0.476861;0.007806;0.001841;0
0.007001;0.004139;0.003881;0.003547;0.004319;0.004940;0.005758;0.006514;0.007254;0.006777;0.006524;0.005745;0.005287;-6.414500;-8.403357;3.211613;10.829509;2494.928121;0.475778;0.007642;0.001545;0
0.007101;0.004450;0.004225;0.003920;0.004759;0.005452;0.006376;0.007187;0.007890;0.007236;0.006862;0.006030;0.005622;-14.207910;-2.727103;3.726596;11.741220;2701.268911;0.472508;0.008097;0.000937;0
0.007201;0.004715;0.004492;0.004195;0.005097;0.005839;0.006844;0.007710;0.008395;0.007631;0.007177;0.006311;0.005934;-20.601320;-0.445920;4.417054;16.242550;2868.173122;0.471874;0.008516;0.000627;0
0.007301;0.005041;0.004815;0.004509;0.005454;0.006239;0.007312;0.008246;0.008913;0.008065;0.007568;0.006677;0.006306;-2.985097;-1.941277;2.864476;8.586471;3054.610967;0.468957;0.007529;0;0
0.007401;0.005414;0.005195;0.004857;0.005856;0.006685;0.007816;0.008832;0.009486;0.008534;0.007983;0.007068;0.006704;-6.181804;-12.511770;8.685689;10.558660;3260.181903;0.470770;0.008032;-0.000314;0
0.007501;0.005729;0.005505;0.005164;0.006239;0.007119;0.008320;0.009423;0.010032;0.009002;0.008363;0.007390;0.007039;-17.664009;-10.768460;6.732569;16.017480;3449.708938;0.470018;0.008490;-0.000937;0
0.007601;0.006001;0.005736;0.005431;0.006592;0.007507;0.008765;0.009945;0.010509;0.009332;0.008624;0.007649;0.007293;2.103695;-14.857810;2.269385;10.570110;3606.237173;0.468273;0.007445;-0.001243;0
0.007701;0.006366;0.006055;0.005699;0.006877;0.007790;0.009033;0.010215;0.010730;0.009636;0.009027;0.007982;0.007715;8.622996;4.211812;-1.064651;-7.957826;3754.550933;0.460686;0.007025;-0.001841;0
0.007801;0.006670;0.006389;0.005999;0.007237;0.008178;0.009464;0.010710;0.011163;0.010035;0.009377;0.008277;0.008075;0.451936;4.066854;-2.277721;1.521670;3927.341270;0.461687;0.007284;-0.002129;0
0.007901;0.006967;0.006588;0.006263;0.007518;0.008484;0.009827;0.011136;0.011619;0.010317;0.009638;0.008562;0.008321;-20.696690;-4.085131;11.073679;14.331390;4069.778919;0.464759;0.008338;-0.002679;0
0.008001;0.007254;0.006830;0.006520;0.007806;0.008806;0.010186;0.011512;0.011997;0.010599;0.009887;0.008843;0.008567;-12.064050;2.117549;10.280230;3.554899;4209.189891;0.462076;0.007877;-0.002939;0
0.008101;0.007018;0.006500;0.006090;0.007321;0.008178;0.009405;0.010650;0.011190;0.010052;0.009413;0.008484;0.008350;-4.705521;-4.680223;5.496610;7.522173;3974.264907;0.464560;0.007663;-0.003423;0
0.008201;0.007236;0.006709;0.006309;0.007541;0.008414;0.009668;0.010930;0.011447;0.010243;0.009626;0.008702;0.008550;-11.587220;-4.165240;8.445363;9.311262;4080.510616;0.464814;0.007798;-0.003645;0
0.008301;0.007426;0.006919;0.006611;0.007920;0.008910;0.010304;0.011603;0.012002;0.010711;0.009864;0.008909;0.008698;-3.431415;5.714799;7.594688;-5.566018;4251.850128;0.460201;0.007359;-0.004045;0
0.008401;0.007182;0.006635;0.006309;0.007556;0.008410;0.009596;0.010857;0.011298;0.010009;0.009348;0.008525;0.008493;-3.702258;-2.845358;8.220297;3.516752;4035.643100;0.463577;0.007210;-0.004222;0
0.008501;0.007154;0.006756;0.006456;0.007795;0.008705;0.009936;0.011232;0.011506;0.010217;0.009377;0.008506;0.008563;-5.388350;-3.352711;0.239972;6.904193;4109.628200;0.463680;0.006748;-0.004524;0
0.008601;0.007347;0.006958;0.006791;0.008167;0.009159;0.010441;0.011805;0.011988;0.010477;0.009591;0.008695;0.008751;-1.772026;0.164430;6.877527;-5.417245;4261.388301;0.460703;0.006551;-0.004649;0
0.008701;0.006950;0.006482;0.006333;0.007696;0.008581;0.009709;0.011104;0.011285;0.009831;0.008926;0.008207;0.008362;-5.693524;-0.384885;7.003412;-1.629261;4001.382827;0.461536;0.006782;-0.004843;0
0.008801;0.006989;0.006599;0.006456;0.007856;0.008782;0.009923;0.011338;0.011411;0.009939;0.009063;0.008240;0.008485;-3.858660;-3.711292;6.190883;1.018132;4062.566280;0.462317;0.006490;-0.004911;0
0.008901;0.006620;0.006112;0.006094;0.007469;0.008325;0.009360;0.010829;0.010897;0.009384;0.008505;0.007837;0.008067;-2.287009;0.675598;8.666615;-0.641257;3846.287250;0.461806;0.006581;-0.004990;0
0.009001;0.006570;0.006205;0.006125;0.007507;0.008379;0.009419;0.010921;0.010920;0.009492;0.008505;0.007778;0.008112;3.602867;3.693015;-7.175779;2.585968;3863.246917;0.461647;0.005814;-0.005000;0
0.009101;0.006724;0.006361;0.006354;0.007765;0.008697;0.009809;0.011374;0.011303;0.009770;0.008743;0.007982;0.008251;-9.946901;-4.588670;8.285147;2.444825;3986.531066;0.462120;0.006785;-0.004961;0
0.009201;0.006824;0.006457;0.006495;0.007970;0.008949;0.010109;0.011754;0.011628;0.010013;0.008826;0.008115;0.008321;-6.006329;4.398732;-5.771975;9.501996;4075.501918;0.461462;0.006219;-0.004911;0
0.009301;0.006957;0.006684;0.006647;0.008201;0.009275;0.010509;0.012199;0.011948;0.010351;0.009170;0.008262;0.008575;6.639358;-13.816399;7.995230;7.037708;4202.191829;0.463758;0.006166;-0.004755;0
0.009401;0.006541;0.006130;0.006224;0.007685;0.008635;0.009728;0.011434;0.011240;0.009605;0.008488;0.007701;0.008108;-6.597605;0.961699;6.209957;-3.685377;3921.363830;0.459958;0.006597;-0.004649;0
0.009501;0.006570;0.006187;0.006270;0.007795;0.008794;0.009886;0.011590;0.011348;0.009718;0.008452;0.007797;0.008104;2.298244;-6.263318;5.176177;-3.513716;3959.883880;0.460762;0.006246;-0.004382;0
0.009601;0.006717;0.006350;0.006449;0.008038;0.009093;0.010236;0.011993;0.011695;0.009996;0.008654;0.007945;0.008247;3.541832;-2.807211;3.055211;-10.139830;4070.763111;0.458877;0.006060;-0.004222;0
0.009701;0.006831;0.006461;0.006562;0.008220;0.009329;0.010531;0.012281;0.011894;0.010221;0.008903;0.008078;0.008432;3.312951;-6.110730;5.187621;4.207210;4160.622119;0.461561;0.006061;-0.003853;0
0.009801;0.006513;0.005999;0.006196;0.007795;0.008817;0.009932;0.011722;0.011393;0.009531;0.008316;0.007645;0.008038;-0.700099;-2.734732;-1.461378;-8.636841;3934.600067;0.459059;0.006020;-0.003645;0
0.009901;0.006556;0.006041;0.006245;0.007780;0.008732;0.009809;0.011516;0.011222;0.009440;0.008215;0.007660;0.008030;-1.527887;0.168244;-1.228683;-1.934436;3913.623809;0.460125;0.005884;-0.003187;0
0.010001;0.006677;0.006201;0.006404;0.008008;0.009062;0.010263;0.011997;0.011668;0.009844;0.008618;0.007837;0.008198;4.861714;4.177480;-3.757820;-12.508749;4047.324657;0.457183;0.005745;-0.002939;0
0.010101;0.006774;0.006343;0.006509;0.008201;0.009376;0.010668;0.012377;0.011993;0.010130;0.008820;0.007937;0.008305;2.046475;-1.269892;2.475379;-1.812366;4148.427009;0.459365;0.005958;-0.002409;0
0.010201;0.006742;0.006176;0.006386;0.008034;0.009128;0.010350;0.011988;0.011682;0.009879;0.008636;0.007863;0.008182;-0.696285;3.807456;2.261756;-8.499512;4058.621883;0.457825;0.006057;-0.002129;0
0.010301;0.006570;0.005942;0.006168;0.007738;0.008728;0.009909;0.011512;0.011312;0.009527;0.008292;0.007638;0.007924;4.396322;2.777490;-0.259752;-13.134360;3912.709999;0.457606;0.005900;-0.001545;0
0.010401;0.006631;0.006016;0.006266;0.007913;0.009007;0.010291;0.011887;0.011628;0.009783;0.008493;0.007726;0.008014;5.514025;3.029260;-8.098934;6.381581;4001.721858;0.460059;0.005674;-0.000937;0
0.010501;0.006903;0.006265;0.006481;0.008148;0.009240;0.010522;0.012139;0.011939;0.010091;0.008749;0.008022;0.008239;-3.309345;3.456505;-0.393266;-3.311538;4121.115207;0.458704;0.006175;-0.000627;0
0.010601;0.006953;0.006301;0.006569;0.008296;0.009465;0.010831;0.012423;0.012137;0.010247;0.008855;0.008078;0.008292;-1.558404;1.598752;1.033427;-7.160557;4184.178352;0.458051;0.006078;0;0
0.010701;0.006516;0.005792;0.006062;0.007731;0.008806;0.010073;0.011690;0.011429;0.009601;0.008286;0.007534;0.007842;8.252971;6.271743;-0.885361;-9.868985;3908.193397;0.457019;0.005885;0.000314;0
0.010801;0.006613;0.005892;0.006150;0.007844;0.008934;0.010195;0.011887;0.011650;0.009779;0.008416;0.007693;0.007948;-5.628675;5.016711;2.349494;-2.464677;3971.279907;0.458227;0.006582;0.000937;0
0.010901;0.006864;0.006166;0.006386;0.008095;0.009205;0.010522;0.012222;0.011961;0.010126;0.008766;0.007967;0.008215;5.395770;-3.192495;-2.350200;1.445377;4106.475830;0.460320;0.006030;0.001243;0
