#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.000700;-0.000252;-0.000095;-0.000038;-0.000046;0.000022;-0.000001;0.000064;0.000066;0.000126;0.000118;0.000120;0.000032;0.085726;0.133912;0.030164;0.163642;0.858127;4.565030;0.209796;0.471103;9.851351;15.333371
0.000800;-0.000269;-0.000109;-0.000045;-0.000046;0.000021;-0.000016;0.000090;0.000078;0.000136;0.000122;0.000128;0.000045;0.184908;0.236909;0.041608;-0.622183;1.622379;5.236884;0.222078;0.455015;14.295461;15.859798
0.000900;-0.000279;-0.000114;-0.000053;-0.000056;0.000012;-0.000022;0.000103;0.000093;0.000145;0.000132;0.000134;0.000033;0.242128;0.290314;0.060682;-1.530079;1.490610;4.964381;0.185441;0.527661;19.101968;16.088679
0.001000;-0.000295;-0.000124;-0.000065;-0.000070;0;-0.000027;0.000115;0.000107;0.000156;0.000139;0.000141;0.000026;0.615968;0.442902;0.095014;-2.216722;0.602057;4.059569;0.094641;0.716869;23.298120;18.125722
0.001100;-0.000313;-0.000131;-0.000075;-0.000084;-0.000011;-0.000034;0.000125;0.000118;0.000168;0.000143;0.000149;0.000018;1.119506;0.587860;0.217084;-2.735520;-0.627438;2.804941;-0.109101;1.130617;26.616899;20.414533
0.001200;-0.000328;-0.000140;-0.000086;-0.000097;-0.000019;-0.000036;0.000134;0.000132;0.000178;0.000151;0.000154;0.000010;1.779447;0.877776;0.175122;-2.941513;-1.296896;2.054325;-0.380966;1.667006;29.096447;24.625948
0.001300;-0.000338;-0.000146;-0.000095;-0.000108;-0.000026;-0.000033;0.000135;0.000138;0.000186;0.000151;0.000156;-0.000002;2.351650;1.312651;0.316266;-3.433608;-2.601702;0.722601;-2.082024;4.946233;33.731295;27.212306
0.001400;-0.000353;-0.000157;-0.000099;-0.000107;-0.000019;-0.000036;0.000147;0.000145;0.000194;0.000155;0.000159;0.000003;2.931482;1.697934;0.239972;-4.074475;-2.013041;1.229548;-1.138761;3.007055;38.862044;31.149060
0.001500;-0.000356;-0.000165;-0.000100;-0.000099;-0.000008;-0.000032;0.000151;0.000147;0.000195;0.000153;0.000156;0.000005;3.946189;2.418910;0.213269;-6.134406;-1.216780;1.809903;-0.679958;2.024178;52.766581;37.397519
0.001600;-0.000365;-0.000174;-0.000102;-0.000091;0.000004;-0.000027;0.000150;0.000149;0.000198;0.000154;0.000156;0.000007;5.174518;3.155144;-0.030871;-7.557284;-0.598441;2.242112;-0.511155;1.630677;63.562139;46.232334
0.001700;-0.000373;-0.000184;-0.000103;-0.000082;0.000016;-0.000023;0.000151;0.000148;0.000196;0.000151;0.000154;0.000011;6.452438;4.101187;-0.648850;-8.575806;-0.198864;2.467562;-0.463297;1.463664;73.384964;57.607728
0.001800;-0.000380;-0.000194;-0.000105;-0.000075;0.000027;-0.000015;0.000139;0.000139;0.000198;0.000142;0.000149;0.000008;7.875317;5.318072;-1.331679;-9.704952;-1.284657;1.235999;-1.452460;2.840555;85.115120;70.241976
0.001900;-0.000390;-0.000203;-0.000113;-0.000081;0.000027;-0.000006;0.000130;0.000140;0.000194;0.000145;0.000146;-0.000007;9.710181;6.218338;-3.876075;-11.303310;-3.418027;-0.696152;4.028930;-5.108389;97.608242;96.517538
0.002000;-0.000404;-0.000215;-0.000124;-0.000094;0.000017;-0.000007;0.000124;0.000142;0.000193;0.000140;0.000143;-0.000021;11.960850;7.889171;-3.765449;-14.412280;-7.354226;-4.167674;1.082436;-0.879927;121.507256;109.357793
0.002100;-0.000427;-0.000231;-0.000141;-0.000113;0.000003;-0.000016;0.000125;0.000150;0.000195;0.000141;0.000145;-0.000033;13.540130;9.277717;-5.749086;-15.983930;-11.609240;-7.863474;0.806869;-0.499444;136.308231;130.735293
0.002200;-0.000443;-0.000248;-0.000159;-0.000134;-0.000016;-0.000032;0.000130;0.000157;0.000197;0.000138;0.000143;-0.000047;16.633841;11.520750;-8.278224;-17.433510;-16.688610;-12.242720;0.691047;-0.341959;154.771299;164.472387
0.002300;-0.000469;-0.000271;-0.000185;-0.000164;-0.000045;-0.000059;0.000130;0.000161;0.000199;0.000132;0.000138;-0.000068;18.316111;12.909300;-9.018273;-19.489620;-24.738760;-19.548009;0.610389;-0.231872;171.994600;179.006304
0.002400;-0.000490;-0.000294;-0.000202;-0.000175;-0.000057;-0.000084;0.000140;0.000164;0.000198;0.000123;0.000131;-0.000070;20.471411;11.970890;-9.815542;-21.248199;-29.710890;-23.957484;0.587271;-0.197370;176.095448;196.721718
0.002500;-0.000517;-0.000330;-0.000233;-0.000199;-0.000083;-0.000122;0.000131;0.000150;0.000191;0.000098;0.000113;-0.000086;21.524269;12.424830;-10.414450;-22.690149;-40.754520;-34.611551;0.550668;-0.142257;185.574899;206.632313
0.002600;-0.000530;-0.000353;-0.000251;-0.000209;-0.000095;-0.000145;0.000126;0.000144;0.000182;0.000085;0.000098;-0.000100;21.818001;12.066250;-11.368120;-22.884701;-47.127449;-40.876915;0.538847;-0.122208;184.754753;214.116726
0.002700;-0.000556;-0.000385;-0.000275;-0.000226;-0.000112;-0.000170;0.000120;0.000134;0.000180;0.000065;0.000085;-0.000108;22.886110;12.176880;-10.490740;-23.655260;-55.012550;-48.597219;0.528561;-0.106168;189.160700;215.261101
0.002800;-0.000568;-0.000409;-0.000294;-0.000239;-0.000123;-0.000189;0.000102;0.000120;0.000164;0.000046;0.000061;-0.000131;22.878481;12.092960;-10.403000;-23.857441;-63.162430;-56.987038;0.520189;-0.090110;189.752007;214.688885
0.002900;-0.000589;-0.000435;-0.000320;-0.000266;-0.000146;-0.000205;0.000080;0.000110;0.000155;0.000032;0.000044;-0.000159;27.498070;10.959990;-16.578979;-21.766991;-72.561272;-66.193909;0.513376;-0.079836;173.634901;279.462296
0.003000;-0.000626;-0.000478;-0.000366;-0.000317;-0.000193;-0.000239;0.000033;0.000082;0.000133;0.000002;0.000014;-0.000204;20.459970;11.223210;-9.659141;-22.671070;-90.792809;-84.099492;0.502855;-0.065455;179.471402;195.714666
0.003100;-0.000654;-0.000508;-0.000394;-0.000347;-0.000218;-0.000255;0.000005;0.000070;0.000122;-0.000011;-0.000001;-0.000234;26.254480;10.567080;-14.652570;-21.458000;-101.674004;-94.486966;0.499333;-0.060174;170.125399;260.442301
0.003200;-0.000702;-0.000567;-0.000456;-0.000413;-0.000273;-0.000294;-0.000058;0.000027;0.000089;-0.000058;-0.000045;-0.000290;22.561859;10.303870;-10.643330;-22.644369;-126.390404;-118.460805;0.492412;-0.049773;174.741197;214.231133
0.003300;-0.000728;-0.000597;-0.000491;-0.000451;-0.000301;-0.000309;-0.000100;0.000009;0.000070;-0.000074;-0.000068;-0.000331;20.536261;11.394870;-11.856400;-21.458000;-139.787506;-131.364145;0.489983;-0.045909;174.264350;209.355961
0.003400;-0.000752;-0.000633;-0.000524;-0.000475;-0.000315;-0.000323;-0.000143;-0.000025;0.000045;-0.000105;-0.000101;-0.000359;22.806000;10.300050;-11.505450;-21.850920;-153.234802;-144.532973;0.487943;-0.041232;170.754848;220.868700
0.003500;-0.000788;-0.000677;-0.000564;-0.000508;-0.000338;-0.000342;-0.000185;-0.000056;0.000022;-0.000128;-0.000124;-0.000384;23.492640;11.284240;-12.428600;-21.595329;-167.421799;-158.686229;0.486064;-0.038312;174.397845;230.527439
0.003600;-0.000815;-0.000715;-0.000601;-0.000536;-0.000356;-0.000361;-0.000223;-0.000086;-0.000001;-0.000149;-0.000153;-0.000409;21.726440;11.818300;-15.327760;-19.764280;-180.382095;-171.673818;0.484618;-0.035718;167.912903;237.325201
0.003700;-0.000873;-0.000793;-0.000691;-0.000616;-0.000419;-0.000420;-0.000285;-0.000137;-0.000042;-0.000193;-0.000196;-0.000453;25.720421;12.398130;-18.768610;-19.783360;-208.310898;-199.325993;0.481558;-0.032924;170.907450;281.934185
0.003800;-0.000902;-0.000831;-0.000737;-0.000650;-0.000443;-0.000448;-0.000291;-0.000140;-0.000044;-0.000198;-0.000201;-0.000461;25.865379;12.291320;-17.750090;-19.745211;-217.547501;-208.254642;0.481108;-0.033588;170.182652;276.692814
0.003900;-0.000966;-0.000920;-0.000835;-0.000740;-0.000519;-0.000506;-0.000329;-0.000167;-0.000066;-0.000233;-0.000233;-0.000516;27.242479;13.927820;-18.093410;-21.175720;-245.172195;-234.911215;0.479769;-0.033024;185.517702;287.015339
0.004000;-0.000993;-0.000943;-0.000868;-0.000785;-0.000558;-0.000542;-0.000349;-0.000178;-0.000080;-0.000242;-0.000249;-0.000553;22.546600;16.628620;-15.987710;-22.629110;-257.678711;-247.042022;0.478948;-0.032552;206.288652;246.205862
0.004100;-0.001027;-0.000996;-0.000934;-0.000857;-0.000616;-0.000574;-0.000357;-0.000176;-0.000078;-0.000249;-0.000261;-0.000585;24.835409;18.108721;-18.463440;-22.571890;-273.259888;-261.404770;0.478563;-0.033656;213.403053;274.793095
0.004200;-0.001064;-0.001036;-0.000980;-0.000917;-0.000669;-0.000614;-0.000379;-0.000184;-0.000085;-0.000257;-0.000278;-0.000619;22.111731;19.977909;-17.639469;-23.380610;-288.484802;-275.910875;0.477821;-0.033769;226.792593;253.507198
0.004300;-0.001088;-0.001071;-0.001034;-0.000979;-0.000712;-0.000637;-0.000392;-0.000178;-0.000081;-0.000256;-0.000282;-0.000649;22.184210;19.478189;-17.788240;-22.663441;-300.234406;-286.689549;0.477539;-0.034718;220.708151;254.834702
0.004400;-0.001149;-0.001158;-0.001122;-0.001065;-0.000789;-0.000714;-0.000453;-0.000234;-0.000132;-0.000307;-0.000341;-0.000710;20.109020;20.733219;-16.899420;-23.277611;-332.707306;-318.455120;0.476103;-0.032487;230.054150;237.050640
0.004500;-0.001161;-0.001178;-0.001155;-0.001102;-0.000816;-0.000736;-0.000469;-0.000234;-0.000128;-0.000309;-0.000350;-0.000726;17.846910;21.664009;-15.575720;-24.231279;-340.340088;-325.784679;0.475743;-0.032839;239.476442;215.535782
0.004601;-0.001091;-0.001094;-0.001065;-0.000973;-0.000666;-0.000566;-0.000312;-0.000089;0.000006;-0.000218;-0.000249;-0.000650;16.233299;23.125031;-15.476540;-23.578970;-286.164001;-271.424312;0.481788;-0.039574;243.520002;205.259033
0.004701;-0.001013;-0.000872;-0.000703;-0.000607;-0.000421;-0.000475;-0.000276;-0.000116;-0.000043;-0.000230;-0.000249;-0.000581;2.401241;10.086430;4.195802;-21.725031;-227.004105;-217.618959;0.485703;-0.030481;169.057302;4.232633
0.004801;-0.001056;-0.000996;-0.000907;-0.000854;-0.000603;-0.000559;-0.000297;-0.000092;0.000001;-0.000222;-0.000256;-0.000614;17.019119;25.078150;-16.083071;-23.609489;-263.357788;-251.395507;0.482055;-0.037009;253.438196;213.613140
0.004901;-0.000924;-0.000772;-0.000592;-0.000464;-0.000272;-0.000306;-0.000121;0.000037;0.000088;-0.000110;-0.000157;-0.000505;7.375593;12.890230;2.860662;-21.274900;-168.830200;-159.595237;0.499157;-0.041277;180.825653;42.089587
0.005001;-0.000800;-0.000601;-0.000387;-0.000199;0.000002;-0.000031;0.000090;0.000211;0.000226;0.000016;-0.000019;-0.000374;0.223055;7.194898;-2.109875;-11.738180;-81.186310;-72.653950;0.558295;-0.075212;104.665391;28.997579
0.005101;-0.000463;-0.000287;-0.000087;0.000162;0.000415;0.000502;0.000652;0.000844;0.000809;0.000577;0.000435;0.000002;-4.808517;-11.844200;-14.900520;32.329079;127.296204;138.726974;0.399041;0.058769;-210.866394;75.552020
0.005201;-0.000302;-0.000184;-0.000009;0.000272;0.000537;0.000664;0.000824;0.001085;0.001116;0.001156;0.000833;0.000233;-20.082520;-16.868151;-19.310301;56.628639;228.658096;242.475851;0.430074;0.048492;-357.483950;10.366688
0.005301;-0.000174;-0.000110;0.000036;0.000333;0.000602;0.000726;0.000873;0.001163;0.001187;0.001444;0.001218;0.000430;-15.321790;-23.482809;-20.382231;61.206261;287.683411;301.024646;0.442468;0.044944;-413.445349;45.362646
0.005401;-0.000073;-0.000038;0.000084;0.000402;0.000675;0.000771;0.000926;0.001230;0.001237;0.001471;0.001428;0.000645;-0.894648;-24.905689;-24.380020;52.722401;329.260895;341.285359;0.448206;0.040558;-378.140450;155.912231
0.005501;0.000017;0.000012;0.000127;0.000468;0.000745;0.000831;0.001005;0.001323;0.001326;0.001556;0.001534;0.000775;0.142946;-25.187981;-24.841591;50.620499;366.800110;378.550589;0.450393;0.037878;-369.042397;164.907224
0.005601;0.000142;0.000092;0.000182;0.000539;0.000815;0.000887;0.001097;0.001428;0.001432;0.001684;0.001735;0.000996;5.624651;-26.484970;-25.963110;48.789459;418.746399;429.721127;0.454278;0.035464;-366.372147;204.526566
0.005701;0.000240;0.000148;0.000234;0.000612;0.000890;0.000962;0.001190;0.001535;0.001550;0.001819;0.001865;0.001114;6.273148;-26.366720;-27.332581;48.694092;462.683289;473.730470;0.455546;0.033778;-365.304060;216.634372
0.005801;0.000440;0.000285;0.000333;0.000724;0.001003;0.001070;0.001336;0.001708;0.001729;0.002019;0.002106;0.001403;8.050792;-25.889879;-28.076450;45.672859;541.003601;551.448793;0.458674;0.031067;-347.813692;231.763453
0.005901;0.000600;0.000392;0.000413;0.000810;0.001088;0.001180;0.001461;0.001867;0.001911;0.002230;0.002308;0.001598;8.134715;-22.918240;-29.068270;43.330639;606.970886;617.778943;0.460227;0.029808;-321.244392;238.217909
0.006001;0.000884;0.000616;0.000572;0.000973;0.001262;0.001391;0.001675;0.002136;0.002189;0.002562;0.002612;0.001912;6.311295;-15.758070;-27.347839;36.742668;721.121704;731.806300;0.461994;0.027210;-252.503691;216.954806
0.006101;0.001136;0.000818;0.000722;0.001132;0.001430;0.001593;0.001888;0.002403;0.002487;0.002887;0.002899;0.002189;3.496056;-13.671440;-23.781111;32.947060;829.596191;840.886777;0.462905;0.025599;-223.092499;178.663001
0.006201;0.001492;0.001115;0.000953;0.001372;0.001683;0.001894;0.002191;0.002782;0.002873;0.003305;0.003248;0.002543;4.083518;-13.919390;-20.366970;27.156370;979.889771;991.452965;0.463490;0.023351;-195.378799;161.702929
0.006301;0.001798;0.001387;0.001170;0.001599;0.001924;0.002182;0.002475;0.003133;0.003237;0.003685;0.003577;0.002877;1.932034;-9.490542;-15.713050;19.130260;1119.550049;1131.480650;0.463786;0.021793;-133.104014;120.870503
0.006401;0.002014;0.001616;0.001367;0.001822;0.002163;0.002465;0.002822;0.003532;0.003662;0.003991;0.003748;0.003092;-2.470114;-5.187576;-9.971945;14.419130;1244.338989;1258.150235;0.462644;0.020723;-88.033531;60.010985
0.006501;0.002276;0.001920;0.001652;0.002158;0.002537;0.002922;0.003386;0.004108;0.004177;0.004312;0.003930;0.003354;-13.387750;-2.757620;0.678661;15.048550;1414.350952;1430.965892;0.460587;0.018969;-79.030849;-69.398464
0.006601;0.002666;0.002325;0.002029;0.002571;0.002983;0.003434;0.003983;0.004734;0.004706;0.004762;0.004306;0.003761;-10.812830;-4.962509;-0.473374;15.307950;1628.336060;1646.490512;0.459833;0.017181;-91.352296;-47.036733
0.006701;0.002983;0.002707;0.002415;0.003023;0.003501;0.004054;0.004685;0.005436;0.005271;0.005178;0.004588;0.004077;-19.304331;-5.332534;4.005068;15.838190;1845.269043;1866.782503;0.458142;0.015581;-95.853620;-124.856392
0.006801;0.003362;0.003105;0.002809;0.003473;0.004001;0.004634;0.005317;0.006061;0.005779;0.005617;0.004961;0.004479;-3.595447;-12.008240;3.120060;14.342830;2064.924072;2088.047598;0.457536;0.014261;-121.755347;-25.293042
0.006901;0.003782;0.003528;0.003204;0.003917;0.004491;0.005219;0.005932;0.006670;0.006291;0.006094;0.005385;0.004916;-9.199222;-5.565230;3.394718;12.401160;2291.353027;2315.286277;0.457327;0.013243;-79.831951;-60.563637
0.007001;0.004139;0.003881;0.003548;0.004318;0.004942;0.005757;0.006515;0.007254;0.006776;0.006525;0.005744;0.005285;-6.414500;-8.403357;3.211613;10.829510;2494.927979;2520.033318;0.456941;0.012569;-86.164331;-42.756679
0.007101;0.004452;0.004225;0.003921;0.004759;0.005451;0.006378;0.007189;0.007892;0.007236;0.006864;0.006031;0.005624;-14.207910;-2.727103;3.726596;11.741220;2701.269043;2727.927976;0.456091;0.011685;-62.341617;-92.607034
0.007201;0.004717;0.004492;0.004196;0.005096;0.005840;0.006843;0.007712;0.008393;0.007630;0.007176;0.006309;0.005934;-20.601320;-0.445920;4.417054;16.242550;2868.173096;2896.100375;0.455690;0.011264;-73.442350;-135.110247
0.007301;0.005040;0.004816;0.004507;0.005454;0.006239;0.007311;0.008247;0.008911;0.008064;0.007570;0.006676;0.006306;-2.985097;-1.941277;2.864476;8.586471;3054.611084;3083.189966;0.455623;0.010933;-42.638738;-20.097437
0.007401;0.005415;0.005196;0.004857;0.005855;0.006683;0.007814;0.008833;0.009484;0.008534;0.007983;0.007070;0.006703;-6.181804;-12.511770;8.685689;10.558660;3260.181885;3289.187634;0.455584;0.010532;-105.352149;-74.204959
0.007501;0.005730;0.005505;0.005165;0.006241;0.007120;0.008320;0.009424;0.010033;0.009001;0.008364;0.007392;0.007041;-17.664009;-10.768460;6.732569;16.017481;3449.708984;3480.339156;0.455285;0.010231;-123.929706;-131.379470
0.007601;0.006000;0.005736;0.005430;0.006592;0.007507;0.008764;0.009943;0.010509;0.009333;0.008624;0.007650;0.007292;2.103695;-14.857810;2.269385;10.570110;3606.237061;3637.913204;0.454927;0.009862;-117.139602;14.005859
0.007701;0.006368;0.006055;0.005701;0.006878;0.007791;0.009034;0.010216;0.010730;0.009637;0.009027;0.007980;0.007717;8.622995;4.211812;-1.064651;-7.957826;3754.551025;3784.151285;0.455624;0.009600;70.848191;73.125878
0.007801;0.006670;0.006389;0.005998;0.007238;0.008178;0.009462;0.010710;0.011162;0.010035;0.009379;0.008278;0.008075;0.451936;4.066854;-2.277721;1.521670;3927.341064;3957.179384;0.455607;0.009297;22.725920;31.377942
0.007901;0.006966;0.006588;0.006264;0.007518;0.008485;0.009826;0.011138;0.011620;0.010317;0.009635;0.008560;0.008320;-20.696690;-4.085131;11.073680;14.331390;4069.779053;4099.881013;0.455495;0.009117;-82.082608;-175.622217
0.008001;0.007253;0.006831;0.006519;0.007805;0.008805;0.010188;0.011514;0.011997;0.010598;0.009889;0.008842;0.008567;-12.064050;2.117549;10.280230;3.554899;4209.189941;4238.956513;0.455484;0.008864;2.813250;-119.065676
0.008101;0.007018;0.006501;0.006090;0.007321;0.008177;0.009407;0.010653;0.011191;0.010053;0.009413;0.008484;0.008349;-4.705521;-4.680223;5.496610;7.522173;3974.264893;3999.354837;0.456535;0.009153;-51.011980;-46.212788
0.008201;0.007236;0.006709;0.006308;0.007540;0.008413;0.009670;0.010929;0.011447;0.010244;0.009629;0.008703;0.008551;-11.587220;-4.165240;8.445363;9.311261;4080.510986;4105.356172;0.456587;0.008910;-57.382505;-105.195499
0.008301;0.007426;0.006920;0.006612;0.007920;0.008911;0.010305;0.011604;0.012001;0.010712;0.009862;0.008911;0.008699;-3.431415;5.714799;7.594688;-5.566018;4251.850098;4280.816685;0.455641;0.008589;66.404085;-51.156618
0.008401;0.007184;0.006633;0.006309;0.007554;0.008410;0.009598;0.010856;0.011297;0.010008;0.009347;0.008526;0.008494;-3.702258;-2.845358;8.220297;3.516752;4035.643066;4060.112412;0.456460;0.008388;-21.810549;-56.535330
0.008501;0.007153;0.006755;0.006456;0.007796;0.008705;0.009937;0.011234;0.011504;0.010216;0.009377;0.008505;0.008561;-5.388350;-3.352711;0.239972;6.904193;4109.627930;4137.355444;0.455710;0.007990;-41.284519;-18.769932
0.008601;0.007345;0.006958;0.006791;0.008166;0.009159;0.010443;0.011805;0.011990;0.010478;0.009591;0.008695;0.008752;-1.772026;0.164430;6.877527;-5.417245;4261.388184;4292.097918;0.455091;0.007540;37.908374;-36.897319
0.008701;0.006948;0.006482;0.006335;0.007696;0.008580;0.009709;0.011104;0.011284;0.009829;0.008929;0.008206;0.008362;-5.693524;-0.384885;7.003412;-1.629261;4001.383057;4030.819191;0.455286;0.007612;16.221880;-61.181614
0.008801;0.006988;0.006598;0.006455;0.007855;0.008783;0.009921;0.011340;0.011409;0.009939;0.009061;0.008241;0.008483;-3.858660;-3.711292;6.190883;1.018132;4062.565918;4093.470839;0.455057;0.007388;-13.647120;-45.297259
0.008901;0.006619;0.006112;0.006092;0.007469;0.008326;0.009357;0.010830;0.010896;0.009386;0.008505;0.007836;0.008068;-2.287009;0.675598;8.666615;-0.641257;3846.287109;3876.258044;0.454881;0.007494;16.584274;-50.721741
0.009001;0.006569;0.006205;0.006126;0.007505;0.008378;0.009420;0.010922;0.010919;0.009494;0.008507;0.007777;0.008112;3.602867;3.693015;-7.175779;2.585968;3863.247070;3893.292988;0.454720;0.007407;15.535235;79.671875
0.009101;0.006725;0.006361;0.006355;0.007765;0.008699;0.009809;0.011374;0.011305;0.009770;0.008744;0.007981;0.008250;-9.946900;-4.588670;8.285147;2.444825;3986.531006;4018.033960;0.454290;0.007283;-25.167474;-94.392282
0.009201;0.006825;0.006458;0.006494;0.007970;0.008947;0.010108;0.011755;0.011629;0.010011;0.008824;0.008116;0.008322;-6.006329;4.398732;-5.771975;9.501995;4075.501953;4108.526854;0.453800;0.007185;-15.516315;13.593876
0.009301;0.006957;0.006683;0.006648;0.008202;0.009274;0.010510;0.012197;0.011947;0.010353;0.009172;0.008264;0.008575;6.639358;-13.816400;7.995230;7.037708;4202.191895;4237.987144;0.453548;0.007202;-94.270537;6.864767
0.009401;0.006541;0.006131;0.006225;0.007684;0.008634;0.009730;0.011433;0.011238;0.009604;0.008486;0.007700;0.008107;-6.597605;0.961699;6.209957;-3.685377;3921.364014;3954.777736;0.453581;0.007217;33.235382;-61.845374
0.009501;0.006571;0.006186;0.006268;0.007797;0.008795;0.009887;0.011592;0.011346;0.009717;0.008453;0.007795;0.008106;2.298244;-6.263318;5.176177;-3.513716;3959.884033;3993.687970;0.453302;0.007065;-3.748010;-2.267598
0.009601;0.006715;0.006351;0.006450;0.008037;0.009093;0.010236;0.011990;0.011694;0.009996;0.008651;0.007944;0.008248;3.541832;-2.807211;3.055211;-10.139830;4070.762939;4106.434525;0.452958;0.006950;46.663094;17.919725
0.009701;0.006833;0.006462;0.006563;0.008222;0.009330;0.010533;0.012280;0.011893;0.010221;0.008905;0.008078;0.008432;3.312951;-6.110730;5.187621;4.207210;4160.622070;4197.860572;0.452831;0.006955;-41.589701;3.751980
0.009801;0.006512;0.006000;0.006197;0.007794;0.008819;0.009932;0.011721;0.011391;0.009530;0.008316;0.007644;0.008038;-0.700099;-2.734732;-1.461378;-8.636841;3934.600098;3969.619718;0.452703;0.006941;39.510545;19.567671
0.009901;0.006556;0.006042;0.006246;0.007779;0.008734;0.009808;0.011515;0.011222;0.009442;0.008214;0.007660;0.008028;-1.527887;0.168244;-1.228683;-1.934436;3913.624023;3944.356651;0.453172;0.006681;20.513402;13.204776
0.010001;0.006679;0.006200;0.006403;0.008007;0.009062;0.010262;0.011998;0.011667;0.009843;0.008615;0.007838;0.008199;4.861714;4.177480;-3.757820;-12.508750;4047.324951;4081.789687;0.452687;0.006919;93.431151;66.717203
