#Idle_Thread_Histogram (uint32)[18]
{ 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 4 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 5 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 6 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 6 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 7 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 8 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 8 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 9 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 9 } 
{ 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 0 1 0 2 1 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 1 1 0 2 1 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 1 1 0 2 2 1 2 9 } 
{ 3 1 0 0 0 0 0 0 0 0 1 1 0 2 2 1 2 10 } 
{ 3 1 0 0 0 0 0 0 0 0 1 1 1 2 2 1 2 10 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 1 2 2 1 2 10 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 2 2 2 1 2 10 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 2 2 3 1 2 10 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 2 2 3 1 2 11 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 3 2 3 1 2 11 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 3 2 3 1 3 11 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 3 2 3 1 3 12 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 4 2 3 1 3 12 } 
{ 3 1 0 0 0 0 0 0 0 0 2 1 4 2 4 1 3 12 } 
{ 3 1 0 0 0 0 0 0 0 0 2 2 4 2 4 1 3 12 } 
{ 3 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 12 } 
{ 3 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 13 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 13 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 14 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 15 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 16 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 17 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 18 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 19 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 20 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 21 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 22 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 23 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 24 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 25 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 26 } 
{ 4 1 0 0 0 0 0 0 0 0 2 3 4 2 4 1 3 27 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 27 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 28 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 29 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 30 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 31 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 32 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 33 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 34 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 35 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 36 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 37 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 38 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 39 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 40 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 41 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 42 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 43 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 44 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 45 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 46 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 47 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 48 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 49 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 50 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 51 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 52 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 53 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 54 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 55 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 56 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 57 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 58 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 59 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 60 } 
{ 4 1 0 0 0 0 1 0 0 0 2 3 4 2 4 1 3 61 } 
