#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.003400;-0.000515;-0.000321;-0.000161;-0.000064;0.000104;0.000064;0.000227;0.000271;0.000323;0.000100;0.000161;-0.000101;3.579979;32.650299;-1.930585;4.748896;-12.775880;0.454793;0.001754;0.004382;-0.788365
0.003500;-0.000526;-0.000332;-0.000164;-0.000051;0.000120;0.000078;0.000227;0.000274;0.000328;0.000103;0.000161;-0.000095;3.576164;32.646488;-1.934399;4.748896;-27.442381;0.454786;0.001761;0.004755;-0.898294
0.003600;-0.000524;-0.000346;-0.000174;-0.000029;0.000138;0.000093;0.000227;0.000273;0.000297;0.000095;0.000148;-0.000086;3.602867;32.654121;-1.907697;4.787043;-14.150880;0.454789;0.001761;0.004911;-0.945134
0.003700;-0.000536;-0.000350;-0.000166;-0.000016;0.000161;0.000108;0.000216;0.000273;0.000320;0.000106;0.000156;-0.000082;3.564720;32.646488;-1.945844;4.733637;-12.775880;0.454761;0.001780;0.005000;-0.966011
0.003800;-0.000533;-0.000363;-0.000173;-0.000010;0.000164;0.000124;0.000205;0.000268;0.000302;0.000095;0.000144;-0.000085;3.614311;32.669380;-1.896253;4.802301;10.827880;0.454775;0.001772;0.004911;-0.941953
0.003900;-0.000522;-0.000369;-0.000176;-0.000011;0.000162;0.000133;0.000201;0.000269;0.000292;0.000088;0.000134;-0.000096;3.606682;32.661751;-1.900067;4.790857;18.161131;0.454781;0.001765;0.004755;-0.897048
0.004000;-0.000537;-0.000374;-0.000179;-0.000020;0.000163;0.000143;0.000203;0.000277;0.000311;0.000090;0.000141;-0.000120;3.553276;32.635040;-1.957288;4.710749;51.848019;0.454773;0.001765;0.004382;-0.784975
0.004100;-0.000550;-0.000390;-0.000189;-0.000033;0.000151;0.000133;0.000219;0.000292;0.000318;0.000087;0.000144;-0.000120;3.560906;32.638859;-1.953473;4.726007;23.431881;0.454786;0.001756;0.003853;-0.629021
0.004200;-0.000553;-0.000397;-0.000195;-0.000043;0.000142;0.000126;0.000228;0.000303;0.000328;0.000086;0.000145;-0.000136;3.560906;32.642670;-1.953473;4.726007;8.765381;0.454794;0.001749;0.000627;0.336614
0.004300;-0.000559;-0.000407;-0.000201;-0.000039;0.000147;0.000119;0.000243;0.000318;0.000339;0.000089;0.000145;-0.000133;3.564720;32.642670;-1.953473;4.729822;-5.442749;0.454784;0.001757;-0.000314;0.621166
0.004400;-0.000566;-0.000418;-0.000207;-0.000032;0.000152;0.000112;0.000256;0.000327;0.000351;0.000089;0.000146;-0.000125;3.560906;32.642670;-1.953473;4.726007;-27.442381;0.454773;0.001765;-0.000937;0.810539
0.004500;-0.000562;-0.000434;-0.000220;-0.000019;0.000158;0.000108;0.000275;0.000339;0.000331;0.000083;0.000135;-0.000113;3.579979;32.642670;-1.930585;4.752710;-24.921631;0.454777;0.001765;-0.001545;0.993009
0.004601;-0.000576;-0.000446;-0.000226;-0.000013;0.000164;0.000102;0.000291;0.000350;0.000349;0.000086;0.000142;-0.000105;3.564720;32.635040;-1.949658;4.726007;-33.400631;0.454756;0.001778;-0.002409;1.256151
0.004701;-0.000573;-0.000457;-0.000231;-0.000003;0.000170;0.000098;0.000300;0.000360;0.000348;0.000089;0.000136;-0.000092;3.602867;32.661751;-1.911511;4.783228;-36.838009;0.454743;0.001791;-0.002939;1.419067
0.004801;-0.000574;-0.000462;-0.000233;-0.000007;0.000169;0.000104;0.000301;0.000366;0.000357;0.000088;0.000134;-0.000109;3.610497;32.665562;-1.900067;4.794672;-21.025761;0.454745;0.001790;-0.003423;1.563847
0.004901;-0.000579;-0.000470;-0.000237;-0.000014;0.000168;0.000111;0.000303;0.000375;0.000362;0.000088;0.000132;-0.000125;3.606682;32.657928;-1.903882;4.790857;-37.525509;0.454751;0.001785;-0.003853;1.691292
0.005001;-0.000570;-0.000475;-0.000241;-0.000017;0.000165;0.000120;0.000296;0.000375;0.000363;0.000080;0.000122;-0.000142;3.572350;32.646488;-1.942029;4.741266;-78.545647;0.454763;0.001772;-0.004222;1.798074
0.005101;-0.000538;-0.000483;-0.000250;-0.000008;0.000168;0.000134;0.000287;0.000381;0.000319;0.000067;0.000094;-0.000149;3.599053;32.661751;-1.911511;4.783228;-41.650509;0.454798;0.001748;-0.004649;1.919193
0.005201;-0.000534;-0.000491;-0.000253;-0.000004;0.000179;0.000144;0.000278;0.000394;0.000316;0.000071;0.000092;-0.000162;3.583794;32.654121;-1.926770;4.764154;-3.838623;0.454792;0.001752;-0.004843;1.978449
0.005301;-0.000554;-0.000506;-0.000257;0.000011;0.000206;0.000151;0.000277;0.000408;0.000328;0.000081;0.000096;-0.000157;3.579979;32.650299;-1.930585;4.756525;43.598141;0.454758;0.001776;-0.004961;2.021004
0.005401;-0.000577;-0.000523;-0.000261;0.000030;0.000238;0.000161;0.000274;0.000422;0.000342;0.000092;0.000102;-0.000153;3.579979;32.650299;-1.930585;4.756525;52.993900;0.454712;0.001809;-0.005000;2.042594
0.005501;-0.000594;-0.000543;-0.000271;0.000045;0.000257;0.000167;0.000269;0.000427;0.000355;0.000090;0.000102;-0.000138;3.576164;32.650299;-1.934399;4.748896;47.723141;0.454689;0.001822;-0.004961;2.034802
0.005601;-0.000599;-0.000556;-0.000277;0.000061;0.000279;0.000171;0.000270;0.000439;0.000358;0.000093;0.000098;-0.000131;3.576164;32.650299;-1.934399;4.752710;39.473270;0.454647;0.001849;-0.001841;1.106897
0.005701;-0.000613;-0.000575;-0.000288;0.000069;0.000290;0.000167;0.000275;0.000447;0.000370;0.000089;0.000099;-0.000112;3.576164;32.650299;-1.934399;4.748896;34.660770;0.454621;0.001864;-0.004222;1.825733
0.005801;-0.000613;-0.000587;-0.000296;0.000070;0.000290;0.000163;0.000286;0.000463;0.000375;0.000088;0.000095;-0.000120;3.579979;32.650299;-1.934399;4.748896;27.327641;0.454609;0.001870;-0.000937;0.841984
0.005901;-0.000614;-0.000600;-0.000308;0.000067;0.000283;0.000159;0.000292;0.000474;0.000387;0.000080;0.000090;-0.000128;3.579979;32.654121;-1.934399;4.752710;50.014771;0.454626;0.001857;-0.001243;0.930118
0.006001;-0.000613;-0.000611;-0.000315;0.000066;0.000280;0.000156;0.000300;0.000490;0.000393;0.000076;0.000085;-0.000141;3.579979;32.646488;-1.934399;4.752710;47.035641;0.454632;0.001853;-0.002409;1.278410
0.006101;-0.000616;-0.000624;-0.000325;0.000063;0.000275;0.000155;0.000302;0.000502;0.000407;0.000068;0.000080;-0.000149;3.576164;32.650299;-1.934399;4.745081;52.077148;0.454653;0.001838;-0.002939;1.432964
0.006201;-0.000615;-0.000634;-0.000332;0.000063;0.000275;0.000156;0.000306;0.000517;0.000413;0.000064;0.000073;-0.000161;3.583794;32.654121;-1.930585;4.756525;54.139648;0.454665;0.001829;-0.003423;1.575655
0.006301;-0.000617;-0.000646;-0.000339;0.000070;0.000289;0.000158;0.000306;0.000527;0.000422;0.000059;0.000064;-0.000156;3.572350;32.650299;-1.942029;4.745081;53.452148;0.454638;0.001845;-0.003853;1.709328
0.006401;-0.000621;-0.000659;-0.000344;0.000080;0.000305;0.000159;0.000313;0.000539;0.000426;0.000060;0.000060;-0.000146;3.579979;32.654121;-1.930585;4.756525;52.306400;0.454586;0.001878;-0.004222;1.829861
0.006501;-0.000618;-0.000668;-0.000347;0.000094;0.000325;0.000168;0.000307;0.000545;0.000433;0.000058;0.000051;-0.000143;3.576164;32.650299;-1.938214;4.748896;47.264771;0.454525;0.001914;-0.004524;1.931289
0.006601;-0.000624;-0.000681;-0.000352;0.000106;0.000343;0.000174;0.000307;0.000555;0.000439;0.000057;0.000048;-0.000132;3.579979;32.650299;-1.934399;4.756525;55.743771;0.454458;0.001953;-0.004843;2.038882
0.006701;-0.000617;-0.000687;-0.000353;0.000123;0.000369;0.000189;0.000294;0.000558;0.000441;0.000055;0.000036;-0.000132;3.576164;32.654121;-1.934399;4.752710;48.410641;0.454375;0.002000;-0.004961;2.088249
0.006801;-0.000611;-0.000695;-0.000354;0.000135;0.000382;0.000207;0.000277;0.000563;0.000441;0.000051;0.000027;-0.000143;3.583794;32.650299;-1.926770;4.756525;55.973019;0.454342;0.002017;-0.005000;2.105111
0.006901;-0.000618;-0.000708;-0.000358;0.000141;0.000390;0.000222;0.000262;0.000567;0.000449;0.000044;0.000023;-0.000150;3.583794;32.654121;-1.930585;4.760340;50.473019;0.454344;0.002012;-0.004961;2.091800
0.007001;-0.000614;-0.000718;-0.000359;0.000151;0.000400;0.000242;0.000244;0.000571;0.000447;0.000039;0.000012;-0.000161;3.583794;32.650299;-1.930585;4.760340;61.243771;0.454335;0.002014;-0.004843;2.057048
0.007101;-0.000606;-0.000721;-0.000357;0.000164;0.000416;0.000269;0.000217;0.000569;0.000446;0.000033;-0.000001;-0.000180;3.587609;32.654121;-1.926770;4.760340;45.431519;0.454323;0.002016;-0.004649;1.999609
0.007201;-0.000604;-0.000732;-0.000360;0.000173;0.000424;0.000284;0.000202;0.000574;0.000444;0.000026;-0.000011;-0.000187;3.576164;32.650299;-1.938214;4.748896;65.597778;0.454333;0.002007;-0.004382;1.916484
0.007301;-0.000614;-0.000746;-0.000364;0.000185;0.000444;0.000289;0.000195;0.000583;0.000451;0.000024;-0.000013;-0.000178;3.587609;32.654121;-1.930585;4.760340;24.577641;0.454265;0.002041;-0.004045;1.825890
0.007401;-0.000617;-0.000763;-0.000371;0.000198;0.000459;0.000289;0.000198;0.000593;0.000454;0.000021;-0.000019;-0.000163;3.579979;32.654121;-1.938214;4.748896;-7.505127;0.454183;0.002081;-0.003645;1.717793
0.007501;-0.000620;-0.000776;-0.000376;0.000212;0.000477;0.000284;0.000213;0.000616;0.000457;0.000026;-0.000023;-0.000157;3.579979;32.650299;-1.934399;4.752710;-21.713261;0.454037;0.002156;-0.003187;1.602808
0.007601;-0.000632;-0.000793;-0.000385;0.000222;0.000489;0.000273;0.000224;0.000632;0.000474;0.000025;-0.000023;-0.000148;3.576164;32.650299;-1.934399;4.745081;30.765011;0.453935;0.002204;-0.002679;1.464998
0.007701;-0.000640;-0.000810;-0.000394;0.000233;0.000500;0.000261;0.000237;0.000649;0.000485;0.000024;-0.000024;-0.000136;3.579979;32.654121;-1.926770;4.756525;15.182010;0.453834;0.002254;-0.002129;1.314762
0.007801;-0.000638;-0.000826;-0.000403;0.000237;0.000495;0.000254;0.000242;0.000663;0.000492;0.000016;-0.000030;-0.000137;3.583794;32.657928;-1.926770;4.760340;25.494261;0.453847;0.002243;-0.001545;1.136541
0.007901;-0.000642;-0.000840;-0.000411;0.000238;0.000493;0.000250;0.000247;0.000682;0.000503;0.000012;-0.000032;-0.000147;3.579979;32.650299;-1.934399;4.752710;11.515380;0.453850;0.002239;-0.000937;0.952669
0.008001;-0.000640;-0.000853;-0.000419;0.000238;0.000489;0.000247;0.000245;0.000695;0.000512;0.000001;-0.000040;-0.000155;3.583794;32.654121;-1.930585;4.756525;15.411130;0.453907;0.002207;-0.000314;0.756217
0.008101;-0.000634;-0.000861;-0.000422;0.000243;0.000490;0.000250;0.000245;0.000711;0.000515;-0.000003;-0.000049;-0.000171;3.579979;32.650299;-1.934399;4.752710;4.869629;0.453901;0.002208;0.000314;0.568207
0.008201;-0.000629;-0.000871;-0.000428;0.000246;0.000489;0.000254;0.000237;0.000719;0.000523;-0.000012;-0.000059;-0.000182;3.583794;32.654121;-1.934399;4.756525;11.515380;0.453951;0.002180;0.000937;0.372981
0.008301;-0.000629;-0.000881;-0.000431;0.000260;0.000505;0.000258;0.000238;0.000732;0.000526;-0.000014;-0.000067;-0.000178;3.579979;32.650299;-1.930585;4.752710;8.077881;0.453829;0.002240;0.001545;0.208599
0.008401;-0.000647;-0.000897;-0.000438;0.000277;0.000527;0.000262;0.000237;0.000747;0.000544;-0.000012;-0.000064;-0.000170;3.579979;32.650299;-1.934399;4.748896;9.682007;0.453651;0.002329;0.002129;0.060045
0.008501;-0.000649;-0.000911;-0.000443;0.000297;0.000548;0.000267;0.000236;0.000758;0.000547;-0.000012;-0.000072;-0.000160;3.583794;32.646488;-1.934399;4.756525;-7.963501;0.453496;0.002406;0.002679;-0.082091
0.008601;-0.000642;-0.000922;-0.000446;0.000318;0.000567;0.000278;0.000224;0.000759;0.000547;-0.000018;-0.000084;-0.000151;3.576164;32.642670;-1.942029;4.745081;0.057251;0.453382;0.002458;0.003187;-0.218686
0.008701;-0.000647;-0.000934;-0.000448;0.000338;0.000591;0.000288;0.000219;0.000766;0.000549;-0.000017;-0.000087;-0.000142;3.579979;32.650299;-1.930585;4.756525;26.181761;0.453198;0.002546;0.003645;-0.329636
0.008801;-0.000637;-0.000941;-0.000448;0.000350;0.000602;0.000305;0.000200;0.000766;0.000549;-0.000024;-0.000099;-0.000155;3.568535;32.646488;-1.945844;4.733637;8.536255;0.453197;0.002538;0.004045;-0.452066
0.008901;-0.000643;-0.000955;-0.000453;0.000352;0.000604;0.000307;0.000197;0.000778;0.000553;-0.000029;-0.000101;-0.000160;3.579979;32.650299;-1.930585;4.748896;29.160891;0.453235;0.002514;0.004382;-0.560167
0.009001;-0.000637;-0.000963;-0.000457;0.000355;0.000606;0.000311;0.000188;0.000787;0.000557;-0.000037;-0.000109;-0.000173;3.564720;32.646488;-1.945844;4.733637;40.160770;0.453288;0.002482;0.004649;-0.649927
0.009101;-0.000648;-0.000982;-0.000468;0.000349;0.000597;0.000298;0.000202;0.000808;0.000567;-0.000043;-0.000108;-0.000173;3.576164;32.654121;-1.934399;4.748896;50.931400;0.453360;0.002444;0.004843;-0.719614
0.009201;-0.000653;-0.000993;-0.000474;0.000348;0.000597;0.000290;0.000216;0.000835;0.000577;-0.000041;-0.000109;-0.000190;3.583794;32.654121;-1.934399;4.752710;22.973511;0.453319;0.002462;0.004961;-0.749690
0.009301;-0.000663;-0.001010;-0.000485;0.000356;0.000602;0.000276;0.000234;0.000854;0.000593;-0.000046;-0.000112;-0.000179;3.579979;32.654121;-1.930585;4.756525;11.515380;0.453235;0.002501;0.005000;-0.749735
0.009401;-0.000663;-0.001022;-0.000492;0.000374;0.000616;0.000269;0.000245;0.000874;0.000602;-0.000044;-0.000117;-0.000176;3.579979;32.654121;-1.934399;4.752710;19.306881;0.453032;0.002597;0.004961;-0.708989
0.009501;-0.000674;-0.001042;-0.000504;0.000385;0.000622;0.000257;0.000258;0.000891;0.000618;-0.000050;-0.000116;-0.000158;3.583794;32.654121;-1.930585;4.756525;37.181641;0.452929;0.002647;0.004843;-0.658628
0.009601;-0.000673;-0.001053;-0.000509;0.000403;0.000637;0.000252;0.000268;0.000909;0.000623;-0.000048;-0.000121;-0.000153;3.576164;32.650299;-1.934399;4.748896;25.494261;0.452732;0.002742;0.004649;-0.572010
0.009701;-0.000670;-0.001063;-0.000514;0.000421;0.000651;0.000251;0.000269;0.000917;0.000629;-0.000054;-0.000130;-0.000145;3.579979;32.654121;-1.934399;4.756525;38.098270;0.452612;0.002800;0.004382;-0.474436
0.009801;-0.000663;-0.001070;-0.000516;0.000427;0.000656;0.000260;0.000266;0.000931;0.000630;-0.000058;-0.000139;-0.000160;3.576164;32.650299;-1.934399;4.752710;31.910891;0.452591;0.002809;0.004045;-0.370833
0.009901;-0.000660;-0.001080;-0.000522;0.000427;0.000657;0.000268;0.000253;0.000937;0.000637;-0.000067;-0.000148;-0.000170;3.572350;32.650299;-1.934399;4.748896;43.598141;0.452697;0.002756;0.003645;-0.266801
0.010001;-0.000649;-0.001083;-0.000523;0.000431;0.000663;0.000281;0.000240;0.000946;0.000636;-0.000073;-0.000161;-0.000190;3.576164;32.654121;-1.934399;4.748896;43.598141;0.452730;0.002736;0.003187;-0.135333
0.010101;-0.000652;-0.001094;-0.000529;0.000431;0.000666;0.000292;0.000227;0.000951;0.000644;-0.000081;-0.000169;-0.000197;3.572350;32.650299;-1.938214;4.745081;52.764648;0.452823;0.002689;0.002679;0.002836
0.010201;-0.000646;-0.001100;-0.000530;0.000435;0.000674;0.000308;0.000212;0.000959;0.000643;-0.000087;-0.000179;-0.000212;3.576164;32.654121;-1.934399;4.748896;49.556400;0.452852;0.002671;0.002129;0.162552
0.010301;-0.000645;-0.001110;-0.000532;0.000456;0.000695;0.000321;0.000201;0.000962;0.000644;-0.000092;-0.000188;-0.000207;3.568535;32.650299;-1.942029;4.741266;53.452148;0.452718;0.002728;0.001545;0.355009
0.010401;-0.000649;-0.001121;-0.000533;0.000481;0.000719;0.000336;0.000193;0.000965;0.000644;-0.000092;-0.000193;-0.000197;3.576164;32.650299;-1.934399;4.752710;53.223019;0.452510;0.002820;0.000937;0.565060
0.010501;-0.000653;-0.001127;-0.000530;0.000510;0.000753;0.000356;0.000178;0.000969;0.000647;-0.000087;-0.000197;-0.000200;3.579979;32.654121;-1.930585;4.756525;57.577148;0.452234;0.002939;0.000627;0.693600
0.010601;-0.000668;-0.001146;-0.000536;0.000530;0.000771;0.000359;0.000181;0.000978;0.000654;-0.000090;-0.000198;-0.000182;3.576164;32.650299;-1.938214;4.748896;42.223141;0.452099;0.002990;0;0.896961
