#timeI (float32)[1];inputMirnov0 (float32)[1];inputMirnov1 (float32)[1];inputMirnov2 (float32)[1];inputMirnov3 (float32)[1];inputMirnov4 (float32)[1];inputMirnov5 (float32)[1];inputMirnov6 (float32)[1];inputMirnov7 (float32)[1];inputMirnov8 (float32)[1];inputMirnov9 (float32)[1];inputMirnov10 (float32)[1];inputMirnov11 (float32)[1];langmuir_top (float32)[1];langmuir_outer (float32)[1];langmuir_bottom (float32)[1];langmuir_inner (float32)[1];rogowski_coil (float32)[1];outputFusedR (float32)[1];outputFusedZ (float32)[1];vertical_reference (float32)[1];vertical_current_request (float32)[1]
0.001300;-0.000090;0.000014;0.000011;0.000011;0.000023;0.000032;0.000018;0.000014;0.000056;0.000036;0;-0.000070;3.530388;32.093360;-1.930585;4.783228;1.452385;NaN;NaN;0.002129;NaN
0.001400;-0.000118;0.000025;-0.000007;0.000046;0.000027;0.000041;0.000014;0.000018;0.000043;0.000042;-0.000041;-0.000061;3.526573;32.089538;-1.934399;4.775599;-0.026909;NaN;NaN;0.001545;NaN
0.001500;-0.000140;0.000032;-0.000014;0.000068;0.000027;0.000045;0.000014;0.000018;0.000035;0.000047;-0.000067;-0.000053;3.530388;32.089538;-1.934399;4.779413;-0.777651;NaN;NaN;0.000937;NaN
0.001600;-0.000125;0.000018;0;0.000034;0.000031;0.000041;0.000018;0.000018;0.000048;0.000042;-0.000022;-0.000066;3.526573;32.089538;-1.938214;4.771784;0.515961;NaN;NaN;0.000314;NaN
0.001700;-0.000107;0.000004;0.000018;-0.000004;0.000027;0.000032;0.000032;0.000018;0.000065;0.000036;0.000022;-0.000078;3.534203;32.089538;-1.934399;4.779413;1.744676;NaN;NaN;-0.000314;NaN
0.001800;-0.000090;-0.000011;0.000032;-0.000038;0.000027;0.000023;0.000046;0.000018;0.000078;0.000030;0.000067;-0.000090;3.530388;32.089538;-1.930585;4.783228;3.072562;NaN;NaN;-0.000627;NaN
0.001900;-0.000068;-0.000021;0.000049;-0.000076;0.000027;0.000014;0.000055;0.000018;0.000095;0.000024;0.000107;-0.000106;3.534203;32.093360;-1.930585;4.783228;4.387668;NaN;NaN;-0.001243;NaN
0.002000;-0.000057;-0.000032;0.000056;-0.000099;0.000027;0.000009;0.000064;0.000023;0.000108;0.000018;0.000133;-0.000119;3.534203;32.089538;-1.930585;4.779413;4.999146;NaN;NaN;-0.001545;NaN
0.002101;-0.000086;-0.000021;0.000035;-0.000068;0.000019;0.000005;0.000078;0.000036;0.000100;0.000030;0.000092;-0.000106;3.530388;32.093360;-1.930585;4.783228;3.469663;NaN;NaN;-0.002129;NaN
0.002201;-0.000115;-0.000014;0.000014;-0.000034;0.000012;0;0.000087;0.000045;0.000095;0.000036;0.000052;-0.000098;3.534203;32.093360;-1.930585;4.783228;1.993970;NaN;NaN;-0.002409;NaN
0.002301;-0.000143;-0.000004;-0.000007;0;0.000008;0;0.000092;0.000054;0.000091;0.000042;0.000007;-0.000094;3.534203;32.093360;-1.930585;4.783228;0.528429;NaN;NaN;-0.002939;NaN
0.002401;-0.000172;0.000007;-0.000025;0.000034;0.000004;0.000005;0.000096;0.000059;0.000082;0.000047;-0.000037;-0.000086;3.530388;32.093360;-1.930585;4.787043;-0.926410;NaN;NaN;-0.003423;NaN
0.002501;-0.000190;0.000014;-0.000035;0.000057;0.000008;0.000009;0.000096;0.000063;0.000074;0.000053;-0.000067;-0.000082;3.530388;32.093360;-1.930585;4.783228;-1.616089;NaN;NaN;-0.004524;NaN
0.002601;-0.000165;0.000007;-0.000014;0.000027;0.000019;0.000027;0.000087;0.000050;0.000082;0.000047;-0.000026;-0.000102;3.530388;32.093360;-1.930585;4.779413;0.065018;NaN;NaN;-0.004843;NaN
0.002701;-0.000140;0;0.000011;-0.000008;0.000035;0.000045;0.000073;0.000041;0.000091;0.000042;0.000011;-0.000123;3.534203;32.093360;-1.930585;4.783228;1.786341;NaN;NaN;0.004911;NaN
0.002801;-0.000115;-0.000011;0.000035;-0.000038;0.000050;0.000064;0.000055;0.000027;0.000100;0.000036;0.000048;-0.000143;3.530388;32.089538;-1.930585;4.783228;3.544386;NaN;NaN;0.004990;NaN
0.002901;-0.000090;-0.000018;0.000060;-0.000068;0.000070;0.000086;0.000037;0.000009;0.000104;0.000030;0.000085;-0.000160;3.534203;32.093360;-1.930585;4.783228;5.291813;NaN;NaN;0.004990;NaN
0.003001;-0.000075;-0.000021;0.000074;-0.000087;0.000089;0.000109;0.000018;0;0.000104;0.000024;0.000104;-0.000176;3.534203;32.093360;-1.934399;4.787043;6.358865;NaN;NaN;0.004911;NaN
0.003101;-0.000107;-0.000011;0.000060;-0.000049;0.000089;0.000118;0.000018;0;0.000091;0.000030;0.000063;-0.000168;3.526573;32.085731;-1.938214;4.771784;4.916109;NaN;NaN;0.004843;NaN
0.003201;-0.000143;-0.000004;0.000039;-0.000015;0.000089;0.000123;0.000023;0.000009;0.000082;0.000042;0.000022;-0.000156;3.526573;32.085731;-1.938214;4.775599;3.381027;NaN;NaN;0.004649;NaN
0.003301;-0.000179;0;0.000018;0.000019;0.000081;0.000109;0.000041;0.000023;0.000074;0.000047;-0.000018;-0.000143;3.526573;32.089538;-1.934399;4.771784;1.644253;NaN;NaN;0.004382;NaN
0.003401;-0.000215;0.000004;-0.000007;0.000053;0.000070;0.000095;0.000064;0.000036;0.000074;0.000053;-0.000055;-0.000135;3.530388;32.089538;-1.934399;4.783228;-0.144468;NaN;NaN;0.004222;NaN
0.003501;-0.000240;0.000007;-0.000025;0.000072;0.000062;0.000086;0.000082;0.000050;0.000074;0.000059;-0.000078;-0.000127;3.530388;32.089538;-1.930585;4.787043;-1.024102;NaN;NaN;0.003853;NaN
0.003601;-0.000222;-0.000007;-0.000007;0.000034;0.000066;0.000082;0.000096;0.000050;0.000091;0.000053;-0.000037;-0.000143;3.530388;32.093360;-1.934399;4.783228;0.388756;NaN;NaN;0.003645;NaN
0.003701;-0.000204;-0.000018;0.000011;0;0.000066;0.000082;0.000101;0.000050;0.000108;0.000047;0.000004;-0.000164;3.530388;32.089538;-1.930585;4.783228;1.817929;NaN;NaN;0.003187;NaN
0.003801;-0.000186;-0.000028;0.000028;-0.000038;0.000074;0.000082;0.000110;0.000050;0.000121;0.000042;0.000044;-0.000184;3.534203;32.093360;-1.930585;4.783228;3.304903;NaN;NaN;0.002939;NaN
0.003901;-0.000165;-0.000039;0.000046;-0.000072;0.000081;0.000086;0.000110;0.000050;0.000139;0.000036;0.000085;-0.000205;3.530388;32.093360;-1.930585;4.783228;4.804754;NaN;NaN;0.002409;NaN
0.004001;-0.000154;-0.000046;0.000056;-0.000095;0.000085;0.000095;0.000115;0.000045;0.000148;0.000036;0.000107;-0.000225;3.530388;32.093360;-1.930585;4.783228;5.607409;NaN;NaN;0.002129;NaN
0.004101;-0.000186;-0.000039;0.000039;-0.000061;0.000085;0.000100;0.000119;0.000054;0.000143;0.000042;0.000063;-0.000221;3.530388;32.089538;-1.930585;4.783228;4.157212;NaN;NaN;0.001545;NaN
0.004201;-0.000218;-0.000028;0.000021;-0.000023;0.000089;0.000109;0.000124;0.000063;0.000134;0.000047;0.000018;-0.000221;3.530388;32.089538;-1.930585;4.787043;2.784753;NaN;NaN;0.001243;NaN
0.004301;-0.000251;-0.000018;0.000004;0.000011;0.000093;0.000123;0.000128;0.000068;0.000126;0.000059;-0.000026;-0.000221;3.530388;32.093360;-1.930585;4.783228;1.466705;NaN;NaN;0.000627;NaN
0.004401;-0.000283;-0.000007;-0.000014;0.000049;0.000097;0.000136;0.000128;0.000072;0.000117;0.000065;-0.000074;-0.000225;3.530388;32.093360;-1.934399;4.783228;0.153075;NaN;NaN;0.000314;NaN
0.004501;-0.000304;0;-0.000021;0.000072;0.000109;0.000159;0.000124;0.000072;0.000113;0.000071;-0.000104;-0.000229;3.534203;32.093360;-1.930585;4.783228;-0.317876;NaN;NaN;-0.000314;NaN
0.004601;-0.000290;-0.000011;0.000004;0.000042;0.000132;0.000186;0.000110;0.000063;0.000121;0.000065;-0.000067;-0.000258;3.534203;32.093360;-1.930585;4.787043;1.507798;NaN;NaN;-0.000627;NaN
0.004701;-0.000272;-0.000018;0.000028;0.000011;0.000155;0.000213;0.000096;0.000050;0.000130;0.000059;-0.000033;-0.000291;3.530388;32.093360;-1.930585;4.783228;3.301354;NaN;NaN;-0.001243;NaN
0.004801;-0.000261;-0.000028;0.000049;-0.000019;0.000171;0.000236;0.000092;0.000041;0.000143;0.000053;0.000007;-0.000319;3.526573;32.089538;-1.938214;4.775599;4.888272;NaN;NaN;-0.001545;NaN
0.004901;-0.000254;-0.000043;0.000070;-0.000053;0.000190;0.000254;0.000092;0.000036;0.000156;0.000053;0.000048;-0.000348;3.526573;32.085731;-1.938214;4.775599;6.543277;NaN;NaN;-0.001841;NaN
0.005001;-0.000258;-0.000053;0.000081;-0.000076;0.000194;0.000259;0.000110;0.000045;0.000174;0.000047;0.000074;-0.000373;3.526573;32.089538;-1.934399;4.779413;7.221911;NaN;NaN;-0.002409;NaN
0.005101;-0.000308;-0.000050;0.000056;-0.000046;0.000190;0.000254;0.000142;0.000063;0.000174;0.000059;0.000033;-0.000377;3.530388;32.093360;-1.934399;4.783228;5.663674;NaN;NaN;-0.002679;NaN
0.005201;-0.000344;-0.000053;0.000025;-0.000011;0.000182;0.000241;0.000169;0.000081;0.000156;0.000053;-0.000015;-0.000360;3.538018;32.093360;-1.922956;4.794672;2.362568;NaN;NaN;-0.003187;NaN
0.005301;-0.000380;-0.000050;0;0.000019;0.000174;0.000236;0.000192;0.000095;0.000148;0.000059;-0.000059;-0.000352;3.534203;32.093360;-1.930585;4.787043;-0.013108;NaN;NaN;-0.003423;NaN
0.005401;-0.000415;-0.000046;-0.000025;0.000053;0.000171;0.000232;0.000211;0.000113;0.000139;0.000059;-0.000104;-0.000344;3.534203;32.093360;-1.926770;4.790857;-2.085044;NaN;NaN;-0.003645;NaN
0.005501;-0.000440;-0.000046;-0.000042;0.000076;0.000167;0.000232;0.000224;0.000122;0.000134;0.000059;-0.000129;-0.000344;3.538018;32.093360;-1.926770;4.790857;-3.365881;NaN;NaN;-0.004045;NaN
0.005601;-0.000426;-0.000060;-0.000025;0.000042;0.000178;0.000245;0.000229;0.000122;0.000152;0.000059;-0.000092;-0.000369;3.538018;32.093360;-1.922956;4.794672;-1.606482;NaN;NaN;-0.004222;NaN
0.005701;-0.000401;-0.000075;-0.000011;0.000008;0.000190;0.000259;0.000229;0.000117;0.000161;0.000059;-0.000063;-0.000385;3.530388;32.093360;-1.934399;4.779413;-0.200506;NaN;NaN;-0.004524;NaN
0.005801;-0.000383;-0.000085;0.000014;-0.000027;0.000202;0.000277;0.000224;0.000113;0.000182;0.000059;-0.000022;-0.000414;3.522759;32.089538;-1.938214;4.767969;2.347746;NaN;NaN;-0.004649;NaN
0.005901;-0.000362;-0.000100;0.000032;-0.000057;0.000217;0.000291;0.000215;0.000104;0.000195;0.000053;0.000007;-0.000426;3.541832;32.097172;-1.919141;4.798486;3.862304;NaN;NaN;-0.004843;NaN
0.006001;-0.000354;-0.000103;0.000049;-0.000076;0.000233;0.000318;0.000206;0.000099;0.000204;0.000059;0.000030;-0.000450;3.541832;32.097172;-1.919141;4.798486;5.468665;NaN;NaN;-0.004911;NaN
0.006101;-0.000383;-0.000100;0.000028;-0.000042;0.000240;0.000332;0.000206;0.000099;0.000191;0.000053;-0.000018;-0.000442;3.526573;32.089538;-1.934399;4.779413;3.404090;NaN;NaN;-0.004990;NaN
0.006201;-0.000419;-0.000089;0.000014;-0.000004;0.000248;0.000350;0.000197;0.000104;0.000187;0.000059;-0.000059;-0.000438;3.518944;32.085731;-1.945844;4.760340;2.577952;NaN;NaN;-0.005000;NaN
0.006301;-0.000448;-0.000089;-0.000011;0.000034;0.000256;0.000368;0.000192;0.000104;0.000152;0.000053;-0.000118;-0.000422;3.538018;32.097172;-1.926770;4.787043;-0.537187;NaN;NaN;-0.004961;NaN
0.006401;-0.000480;-0.000082;-0.000028;0.000072;0.000264;0.000377;0.000183;0.000104;0.000143;0.000059;-0.000159;-0.000410;3.518944;32.085731;-1.942029;4.775599;-1.898374;NaN;NaN;-0.004911;NaN
0.006501;-0.000508;-0.000082;-0.000039;0.000095;0.000271;0.000391;0.000192;0.000108;0.000139;0.000059;-0.000185;-0.000410;3.534203;32.093360;-1.926770;4.790857;-2.732098;NaN;NaN;-0.004755;NaN
0.006601;-0.000487;-0.000100;-0.000025;0.000065;0.000275;0.000395;0.000197;0.000108;0.000148;0.000059;-0.000152;-0.000422;3.518944;32.089538;-1.945844;4.764154;-1.318072;NaN;NaN;-0.004649;NaN
0.006701;-0.000473;-0.000117;-0.000011;0.000030;0.000275;0.000386;0.000211;0.000108;0.000169;0.000059;-0.000107;-0.000430;3.534203;32.097172;-1.926770;4.790857;0.348224;NaN;NaN;-0.004382;NaN
0.006801;-0.000458;-0.000131;0.000007;-0.000008;0.000279;0.000381;0.000220;0.000113;0.000204;0.000059;-0.000063;-0.000446;3.522759;32.089538;-1.942029;4.764154;2.735995;NaN;NaN;-0.004045;NaN
0.006901;-0.000440;-0.000149;0.000021;-0.000042;0.000283;0.000381;0.000243;0.000122;0.000217;0.000059;-0.000026;-0.000467;3.526573;32.089538;-1.938214;4.771784;4.108237;NaN;NaN;-0.003853;NaN
0.007001;-0.000430;-0.000163;0.000025;-0.000065;0.000279;0.000377;0.000257;0.000126;0.000221;0.000053;-0.000007;-0.000471;3.538018;32.093360;-1.926770;4.790857;4.253791;NaN;NaN;-0.003423;NaN
0.007101;-0.000465;-0.000160;0.000004;-0.000034;0.000275;0.000372;0.000275;0.000144;0.000226;0.000059;-0.000048;-0.000467;3.534203;32.093360;-1.926770;4.787043;2.788632;NaN;NaN;-0.003187;NaN
0.007201;-0.000498;-0.000156;-0.000021;0;0.000271;0.000368;0.000289;0.000153;0.000221;0.000059;-0.000092;-0.000459;3.534203;32.093360;-1.926770;4.790857;0.804745;NaN;NaN;-0.002679;NaN
0.007301;-0.000523;-0.000156;-0.000049;0.000034;0.000268;0.000363;0.000302;0.000167;0.000200;0.000053;-0.000140;-0.000442;3.530388;32.089538;-1.938214;4.779413;-2.001207;NaN;NaN;-0.002409;NaN
0.007401;-0.000555;-0.000149;-0.000070;0.000068;0.000268;0.000368;0.000311;0.000176;0.000200;0.000059;-0.000185;-0.000442;3.522759;32.089538;-1.938214;4.767969;-3.075812;NaN;NaN;-0.002129;NaN
0.007501;-0.000573;-0.000149;-0.000081;0.000091;0.000268;0.000372;0.000311;0.000180;0.000191;0.000053;-0.000218;-0.000434;3.541832;32.093360;-1.919141;4.798486;-4.482918;NaN;NaN;-0.001545;NaN
0.007601;-0.000548;-0.000163;-0.000063;0.000057;0.000283;0.000386;0.000307;0.000176;0.000204;0.000053;-0.000185;-0.000455;3.522759;32.089538;-1.942029;4.767969;-2.502928;NaN;NaN;-0.001243;NaN
0.007701;-0.000530;-0.000171;-0.000039;0.000027;0.000299;0.000409;0.000298;0.000171;0.000230;0.000053;-0.000144;-0.000483;3.518944;32.085731;-1.949658;4.760340;0.391023;NaN;NaN;-0.000937;NaN
0.007801;-0.000501;-0.000185;-0.000018;-0.000004;0.000314;0.000431;0.000289;0.000162;0.000230;0.000053;-0.000118;-0.000495;3.541832;32.097172;-1.922956;4.794672;1.797818;NaN;NaN;-0.000314;NaN
0.007901;-0.000476;-0.000195;0.000007;-0.000034;0.000333;0.000454;0.000270;0.000149;0.000247;0.000053;-0.000085;-0.000520;3.530388;32.093360;-1.938214;4.779413;4.171786;NaN;NaN;0;NaN
0.008002;-0.000465;-0.000199;0.000028;-0.000053;0.000349;0.000477;0.000257;0.000140;0.000265;0.000059;-0.000059;-0.000541;3.503685;32.081909;-1.961102;4.741266;6.225070;NaN;NaN;0.000627;NaN
0.008102;-0.000494;-0.000203;0;-0.000015;0.000353;0.000481;0.000270;0.000149;0.000230;0.000047;-0.000115;-0.000524;3.530388;32.093360;-1.938214;4.775599;2.821372;NaN;NaN;0.000937;NaN
0.008202;-0.000530;-0.000199;-0.000025;0.000019;0.000345;0.000477;0.000279;0.000158;0.000221;0.000047;-0.000155;-0.000508;3.530388;32.089538;-1.938214;4.775599;0.811521;NaN;NaN;0.001243;NaN
0.008302;-0.000569;-0.000195;-0.000046;0.000049;0.000337;0.000463;0.000302;0.000176;0.000226;0.000053;-0.000189;-0.000500;3.515130;32.085731;-1.949658;4.756525;-0.404154;NaN;NaN;0.001841;NaN
0.008402;-0.000602;-0.000199;-0.000077;0.000083;0.000330;0.000450;0.000334;0.000198;0.000213;0.000053;-0.000237;-0.000487;3.522759;32.089538;-1.938214;4.771784;-3.118019;NaN;NaN;0.002129;NaN
0.008502;-0.000623;-0.000203;-0.000095;0.000102;0.000318;0.000436;0.000353;0.000212;0.000204;0.000047;-0.000266;-0.000471;3.538018;32.093360;-1.922956;4.790857;-5.070021;NaN;NaN;0.002409;NaN
0.008602;-0.000605;-0.000217;-0.000077;0.000068;0.000322;0.000436;0.000366;0.000216;0.000230;0.000053;-0.000226;-0.000495;3.538018;32.097172;-1.922956;4.790857;-2.879728;NaN;NaN;0.002939;NaN
0.008702;-0.000584;-0.000231;-0.000063;0.000034;0.000326;0.000436;0.000376;0.000216;0.000252;0.000047;-0.000185;-0.000512;3.530388;32.089538;-1.934399;4.775599;-1.024970;NaN;NaN;0.003187;NaN
0.008802;-0.000559;-0.000249;-0.000049;0;0.000330;0.000441;0.000385;0.000216;0.000260;0.000047;-0.000155;-0.000524;3.530388;32.093360;-1.934399;4.779413;0.357980;NaN;NaN;0.003645;NaN
0.008902;-0.000537;-0.000259;-0.000025;-0.000034;0.000337;0.000450;0.000389;0.000216;0.000286;0.000047;-0.000115;-0.000553;3.522759;32.089538;-1.938214;4.775599;2.919396;NaN;NaN;0.003853;NaN
0.009002;-0.000523;-0.000270;-0.000014;-0.000057;0.000345;0.000454;0.000385;0.000216;0.000299;0.000047;-0.000096;-0.000561;3.538018;32.093360;-1.926770;4.790857;3.907306;NaN;NaN;0.004045;NaN
0.009102;-0.000548;-0.000267;-0.000039;-0.000019;0.000345;0.000459;0.000394;0.000225;0.000282;0.000047;-0.000144;-0.000553;3.526573;32.089538;-1.942029;4.767969;1.633405;NaN;NaN;0.004382;NaN
0.009202;-0.000580;-0.000259;-0.000056;0.000015;0.000349;0.000472;0.000399;0.000234;0.000282;0.000053;-0.000189;-0.000553;3.518944;32.089538;-1.945844;4.760340;0.856191;NaN;NaN;0.004524;NaN
0.009302;-0.000605;-0.000256;-0.000077;0.000053;0.000349;0.000477;0.000399;0.000239;0.000260;0.000047;-0.000240;-0.000541;3.538018;32.097172;-1.922956;4.794672;-1.797147;NaN;NaN;0.004755;NaN
0.009402;-0.000634;-0.000249;-0.000095;0.000091;0.000353;0.000490;0.000394;0.000243;0.000247;0.000047;-0.000285;-0.000528;3.522759;32.089538;-1.938214;4.767969;-3.220143;NaN;NaN;0.004843;NaN
0.009502;-0.000655;-0.000242;-0.000099;0.000114;0.000364;0.000509;0.000385;0.000243;0.000252;0.000059;-0.000311;-0.000532;3.511315;32.081909;-1.953473;4.752710;-3.025649;NaN;NaN;0.004961;NaN
0.009602;-0.000623;-0.000256;-0.000081;0.000083;0.000384;0.000531;0.000371;0.000230;0.000247;0.000053;-0.000288;-0.000545;3.534203;32.093360;-1.926770;4.783228;-1.736846;NaN;NaN;0.004990;NaN
0.009702;-0.000602;-0.000267;-0.000053;0.000057;0.000403;0.000554;0.000353;0.000221;0.000260;0.000053;-0.000251;-0.000561;3.526573;32.089538;-1.934399;4.779413;0.755365;NaN;NaN;0.004755;NaN
0.009802;-0.000576;-0.000284;-0.000035;0.000023;0.000411;0.000568;0.000348;0.000212;0.000265;0.000053;-0.000218;-0.000573;3.522759;32.089538;-1.942029;4.764154;2.405375;NaN;NaN;0.004649;NaN
0.009902;-0.000562;-0.000295;-0.000014;-0.000008;0.000423;0.000577;0.000353;0.000212;0.000286;0.000053;-0.000174;-0.000594;3.507500;32.081909;-1.953473;4.748896;4.738380;NaN;NaN;0.004382;NaN
0.010002;-0.000555;-0.000313;-0.000007;-0.000030;0.000423;0.000568;0.000366;0.000216;0.000295;0.000053;-0.000155;-0.000598;3.538018;32.093360;-1.926770;4.787043;5.208709;NaN;NaN;0.004222;NaN
0.010102;-0.000587;-0.000309;-0.000035;0;0.000411;0.000554;0.000389;0.000234;0.000291;0.000053;-0.000192;-0.000581;3.522759;32.085731;-1.942029;4.764154;3.129644;NaN;NaN;0.003853;NaN
0.010202;-0.000627;-0.000306;-0.000056;0.000030;0.000403;0.000545;0.000412;0.000252;0.000299;0.000059;-0.000229;-0.000577;3.511315;32.085731;-1.953473;4.752710;2.069148;NaN;NaN;0.003645;NaN
0.010302;-0.000652;-0.000309;-0.000088;0.000065;0.000392;0.000527;0.000435;0.000271;0.000273;0.000053;-0.000281;-0.000557;3.534203;32.093360;-1.930585;4.787043;-1.292958;NaN;NaN;0.003187;NaN
0.010402;-0.000684;-0.000302;-0.000109;0.000095;0.000384;0.000518;0.000449;0.000284;0.000278;0.000059;-0.000318;-0.000545;3.526573;32.089538;-1.934399;4.775599;-2.709771;NaN;NaN;0.002939;NaN
0.010502;-0.000705;-0.000302;-0.000123;0.000118;0.000380;0.000518;0.000467;0.000298;0.000278;0.000059;-0.000348;-0.000545;3.534203;32.093360;-1.930585;4.787043;-3.551919;NaN;NaN;0.002409;NaN
0.010602;-0.000680;-0.000316;-0.000109;0.000083;0.000388;0.000522;0.000472;0.000298;0.000286;0.000059;-0.000318;-0.000557;3.526573;32.089538;-1.942029;4.775599;-2.029706;NaN;NaN;0.002129;NaN
0.010702;-0.000652;-0.000327;-0.000088;0.000049;0.000392;0.000527;0.000467;0.000293;0.000308;0.000059;-0.000281;-0.000569;3.538018;32.093360;-1.926770;4.790857;0.198032;NaN;NaN;0.001545;NaN
0.010802;-0.000630;-0.000338;-0.000063;0.000015;0.000403;0.000536;0.000463;0.000289;0.000334;0.000065;-0.000240;-0.000594;3.518944;32.085731;-1.945844;4.760340;2.935162;NaN;NaN;0.001243;NaN
0.010902;-0.000605;-0.000352;-0.000046;-0.000015;0.000419;0.000554;0.000463;0.000284;0.000338;0.000059;-0.000211;-0.000618;3.522759;32.089538;-1.938214;4.771784;4.443073;NaN;NaN;0.000937;NaN
0.011002;-0.000587;-0.000359;-0.000032;-0.000034;0.000427;0.000568;0.000458;0.000284;0.000347;0.000065;-0.000196;-0.000627;3.538018;32.093360;-1.926770;4.790857;5.658905;NaN;NaN;0.000627;NaN
