#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.002301;-0.000400;-0.000232;-0.000132;-0.000085;0.000004;-0.000068;0.000226;0.000213;0.000247;0.000077;0.000173;0.000014;3.579979;32.657928;-1.930585;4.752710;11.887820;0.454806;0.001741;0.002679;-0.281356
0.002401;-0.000411;-0.000244;-0.000140;-0.000078;0.000006;-0.000077;0.000240;0.000222;0.000260;0.000077;0.000177;0.000027;3.576164;32.654121;-1.934399;4.752710;1.117188;0.454806;0.001743;0.003645;-0.570642
0.002501;-0.000410;-0.000250;-0.000143;-0.000066;0.000017;-0.000078;0.000248;0.000231;0.000265;0.000082;0.000176;0.000027;3.576164;32.654121;-1.930585;4.748896;10.512940;0.454804;0.001746;0.004222;-0.742658
0.002601;-0.000420;-0.000263;-0.000151;-0.000056;0.000022;-0.000083;0.000259;0.000240;0.000275;0.000084;0.000179;0.000040;3.572350;32.650299;-1.938214;4.745081;1.804688;0.454802;0.001750;0.004649;-0.869746
0.002701;-0.000417;-0.000267;-0.000152;-0.000055;0.000026;-0.000077;0.000258;0.000246;0.000278;0.000085;0.000177;0.000027;3.572350;32.654121;-1.934399;4.745081;14.179440;0.454800;0.001752;0.004649;-0.869115
0.002801;-0.000425;-0.000277;-0.000158;-0.000066;0.000021;-0.000073;0.000259;0.000254;0.000283;0.000083;0.000178;0.000019;3.576164;32.654121;-1.930585;4.752710;4.783813;0.454801;0.001750;0.002939;-0.356658
0.002901;-0.000428;-0.000283;-0.000161;-0.000075;0.000020;-0.000065;0.000249;0.000254;0.000290;0.000080;0.000177;0.000005;3.579979;32.657928;-1.926770;4.752710;2.033813;0.454803;0.001747;0.002129;-0.114593
0.003001;-0.000428;-0.000291;-0.000164;-0.000084;0.000016;-0.000055;0.000243;0.000255;0.000291;0.000074;0.000172;-0.000003;3.576164;32.654121;-1.934399;4.748896;5.242188;0.454805;0.001743;0.001545;0.059266
0.003101;-0.000428;-0.000295;-0.000163;-0.000089;0.000020;-0.000039;0.000231;0.000257;0.000293;0.000074;0.000169;-0.000020;3.576164;32.654121;-1.930585;4.748896;10.971190;0.454806;0.001741;0.000627;0.334163
0.003201;-0.000428;-0.000300;-0.000163;-0.000079;0.000034;-0.000022;0.000220;0.000256;0.000291;0.000072;0.000163;-0.000021;3.572350;32.654121;-1.934399;4.745081;3.867188;0.454805;0.001742;-0.000937;0.803775
0.003301;-0.000430;-0.000305;-0.000161;-0.000059;0.000057;-0.000005;0.000207;0.000253;0.000291;0.000076;0.000161;-0.000019;3.572350;32.654121;-1.938214;4.745081;11.200320;0.454801;0.001748;-0.001545;0.987990
0.003401;-0.000442;-0.000317;-0.000163;-0.000042;0.000073;0.000005;0.000204;0.000255;0.000292;0.000080;0.000165;-0.000006;3.576164;32.654121;-1.938214;4.745081;12.804570;0.454796;0.001755;-0.002409;1.249017
0.003501;-0.000449;-0.000325;-0.000166;-0.000026;0.000086;0.000009;0.000203;0.000255;0.000296;0.000080;0.000167;0.000002;3.576164;32.654121;-1.930585;4.752710;11.429570;0.454792;0.001761;-0.003187;1.484439
0.003601;-0.000456;-0.000335;-0.000168;-0.000010;0.000098;0.000008;0.000213;0.000264;0.000297;0.000085;0.000169;0.000008;3.572350;32.650299;-1.938214;4.745081;21.971069;0.454782;0.001772;-0.004524;1.888743
0.003701;-0.000465;-0.000348;-0.000175;-0.000015;0.000092;-0.000002;0.000228;0.000275;0.000305;0.000084;0.000173;0.000009;3.568535;32.650299;-1.938214;4.741266;-3.924438;0.454780;0.001773;0.002129;-0.106780
0.003801;-0.000474;-0.000357;-0.000183;-0.000030;0.000082;-0.000011;0.000243;0.000290;0.000315;0.000084;0.000176;-0.000002;3.572350;32.650299;-1.938214;4.745081;-24.319950;0.454782;0.001770;0.002939;-0.350670
0.003901;-0.000476;-0.000366;-0.000190;-0.000043;0.000071;-0.000018;0.000255;0.000303;0.000322;0.000080;0.000175;-0.000013;3.576164;32.654121;-1.934399;4.748896;-50.215328;0.454787;0.001764;0.003423;-0.497725
0.004001;-0.000478;-0.000371;-0.000195;-0.000056;0.000062;-0.000023;0.000261;0.000313;0.000331;0.000079;0.000174;-0.000030;3.576164;32.654121;-1.934399;4.748896;-51.361080;0.454792;0.001757;0.004382;-0.787446
0.004101;-0.000469;-0.000389;-0.000212;-0.000067;0.000044;-0.000033;0.000269;0.000319;0.000316;0.000063;0.000163;-0.000019;3.595238;32.665562;-1.919141;4.779413;-63.735958;0.454806;0.001743;-0.000627;0.710912
0.004201;-0.000477;-0.000389;-0.000211;-0.000067;0.000050;-0.000035;0.000277;0.000332;0.000341;0.000072;0.000171;-0.000033;3.564720;32.650299;-1.945844;4.733637;-35.778080;0.454798;0.001748;-0.002129;1.163038
0.004301;-0.000489;-0.000401;-0.000217;-0.000057;0.000056;-0.000039;0.000291;0.000343;0.000354;0.000075;0.000175;-0.000023;3.568535;32.650299;-1.942029;4.741266;-73.360840;0.454790;0.001758;-0.003423;1.554210
0.004401;-0.000492;-0.000408;-0.000220;-0.000044;0.000067;-0.000039;0.000300;0.000354;0.000360;0.000081;0.000175;-0.000024;3.568535;32.650299;-1.938214;4.745081;-78.402344;0.454779;0.001771;-0.004045;1.744962
0.004501;-0.000503;-0.000421;-0.000226;-0.000033;0.000075;-0.000041;0.000310;0.000364;0.000368;0.000084;0.000177;-0.000013;3.576164;32.650299;-1.934399;4.748896;-82.985603;0.454766;0.001786;-0.004382;1.850137
0.004601;-0.000506;-0.000427;-0.000228;-0.000018;0.000087;-0.000037;0.000310;0.000368;0.000373;0.000086;0.000177;-0.000011;3.576164;32.654121;-1.934399;4.752710;-81.839844;0.454751;0.001802;-0.004911;2.013948
0.004701;-0.000505;-0.000432;-0.000228;-0.000016;0.000092;-0.000026;0.000308;0.000373;0.000374;0.000088;0.000174;-0.000023;3.579979;32.654121;-1.930585;4.756525;-98.339600;0.454744;0.001809;-0.005000;2.042764
0.004801;-0.000510;-0.000441;-0.000232;-0.000025;0.000090;-0.000014;0.000299;0.000374;0.000381;0.000083;0.000172;-0.000034;3.579979;32.650299;-1.934399;4.748896;-94.672974;0.454751;0.001800;-0.004961;2.028171
0.004901;-0.000512;-0.000445;-0.000232;-0.000030;0.000095;0.000001;0.000291;0.000377;0.000381;0.000083;0.000168;-0.000051;3.576164;32.654121;-1.930585;4.752710;-75.423218;0.454754;0.001796;-0.004524;1.895932
0.005001;-0.000497;-0.000446;-0.000231;-0.000028;0.000101;0.000024;0.000275;0.000373;0.000367;0.000076;0.000152;-0.000075;3.572350;32.654121;-1.934399;4.745081;-77.944092;0.454766;0.001782;-0.004045;1.748189
0.005101;-0.000454;-0.000459;-0.000248;-0.000015;0.000102;0.000038;0.000268;0.000377;0.000292;0.000052;0.000114;-0.000073;3.618126;32.673191;-1.892438;4.813745;-75.194092;0.454810;0.001742;-0.003645;1.616142
0.005201;-0.000454;-0.000468;-0.000253;-0.000001;0.000120;0.000036;0.000274;0.000395;0.000288;0.000056;0.000114;-0.000071;3.587609;32.661751;-1.922956;4.767969;-63.277592;0.454793;0.001755;-0.002409;1.249266
0.005301;-0.000475;-0.000484;-0.000261;0.000017;0.000140;0.000029;0.000291;0.000418;0.000303;0.000067;0.000123;-0.000065;3.576164;32.650299;-1.938214;4.745081;-77.027344;0.454758;0.001790;-0.001545;1.000442
0.005401;-0.000510;-0.000506;-0.000275;0.000030;0.000153;0.000015;0.000312;0.000441;0.000334;0.000074;0.000138;-0.000056;3.576164;32.654121;-1.934399;4.748896;-79.089844;0.454728;0.001818;-0.000937;0.826477
0.005501;-0.000516;-0.000521;-0.000285;0.000047;0.000164;0.000006;0.000330;0.000458;0.000344;0.000074;0.000134;-0.000050;3.576164;32.657928;-1.934399;4.752710;-51.819462;0.454700;0.001843;0;0.552880
0.005601;-0.000538;-0.000540;-0.000298;0.000061;0.000173;-0.000004;0.000347;0.000478;0.000363;0.000077;0.000141;-0.000037;3.576164;32.654121;-1.934399;4.752710;-24.778200;0.454665;0.001874;0.000937;0.281233
0.005701;-0.000537;-0.000553;-0.000308;0.000058;0.000174;-0.000007;0.000354;0.000489;0.000371;0.000070;0.000135;-0.000041;3.579979;32.654121;-1.934399;4.748896;6.387939;0.454663;0.001873;0.002409;-0.160789
0.005801;-0.000533;-0.000559;-0.000313;0.000047;0.000177;-0.000001;0.000354;0.000502;0.000377;0.000068;0.000125;-0.000060;3.576164;32.650299;-1.938214;4.745081;-0.028564;0.454669;0.001865;0.003187;-0.396622
0.005901;-0.000538;-0.000573;-0.000323;0.000032;0.000174;0.000003;0.000353;0.000509;0.000389;0.000059;0.000119;-0.000066;3.579979;32.646488;-1.934399;4.752710;22.200199;0.454699;0.001838;0.003645;-0.541916
0.006001;-0.000533;-0.000579;-0.000328;0.000022;0.000179;0.000012;0.000350;0.000521;0.000392;0.000056;0.000109;-0.000085;3.576164;32.646488;-1.938214;4.748896;22.200199;0.454711;0.001826;0.004222;-0.718713
0.006101;-0.000529;-0.000587;-0.000333;0.000013;0.000182;0.000023;0.000338;0.000525;0.000398;0.000048;0.000098;-0.000099;3.579979;32.619789;-1.930585;4.756525;27.470949;0.454746;0.001799;0.004649;-0.855012
0.006201;-0.000528;-0.000595;-0.000337;0.000025;0.000200;0.000034;0.000336;0.000535;0.000398;0.000046;0.000089;-0.000102;3.576164;32.619789;-1.934399;4.748896;31.137569;0.454721;0.001819;0.004990;-0.951343
0.006301;-0.000530;-0.000607;-0.000342;0.000049;0.000219;0.000046;0.000326;0.000537;0.000406;0.000043;0.000083;-0.000092;3.576164;32.623600;-1.934399;4.760340;37.554081;0.454679;0.001855;0.004961;-0.931580
0.006401;-0.000533;-0.000617;-0.000343;0.000076;0.000243;0.000059;0.000323;0.000544;0.000408;0.000044;0.000078;-0.000086;3.583794;32.459572;-1.919141;4.787043;31.595831;0.454638;0.001910;0.004843;-0.879927
0.006501;-0.000544;-0.000627;-0.000342;0.000104;0.000273;0.000075;0.000313;0.000551;0.000417;0.000049;0.000075;-0.000086;3.621941;32.429050;-1.884809;4.890039;43.512329;0.454570;0.001977;0.004382;-0.721360
0.006601;-0.000546;-0.000638;-0.000344;0.000134;0.000301;0.000096;0.000298;0.000553;0.000419;0.000048;0.000066;-0.000080;3.656273;32.532051;-1.938214;5.000665;26.325069;0.454486;0.002038;0.003853;-0.544303
0.006701;-0.000539;-0.000646;-0.000344;0.000144;0.000317;0.000120;0.000276;0.000549;0.000417;0.000040;0.000054;-0.000085;3.648643;32.417610;-2.254833;5.137994;31.825069;0.454496;0.002045;0.001841;0.061229
0.006801;-0.000539;-0.000654;-0.000346;0.000141;0.000330;0.000136;0.000263;0.000557;0.000416;0.000036;0.000048;-0.000097;3.789787;31.826330;-2.846110;5.485130;73.761841;0.454611;0.002035;0.001243;0.237575
0.006901;-0.000541;-0.000665;-0.000351;0.000137;0.000338;0.000150;0.000249;0.000560;0.000423;0.000028;0.000041;-0.000104;4.110220;30.880289;-3.727302;6.064962;5.012939;0.454827;0.002004;0.000314;0.506871
0.007002;-0.000545;-0.000676;-0.000356;0.000132;0.000340;0.000153;0.000251;0.000575;0.000426;0.000024;0.000038;-0.000110;4.182700;29.732071;-3.712044;6.843159;-7.820190;0.455083;0.001998;-0.001243;0.972441
0.007102;-0.000547;-0.000687;-0.000363;0.000123;0.000338;0.000149;0.000256;0.000591;0.000437;0.000018;0.000033;-0.000119;4.632833;28.602921;-3.860816;8.105820;-0.945312;0.455418;0.001974;-0.002129;1.230746
0.007202;-0.000552;-0.000701;-0.000372;0.000131;0.000344;0.000143;0.000269;0.000611;0.000450;0.000015;0.000032;-0.000111;4.781606;28.065050;-4.043921;9.498180;17.158569;0.455602;0.002018;-0.002679;1.409008
0.007302;-0.000560;-0.000716;-0.000381;0.000152;0.000353;0.000133;0.000286;0.000631;0.000465;0.000013;0.000035;-0.000096;5.578875;27.725540;-4.177435;11.024060;-5.528564;0.455725;0.002091;-0.003853;1.782953
0.007402;-0.000564;-0.000731;-0.000388;0.000172;0.000365;0.000125;0.000305;0.000654;0.000478;0.000014;0.000038;-0.000078;5.952714;26.104300;-6.000855;13.072540;2.263062;0.456036;0.002182;-0.004382;1.968914
0.007502;-0.000569;-0.000743;-0.000393;0.000195;0.000378;0.000120;0.000317;0.000673;0.000494;0.000014;0.000040;-0.000065;7.642621;25.352810;-6.527282;15.796230;-22.944950;0.456320;0.002272;-0.004649;2.076117
0.007602;-0.000556;-0.000748;-0.000394;0.000224;0.000397;0.000126;0.000328;0.000694;0.000503;0.000015;0.000036;-0.000057;7.192488;23.514130;-9.167046;18.054520;-9.195190;0.456602;0.002419;-0.004990;2.222791
0.007702;-0.000558;-0.000759;-0.000397;0.000230;0.000405;0.000130;0.000330;0.000710;0.000520;0.000014;0.000038;-0.000059;9.927618;21.553379;-11.730520;21.449591;-27.986450;0.457204;0.002422;-0.004961;2.214751
0.007802;-0.000541;-0.000761;-0.000396;0.000231;0.000414;0.000144;0.000338;0.000735;0.000533;0.000009;0.000035;-0.000065;8.573404;22.220949;-14.259650;24.165649;-7.590942;0.457288;0.002534;-0.004524;2.117501
0.007902;-0.000530;-0.000758;-0.000389;0.000238;0.000434;0.000164;0.000357;0.000775;0.000555;0.000014;0.000045;-0.000067;8.916726;20.756109;-16.506500;27.896420;-19.507450;0.457624;0.002746;-0.004222;2.090168
0.008002;-0.000539;-0.000771;-0.000395;0.000234;0.000441;0.000173;0.000354;0.000791;0.000574;0.000008;0.000044;-0.000073;9.374489;20.462379;-18.642731;30.433180;-2.778564;0.457996;0.002718;0.001545;0.352021
0.008102;-0.000527;-0.000770;-0.000389;0.000241;0.000457;0.000196;0.000361;0.000818;0.000593;0.000007;0.000047;-0.000075;9.775030;18.204081;-20.286860;34.057129;-12.174320;0.458548;0.002853;0.002129;0.217210
0.008202;-0.000520;-0.000774;-0.000389;0.000261;0.000477;0.000214;0.000348;0.000825;0.000600;0;0.000037;-0.000077;10.255680;17.654770;-21.534260;33.721439;12.346190;0.458517;0.002871;0.002679;0.057697
0.008302;-0.000510;-0.000775;-0.000384;0.000296;0.000508;0.000238;0.000351;0.000842;0.000610;0.000004;0.000038;-0.000064;16.759720;13.428100;-23.247061;36.376461;13.033690;0.459191;0.002921;0.004524;-0.481021
0.008402;-0.000509;-0.000784;-0.000386;0.000325;0.000534;0.000254;0.000340;0.000849;0.000620;0.000001;0.000036;-0.000051;16.233299;13.992670;-24.807261;32.466412;21.512699;0.458533;0.002943;0.004755;-0.543666
0.008502;-0.000508;-0.000791;-0.000386;0.000354;0.000558;0.000264;0.000353;0.000870;0.000631;0.000003;0.000042;-0.000032;16.446920;11.833560;-25.715160;37.524681;38.929081;0.459346;0.003009;0.004911;-0.570779
0.008602;-0.000511;-0.000803;-0.000391;0.000377;0.000575;0.000263;0.000360;0.000885;0.000642;0;0.000043;-0.000018;15.924310;11.997590;-26.321690;36.002621;54.282959;0.459118;0.002998;0.004990;-0.597562
0.008702;-0.000513;-0.000813;-0.000396;0.000382;0.000577;0.000257;0.000383;0.000912;0.000657;0;0.000052;-0.000008;17.747730;12.264620;-27.015961;36.342129;70.324463;0.459108;0.002971;0.004990;-0.605732
0.008802;-0.000510;-0.000824;-0.000404;0.000376;0.000572;0.000248;0.000387;0.000927;0.000666;-0.000009;0.000041;-0.000023;17.328110;9.701147;-25.192539;38.096889;67.803589;0.459822;0.002897;0.004911;-0.604186
0.008902;-0.000509;-0.000834;-0.000410;0.000373;0.000571;0.000244;0.000409;0.000956;0.000685;-0.000010;0.000048;-0.000019;17.671431;9.094611;-27.447029;41.816212;77.428467;0.460363;0.002883;0.004755;-0.561709
0.009002;-0.000515;-0.000851;-0.000421;0.000366;0.000564;0.000232;0.000411;0.000970;0.000693;-0.000020;0.000039;-0.000032;18.709030;7.591625;-26.825230;41.804760;66.199463;0.460703;0.002784;0.004524;-0.522177
0.009102;-0.000504;-0.000855;-0.000422;0.000367;0.000567;0.000239;0.000426;0.000999;0.000711;-0.000022;0.000043;-0.000031;18.709030;7.881541;-27.050301;40.992229;77.428467;0.460472;0.002842;0.004222;-0.413991
0.009202;-0.000491;-0.000850;-0.000415;0.000389;0.000592;0.000251;0.000447;0.001036;0.000729;-0.000012;0.000053;-0.000026;21.299200;7.427594;-28.938570;42.087051;57.720459;0.460460;0.002931;0.003853;-0.276509
0.009302;-0.000512;-0.000876;-0.000430;0.000400;0.000599;0.000238;0.000442;0.001037;0.000734;-0.000019;0.000040;-0.000024;19.307930;6.996534;-27.458469;41.030380;66.886963;0.460541;0.002867;0.003423;-0.166598
0.009402;-0.000501;-0.000878;-0.000428;0.000427;0.000623;0.000246;0.000454;0.001061;0.000745;-0.000016;0.000041;-0.000016;19.059980;6.035233;-28.610500;43.910469;63.678711;0.460914;0.002941;0.002939;0.000537
0.009502;-0.000517;-0.000904;-0.000443;0.000439;0.000632;0.000240;0.000438;0.001056;0.000744;-0.000024;0.000025;-0.000015;18.182600;7.507702;-27.332581;40.099602;76.053467;0.460382;0.002854;0.002409;0.133671
0.009602;-0.000509;-0.000908;-0.000441;0.000464;0.000654;0.000254;0.000439;0.001072;0.000749;-0.000024;0.000022;-0.000009;21.417450;7.389447;-29.373440;39.847832;73.532707;0.460272;0.002838;0.001841;0.299098
0.009702;-0.000521;-0.000930;-0.000453;0.000469;0.000659;0.000256;0.000417;0.001068;0.000746;-0.000034;0.000007;-0.000016;18.201670;8.549111;-28.137480;37.574280;77.428467;0.459975;0.002781;0.001243;0.461168
0.009802;-0.000513;-0.000936;-0.000452;0.000474;0.000668;0.000274;0.000404;0.001075;0.000747;-0.000039;-0.000003;-0.000030;20.814730;7.713695;-28.309139;39.863091;82.699219;0.460397;0.002723;0.000627;0.628900
0.009902;-0.000517;-0.000951;-0.000458;0.000473;0.000671;0.000285;0.000376;0.001068;0.000741;-0.000050;-0.000023;-0.000048;17.560810;7.801433;-26.924410;39.668541;84.532471;0.460502;0.002674;0;0.802308
0.010002;-0.000510;-0.000957;-0.000458;0.000481;0.000686;0.000307;0.000354;0.001068;0.000735;-0.000057;-0.000037;-0.000065;20.932989;7.351300;-28.209961;38.764462;84.303337;0.460458;0.002584;-0.000627;0.963198
0.010102;-0.000511;-0.000969;-0.000462;0.000484;0.000696;0.000328;0.000321;0.001060;0.000733;-0.000068;-0.000055;-0.000082;17.846910;7.774730;-25.955481;38.142658;87.053337;0.460405;0.002577;-0.001243;1.146166
0.010202;-0.000515;-0.000980;-0.000465;0.000500;0.000712;0.000337;0.000308;0.001065;0.000728;-0.000071;-0.000061;-0.000077;21.463230;7.183454;-28.950010;40.465809;90.490723;0.460758;0.002488;-0.002129;1.385216
0.010302;-0.000525;-0.000998;-0.000472;0.000518;0.000726;0.000338;0.000295;0.001065;0.000727;-0.000076;-0.000071;-0.000073;18.441999;5.947495;-25.986000;39.657089;116.615402;0.460832;0.002531;-0.004524;2.116546
0.010402;-0.000537;-0.001016;-0.000480;0.000535;0.000736;0.000329;0.000307;0.001079;0.000730;-0.000076;-0.000069;-0.000056;19.582590;6.344223;-26.874821;40.305592;146.406494;0.460804;0.002520;-0.004990;2.252916
0.010502;-0.000550;-0.001033;-0.000489;0.000551;0.000748;0.000315;0.000321;0.001096;0.000732;-0.000069;-0.000069;-0.000056;22.897551;3.818900;-28.648649;43.376419;71.470207;0.461501;0.002457;-0.004990;2.234047
0.010602;-0.000565;-0.001054;-0.000502;0.000561;0.000754;0.000297;0.000334;0.001110;0.000743;-0.000075;-0.000074;-0.000048;19.677959;7.156751;-29.464991;39.180260;6.617065;0.460510;0.002469;-0.004843;2.193622
