#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.000500;-0.000209;-0.000069;-0.000009;0.000020;0.000072;0.000036;0.000025;0.000037;0.000107;0.000072;0.000098;0.000042;3.568535;32.650299;-1.942029;4.726007;12.689820;0.454810;0.001739;-0.004649;1.916355
0.000600;-0.000227;-0.000078;-0.000014;0.000013;0.000069;0.000044;0.000021;0.000035;0.000115;0.000070;0.000104;0.000035;3.576164;32.654121;-1.930585;4.745081;12.689820;0.454811;0.001740;-0.003853;1.677658
0.000700;-0.000248;-0.000087;-0.000019;0.000006;0.000066;0.000047;0.000026;0.000042;0.000120;0.000073;0.000113;0.000029;3.576164;32.657928;-1.934399;4.752710;-46.892578;0.454810;0.001740;-0.003645;1.615477
0.000800;-0.000265;-0.000098;-0.000027;-0.000003;0.000055;0.000043;0.000039;0.000050;0.000127;0.000072;0.000120;0.000023;3.572350;32.654121;-1.942029;4.733637;-85.850220;0.454807;0.001740;-0.002409;1.244728
0.000900;-0.000285;-0.000108;-0.000035;-0.000013;0.000045;0.000033;0.000055;0.000065;0.000138;0.000074;0.000129;0.000016;3.572350;32.654121;-1.938214;4.745081;-25.580320;0.454808;0.001741;-0.001243;0.895203
0.001000;-0.000300;-0.000118;-0.000043;-0.000014;0.000049;0.000023;0.000076;0.000078;0.000147;0.000079;0.000135;0.000025;3.579979;32.654121;-1.934399;4.756525;-23.747070;0.454809;0.001741;0;0.522394
0.001100;-0.000315;-0.000126;-0.000050;-0.000013;0.000054;0.000014;0.000091;0.000086;0.000158;0.000082;0.000141;0.000032;3.579979;32.661751;-1.926770;4.760340;-35.434330;0.454808;0.001743;0.000937;0.241685
0.001200;-0.000330;-0.000136;-0.000056;-0.000012;0.000059;0.000007;0.000111;0.000099;0.000167;0.000088;0.000148;0.000040;3.579979;32.657928;-1.930585;4.764154;-36.351070;0.454808;0.001744;0.001243;0.150286
0.001300;-0.000343;-0.000147;-0.000063;-0.000010;0.000064;0.000003;0.000125;0.000106;0.000180;0.000088;0.000152;0.000049;3.579979;32.657928;-1.930585;4.760340;-53.079960;0.454806;0.001747;0.002129;-0.114677
0.001400;-0.000361;-0.000158;-0.000069;-0.000008;0.000071;-0.000003;0.000141;0.000118;0.000189;0.000095;0.000160;0.000057;3.576164;32.657928;-1.930585;4.760340;-49.184200;0.454803;0.001750;0.003423;-0.501733
0.001500;-0.000366;-0.000166;-0.000075;-0.000015;0.000065;0.000001;0.000145;0.000126;0.000196;0.000094;0.000161;0.000044;3.576164;32.654121;-1.934399;4.752710;-54.913212;0.454801;0.001751;0.003645;-0.568019
0.001600;-0.000371;-0.000170;-0.000077;-0.000019;0.000064;0.000009;0.000144;0.000133;0.000200;0.000096;0.000161;0.000025;3.572350;32.654121;-1.934399;4.748896;-50.329960;0.454798;0.001753;0.004524;-0.831456
0.001700;-0.000378;-0.000177;-0.000081;-0.000025;0.000062;0.000019;0.000140;0.000138;0.000206;0.000095;0.000160;0.000012;3.579979;32.661751;-1.930585;4.756525;-57.663212;0.454798;0.001753;0.004649;-0.868890
0.001800;-0.000394;-0.000186;-0.000086;-0.000032;0.000058;0.000027;0.000137;0.000139;0.000216;0.000092;0.000164;0.000004;3.579979;32.657928;-1.926770;4.760340;-56.975712;0.454799;0.001751;0.004990;-0.971656
0.001900;-0.000388;-0.000185;-0.000084;-0.000032;0.000065;0.000047;0.000125;0.000140;0.000212;0.000092;0.000155;-0.000019;3.579979;32.661751;-1.930585;4.764154;-47.579960;0.454799;0.001751;0.005000;-0.974630
0.002000;-0.000398;-0.000194;-0.000087;-0.000021;0.000082;0.000059;0.000120;0.000138;0.000216;0.000093;0.000154;-0.000012;3.576164;32.657928;-1.930585;4.756525;-53.538212;0.454795;0.001755;0.004755;-0.900128
0.002100;-0.000408;-0.000201;-0.000085;-0.000007;0.000105;0.000076;0.000113;0.000138;0.000217;0.000098;0.000154;-0.000009;3.576164;32.657928;-1.934399;4.756525;-40.017578;0.454789;0.001761;0.004649;-0.866355
0.002200;-0.000414;-0.000208;-0.000088;0.000004;0.000120;0.000085;0.000110;0.000137;0.000218;0.000100;0.000153;-0.000003;3.572350;32.657928;-1.938214;4.737452;-46.205078;0.454780;0.001766;0.004045;-0.683635
0.002300;-0.000430;-0.000221;-0.000093;0.000014;0.000132;0.000086;0.000121;0.000144;0.000222;0.000105;0.000158;0.000009;3.579979;32.654121;-1.930585;4.752710;-16.413820;0.454774;0.001774;0.003645;-0.561309
0.002400;-0.000433;-0.000227;-0.000096;0.000023;0.000139;0.000083;0.000129;0.000149;0.000227;0.000105;0.000158;0.000010;3.579979;32.657928;-1.934399;4.741266;-5.184814;0.454763;0.001781;0.003187;-0.421823
0.002500;-0.000448;-0.000239;-0.000105;0.000010;0.000128;0.000073;0.000147;0.000164;0.000239;0.000106;0.000164;0.000001;3.583794;32.661751;-1.926770;4.760340;-8.622314;0.454764;0.001781;0.002679;-0.269505
0.002600;-0.000459;-0.000253;-0.000114;-0.000003;0.000114;0.000062;0.000166;0.000178;0.000250;0.000102;0.000167;-0.000006;3.572350;32.654121;-1.938214;4.745081;-16.872190;0.454766;0.001778;0.002129;-0.105390
0.002700;-0.000471;-0.000264;-0.000122;-0.000016;0.000104;0.000056;0.000179;0.000194;0.000262;0.000103;0.000171;-0.000019;3.576164;32.650299;-1.934399;4.748896;-0.372436;0.454768;0.001776;0.001243;0.159639
0.002800;-0.000476;-0.000272;-0.000128;-0.000027;0.000096;0.000053;0.000189;0.000206;0.000270;0.000101;0.000169;-0.000033;3.579979;32.657928;-1.930585;4.752710;-8.163940;0.454772;0.001771;0;0.531395
0.002900;-0.000486;-0.000280;-0.000133;-0.000038;0.000091;0.000052;0.000196;0.000216;0.000280;0.000099;0.000170;-0.000048;3.579979;32.657928;-1.930585;4.756525;-5.184814;0.454778;0.001766;-0.000627;0.717920
0.003000;-0.000497;-0.000291;-0.000139;-0.000029;0.000101;0.000053;0.000206;0.000227;0.000288;0.000102;0.000171;-0.000042;3.579979;32.657928;-1.930585;4.760340;-0.601562;0.454767;0.001776;-0.003853;1.688586
0.003100;-0.000487;-0.000291;-0.000138;-0.000013;0.000116;0.000062;0.000205;0.000228;0.000289;0.000103;0.000161;-0.000053;3.579979;32.657928;-1.930585;4.760340;-5.872314;0.454755;0.001787;-0.003187;1.492143
0.003200;-0.000511;-0.000307;-0.000145;-0.000004;0.000128;0.000066;0.000213;0.000238;0.000302;0.000108;0.000168;-0.000042;3.583794;32.657928;-1.930585;4.760340;1.460815;0.454739;0.001800;-0.002939;1.421725
0.003300;-0.000516;-0.000317;-0.000148;0.000009;0.000144;0.000074;0.000216;0.000244;0.000305;0.000111;0.000165;-0.000040;3.576164;32.654121;-1.934399;4.745081;-0.601562;0.454718;0.001816;-0.001545;1.008253
0.003400;-0.000535;-0.000329;-0.000152;0.000022;0.000159;0.000082;0.000222;0.000251;0.000314;0.000117;0.000171;-0.000035;3.576164;32.654121;-1.938214;4.741266;10.169070;0.454692;0.001836;-0.000314;0.644923
0.003500;-0.000525;-0.000328;-0.000149;0.000022;0.000167;0.000106;0.000208;0.000250;0.000309;0.000116;0.000159;-0.000064;3.576164;32.654121;-1.930585;4.748896;6.044189;0.454688;0.001838;0.001841;-0.000839
0.003600;-0.000521;-0.000343;-0.000160;0.000024;0.000168;0.000124;0.000198;0.000245;0.000282;0.000100;0.000144;-0.000068;3.618126;32.669380;-1.884809;4.859521;3.065063;0.454729;0.001813;0.002129;-0.094731
0.003700;-0.000537;-0.000345;-0.000154;0.000016;0.000177;0.000141;0.000184;0.000247;0.000308;0.000108;0.000154;-0.000085;3.568535;32.650299;-1.942029;4.729822;15.668950;0.454697;0.001826;0.002939;-0.333936
0.003800;-0.000531;-0.000357;-0.000159;0.000019;0.000182;0.000163;0.000167;0.000240;0.000290;0.000096;0.000139;-0.000090;3.599053;32.673191;-1.911511;4.832819;25.981319;0.454732;0.001805;0.003645;-0.551883
0.003900;-0.000535;-0.000363;-0.000162;0.000020;0.000190;0.000186;0.000157;0.000240;0.000280;0.000092;0.000133;-0.000108;3.579979;32.650299;-1.926770;4.748896;44.085209;0.454735;0.001796;0.004524;-0.818490
0.004000;-0.000538;-0.000373;-0.000166;0.000035;0.000205;0.000192;0.000158;0.000241;0.000279;0.000090;0.000131;-0.000099;3.568535;32.646488;-1.942029;4.714563;32.397831;0.454713;0.001808;0.003423;-0.484457
0.004100;-0.000551;-0.000378;-0.000160;0.000044;0.000219;0.000190;0.000164;0.000251;0.000303;0.000104;0.000140;-0.000097;3.553276;32.646488;-1.961102;4.676416;75.480469;0.454654;0.001846;0.003187;-0.402201
0.004200;-0.000564;-0.000395;-0.000172;0.000054;0.000221;0.000177;0.000183;0.000261;0.000307;0.000101;0.000142;-0.000080;3.572350;32.657928;-1.945844;4.741266;53.939209;0.454647;0.001855;0.002409;-0.166272
0.004300;-0.000574;-0.000409;-0.000181;0.000064;0.000225;0.000164;0.000205;0.000277;0.000314;0.000105;0.000146;-0.000069;3.576164;32.661751;-1.938214;4.760340;22.773069;0.454615;0.001877;0.001545;0.099529
0.004400;-0.000575;-0.000424;-0.000194;0.000074;0.000226;0.000155;0.000225;0.000288;0.000309;0.000099;0.000142;-0.000059;3.576164;32.657928;-1.938214;4.760340;4.439941;0.454604;0.001883;0.000314;0.470802
0.004500;-0.000590;-0.000435;-0.000200;0.000059;0.000218;0.000147;0.000239;0.000305;0.000332;0.000104;0.000152;-0.000071;3.557091;32.646488;-1.957288;4.691675;0.085937;0.454588;0.001887;-0.001545;1.029711
0.004601;-0.000593;-0.000443;-0.000205;0.000046;0.000210;0.000145;0.000249;0.000317;0.000342;0.000103;0.000150;-0.000085;3.553276;32.650299;-1.957288;4.691675;-7.705688;0.454595;0.001881;-0.001841;1.116440
0.004701;-0.000587;-0.000456;-0.000218;0.000039;0.000201;0.000145;0.000257;0.000327;0.000326;0.000092;0.000137;-0.000093;3.572350;32.650299;-1.938214;4.745081;-22.601200;0.454653;0.001845;-0.003423;1.580341
0.004801;-0.000588;-0.000460;-0.000219;0.000029;0.000198;0.000150;0.000262;0.000338;0.000338;0.000094;0.000136;-0.000116;3.568535;32.650299;-1.942029;4.718378;-14.580570;0.454651;0.001844;-0.003645;1.646597
0.004901;-0.000596;-0.000467;-0.000224;0.000019;0.000195;0.000155;0.000261;0.000343;0.000352;0.000089;0.000134;-0.000131;3.564720;32.646488;-1.945844;4.706934;-28.101200;0.454674;0.001827;-0.004222;1.814567
0.005001;-0.000593;-0.000477;-0.000227;0.000035;0.000208;0.000157;0.000263;0.000351;0.000347;0.000091;0.000126;-0.000119;3.602867;32.669380;-1.907697;4.817560;-31.767820;0.454650;0.001850;-0.004911;2.028472
0.005101;-0.000571;-0.000487;-0.000237;0.000061;0.000227;0.000169;0.000264;0.000358;0.000312;0.000084;0.000105;-0.000116;3.602867;32.669380;-1.911511;4.832819;-15.038820;0.454637;0.001860;-0.004961;2.046074
0.005201;-0.000569;-0.000499;-0.000242;0.000084;0.000250;0.000173;0.000263;0.000370;0.000306;0.000089;0.000102;-0.000106;3.583794;32.657928;-1.926770;4.790857;1.919189;0.454565;0.001903;-0.004961;2.059044
0.005301;-0.000588;-0.000515;-0.000247;0.000105;0.000278;0.000178;0.000266;0.000386;0.000317;0.000100;0.000108;-0.000098;3.579979;32.657928;-1.930585;4.771784;60.355709;0.454468;0.001962;-0.004382;1.903012
0.005401;-0.000614;-0.000534;-0.000253;0.000125;0.000305;0.000187;0.000263;0.000398;0.000335;0.000108;0.000115;-0.000090;3.579979;32.657928;-1.934399;4.764154;72.501343;0.454377;0.002016;-0.004222;1.871252
0.005501;-0.000617;-0.000549;-0.000260;0.000123;0.000312;0.000200;0.000250;0.000401;0.000342;0.000101;0.000108;-0.000099;3.576164;32.654121;-1.938214;4.745081;76.626343;0.454394;0.002000;-0.002939;1.481635
0.005601;-0.000618;-0.000559;-0.000266;0.000121;0.000319;0.000208;0.000241;0.000412;0.000346;0.000100;0.000102;-0.000113;3.576164;32.657928;-1.934399;4.745081;100.688499;0.454401;0.001992;-0.002679;1.401368
0.005701;-0.000626;-0.000575;-0.000278;0.000112;0.000315;0.000205;0.000243;0.000420;0.000355;0.000090;0.000098;-0.000113;3.576164;32.657928;-1.938214;4.737452;126.813004;0.454449;0.001959;-0.000937;0.868866
0.005801;-0.000627;-0.000587;-0.000287;0.000103;0.000311;0.000198;0.000254;0.000438;0.000361;0.000088;0.000094;-0.000125;3.576164;32.657928;-1.938214;4.745081;104.813400;0.454469;0.001946;0.000314;0.489476
0.005901;-0.000628;-0.000600;-0.000298;0.000092;0.000304;0.000191;0.000262;0.000449;0.000374;0.000080;0.000088;-0.000130;3.576164;32.657928;-1.930585;4.752710;89.917847;0.454519;0.001915;0.001545;0.110910
0.006001;-0.000630;-0.000614;-0.000307;0.000105;0.000315;0.000183;0.000281;0.000469;0.000381;0.000081;0.000085;-0.000123;3.576164;32.657928;-1.934399;4.748896;79.376343;0.454442;0.001960;-0.005000;2.088044
0.006101;-0.000637;-0.000630;-0.000318;0.000116;0.000323;0.000176;0.000290;0.000482;0.000396;0.000078;0.000083;-0.000109;3.576164;32.657928;-1.934399;4.745081;86.709473;0.454388;0.001991;-0.004990;2.094400
0.006201;-0.000640;-0.000643;-0.000325;0.000131;0.000336;0.000171;0.000301;0.000500;0.000403;0.000080;0.000079;-0.000102;3.576164;32.654121;-1.934399;4.745081;78.230469;0.454298;0.002045;-0.004755;2.040026
0.006301;-0.000636;-0.000653;-0.000330;0.000148;0.000350;0.000171;0.000306;0.000510;0.000410;0.000076;0.000070;-0.000097;3.572350;32.657928;-1.938214;4.737452;76.167969;0.454211;0.002094;-0.004524;1.985420
0.006401;-0.000642;-0.000668;-0.000337;0.000163;0.000364;0.000173;0.000312;0.000522;0.000420;0.000076;0.000068;-0.000087;3.576164;32.657928;-1.934399;4.748896;71.813957;0.454110;0.002153;-0.004222;1.912373
0.006501;-0.000639;-0.000678;-0.000341;0.000160;0.000366;0.000179;0.000307;0.000530;0.000427;0.000071;0.000059;-0.000100;3.572350;32.654121;-1.942029;4.733637;68.147339;0.454127;0.002140;-0.003853;1.797780
0.006601;-0.000630;-0.000683;-0.000344;0.000159;0.000373;0.000191;0.000297;0.000540;0.000428;0.000065;0.000047;-0.000117;3.579979;32.657928;-1.934399;4.748896;70.438957;0.454139;0.002132;-0.003423;1.666416
0.006701;-0.000633;-0.000695;-0.000350;0.000157;0.000378;0.000204;0.000283;0.000546;0.000438;0.000058;0.000040;-0.000127;3.568535;32.654121;-1.942029;4.733637;69.522339;0.454166;0.002113;-0.002939;1.515564
0.006801;-0.000628;-0.000703;-0.000353;0.000157;0.000387;0.000218;0.000270;0.000554;0.000438;0.000053;0.000031;-0.000141;3.576164;32.657928;-1.934399;4.752710;70.897217;0.454183;0.002102;-0.002409;1.353283
0.006901;-0.000626;-0.000711;-0.000355;0.000160;0.000398;0.000236;0.000249;0.000555;0.000443;0.000046;0.000020;-0.000153;3.572350;32.654121;-1.938214;4.741266;62.647339;0.454210;0.002084;-0.001841;1.177345
0.007001;-0.000627;-0.000723;-0.000357;0.000183;0.000422;0.000250;0.000241;0.000561;0.000442;0.000045;0.000012;-0.000143;3.579979;32.657928;-1.930585;4.748896;68.376457;0.454086;0.002152;-0.001243;1.018646
0.007101;-0.000624;-0.000731;-0.000357;0.000210;0.000448;0.000270;0.000223;0.000561;0.000444;0.000043;0.000003;-0.000140;3.576164;32.654121;-1.938214;4.745081;60.355709;0.453962;0.002218;-0.000314;0.759546
0.007201;-0.000632;-0.000748;-0.000362;0.000231;0.000467;0.000273;0.000224;0.000572;0.000446;0.000043;0;-0.000125;3.576164;32.654121;-1.938214;4.741266;77.084717;0.453838;0.002282;0.000314;0.590374
0.007301;-0.000634;-0.000760;-0.000366;0.000253;0.000486;0.000277;0.000219;0.000579;0.000452;0.000040;-0.000004;-0.000118;3.579979;32.661751;-1.934399;4.748896;67.001457;0.453721;0.002340;0.000937;0.420955
0.007401;-0.000647;-0.000781;-0.000377;0.000267;0.000493;0.000263;0.000238;0.000598;0.000460;0.000039;-0.000002;-0.000098;3.576164;32.657928;-1.942029;4.737452;85.792847;0.453618;0.002390;0.001545;0.253465
0.007501;-0.000649;-0.000793;-0.000384;0.000262;0.000492;0.000256;0.000254;0.000626;0.000466;0.000041;-0.000006;-0.000113;3.576164;32.657928;-1.938214;4.745081;51.647579;0.453590;0.002401;0.002129;0.081560
0.007601;-0.000655;-0.000808;-0.000394;0.000254;0.000486;0.000246;0.000261;0.000644;0.000485;0.000034;-0.000009;-0.000123;3.579979;32.661751;-1.934399;4.741266;35.147831;0.453648;0.002365;0.002679;-0.094146
0.007701;-0.000657;-0.000823;-0.000404;0.000248;0.000482;0.000237;0.000276;0.000666;0.000496;0.000030;-0.000014;-0.000135;3.579979;32.657928;-1.938214;4.745081;19.335569;0.453673;0.002350;0.002939;-0.176730
0.007801;-0.000662;-0.000840;-0.000415;0.000240;0.000475;0.000228;0.000282;0.000683;0.000513;0.000021;-0.000017;-0.000141;3.576164;32.657928;-1.934399;4.741266;29.647949;0.453750;0.002307;0.003423;-0.334683
0.007901;-0.000660;-0.000853;-0.000423;0.000235;0.000473;0.000223;0.000288;0.000703;0.000521;0.000014;-0.000025;-0.000152;3.576164;32.654121;-1.938214;4.745081;16.356449;0.453789;0.002285;0.003853;-0.470176
0.008001;-0.000656;-0.000863;-0.000430;0.000253;0.000486;0.000220;0.000288;0.000717;0.000530;0.000010;-0.000034;-0.000147;3.572350;32.654121;-1.938214;4.733637;16.585569;0.453675;0.002345;0.004222;-0.563042
0.008101;-0.000663;-0.000879;-0.000439;0.000269;0.000497;0.000213;0.000300;0.000735;0.000540;0.000008;-0.000036;-0.000134;3.576164;32.657928;-1.934399;4.748896;11.773190;0.453534;0.002421;0.004524;-0.631035
0.008201;-0.000666;-0.000894;-0.000447;0.000287;0.000509;0.000210;0.000305;0.000748;0.000551;0.000005;-0.000041;-0.000124;3.572350;32.654121;-1.938214;4.729822;9.252441;0.453408;0.002487;0.004755;-0.680586
0.008301;-0.000669;-0.000908;-0.000454;0.000307;0.000524;0.000211;0.000309;0.000762;0.000558;0.000003;-0.000045;-0.000115;3.576164;32.657928;-1.934399;4.745081;6.502441;0.453255;0.002568;0.004911;-0.702895
0.008401;-0.000660;-0.000915;-0.000456;0.000331;0.000543;0.000218;0.000302;0.000770;0.000562;0.000001;-0.000056;-0.000114;3.568535;32.654121;-1.942029;4.733637;-8.163940;0.453106;0.002646;0.004990;-0.703148
0.008501;-0.000655;-0.000924;-0.000460;0.000333;0.000548;0.000227;0.000294;0.000781;0.000564;-0.000005;-0.000065;-0.000126;3.576164;32.661751;-1.934399;4.752710;0.315064;0.453128;0.002633;0.004990;-0.707131
0.008601;-0.000645;-0.000929;-0.000462;0.000335;0.000555;0.000244;0.000276;0.000784;0.000568;-0.000014;-0.000078;-0.000145;3.572350;32.657928;-1.938214;4.745081;2.377563;0.453174;0.002605;0.004911;-0.691957
0.008701;-0.000644;-0.000939;-0.000465;0.000336;0.000562;0.000256;0.000265;0.000792;0.000569;-0.000019;-0.000085;-0.000153;3.579979;32.657928;-1.938214;4.748896;20.023069;0.453200;0.002587;0.004755;-0.650357
0.008801;-0.000646;-0.000950;-0.000469;0.000336;0.000567;0.000265;0.000256;0.000798;0.000576;-0.000027;-0.000091;-0.000163;3.572350;32.657928;-1.938214;4.729822;16.356449;0.453259;0.002552;0.004524;-0.591781
0.008901;-0.000647;-0.000963;-0.000476;0.000333;0.000568;0.000265;0.000257;0.000813;0.000579;-0.000034;-0.000098;-0.000169;3.572350;32.657928;-1.938214;4.737452;3.752441;0.453317;0.002518;0.004222;-0.511021
0.009001;-0.000646;-0.000973;-0.000479;0.000357;0.000584;0.000262;0.000256;0.000826;0.000584;-0.000035;-0.000104;-0.000165;3.572350;32.654121;-1.942029;4.726007;-42.309200;0.453151;0.002601;0.003853;-0.375563
0.009101;-0.000652;-0.000991;-0.000490;0.000376;0.000590;0.000247;0.000275;0.000848;0.000592;-0.000036;-0.000104;-0.000148;3.572350;32.657928;-1.934399;4.733637;-44.600948;0.453003;0.002675;0.003423;-0.224353
0.009201;-0.000655;-0.001003;-0.000496;0.000399;0.000602;0.000235;0.000298;0.000876;0.000598;-0.000031;-0.000106;-0.000146;3.576164;32.657928;-1.934399;4.737452;-35.205200;0.452754;0.002801;0.002939;-0.041305
0.009301;-0.000670;-0.001022;-0.000508;0.000418;0.000608;0.000220;0.000314;0.000894;0.000619;-0.000033;-0.000104;-0.000133;3.572350;32.657928;-1.938214;4.733637;-15.955570;0.452628;0.002865;0.002409;0.136756
0.009401;-0.000676;-0.001039;-0.000517;0.000438;0.000616;0.000210;0.000331;0.000916;0.000632;-0.000033;-0.000105;-0.000125;3.572350;32.654121;-1.938214;4.733637;-3.122437;0.452459;0.002952;0.001841;0.333464
0.009501;-0.000679;-0.001052;-0.000527;0.000427;0.000611;0.000206;0.000333;0.000931;0.000646;-0.000040;-0.000110;-0.000133;3.572350;32.654121;-1.938214;4.729822;22.314699;0.452578;0.002891;0.001243;0.494188
0.009601;-0.000671;-0.001059;-0.000532;0.000419;0.000612;0.000207;0.000333;0.000947;0.000650;-0.000046;-0.000120;-0.000150;3.572350;32.654121;-1.942029;4.737452;23.460569;0.452653;0.002852;0.000627;0.667734
0.009701;-0.000667;-0.001069;-0.000538;0.000410;0.000612;0.000210;0.000328;0.000957;0.000658;-0.000054;-0.000130;-0.000161;3.568535;32.654121;-1.945844;4.722193;33.772831;0.452759;0.002797;0;0.838970
0.009801;-0.000661;-0.001075;-0.000541;0.000404;0.000614;0.000216;0.000324;0.000970;0.000660;-0.000060;-0.000141;-0.000177;3.572350;32.654121;-1.934399;4.737452;34.918701;0.452832;0.002760;-0.000627;1.015856
0.009901;-0.000661;-0.001085;-0.000548;0.000397;0.000617;0.000224;0.000313;0.000977;0.000669;-0.000069;-0.000150;-0.000186;3.564720;32.654121;-1.945844;4.718378;37.897831;0.452931;0.002706;-0.001243;1.184853
0.010001;-0.000661;-0.001095;-0.000551;0.000424;0.000635;0.000230;0.000311;0.000987;0.000671;-0.000071;-0.000156;-0.000179;3.576164;32.650299;-1.934399;4.737452;47.064331;0.452742;0.002803;-0.001841;1.393119
0.010101;-0.000666;-0.001108;-0.000556;0.000451;0.000652;0.000237;0.000305;0.000992;0.000679;-0.000074;-0.000160;-0.000168;3.568535;32.650299;-1.942029;4.726007;39.960209;0.452582;0.002882;-0.002409;1.587330
0.010201;-0.000661;-0.001117;-0.000557;0.000481;0.000674;0.000249;0.000295;0.000998;0.000676;-0.000074;-0.000169;-0.000162;3.576164;32.654121;-1.934399;4.741266;51.647579;0.452383;0.002981;-0.002939;1.775973
0.010301;-0.000661;-0.001122;-0.000554;0.000515;0.000706;0.000267;0.000283;0.001008;0.000677;-0.000067;-0.000176;-0.000166;3.579979;32.657928;-1.934399;4.748896;44.772709;0.452098;0.003119;-0.003423;1.962458
0.010401;-0.000665;-0.001135;-0.000556;0.000545;0.000729;0.000286;0.000267;0.001008;0.000684;-0.000071;-0.000182;-0.000158;3.576164;32.657928;-1.934399;4.741266;38.356079;0.451961;0.003177;-0.003853;2.108803
0.010501;-0.000668;-0.001145;-0.000557;0.000544;0.000740;0.000302;0.000255;0.001016;0.000684;-0.000074;-0.000187;-0.000172;3.568535;32.650299;-1.942029;4.718378;50.730961;0.452019;0.003135;-0.004222;2.206894
0.010601;-0.000660;-0.001151;-0.000558;0.000541;0.000747;0.000314;0.000240;0.001018;0.000683;-0.000083;-0.000200;-0.000185;3.576164;32.654121;-1.934399;4.733637;43.626831;0.452149;0.003058;-0.004524;2.274782
0.010701;-0.000658;-0.001159;-0.000561;0.000539;0.000754;0.000323;0.000234;0.001029;0.000682;-0.000088;-0.000209;-0.000198;3.568535;32.654121;-1.945844;4.718378;7.648315;0.452214;0.003014;-0.004755;2.330719
