#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.001200;-0.000306;-0.000140;-0.000062;-0.000003;0.000044;-0.000054;0.000175;0.000119;0.000188;0.000075;0.000141;0.000069;3.557091;32.524422;-1.938214;4.771784;6.932159;9.613698;0.272332;0.274423;0.454827;0.001740;0.454826;0.001753
0.001300;-0.000308;-0.000142;-0.000058;0.000012;0.000061;-0.000036;0.000161;0.000110;0.000189;0.000074;0.000139;0.000068;3.557091;32.524422;-1.938214;4.767969;8.994629;10.616729;0.284094;0.233344;0.454827;0.001740;0.454823;0.001757
0.001400;-0.000327;-0.000151;-0.000065;0.000002;0.000059;-0.000027;0.000162;0.000118;0.000196;0.000078;0.000146;0.000055;3.557091;32.520599;-1.938214;4.775599;39.473331;9.654564;0.249182;0.273365;0.454828;0.001740;0.454822;0.001759
0.001501;-0.000332;-0.000154;-0.000068;-0.000005;0.000057;-0.000016;0.000158;0.000121;0.000197;0.000078;0.000144;0.000036;3.553276;32.516788;-1.945844;4.760340;53.681431;8.469684;0.204353;0.315264;0.454827;0.001740;0.454819;0.001758
0.001601;-0.000355;-0.000164;-0.000078;-0.000019;0.000050;-0.000017;0.000167;0.000136;0.000208;0.000082;0.000153;0.000025;3.553276;32.516788;-1.949658;4.760340;63.764591;7.329725;0.140922;0.400112;0.454827;0.001740;0.454818;0.001758
0.001701;-0.000357;-0.000167;-0.000084;-0.000030;0.000042;-0.000017;0.000173;0.000147;0.000211;0.000083;0.000150;0.000003;3.553276;32.520599;-1.945844;4.764154;-15.067470;6.025109;0.049904;0.504702;0.454827;0.001740;0.454819;0.001756
0.001801;-0.000386;-0.000182;-0.000096;-0.000046;0.000032;-0.000028;0.000191;0.000163;0.000228;0.000085;0.000163;0.000002;3.553276;32.516788;-1.942029;4.767969;-39.587921;4.896583;-0.078482;0.694275;0.454828;0.001740;0.454820;0.001754
0.001901;-0.000400;-0.000197;-0.000103;-0.000039;0.000037;-0.000041;0.000215;0.000175;0.000235;0.000087;0.000169;0.000020;3.560906;32.524422;-1.938214;4.771784;-50.587742;6.124565;0.011980;0.582710;0.454827;0.001740;0.454816;0.001759
0.002001;-0.000401;-0.000204;-0.000105;-0.000029;0.000046;-0.000044;0.000222;0.000177;0.000242;0.000085;0.000168;0.000026;3.560906;32.524422;-1.938214;4.775599;-58.379299;7.168309;0.068044;0.498452;0.454828;0.001740;0.454812;0.001765
0.002101;-0.000413;-0.000217;-0.000110;-0.000021;0.000055;-0.000050;0.000238;0.000186;0.000251;0.000086;0.000172;0.000040;3.557091;32.524422;-1.938214;4.775599;-54.483521;8.444128;0.114294;0.436846;0.454828;0.001740;0.454806;0.001773
0.002201;-0.000416;-0.000227;-0.000113;-0.000011;0.000065;-0.000052;0.000248;0.000188;0.000256;0.000085;0.000170;0.000050;3.553276;32.520599;-1.942029;4.764154;-64.566681;9.515675;0.144722;0.388535;0.454827;0.001740;0.454798;0.001782
0.002301;-0.000429;-0.000240;-0.000118;-0.000004;0.000073;-0.000055;0.000262;0.000197;0.000266;0.000088;0.000176;0.000058;3.553276;32.516788;-1.942029;4.764154;-58.379299;10.674788;0.166791;0.358429;0.454827;0.001740;0.454789;0.001794
0.002401;-0.000434;-0.000246;-0.000124;-0.000013;0.000069;-0.000047;0.000263;0.000206;0.000272;0.000089;0.000174;0.000038;3.557091;32.520599;-1.942029;4.767969;-65.254181;9.608313;0.118282;0.408508;0.454827;0.001740;0.454788;0.001794
0.002501;-0.000451;-0.000256;-0.000131;-0.000024;0.000064;-0.000041;0.000265;0.000214;0.000285;0.000091;0.000180;0.000023;3.557091;32.520599;-1.938214;4.767969;-60.441769;8.493766;0.052973;0.484688;0.454827;0.001740;0.454788;0.001792
0.002601;-0.000457;-0.000261;-0.000136;-0.000031;0.000064;-0.000028;0.000260;0.000221;0.000289;0.000095;0.000178;0.000001;3.560906;32.524422;-1.938214;4.775599;-61.129238;7.594491;-0.016583;0.550035;0.454828;0.001740;0.454789;0.001790
0.002701;-0.000464;-0.000267;-0.000141;-0.000038;0.000063;-0.000014;0.000249;0.000223;0.000298;0.000094;0.000176;-0.000019;3.560906;32.524422;-1.934399;4.771784;-64.795868;6.328302;-0.134189;0.668009;0.454827;0.001740;0.454792;0.001784
0.002801;-0.000460;-0.000269;-0.000142;-0.000040;0.000069;0.000005;0.000237;0.000224;0.000293;0.000092;0.000167;-0.000037;3.553276;32.520599;-1.942029;4.764154;-61.816738;5.498592;-0.246064;0.751132;0.454827;0.001740;0.454794;0.001780
0.002901;-0.000466;-0.000276;-0.000140;-0.000024;0.000089;0.000013;0.000238;0.000226;0.000294;0.000094;0.000166;-0.000030;3.549462;32.520599;-1.949658;4.760340;-58.837620;7.137175;-0.099326;0.568156;0.454826;0.001740;0.454780;0.001796
0.003001;-0.000474;-0.000288;-0.000142;-0.000011;0.000103;0.000016;0.000244;0.000228;0.000298;0.000094;0.000166;-0.000019;3.557091;32.524422;-1.938214;4.771784;-51.962742;8.398551;-0.027863;0.482680;0.454827;0.001740;0.454767;0.001810
0.003101;-0.000485;-0.000299;-0.000144;0.000001;0.000116;0.000017;0.000250;0.000230;0.000304;0.000094;0.000168;-0.000008;3.557091;32.520599;-1.942029;4.767969;-38.212952;9.580703;0.021803;0.424778;0.454827;0.001740;0.454752;0.001826
0.003201;-0.000500;-0.000314;-0.000149;0.000010;0.000124;0.000008;0.000269;0.000244;0.000313;0.000096;0.000174;0.000005;3.557091;32.524422;-1.942029;4.771784;-18.963261;10.917174;0.062803;0.386401;0.454827;0.001740;0.454732;0.001846
0.003301;-0.000502;-0.000323;-0.000153;0.000017;0.000128;0;0.000285;0.000252;0.000321;0.000096;0.000173;0.000007;3.557091;32.524422;-1.938214;4.767969;-39.587921;11.737890;0.081930;0.365900;0.454827;0.001740;0.454713;0.001863
0.003401;-0.000520;-0.000334;-0.000163;0.000003;0.000118;-0.000005;0.000300;0.000271;0.000337;0.000101;0.000179;-0.000010;3.560906;32.524422;-1.938214;4.771784;-36.379639;10.701202;0.026389;0.428781;0.454827;0.001740;0.454713;0.001861
0.003501;-0.000534;-0.000346;-0.000174;-0.000011;0.000106;-0.000011;0.000317;0.000287;0.000348;0.000102;0.000181;-0.000026;3.553276;32.524422;-1.945844;4.764154;-48.525269;9.330215;-0.057670;0.519644;0.454826;0.001740;0.454719;0.001852
0.003601;-0.000537;-0.000348;-0.000179;-0.000021;0.000101;-0.000006;0.000323;0.000302;0.000356;0.000105;0.000178;-0.000056;3.553276;32.520599;-1.945844;4.767969;-48.754459;8.464964;-0.134374;0.586146;0.454827;0.001740;0.454723;0.001848
0.003701;-0.000534;-0.000365;-0.000198;-0.000030;0.000085;-0.000009;0.000332;0.000309;0.000337;0.000089;0.000165;-0.000058;3.606682;32.543491;-1.884809;4.844263;-54.483521;4.811698;-0.603740;1.041529;0.454834;0.001740;0.454772;0.001803
0.003801;-0.000540;-0.000367;-0.000202;-0.000038;0.000084;-0.000005;0.000336;0.000320;0.000351;0.000092;0.000169;-0.000081;3.553276;32.520599;-1.945844;4.764154;-12.775850;4.625648;-0.682654;1.111611;0.454827;0.001740;0.454765;0.001803
0.003901;-0.000539;-0.000376;-0.000201;-0.000028;0.000095;-0.000006;0.000340;0.000323;0.000366;0.000092;0.000167;-0.000068;3.538018;32.512970;-1.961102;4.741266;-28.129761;6.468168;-0.362482;0.799689;0.454825;0.001740;0.454733;0.001832
0.004001;-0.000532;-0.000386;-0.000203;-0.000012;0.000110;-0.000002;0.000346;0.000327;0.000355;0.000088;0.000157;-0.000059;3.564720;32.528229;-1.934399;4.783228;-2.921844;7.347399;-0.276074;0.687126;0.454828;0.001740;0.454718;0.001850
0.004101;-0.000538;-0.000400;-0.000211;0.000002;0.000122;0.000004;0.000357;0.000330;0.000351;0.000083;0.000153;-0.000047;3.572350;32.520599;-1.922956;4.798486;4.411377;8.032595;-0.231061;0.624401;0.454831;0.001740;0.454703;0.001866
0.004201;-0.000546;-0.000413;-0.000214;0.000016;0.000136;0.000006;0.000362;0.000331;0.000355;0.000081;0.000155;-0.000034;3.560906;32.516788;-1.934399;4.775599;-20.567381;9.195967;-0.153732;0.544936;0.454829;0.001740;0.454673;0.001892
0.004301;-0.000536;-0.000415;-0.000210;0.000033;0.000155;0.000023;0.000354;0.000329;0.000353;0.000082;0.000146;-0.000039;3.553276;32.516788;-1.945844;4.767969;-4.525970;10.707016;-0.075481;0.451116;0.454828;0.001740;0.454633;0.001926
0.004401;-0.000546;-0.000423;-0.000215;0.000025;0.000155;0.000040;0.000341;0.000331;0.000365;0.000081;0.000147;-0.000056;3.549462;32.516788;-1.945844;4.756525;-9.796722;9.581197;-0.152979;0.511713;0.454826;0.001740;0.454641;0.001915
0.004501;-0.000533;-0.000427;-0.000216;0.000026;0.000156;0.000056;0.000323;0.000331;0.000352;0.000078;0.000132;-0.000066;3.576164;32.532051;-1.922956;4.794672;-4.984314;8.157660;-0.264765;0.584040;0.454829;0.001740;0.454663;0.001894
0.004601;-0.000544;-0.000433;-0.000219;0.000019;0.000156;0.000067;0.000321;0.000339;0.000358;0.000082;0.000133;-0.000087;3.576164;32.528229;-1.915326;4.798486;31.452610;7.562105;-0.345006;0.640979;0.454830;0.001740;0.454669;0.001888
0.004701;-0.000555;-0.000442;-0.000226;0.000011;0.000153;0.000076;0.000321;0.000348;0.000364;0.000083;0.000133;-0.000102;3.579979;32.532051;-1.915326;4.806116;22.744419;6.389675;-0.519751;0.778655;0.454831;0.001740;0.454688;0.001869
0.004801;-0.000559;-0.000446;-0.000230;0.000007;0.000154;0.000085;0.000317;0.000354;0.000368;0.000083;0.000128;-0.000122;3.572350;32.524422;-1.919141;4.790857;13.348720;5.420253;-0.722015;0.921446;0.454830;0.001740;0.454705;0.001852
0.004901;-0.000568;-0.000462;-0.000237;0.000016;0.000160;0.000071;0.000333;0.000364;0.000375;0.000081;0.000133;-0.000102;3.560906;32.532051;-1.938214;4.779413;1.203094;6.459904;-0.541100;0.793524;0.454827;0.001740;0.454672;0.001878
0.005001;-0.000580;-0.000472;-0.000238;0.000023;0.000166;0.000060;0.000350;0.000372;0.000398;0.000084;0.000141;-0.000090;3.534203;32.516788;-1.968732;4.733637;13.119570;8.266805;-0.331916;0.640873;0.454823;0.001740;0.454615;0.001924
0.005101;-0.000549;-0.000488;-0.000253;0.000047;0.000175;0.000056;0.000367;0.000380;0.000344;0.000068;0.000111;-0.000072;3.583794;32.535858;-1.911511;4.813745;-3.151001;7.237174;-0.450500;0.688386;0.454831;0.001740;0.454641;0.001906
0.005201;-0.000543;-0.000499;-0.000257;0.000065;0.000193;0.000044;0.000380;0.000396;0.000340;0.000070;0.000107;-0.000060;3.568535;32.528229;-1.934399;4.783228;16.327850;9.227221;-0.261906;0.539304;0.454828;0.001740;0.454573;0.001959
0.005301;-0.000550;-0.000511;-0.000262;0.000080;0.000212;0.000036;0.000394;0.000414;0.000353;0.000077;0.000109;-0.000059;3.560906;32.524422;-1.938214;4.775599;76.826874;11.453834;-0.137104;0.442865;0.454828;0.001740;0.454493;0.002023
0.005401;-0.000574;-0.000527;-0.000273;0.000074;0.000216;0.000032;0.000404;0.000440;0.000377;0.000088;0.000116;-0.000078;3.560906;32.524422;-1.942029;4.775599;68.577026;11.503544;-0.160068;0.468430;0.454828;0.001740;0.454473;0.002037
0.005501;-0.000583;-0.000541;-0.000286;0.000068;0.000215;0.000033;0.000402;0.000453;0.000393;0.000084;0.000112;-0.000093;3.557091;32.520599;-1.938214;4.771784;55.514709;10.016173;-0.270962;0.554154;0.454828;0.001740;0.454504;0.002008
0.005601;-0.000593;-0.000554;-0.000296;0.000063;0.000216;0.000036;0.000403;0.000470;0.000404;0.000085;0.000109;-0.000107;3.557091;32.524422;-1.942029;4.767969;52.077271;9.217787;-0.356328;0.619414;0.454827;0.001740;0.454515;0.001996
0.005701;-0.000593;-0.000564;-0.000306;0.000057;0.000217;0.000045;0.000393;0.000478;0.000415;0.000079;0.000101;-0.000123;3.560906;32.524422;-1.942029;4.771784;58.952179;7.758097;-0.528570;0.743732;0.454827;0.001740;0.454554;0.001962
0.005801;-0.000591;-0.000571;-0.000312;0.000056;0.000224;0.000057;0.000387;0.000487;0.000418;0.000076;0.000091;-0.000138;3.557091;32.524422;-1.942029;4.771784;39.473331;7.180193;-0.630818;0.802118;0.454827;0.001740;0.454566;0.001951
0.005901;-0.000591;-0.000583;-0.000316;0.000073;0.000243;0.000063;0.000385;0.000487;0.000423;0.000069;0.000084;-0.000123;3.553276;32.524422;-1.945844;4.764154;32.369259;8.353131;-0.488436;0.679778;0.454826;0.001740;0.454510;0.001993
0.006001;-0.000584;-0.000593;-0.000316;0.000093;0.000266;0.000074;0.000380;0.000489;0.000422;0.000067;0.000073;-0.000114;3.557091;32.524422;-1.942029;4.767969;21.598600;10.001967;-0.341831;0.552320;0.454827;0.001740;0.454431;0.002052
0.006101;-0.000581;-0.000603;-0.000317;0.000113;0.000290;0.000087;0.000370;0.000487;0.000426;0.000061;0.000064;-0.000104;3.549462;32.520599;-1.945844;4.756525;31.681761;11.412719;-0.250916;0.471300;0.454826;0.001740;0.454354;0.002108
0.006201;-0.000582;-0.000616;-0.000319;0.000133;0.000313;0.000096;0.000366;0.000491;0.000426;0.000058;0.000057;-0.000090;3.553276;32.520599;-1.949658;4.764154;36.723358;12.996203;-0.172788;0.405319;0.454827;0.001740;0.454265;0.002171
0.006301;-0.000582;-0.000628;-0.000322;0.000148;0.000329;0.000101;0.000365;0.000495;0.000434;0.000053;0.000051;-0.000082;3.545647;32.520599;-1.945844;4.756525;24.806881;14.128786;-0.129760;0.369628;0.454826;0.001740;0.454188;0.002223
0.006401;-0.000591;-0.000641;-0.000330;0.000143;0.000328;0.000103;0.000368;0.000509;0.000441;0.000051;0.000048;-0.000091;3.557091;32.524422;-1.942029;4.771784;22.056919;13.219720;-0.183162;0.404900;0.454827;0.001740;0.454206;0.002204
0.006502;-0.000590;-0.000647;-0.000337;0.000142;0.000329;0.000109;0.000362;0.000520;0.000450;0.000050;0.000040;-0.000110;3.549462;32.524422;-1.945844;4.760340;5.557190;12.370900;-0.239401;0.436190;0.454826;0.001740;0.454222;0.002186
0.006602;-0.000601;-0.000662;-0.000349;0.000136;0.000322;0.000102;0.000373;0.000541;0.000461;0.000047;0.000040;-0.000118;3.560906;32.528229;-1.938214;4.775599;26.181850;11.423640;-0.312905;0.492288;0.454827;0.001740;0.454249;0.002163
0.006702;-0.000611;-0.000675;-0.000361;0.000131;0.000316;0.000097;0.000379;0.000560;0.000477;0.000045;0.000041;-0.000131;3.560906;32.524422;-1.934399;4.771784;30.994289;10.459229;-0.400581;0.558268;0.454827;0.001740;0.454280;0.002137
0.006802;-0.000613;-0.000688;-0.000371;0.000129;0.000313;0.000093;0.000386;0.000579;0.000486;0.000042;0.000037;-0.000138;3.560906;32.528229;-1.938214;4.775599;54.598080;9.924929;-0.462396;0.602896;0.454827;0.001740;0.454291;0.002126
0.006902;-0.000611;-0.000698;-0.000375;0.000142;0.000329;0.000090;0.000391;0.000588;0.000495;0.000038;0.000030;-0.000131;3.560906;32.528229;-1.934399;4.779413;36.723358;11.228491;-0.364762;0.531655;0.454828;0.001740;0.454201;0.002189
0.007002;-0.000610;-0.000713;-0.000380;0.000153;0.000342;0.000086;0.000401;0.000600;0.000501;0.000033;0.000023;-0.000115;3.564720;32.524422;-1.934399;4.779413;58.952179;12.527186;-0.287462;0.479039;0.454828;0.001740;0.454106;0.002254
0.007102;-0.000611;-0.000726;-0.000385;0.000165;0.000358;0.000086;0.000404;0.000609;0.000512;0.000029;0.000018;-0.000103;3.564720;32.528229;-1.934399;4.783228;29.160980;13.854108;-0.223741;0.434379;0.454828;0.001740;0.454003;0.002323
0.007202;-0.000599;-0.000737;-0.000387;0.000180;0.000377;0.000089;0.000403;0.000616;0.000513;0.000023;0.000004;-0.000094;3.564720;32.524422;-1.938214;4.779413;55.743900;15.131942;-0.171379;0.390276;0.454828;0.001740;0.453900;0.002392
0.007302;-0.000596;-0.000748;-0.000388;0.000196;0.000395;0.000093;0.000401;0.000624;0.000519;0.000020;-0.000003;-0.000091;3.564720;32.524422;-1.934399;4.775599;28.015169;16.457213;-0.127669;0.355168;0.454828;0.001740;0.453789;0.002463
0.007402;-0.000603;-0.000762;-0.000398;0.000196;0.000394;0.000100;0.000395;0.000635;0.000529;0.000015;-0.000008;-0.000098;3.564720;32.528229;-1.934399;4.779413;55.056400;15.368528;-0.179190;0.386605;0.454828;0.001740;0.453831;0.002430
0.007502;-0.000602;-0.000771;-0.000401;0.000202;0.000401;0.000111;0.000390;0.000652;0.000531;0.000017;-0.000015;-0.000118;3.560906;32.528229;-1.942029;4.775599;27.556820;15.474638;-0.188048;0.383962;0.454827;0.001740;0.453797;0.002448
0.007602;-0.000596;-0.000773;-0.000402;0.000212;0.000414;0.000134;0.000367;0.000657;0.000540;0.000013;-0.000029;-0.000148;3.553276;32.520599;-1.945844;4.767969;48.639832;15.207941;-0.212133;0.381447;0.454827;0.001740;0.453788;0.002448
0.007702;-0.000602;-0.000785;-0.000407;0.000219;0.000421;0.000149;0.000353;0.000665;0.000547;0.000011;-0.000035;-0.000161;3.557091;32.528229;-1.938214;4.771784;30.994289;14.599739;-0.252209;0.396757;0.454827;0.001740;0.453803;0.002431
0.007802;-0.000609;-0.000798;-0.000413;0.000226;0.000432;0.000166;0.000335;0.000671;0.000555;0.000004;-0.000041;-0.000170;3.553276;32.520599;-1.945844;4.760340;47.952332;13.974847;-0.296388;0.412452;0.454826;0.001740;0.453822;0.002412
0.007902;-0.000608;-0.000811;-0.000413;0.000248;0.000460;0.000180;0.000321;0.000672;0.000555;-0.000001;-0.000050;-0.000156;3.549462;32.520599;-1.945844;4.764154;54.368900;15.438200;-0.230853;0.362509;0.454827;0.001740;0.453691;0.002492
0.008002;-0.000601;-0.000820;-0.000412;0.000269;0.000484;0.000189;0.000308;0.000673;0.000555;-0.000008;-0.000061;-0.000148;3.553276;32.524422;-1.945844;4.760340;34.890049;16.718996;-0.182498;0.323661;0.454826;0.001740;0.453570;0.002562
0.008102;-0.000606;-0.000837;-0.000416;0.000286;0.000504;0.000192;0.000309;0.000680;0.000559;-0.000012;-0.000065;-0.000128;3.560906;32.524422;-1.938214;4.775599;-18.504910;18.157701;-0.137321;0.296400;0.454828;0.001740;0.453438;0.002639
0.008202;-0.000602;-0.000847;-0.000417;0.000306;0.000526;0.000197;0.000304;0.000683;0.000562;-0.000018;-0.000074;-0.000118;3.553276;32.528229;-1.942029;4.764154;-53.108551;19.524751;-0.100006;0.269080;0.454826;0.001740;0.453309;0.002710
0.008302;-0.000612;-0.000867;-0.000426;0.000317;0.000535;0.000188;0.000316;0.000697;0.000572;-0.000022;-0.000073;-0.000098;3.557091;32.528229;-1.938214;4.771784;-26.525631;20.533634;-0.077968;0.262292;0.454827;0.001740;0.453211;0.002762
0.008402;-0.000613;-0.000876;-0.000434;0.000320;0.000531;0.000186;0.000318;0.000712;0.000582;-0.000026;-0.000077;-0.000116;3.560906;32.528229;-1.934399;4.771784;-11.630040;19.747168;-0.107311;0.277446;0.454827;0.001740;0.453251;0.002727
0.008502;-0.000619;-0.000890;-0.000445;0.000320;0.000525;0.000182;0.000324;0.000732;0.000592;-0.000029;-0.000080;-0.000124;3.560906;32.528229;-1.938214;4.775599;6.244690;19.012030;-0.137673;0.296753;0.454827;0.001740;0.453287;0.002696
0.008602;-0.000620;-0.000898;-0.000452;0.000323;0.000522;0.000181;0.000325;0.000747;0.000601;-0.000033;-0.000083;-0.000142;3.564720;32.528229;-1.934399;4.779413;-21.942381;18.340598;-0.167941;0.312036;0.454828;0.001740;0.453319;0.002670
0.008702;-0.000621;-0.000910;-0.000462;0.000323;0.000517;0.000181;0.000327;0.000763;0.000610;-0.000037;-0.000090;-0.000154;3.564720;32.528229;-1.938214;4.775599;-0.630219;17.471638;-0.207876;0.333521;0.454827;0.001740;0.453367;0.002634
0.008802;-0.000622;-0.000919;-0.000468;0.000328;0.000520;0.000181;0.000327;0.000777;0.000618;-0.000040;-0.000095;-0.000167;3.564720;32.532051;-1.938214;4.779413;-35.004669;17.125862;-0.230149;0.343108;0.454827;0.001740;0.453373;0.002624
0.008902;-0.000623;-0.000936;-0.000473;0.000341;0.000535;0.000178;0.000331;0.000785;0.000624;-0.000047;-0.000102;-0.000148;3.560906;32.532051;-1.938214;4.779413;-3.380157;18.153569;-0.195896;0.324134;0.454827;0.001740;0.453263;0.002685
0.009002;-0.000623;-0.000948;-0.000474;0.000359;0.000556;0.000177;0.000332;0.000796;0.000628;-0.000047;-0.000107;-0.000136;3.560906;32.528229;-1.938214;4.775599;-35.233829;19.976870;-0.141074;0.292361;0.454827;0.001740;0.453087;0.002785
0.009102;-0.000616;-0.000961;-0.000476;0.000378;0.000574;0.000181;0.000327;0.000800;0.000630;-0.000055;-0.000117;-0.000123;3.560906;32.528229;-1.934399;4.779413;-10.713380;21.154228;-0.110710;0.270823;0.454828;0.001740;0.452969;0.002848
0.009202;-0.000616;-0.000973;-0.000477;0.000398;0.000596;0.000184;0.000328;0.000808;0.000633;-0.000056;-0.000122;-0.000111;3.560906;32.528229;-1.938214;4.771784;-31.796391;23.054550;-0.068374;0.245671;0.454827;0.001740;0.452791;0.002943
