#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.001900;-0.000390;-0.000203;-0.000113;-0.000081;0.000027;-0.000006;0.000130;0.000140;0.000194;0.000145;0.000146;-0.000007;9.710181;6.218338;-3.876075;-11.303310;-3.418027;-0.696152;4.028930;-5.108389;0.456189;0.001635;0.456189;0.001635
0.002000;-0.000404;-0.000215;-0.000124;-0.000094;0.000017;-0.000007;0.000124;0.000142;0.000193;0.000140;0.000143;-0.000021;11.960850;7.889171;-3.765449;-14.412280;-7.354226;-4.167674;1.082436;-0.879927;0.455553;0.001607;0.455554;0.001609
0.002100;-0.000427;-0.000231;-0.000141;-0.000113;0.000003;-0.000016;0.000125;0.000150;0.000195;0.000141;0.000145;-0.000033;13.540130;9.277717;-5.749086;-15.983930;-11.609240;-7.863474;0.806869;-0.499444;0.455159;0.001560;0.455164;0.001562
0.002200;-0.000443;-0.000248;-0.000159;-0.000134;-0.000016;-0.000032;0.000130;0.000157;0.000197;0.000138;0.000143;-0.000047;16.633841;11.520750;-8.278224;-17.433510;-16.688610;-12.242720;0.691047;-0.341959;0.454667;0.001487;0.454685;0.001481
0.002300;-0.000469;-0.000271;-0.000185;-0.000164;-0.000045;-0.000059;0.000130;0.000161;0.000199;0.000132;0.000138;-0.000068;18.316111;12.909300;-9.018273;-19.489620;-24.738760;-19.548009;0.610389;-0.231872;0.454209;0.001456;0.454259;0.001421
0.002400;-0.000490;-0.000294;-0.000202;-0.000175;-0.000057;-0.000084;0.000140;0.000164;0.000198;0.000123;0.000131;-0.000070;20.471411;11.970890;-9.815542;-21.248199;-29.710890;-23.957484;0.587271;-0.197370;0.454100;0.001418;0.454191;0.001338
0.002500;-0.000517;-0.000330;-0.000233;-0.000199;-0.000083;-0.000122;0.000131;0.000150;0.000191;0.000098;0.000113;-0.000086;21.524269;12.424830;-10.414450;-22.690149;-40.754520;-34.611551;0.550668;-0.142257;0.453847;0.001396;0.454034;0.001211
0.002600;-0.000530;-0.000353;-0.000251;-0.000209;-0.000095;-0.000145;0.000126;0.000144;0.000182;0.000085;0.000098;-0.000100;21.818001;12.066250;-11.368120;-22.884701;-47.127449;-40.876915;0.538847;-0.122208;0.453869;0.001380;0.454147;0.001078
0.002700;-0.000556;-0.000385;-0.000275;-0.000226;-0.000112;-0.000170;0.000120;0.000134;0.000180;0.000065;0.000085;-0.000108;22.886110;12.176880;-10.490740;-23.655260;-55.012550;-48.597219;0.528561;-0.106168;0.453752;0.001377;0.454141;0.000925
0.002800;-0.000568;-0.000409;-0.000294;-0.000239;-0.000123;-0.000189;0.000102;0.000120;0.000164;0.000046;0.000061;-0.000131;22.878481;12.092960;-10.403000;-23.857441;-63.162430;-56.987038;0.520189;-0.090110;0.453736;0.001379;0.454242;0.000763
0.002900;-0.000589;-0.000435;-0.000320;-0.000266;-0.000146;-0.000205;0.000080;0.000110;0.000155;0.000032;0.000044;-0.000159;27.498070;10.959990;-16.578979;-21.766991;-72.561272;-66.193909;0.513376;-0.079836;0.454165;0.001238;0.454782;0.000454
0.003000;-0.000626;-0.000478;-0.000366;-0.000317;-0.000193;-0.000239;0.000033;0.000082;0.000133;0.000002;0.000014;-0.000204;20.459970;11.223210;-9.659141;-22.671070;-90.792809;-84.099492;0.502855;-0.065455;0.454010;0.001420;0.454795;0.000381
0.003100;-0.000654;-0.000508;-0.000394;-0.000347;-0.000218;-0.000255;0.000005;0.000070;0.000122;-0.000011;-0.000001;-0.000234;26.254480;10.567080;-14.652570;-21.458000;-101.674004;-94.486966;0.499333;-0.060174;0.454258;0.001280;0.455120;0.000107
0.003200;-0.000702;-0.000567;-0.000456;-0.000413;-0.000273;-0.000294;-0.000058;0.000027;0.000089;-0.000058;-0.000045;-0.000290;22.561859;10.303870;-10.643330;-22.644369;-126.390404;-118.460805;0.492412;-0.049773;0.454136;0.001380;0.455150;-0.000030
0.003300;-0.000728;-0.000597;-0.000491;-0.000451;-0.000301;-0.000309;-0.000100;0.000009;0.000070;-0.000074;-0.000068;-0.000331;20.536261;11.394870;-11.856400;-21.458000;-139.787506;-131.364145;0.489983;-0.045909;0.454148;0.001390;0.455204;-0.000094
0.003400;-0.000752;-0.000633;-0.000524;-0.000475;-0.000315;-0.000323;-0.000143;-0.000025;0.000045;-0.000105;-0.000101;-0.000359;22.806000;10.300050;-11.505450;-21.850920;-153.234802;-144.532973;0.487943;-0.041232;0.454242;0.001365;0.455332;-0.000164
0.003500;-0.000788;-0.000677;-0.000564;-0.000508;-0.000338;-0.000342;-0.000185;-0.000056;0.000022;-0.000128;-0.000124;-0.000384;23.492640;11.284240;-12.428600;-21.595329;-167.421799;-158.686229;0.486064;-0.038312;0.454145;0.001344;0.455274;-0.000223
0.003600;-0.000815;-0.000715;-0.000601;-0.000536;-0.000356;-0.000361;-0.000223;-0.000086;-0.000001;-0.000149;-0.000153;-0.000409;21.726440;11.818300;-15.327760;-19.764280;-180.382095;-171.673818;0.484618;-0.035718;0.454317;0.001330;0.455464;-0.000251
0.003700;-0.000873;-0.000793;-0.000691;-0.000616;-0.000419;-0.000420;-0.000285;-0.000137;-0.000042;-0.000193;-0.000196;-0.000453;25.720421;12.398130;-18.768610;-19.783360;-208.310898;-199.325993;0.481558;-0.032924;0.454238;0.001233;0.455469;-0.000451
0.003800;-0.000902;-0.000831;-0.000737;-0.000650;-0.000443;-0.000448;-0.000291;-0.000140;-0.000044;-0.000198;-0.000201;-0.000461;25.865379;12.291320;-17.750090;-19.745211;-217.547501;-208.254642;0.481108;-0.033588;0.454257;0.001244;0.455467;-0.000419
0.003900;-0.000966;-0.000920;-0.000835;-0.000740;-0.000519;-0.000506;-0.000329;-0.000167;-0.000066;-0.000233;-0.000233;-0.000516;27.242479;13.927820;-18.093410;-21.175720;-245.172195;-234.911215;0.479769;-0.033024;0.453849;0.001222;0.455146;-0.000559
0.004000;-0.000993;-0.000943;-0.000868;-0.000785;-0.000558;-0.000542;-0.000349;-0.000178;-0.000080;-0.000242;-0.000249;-0.000553;22.546600;16.628620;-15.987710;-22.629110;-257.678711;-247.042022;0.478948;-0.032552;0.453296;0.001310;0.454614;-0.000492
0.004100;-0.001027;-0.000996;-0.000934;-0.000857;-0.000616;-0.000574;-0.000357;-0.000176;-0.000078;-0.000249;-0.000261;-0.000585;24.835409;18.108721;-18.463440;-22.571890;-273.259888;-261.404770;0.478563;-0.033656;0.453106;0.001248;0.454454;-0.000621
0.004200;-0.001064;-0.001036;-0.000980;-0.000917;-0.000669;-0.000614;-0.000379;-0.000184;-0.000085;-0.000257;-0.000278;-0.000619;22.111731;19.977909;-17.639469;-23.380610;-288.484802;-275.910875;0.477821;-0.033769;0.452750;0.001295;0.454138;-0.000658
0.004300;-0.001088;-0.001071;-0.001034;-0.000979;-0.000712;-0.000637;-0.000392;-0.000178;-0.000081;-0.000256;-0.000282;-0.000649;22.184210;19.478189;-17.788240;-22.663441;-300.234406;-286.689549;0.477539;-0.034718;0.452912;0.001292;0.454305;-0.000738
0.004400;-0.001149;-0.001158;-0.001122;-0.001065;-0.000789;-0.000714;-0.000453;-0.000234;-0.000132;-0.000307;-0.000341;-0.000710;20.109020;20.733219;-16.899420;-23.277611;-332.707306;-318.455120;0.476103;-0.032487;0.452663;0.001330;0.454157;-0.000871
0.004500;-0.001161;-0.001178;-0.001155;-0.001102;-0.000816;-0.000736;-0.000469;-0.000234;-0.000128;-0.000309;-0.000350;-0.000726;17.846910;21.664009;-15.575720;-24.231279;-340.340088;-325.784679;0.475743;-0.032839;0.452412;0.001377;0.453907;-0.000851
0.004601;-0.001091;-0.001094;-0.001065;-0.000973;-0.000666;-0.000566;-0.000312;-0.000089;0.000006;-0.000218;-0.000249;-0.000650;16.233299;23.125031;-15.476540;-23.578970;-286.164001;-271.424312;0.481788;-0.039574;0.452305;0.001399;0.453638;-0.000552
0.004701;-0.001013;-0.000872;-0.000703;-0.000607;-0.000421;-0.000475;-0.000276;-0.000116;-0.000043;-0.000230;-0.000249;-0.000581;2.401241;10.086430;4.195802;-21.725031;-227.004105;-217.618959;0.485703;-0.030481;0.454287;0.001834;0.455355;0.000286
0.004801;-0.001056;-0.000996;-0.000907;-0.000854;-0.000603;-0.000559;-0.000297;-0.000092;0.000001;-0.000222;-0.000256;-0.000614;17.019119;25.078150;-16.083071;-23.609489;-263.357788;-251.395507;0.482055;-0.037009;0.452041;0.001381;0.453410;-0.000437
0.004901;-0.000924;-0.000772;-0.000592;-0.000464;-0.000272;-0.000306;-0.000121;0.000037;0.000088;-0.000110;-0.000157;-0.000505;7.375593;12.890230;2.860662;-21.274900;-168.830200;-159.595237;0.499157;-0.041277;0.453974;0.001752;0.454881;0.000556
0.005001;-0.000800;-0.000601;-0.000387;-0.000199;0.000002;-0.000031;0.000090;0.000211;0.000226;0.000016;-0.000019;-0.000374;0.223055;7.194898;-2.109875;-11.738180;-81.186310;-72.653950;0.558295;-0.075212;0.456001;0.001781;0.456435;0.001213
0.005101;-0.000463;-0.000287;-0.000087;0.000162;0.000415;0.000502;0.000652;0.000844;0.000809;0.000577;0.000435;0.000002;-4.808517;-11.844200;-14.900520;32.329079;127.296204;138.726974;0.399041;0.058769;0.464401;0.001680;0.464579;0.000996
0.005201;-0.000302;-0.000184;-0.000009;0.000272;0.000537;0.000664;0.000824;0.001085;0.001116;0.001156;0.000833;0.000233;-20.082520;-16.868151;-19.310301;56.628639;228.658096;242.475851;0.430074;0.048492;0.468304;0.001821;0.467627;0.001793
0.005301;-0.000174;-0.000110;0.000036;0.000333;0.000602;0.000726;0.000873;0.001163;0.001187;0.001444;0.001218;0.000430;-15.321790;-23.482809;-20.382231;61.206261;287.683411;301.024646;0.442468;0.044944;0.469794;0.001745;0.468548;0.002682
0.005401;-0.000073;-0.000038;0.000084;0.000402;0.000675;0.000771;0.000926;0.001230;0.001237;0.001471;0.001428;0.000645;-0.894648;-24.905689;-24.380020;52.722401;329.260895;341.285359;0.448206;0.040558;0.468854;0.001506;0.467498;0.003137
0.005501;0.000017;0.000012;0.000127;0.000468;0.000745;0.000831;0.001005;0.001323;0.001326;0.001556;0.001534;0.000775;0.142946;-25.187981;-24.841591;50.620499;366.800110;378.550589;0.450393;0.037878;0.468612;0.001486;0.467205;0.003577
0.005601;0.000142;0.000092;0.000182;0.000539;0.000815;0.000887;0.001097;0.001428;0.001432;0.001684;0.001735;0.000996;5.624651;-26.484970;-25.963110;48.789459;418.746399;429.721127;0.454278;0.035464;0.468541;0.001401;0.467174;0.003887
0.005701;0.000240;0.000148;0.000234;0.000612;0.000890;0.000962;0.001190;0.001535;0.001550;0.001819;0.001865;0.001114;6.273148;-26.366720;-27.332581;48.694092;462.683289;473.730470;0.455546;0.033778;0.468512;0.001374;0.467193;0.004105
0.005801;0.000440;0.000285;0.000333;0.000724;0.001003;0.001070;0.001336;0.001708;0.001729;0.002019;0.002106;0.001403;8.050792;-25.889879;-28.076450;45.672859;541.003601;551.448793;0.458674;0.031067;0.468047;0.001342;0.466872;0.004372
0.005901;0.000600;0.000392;0.000413;0.000810;0.001088;0.001180;0.001461;0.001867;0.001911;0.002230;0.002308;0.001598;8.134715;-22.918240;-29.068270;43.330639;606.970886;617.778943;0.460227;0.029808;0.467339;0.001328;0.466364;0.004561
0.006001;0.000884;0.000616;0.000572;0.000973;0.001262;0.001391;0.001675;0.002136;0.002189;0.002562;0.002612;0.001912;6.311295;-15.758070;-27.347839;36.742668;721.121704;731.806300;0.461994;0.027210;0.465509;0.001374;0.464898;0.004875
0.006101;0.001136;0.000818;0.000722;0.001132;0.001430;0.001593;0.001888;0.002403;0.002487;0.002887;0.002899;0.002189;3.496056;-13.671440;-23.781111;32.947060;829.596191;840.886777;0.462905;0.025599;0.464726;0.001457;0.464360;0.005155
0.006201;0.001492;0.001115;0.000953;0.001372;0.001683;0.001894;0.002191;0.002782;0.002873;0.003305;0.003248;0.002543;4.083518;-13.919390;-20.366970;27.156370;979.889771;991.452965;0.463490;0.023351;0.463989;0.001493;0.463850;0.005418
0.006301;0.001798;0.001387;0.001170;0.001599;0.001924;0.002182;0.002475;0.003133;0.003237;0.003685;0.003577;0.002877;1.932034;-9.490542;-15.713050;19.130260;1119.550049;1131.480650;0.463786;0.021793;0.462331;0.001582;0.462617;0.005663
0.006401;0.002014;0.001616;0.001367;0.001822;0.002163;0.002465;0.002822;0.003532;0.003662;0.003991;0.003748;0.003092;-2.470114;-5.187576;-9.971945;14.419130;1244.338989;1258.150235;0.462644;0.020723;0.461131;0.001714;0.461525;0.005962
0.006501;0.002276;0.001920;0.001652;0.002158;0.002537;0.002922;0.003386;0.004108;0.004177;0.004312;0.003930;0.003354;-13.387750;-2.757620;0.678661;15.048550;1414.350952;1430.965892;0.460587;0.018969;0.460891;0.001994;0.460893;0.006376
0.006601;0.002666;0.002325;0.002029;0.002571;0.002983;0.003434;0.003983;0.004734;0.004706;0.004762;0.004306;0.003761;-10.812830;-4.962509;-0.473374;15.307950;1628.336060;1646.490512;0.459833;0.017181;0.461219;0.001945;0.460841;0.006507
0.006701;0.002983;0.002707;0.002415;0.003023;0.003501;0.004054;0.004685;0.005436;0.005271;0.005178;0.004588;0.004077;-19.304331;-5.332534;4.005068;15.838190;1845.269043;1866.782503;0.458142;0.015581;0.461339;0.002114;0.460298;0.006711
0.006801;0.003362;0.003105;0.002809;0.003473;0.004001;0.004634;0.005317;0.006061;0.005779;0.005617;0.004961;0.004479;-3.595447;-12.008240;3.120060;14.342830;2064.924072;2088.047598;0.457536;0.014261;0.462029;0.001898;0.460325;0.006623
0.006901;0.003782;0.003528;0.003204;0.003917;0.004491;0.005219;0.005932;0.006670;0.006291;0.006094;0.005385;0.004916;-9.199222;-5.565230;3.394718;12.401160;2291.353027;2315.286277;0.457327;0.013243;0.460913;0.001975;0.459407;0.006733
0.007001;0.004139;0.003881;0.003548;0.004318;0.004942;0.005757;0.006515;0.007254;0.006776;0.006525;0.005744;0.005285;-6.414500;-8.403357;3.211613;10.829510;2494.927979;2520.033318;0.456941;0.012569;0.461081;0.001936;0.459186;0.006815
0.007101;0.004452;0.004225;0.003921;0.004759;0.005451;0.006378;0.007189;0.007892;0.007236;0.006864;0.006031;0.005624;-14.207910;-2.727103;3.726596;11.741220;2701.269043;2727.927976;0.456091;0.011685;0.460447;0.002044;0.458306;0.006880
0.007201;0.004717;0.004492;0.004196;0.005096;0.005840;0.006843;0.007712;0.008393;0.007630;0.007176;0.006309;0.005934;-20.601320;-0.445920;4.417054;16.242550;2868.173096;2896.100375;0.455690;0.011264;0.460742;0.002136;0.458089;0.007011
0.007301;0.005040;0.004816;0.004507;0.005454;0.006239;0.007311;0.008247;0.008911;0.008064;0.007570;0.006676;0.006306;-2.985097;-1.941277;2.864476;8.586471;3054.611084;3083.189966;0.455623;0.010933;0.459922;0.001887;0.457529;0.007044
0.007401;0.005415;0.005196;0.004857;0.005855;0.006683;0.007814;0.008833;0.009484;0.008534;0.007983;0.007070;0.006703;-6.181804;-12.511770;8.685689;10.558660;3260.181885;3289.187634;0.455584;0.010532;0.461592;0.002004;0.457991;0.007209
0.007501;0.005730;0.005505;0.005165;0.006241;0.007120;0.008320;0.009424;0.010033;0.009001;0.008364;0.007392;0.007041;-17.664009;-10.768460;6.732569;16.017481;3449.708984;3480.339156;0.455285;0.010231;0.462087;0.002128;0.457770;0.007370
0.007601;0.006000;0.005736;0.005430;0.006592;0.007507;0.008764;0.009943;0.010509;0.009333;0.008624;0.007650;0.007292;2.103695;-14.857810;2.269385;10.570110;3606.237061;3637.913204;0.454927;0.009862;0.461906;0.001813;0.457283;0.007285
0.007701;0.006368;0.006055;0.005701;0.006878;0.007791;0.009034;0.010216;0.010730;0.009637;0.009027;0.007980;0.007717;8.622995;4.211812;-1.064651;-7.957826;3754.551025;3784.151285;0.455624;0.009600;0.456901;0.001685;0.456112;0.007197
0.007801;0.006670;0.006389;0.005998;0.007238;0.008178;0.009462;0.010710;0.011162;0.010035;0.009379;0.008278;0.008075;0.451936;4.066854;-2.277721;1.521670;3927.341064;3957.179384;0.455607;0.009297;0.458182;0.001776;0.456410;0.007237
0.007901;0.006966;0.006588;0.006264;0.007518;0.008485;0.009826;0.011138;0.011620;0.010317;0.009635;0.008560;0.008320;-20.696690;-4.085131;11.073680;14.331390;4069.779053;4099.881013;0.455495;0.009117;0.460973;0.002224;0.457009;0.007329
0.008001;0.007253;0.006831;0.006519;0.007805;0.008805;0.010188;0.011514;0.011997;0.010598;0.009889;0.008842;0.008567;-12.064050;2.117549;10.280230;3.554899;4209.189941;4238.956513;0.455484;0.008864;0.458712;0.002101;0.456440;0.007129
0.008101;0.007018;0.006501;0.006090;0.007321;0.008177;0.009407;0.010653;0.011191;0.010053;0.009413;0.008484;0.008349;-4.705521;-4.680223;5.496610;7.522173;3974.264893;3999.354837;0.456535;0.009153;0.460145;0.001944;0.457583;0.007256
0.008201;0.007236;0.006709;0.006308;0.007540;0.008413;0.009670;0.010929;0.011447;0.010244;0.009629;0.008703;0.008551;-11.587220;-4.165240;8.445363;9.311261;4080.510986;4105.356172;0.456587;0.008910;0.460315;0.002071;0.457677;0.007119
0.008301;0.007426;0.006920;0.006612;0.007920;0.008911;0.010305;0.011604;0.012001;0.010712;0.009862;0.008911;0.008699;-3.431415;5.714799;7.594688;-5.566018;4251.850098;4280.816685;0.455641;0.008589;0.457020;0.001954;0.456166;0.006929
0.008401;0.007184;0.006633;0.006309;0.007554;0.008410;0.009598;0.010856;0.011297;0.010008;0.009347;0.008526;0.008494;-3.702258;-2.845358;8.220297;3.516752;4035.643066;4060.112412;0.456460;0.008388;0.459368;0.001966;0.457350;0.006755
0.008501;0.007153;0.006755;0.006456;0.007796;0.008705;0.009937;0.011234;0.011504;0.010216;0.009377;0.008505;0.008561;-5.388350;-3.352711;0.239972;6.904193;4109.627930;4137.355444;0.455710;0.007990;0.459886;0.001884;0.456948;0.006466
0.008601;0.007345;0.006958;0.006791;0.008166;0.009159;0.010443;0.011805;0.011990;0.010478;0.009591;0.008695;0.008752;-1.772026;0.164430;6.877527;-5.417245;4261.388184;4292.097918;0.455091;0.007540;0.457778;0.001923;0.455952;0.006190
0.008701;0.006948;0.006482;0.006335;0.007696;0.008580;0.009709;0.011104;0.011284;0.009829;0.008929;0.008206;0.008362;-5.693524;-0.384885;7.003412;-1.629261;4001.383057;4030.819191;0.455286;0.007612;0.458356;0.001976;0.456255;0.006303
0.008801;0.006988;0.006598;0.006455;0.007855;0.008783;0.009921;0.011340;0.011409;0.009939;0.009061;0.008241;0.008483;-3.858660;-3.711292;6.190883;1.018132;4062.565918;4093.470839;0.455057;0.007388;0.459151;0.001942;0.456283;0.006088
0.008901;0.006619;0.006112;0.006092;0.007469;0.008326;0.009357;0.010830;0.010896;0.009386;0.008505;0.007836;0.008068;-2.287009;0.675598;8.666615;-0.641257;3846.287109;3876.258044;0.454881;0.007494;0.458346;0.001953;0.456037;0.006113
0.009001;0.006569;0.006205;0.006126;0.007505;0.008378;0.009420;0.010922;0.010919;0.009494;0.008507;0.007777;0.008112;3.602867;3.693015;-7.175779;2.585968;3863.247070;3893.292988;0.454720;0.007407;0.458374;0.001671;0.455919;0.006010
0.009101;0.006725;0.006361;0.006355;0.007765;0.008699;0.009809;0.011374;0.011305;0.009770;0.008744;0.007981;0.008250;-9.946900;-4.588670;8.285147;2.444825;3986.531006;4018.033960;0.454290;0.007283;0.459457;0.002048;0.455797;0.006154
