#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
-0.001000;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.072877;0.068311;0.060645;0;0.006212;0.445638;0.016179;0.425258;-0.002594
-0.000900;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.072877;0.068311;0.060645;0;0.006212;0.445638;0.016179;0.425258;-0.002594
-0.000800;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.072877;0.068311;0.064460;0;0.006212;0.446140;0.016759;0.425256;-0.002594
-0.000700;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.072877;0.068311;0.064460;0;0.006144;0.446166;0.016351;0.425256;-0.002594
-0.000600;0;0;0;0;0;0;0;0;0;0;0;0;-0.009641;0.072877;0.068311;0.060645;0;0.006227;0.445411;0.016196;0.425258;-0.002595
-0.000500;0;0;0;0;0;0;0;0;0;0;0;0;-0.009641;0.072877;0.068311;0.064460;0;0.006209;0.445781;0.016160;0.425256;-0.002595
-0.000400;0;0;0;0;0;0;0;0;0;0;0;0;-0.009641;0.076692;0.064496;0.064460;0;0.006155;0.445373;0.016774;0.425258;-0.002596
-0.000300;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.076692;0.068311;0.060645;0;0.006206;0.445386;0.016655;0.425260;-0.002594
-0.000200;0;0;0;0;0;0;0;0;0;0;0;0;-0.013456;0.072877;0.064496;0.064460;-1.312960;0;NaN;NaN;0.425256;-0.002595
-0.000100;0.000001;0.000002;0.000001;0.000006;0.000007;0.000004;-0.000003;-0.000003;0;0.000001;0;0;-0.013456;0.072877;0.068311;0.064460;-0.672827;0.607431;0.500620;-0.098320;0.425256;-0.002594
0;-0.000002;0.000002;0.000002;0.000013;0.000015;0.000010;-0.000007;-0.000006;0.000002;0.000005;0.000001;0.000002;-0.013456;0.072877;0.064496;0.060645;0.183676;1.499966;0.478011;-0.067007;0.425258;-0.002595
0.000100;-0.000068;-0.000012;0.000001;0.000008;0.000025;0.000001;0.000017;0.000017;0.000053;0.000057;0.000042;0.000015;-0.066861;0.046175;0.007276;-0.011834;3.561013;6.066662;0.377127;0.057335;0.425281;-0.002596
0.000200;-0.000122;-0.000033;-0.000004;-0.000003;0.000028;0;0.000028;0.000031;0.000083;0.000082;0.000068;0.000019;-0.032529;0.065248;0.049238;0.030128;3.552186;6.905409;0.322901;0.090959;0.425270;-0.002594
0.000300;-0.000153;-0.000049;-0.000009;-0.000012;0.000028;0.000002;0.000035;0.000040;0.000091;0.000090;0.000078;0.000022;-0.021085;0.069063;0.056867;0.053016;2.340915;6.392715;0.271978;0.117571;0.425260;-0.002595
0.000400;-0.000180;-0.000063;-0.000016;-0.000022;0.000023;-0.000001;0.000041;0.000046;0.000104;0.000094;0.000090;0.000026;-0.009641;0.072877;0.068311;0.064460;0.804888;5.498501;0.200474;0.167681;0.425256;-0.002595
0.000500;-0.000194;-0.000072;-0.000020;-0.000030;0.000018;-0.000005;0.000053;0.000058;0.000107;0.000100;0.000095;0.000024;-0.017270;0.069063;0.068311;0.056831;0.229816;5.160563;0.149048;0.198041;0.425258;-0.002593
0.000600;-0.000221;-0.000090;-0.000032;-0.000046;0.000003;-0.000020;0.000073;0.000071;0.000122;0.000104;0.000108;0.000035;-0.017270;0.065248;0.068311;0.053016;-1.157798;4.134967;0.004806;0.316126;0.425258;-0.002593
0.000700;-0.000237;-0.000097;-0.000041;-0.000050;0.000001;-0.000034;0.000097;0.000087;0.000131;0.000115;0.000116;0.000036;-0.009641;0.069063;0.072126;0.056831;-0.411599;4.800898;0.019939;0.306150;0.425258;-0.002594
0.000800;-0.000259;-0.000110;-0.000054;-0.000054;-0.000003;-0.000048;0.000120;0.000100;0.000145;0.000125;0.000128;0.000045;-0.017270;0.065248;0.056867;0.060645;-0.007986;5.257579;0.009542;0.320119;0.425254;-0.002596
0.000900;-0.000276;-0.000117;-0.000062;-0.000055;-0.000002;-0.000057;0.000138;0.000112;0.000158;0.000134;0.000137;0.000047;-0.009641;0.069063;0.064496;0.056831;0.821738;6.041854;0.032081;0.300917;0.425258;-0.002596
0.001000;-0.000287;-0.000124;-0.000069;-0.000055;0;-0.000061;0.000151;0.000122;0.000167;0.000142;0.000143;0.000047;-0.013456;0.072877;0.064496;0.068275;1.679248;6.860171;0.057140;0.276821;0.425254;-0.002595
0.001100;-0.000306;-0.000133;-0.000078;-0.000054;0.000002;-0.000066;0.000162;0.000128;0.000182;0.000145;0.000152;0.000052;-0.009641;0.072877;0.072126;0.064460;1.875051;7.224085;0.051657;0.277381;0.425256;-0.002594
0.001200;-0.000314;-0.000141;-0.000081;-0.000060;0.000001;-0.000064;0.000169;0.000138;0.000187;0.000150;0.000155;0.000047;-0.013456;0.069063;0.072126;0.064460;1.967975;7.296564;0.034218;0.283010;0.425254;-0.002593
0.001300;-0.000313;-0.000146;-0.000083;-0.000064;0.000001;-0.000056;0.000167;0.000141;0.000189;0.000146;0.000151;0.000038;-0.017270;0.069063;0.068311;0.053016;1.516543;6.676394;-0.016886;0.303052;0.425260;-0.002593
0.001400;-0.000330;-0.000158;-0.000087;-0.000070;0.000001;-0.000050;0.000170;0.000149;0.000197;0.000150;0.000157;0.000038;-0.017270;0.072877;0.068311;0.060645;1.368679;6.505149;-0.058858;0.322553;0.425258;-0.002593
0.001500;-0.000323;-0.000158;-0.000085;-0.000070;0.000007;-0.000034;0.000160;0.000150;0.000191;0.000145;0.000148;0.000025;-0.009641;0.065248;0.045423;0.064460;1.571106;6.099937;-0.095854;0.319703;0.425252;-0.002602
0.001600;-0.000334;-0.000166;-0.000086;-0.000072;0.000014;-0.000020;0.000151;0.000151;0.000195;0.000145;0.000150;0.000021;-0.002012;0.072877;0.037794;0.056831;1.570877;5.822325;-0.139898;0.328346;0.425260;-0.002606
0.001700;-0.000339;-0.000169;-0.000087;-0.000063;0.000030;-0.000004;0.000142;0.000151;0.000194;0.000148;0.000146;0.000017;0.013247;0.099580;0.049238;0.075904;2.561572;6.494235;-0.086447;0.272843;0.425264;-0.002607
0.001800;-0.000341;-0.000170;-0.000085;-0.000050;0.000048;0.000016;0.000126;0.000142;0.000193;0.000144;0.000143;0.000010;0.032320;0.118654;0.068311;0.064460;3.222260;6.926031;-0.051204;0.226994;0.425279;-0.002607
0.001900;-0.000356;-0.000178;-0.000088;-0.000039;0.000066;0.000034;0.000117;0.000141;0.000196;0.000149;0.000147;0.000013;0.066653;0.156800;0.083570;0.030128;3.798963;7.825607;-0.005841;0.189035;0.425316;-0.002613
0.002000;-0.000359;-0.000182;-0.000088;-0.000026;0.000082;0.000050;0.000107;0.000136;0.000191;0.000148;0.000144;0.000009;0.100985;0.236909;0.125531;-0.458152;4.179686;8.322645;0.020914;0.156748;0.425606;-0.002611
0.002100;-0.000372;-0.000190;-0.000091;-0.000017;0.000095;0.000057;0.000109;0.000140;0.000193;0.000155;0.000148;0.000011;0.158205;0.339905;0.075940;-0.862509;4.437917;9.218391;0.050245;0.136893;0.425864;-0.002643
0.002200;-0.000381;-0.000201;-0.000095;-0.000019;0.000093;0.000060;0.000107;0.000141;0.000197;0.000151;0.000150;0.000012;0.341310;0.420014;0.106458;-1.610187;3.126714;8.325319;-0.004592;0.154899;0.426286;-0.002689
0.002300;-0.000384;-0.000209;-0.000099;-0.000025;0.000088;0.000053;0.000120;0.000154;0.000195;0.000153;0.000150;0.000007;0.730408;0.595489;-0.069018;-2.087023;2.246257;7.910396;-0.046434;0.170279;0.426619;-0.002858
0.002400;-0.000396;-0.000222;-0.000108;-0.000034;0.000077;0.000044;0.000131;0.000164;0.000207;0.000148;0.000154;0.000008;1.188171;0.915923;0.068311;-3.235244;0.667284;6.684186;-0.166717;0.224334;0.427367;-0.002954
0.002500;-0.000413;-0.000238;-0.000117;-0.000044;0.000067;0.000030;0.000150;0.000180;0.000216;0.000151;0.000160;0.000011;1.787076;1.316465;0.362042;-4.017255;-0.332690;5.937889;-0.286791;0.283982;0.427969;-0.003045
0.002600;-0.000418;-0.000250;-0.000125;-0.000053;0.000059;0.000022;0.000162;0.000191;0.000222;0.000149;0.000159;0.000007;2.450832;1.984035;0.678661;-5.184549;-1.377167;4.932984;-0.472200;0.362373;0.428904;-0.003149
0.002700;-0.000425;-0.000257;-0.000132;-0.000052;0.000062;0.000015;0.000173;0.000202;0.000227;0.000154;0.000159;0.000002;3.141290;2.468501;0.678661;-5.916969;-1.639612;4.911284;-0.508974;0.372356;0.429524;-0.003356
0.002800;-0.000440;-0.000272;-0.000143;-0.000052;0.000063;0.000007;0.000185;0.000213;0.000237;0.000158;0.000163;0.000006;4.419210;3.506095;0.659588;-7.618319;-2.105634;4.820854;-0.571709;0.401664;0.430920;-0.003745
0.002900;-0.000443;-0.000278;-0.000149;-0.000049;0.000066;0.000004;0.000182;0.000214;0.000240;0.000154;0.000157;-0.000006;5.346179;4.246145;0.873210;-8.404144;-3.427659;3.587694;-0.947542;0.526110;0.431698;-0.003959
0.003000;-0.000446;-0.000285;-0.000154;-0.000044;0.000071;0.000003;0.000185;0.000220;0.000240;0.000156;0.000152;-0.000015;6.933089;4.833606;-0.179644;-9.724026;-4.169484;3.239769;-1.131928;0.568279;0.432669;-0.004750
0.003100;-0.000459;-0.000298;-0.000164;-0.000043;0.000073;0.000003;0.000181;0.000219;0.000247;0.000150;0.000150;-0.000020;8.512369;6.412887;0.255231;-13.016100;-6.213475;1.500567;-3.065152;1.221320;0.435152;-0.005093
0.003200;-0.000475;-0.000315;-0.000173;-0.000051;0.000069;0.000003;0.000178;0.000223;0.000248;0.000147;0.000149;-0.000026;10.080200;7.271191;-0.736588;-14.934890;-8.871737;-0.847155;6.906540;-2.221616;0.436567;-0.005860
0.003300;-0.000475;-0.000326;-0.000178;-0.000057;0.000068;0.000011;0.000163;0.000221;0.000242;0.000138;0.000137;-0.000041;12.349940;9.086982;-1.648298;-17.094000;-11.847690;-3.816257;1.904953;-0.469980;0.438592;-0.006813
0.003400;-0.000486;-0.000342;-0.000187;-0.000068;0.000063;0.000011;0.000144;0.000214;0.000233;0.000128;0.000125;-0.000058;13.524870;9.220496;-1.041763;-19.588810;-16.700371;-8.677507;1.104197;-0.200922;0.439931;-0.006983
0.003500;-0.000495;-0.000357;-0.000196;-0.000076;0.000060;0.000017;0.000126;0.000207;0.000223;0.000117;0.000114;-0.000072;16.527031;10.074990;-5.775789;-19.337040;-20.723129;-12.898626;0.898752;-0.129386;0.440238;-0.009302
0.003600;-0.000519;-0.000387;-0.000218;-0.000100;0.000041;0.000007;0.000092;0.000186;0.000208;0.000091;0.000096;-0.000094;16.393511;10.082620;-5.245548;-20.641661;-30.607210;-23.275975;0.706534;-0.071568;0.440907;-0.009103
0.003700;-0.000532;-0.000402;-0.000231;-0.000105;0.000039;-0.000002;0.000079;0.000178;0.000197;0.000083;0.000082;-0.000109;17.804951;9.621038;-5.310397;-21.705959;-35.278530;-28.212521;0.666118;-0.057112;0.441214;-0.009545
0.003800;-0.000556;-0.000427;-0.000253;-0.000114;0.000028;-0.000016;0.000069;0.000170;0.000195;0.000070;0.000074;-0.000120;18.678511;10.525120;-4.558904;-23.300501;-41.290340;-34.264392;0.634760;-0.048662;0.442487;-0.009582
0.003900;-0.000592;-0.000458;-0.000280;-0.000132;0.000008;-0.000053;0.000075;0.000172;0.000192;0.000064;0.000069;-0.000128;19.407110;9.254828;-4.852635;-23.208941;-48.760368;-41.395077;0.611243;-0.045740;0.441793;-0.009888
0.004000;-0.000601;-0.000473;-0.000297;-0.000142;-0.000004;-0.000075;0.000073;0.000169;0.000186;0.000054;0.000053;-0.000147;19.769510;9.560003;-6.634094;-22.133200;-54.420311;-46.886879;0.595884;-0.040948;0.441401;-0.010530
0.004100;-0.000639;-0.000513;-0.000337;-0.000172;-0.000038;-0.000121;0.000063;0.000158;0.000178;0.000040;0.000042;-0.000168;22.035431;8.350748;-6.271698;-22.823660;-66.972397;-58.698413;0.573084;-0.037516;0.441136;-0.011101
0.004200;-0.000651;-0.000534;-0.000354;-0.000192;-0.000059;-0.000145;0.000057;0.000156;0.000169;0.000027;0.000025;-0.000190;17.999491;8.366007;-5.833009;-21.854731;-74.517326;-65.871680;0.562811;-0.034639;0.440650;-0.009760
0.004300;-0.000694;-0.000588;-0.000405;-0.000246;-0.000114;-0.000192;0.000024;0.000135;0.000154;-0.000010;-0.000005;-0.000227;19.605480;8.312601;-4.494054;-22.888510;-93.356598;-84.432803;0.543514;-0.030438;0.441150;-0.009840
0.004400;-0.000718;-0.000615;-0.000426;-0.000276;-0.000139;-0.000219;0.000013;0.000129;0.000145;-0.000026;-0.000016;-0.000243;17.114491;8.686440;-3.574715;-22.278160;-102.102402;-93.185269;0.537342;-0.029300;0.441030;-0.008818
0.004500;-0.000738;-0.000645;-0.000454;-0.000306;-0.000163;-0.000231;-0.000001;0.000121;0.000139;-0.000045;-0.000036;-0.000272;20.513371;10.399230;-7.686947;-22.877069;-111.202301;-102.446022;0.532700;-0.027472;0.442207;-0.011069
0.004601;-0.000751;-0.000663;-0.000468;-0.000327;-0.000182;-0.000248;-0.000020;0.000115;0.000128;-0.000061;-0.000054;-0.000298;15.466540;9.731665;-1.503340;-23.128839;-118.779800;-110.262434;0.528369;-0.025726;0.441996;-0.007703
0.004701;-0.000769;-0.000684;-0.000490;-0.000340;-0.000190;-0.000254;-0.000038;0.000105;0.000119;-0.000071;-0.000070;-0.000318;18.335190;10.486970;-6.996489;-21.747919;-125.166000;-116.836066;0.525748;-0.024193;0.441677;-0.010209
0.004801;-0.000802;-0.000722;-0.000530;-0.000377;-0.000221;-0.000287;-0.000081;0.000076;0.000100;-0.000094;-0.000095;-0.000350;19.601660;11.265170;-7.713650;-22.873249;-139.987793;-131.821312;0.519136;-0.022547;0.442647;-0.010804
0.004901;-0.000814;-0.000731;-0.000537;-0.000372;-0.000213;-0.000280;-0.000101;0.000062;0.000091;-0.000101;-0.000111;-0.000369;15.424580;11.745820;-5.390506;-22.106501;-143.586502;-135.428166;0.517849;-0.020530;0.442501;-0.008856
0.005001;-0.000844;-0.000769;-0.000577;-0.000405;-0.000237;-0.000297;-0.000136;0.000042;0.000080;-0.000131;-0.000136;-0.000401;15.325400;11.936550;-4.364355;-23.239460;-156.897705;-148.448813;0.514239;-0.019154;0.443175;-0.008519
0.005101;-0.000453;-0.000336;-0.000128;0.000153;0.000359;0.000359;0.000474;0.000609;0.000523;0.000349;0.000271;-0.000010;-5.922406;-6.785930;-6.508209;17.467060;72.052681;84.506062;0.351718;0.013301;0.412894;-0.002794
0.005201;-0.000353;-0.000281;-0.000074;0.000237;0.000458;0.000492;0.000596;0.000822;0.000759;0.000604;0.000452;0.000131;-15.386640;-11.722130;-12.459120;36.376461;133.556503;149.740744;0.392854;0.017565;0.400743;-0.001741
0.005301;-0.000291;-0.000245;-0.000043;0.000283;0.000512;0.000554;0.000624;0.000881;0.000812;0.000763;0.000567;0.000215;-5.346388;-16.719370;-14.721230;38.947559;163.040207;180.583866;0.404926;0.018871;0.396887;-0.005428
0.005401;-0.000283;-0.000241;-0.000036;0.000300;0.000533;0.000562;0.000616;0.000884;0.000801;0.000779;0.000606;0.000251;-4.629227;-17.344980;-14.343580;37.658199;168.713898;185.883752;0.407633;0.018913;0.397225;-0.005529
0.005501;-0.000257;-0.000227;-0.000019;0.000326;0.000568;0.000603;0.000655;0.000938;0.000849;0.000804;0.000653;0.000304;-4.430863;-16.700300;-15.083620;36.933411;185.249496;202.505453;0.411148;0.018200;0.397923;-0.005810
0.005601;-0.000236;-0.000223;-0.000017;0.000334;0.000579;0.000605;0.000668;0.000970;0.000880;0.000856;0.000717;0.000349;-4.655930;-18.100290;-15.079810;38.863640;196.131302;213.612035;0.413804;0.019882;0.396226;-0.005742
0.005701;-0.000222;-0.000222;-0.000017;0.000351;0.000596;0.000616;0.000697;0.001005;0.000908;0.000854;0.000727;0.000370;-4.835220;-17.791300;-15.507060;38.871269;202.961395;220.607906;0.414429;0.019371;0.396380;-0.005816
0.005801;-0.000179;-0.000198;-0.000004;0.000382;0.000628;0.000639;0.000744;0.001062;0.000962;0.000929;0.000805;0.000431;-4.900070;-18.256689;-16.315769;39.889790;223.097198;241.578928;0.418187;0.019921;0.395623;-0.006039
0.005901;-0.000169;-0.000200;-0.000008;0.000397;0.000641;0.000650;0.000774;0.001094;0.000998;0.000932;0.000818;0.000454;-6.052105;-18.340620;-18.711390;43.780769;229.498306;248.600418;0.418446;0.019810;0.393598;-0.006412
0.006001;-0.000110;-0.000161;0.000016;0.000439;0.000685;0.000685;0.000837;0.001166;0.001068;0.001025;0.000916;0.000536;-6.445018;-18.767860;-18.429110;44.196571;256.337189;276.702194;0.422625;0.020082;0.393168;-0.006209
0.006101;-0.000099;-0.000168;0.000013;0.000457;0.000703;0.000693;0.000849;0.001188;0.001090;0.001024;0.000920;0.000548;-6.799784;-18.519911;-19.039459;44.658150;260.181702;281.174238;0.422741;0.019732;0.393060;-0.006286
0.006201;-0.000036;-0.000125;0.000049;0.000497;0.000750;0.000739;0.000909;0.001267;0.001157;0.001110;0.001019;0.000633;-6.643382;-18.584749;-19.993130;45.295200;288.233490;310.452876;0.426321;0.019666;0.392702;-0.006619
0.006301;-0.000018;-0.000131;0.000048;0.000503;0.000760;0.000753;0.000908;0.001284;0.001173;0.001106;0.001024;0.000641;-6.349650;-17.867590;-19.741360;43.185680;291.080811;313.682247;0.426479;0.019509;0.394142;-0.006631
0.006401;0.000042;-0.000092;0.000081;0.000540;0.000806;0.000801;0.000962;0.001353;0.001237;0.001186;0.001119;0.000728;-6.155101;-18.298651;-20.466150;44.978580;317.948792;341.414352;0.429357;0.019478;0.393009;-0.006907
0.006501;0.000081;-0.000085;0.000091;0.000557;0.000827;0.000831;0.000960;0.001376;0.001255;0.001189;0.001121;0.000728;-5.514234;-17.634899;-19.436180;41.694141;324.646301;347.978520;0.429974;0.018795;0.395021;-0.006790
0.006601;0.000141;-0.000043;0.000126;0.000595;0.000875;0.000883;0.001000;0.001441;0.001323;0.001268;0.001218;0.000819;-4.556748;-18.523720;-20.794210;44.303379;352.075012;375.824222;0.432517;0.018840;0.393238;-0.007484
0.006701;0.000173;-0.000023;0.000146;0.000634;0.000921;0.000927;0.001025;0.001480;0.001353;0.001281;0.001243;0.000861;-2.996541;-17.627270;-18.848721;38.379169;366.881897;390.437685;0.433519;0.017823;0.396714;-0.007369
0.006801;0.000248;0.000022;0.000181;0.000690;0.000981;0.000978;0.001064;0.001546;0.001424;0.001382;0.001354;0.000965;-2.771474;-18.332991;-20.290670;41.320301;398.022186;422.100741;0.436039;0.017975;0.394856;-0.007868
0.006901;0.000297;0.000057;0.000212;0.000744;0.001039;0.001039;0.001096;0.001596;0.001471;0.001414;0.001394;0.001012;-0.867946;-17.581490;-21.988211;40.114861;418.515411;442.987538;0.437211;0.016876;0.395853;-0.008947
0.007001;0.000390;0.000114;0.000253;0.000805;0.001101;0.001098;0.001146;0.001675;0.001556;0.001533;0.001516;0.001127;-0.917537;-18.321541;-20.477591;40.141560;454.305908;479.771757;0.439485;0.017117;0.395462;-0.008480
0.007101;0.000441;0.000148;0.000282;0.000859;0.001153;0.001146;0.001191;0.001734;0.001608;0.001578;0.001583;0.001199;1.829038;-16.913919;-22.236160;37.875641;477.385406;503.400458;0.440548;0.016668;0.397334;-0.009830
0.007201;0.000540;0.000212;0.000333;0.000916;0.001208;0.001202;0.001269;0.001840;0.001717;0.001705;0.001717;0.001329;1.413237;-16.784220;-22.011101;37.314880;517.943298;544.930507;0.442274;0.017074;0.397686;-0.009638
0.007301;0.000608;0.000253;0.000370;0.000959;0.001251;0.001244;0.001340;0.001921;0.001778;0.001760;0.001801;0.001423;3.255731;-16.601120;-20.706470;34.793369;545.702820;573.026067;0.443257;0.016974;0.399064;-0.009799
0.007401;0.000733;0.000345;0.000440;0.001034;0.001329;0.001328;0.001457;0.002067;0.001920;0.001899;0.001930;0.001555;2.221951;-16.120470;-20.897209;34.514900;596.367371;624.727197;0.444588;0.016804;0.399451;-0.009546
0.007501;0.000827;0.000411;0.000493;0.001091;0.001384;0.001387;0.001539;0.002169;0.002007;0.001991;0.002039;0.001665;4.129294;-16.326460;-19.188231;32.260422;633.579529;662.366803;0.445649;0.016717;0.400494;-0.009606
0.007601;0.000969;0.000532;0.000592;0.001196;0.001495;0.001515;0.001696;0.002352;0.002178;0.002133;0.002162;0.001802;3.587609;-14.785330;-20.202930;30.364519;695.672424;725.514551;0.446613;0.015841;0.402246;-0.009747
0.007701;0.001095;0.000620;0.000666;0.001287;0.001581;0.001599;0.001789;0.002469;0.002301;0.002285;0.002320;0.001947;4.579427;-14.281790;-19.184410;28.636471;746.908813;777.531071;0.447840;0.015826;0.403383;-0.009739
0.007801;0.001252;0.000767;0.000799;0.001440;0.001741;0.001775;0.001974;0.002683;0.002485;0.002441;0.002460;0.002098;5.296588;-12.668180;-17.757721;23.803261;821.776184;853.726354;0.448632;0.014469;0.406668;-0.009527
0.007901;0.001431;0.000905;0.000895;0.001557;0.001854;0.001885;0.002091;0.002839;0.002644;0.002624;0.002635;0.002279;5.643725;-10.764650;-17.242741;21.457220;887.879822;920.917388;0.449932;0.014359;0.408833;-0.009476
0.008001;0.001579;0.001035;0.001019;0.001706;0.002012;0.002061;0.002261;0.003048;0.002822;0.002758;0.002758;0.002415;9.126534;-10.119970;-14.503790;12.877990;957.878723;992.386704;0.450322;0.013236;0.413533;-0.009699
0.008101;0.001761;0.001186;0.001133;0.001842;0.002147;0.002200;0.002391;0.003217;0.002990;0.002968;0.002953;0.002600;9.851324;-9.215885;-14.122320;11.863290;1030.923950;1066.948365;0.451355;0.013060;0.414511;-0.009802
0.008201;0.001893;0.001299;0.001227;0.001949;0.002257;0.002328;0.002508;0.003360;0.003134;0.003100;0.003093;0.002741;10.961400;-9.158665;-13.115250;10.890540;1088.540039;1125.470667;0.451878;0.012732;0.415036;-0.009833
0.008301;0.002094;0.001457;0.001354;0.002088;0.002401;0.002491;0.002648;0.003537;0.003302;0.003289;0.003293;0.002952;9.977209;-7.175027;-14.065100;11.214790;1166.245972;1203.983431;0.452804;0.012463;0.415881;-0.009823
0.008401;0.002193;0.001531;0.001419;0.002170;0.002490;0.002601;0.002734;0.003655;0.003400;0.003381;0.003374;0.003031;9.332527;-9.254032;-9.071678;11.844210;1207.422974;1245.852614;0.452945;0.012099;0.414501;-0.008133
0.008501;0.002353;0.001687;0.001554;0.002314;0.002649;0.002783;0.002885;0.003839;0.003584;0.003545;0.003501;0.003180;6.231186;-10.066560;-8.472773;11.325420;1280.250000;1319.739028;0.453314;0.011450;0.414351;-0.007024
0.008601;0.002455;0.001737;0.001590;0.002369;0.002702;0.002842;0.002912;0.003892;0.003646;0.003650;0.003622;0.003295;4.835011;-9.696535;-6.676055;11.661110;1312.698975;1352.382962;0.453823;0.011690;0.414369;-0.006068
0.008701;0.002624;0.001886;0.001706;0.002496;0.002829;0.002959;0.003026;0.004043;0.003795;0.003803;0.003789;0.003486;8.161418;-8.727605;-10.364860;10.806620;1379.494995;1419.675913;0.454520;0.011532;0.415298;-0.008170
0.008801;0.002708;0.001935;0.001741;0.002551;0.002876;0.002995;0.003064;0.004089;0.003844;0.003867;0.003885;0.003596;9.595740;-9.093815;-10.330530;9.337964;1406.973022;1447.329516;0.454951;0.011635;0.415860;-0.008589
0.008901;0.002804;0.002030;0.001824;0.002656;0.002984;0.003099;0.003203;0.004246;0.003987;0.003991;0.003991;0.003711;10.137430;-8.697087;-11.032430;9.891093;1459.041016;1500.923124;0.454926;0.011392;0.415780;-0.008962
0.009001;0.002897;0.002069;0.001842;0.002690;0.003004;0.003098;0.003228;0.004287;0.004028;0.004060;0.004093;0.003827;11.903630;-7.731972;-12.333240;8.624618;1481.873047;1524.137893;0.455405;0.011773;0.416917;-0.009881
0.009101;0.002958;0.002130;0.001892;0.002762;0.003072;0.003155;0.003326;0.004391;0.004122;0.004117;0.004152;0.003888;11.266570;-7.529793;-12.188280;9.963573;1513.859985;1556.938626;0.455344;0.011552;0.416338;-0.009647
0.009201;0.003010;0.002142;0.001911;0.002786;0.003093;0.003176;0.003359;0.004439;0.004165;0.004154;0.004206;0.003946;10.644780;-7.175027;-12.150130;8.746687;1529.828003;1573.350042;0.455426;0.011667;0.417139;-0.009449
0.009301;0.003065;0.002188;0.001943;0.002827;0.003132;0.003217;0.003424;0.004519;0.004229;0.004205;0.004235;0.003985;10.431160;-11.100340;-10.673850;9.456219;1551.864014;1596.061147;0.455382;0.011562;0.414777;-0.008943
0.009401;0.003071;0.002184;0.001959;0.002851;0.003155;0.003242;0.003462;0.004562;0.004255;0.004178;0.004235;0.003993;10.396820;-8.250770;-10.521260;8.517806;1558.939941;1603.056325;0.455220;0.011345;0.416707;-0.008887
0.009501;0.003123;0.002214;0.001980;0.002881;0.003183;0.003264;0.003494;0.004617;0.004282;0.004195;0.004265;0.004035;11.335240;-13.145010;-9.102196;10.699810;1574.051025;1618.038023;0.455322;0.011285;0.413102;-0.008743
0.009601;0.003244;0.002280;0.002016;0.002917;0.003208;0.003266;0.003492;0.004636;0.004306;0.004281;0.004386;0.004166;10.503640;-8.586462;-11.642780;11.481820;1600.501953;1643.976750;0.456068;0.011649;0.415026;-0.009255
0.009701;0.003226;0.002227;0.001984;0.002909;0.003202;0.003253;0.003473;0.004630;0.004296;0.004220;0.004349;0.004154;10.545600;-9.318882;-10.170310;10.196270;1589.913940;1633.300989;0.455898;0.011604;0.415308;-0.008826
0.009801;0.003150;0.002143;0.001922;0.002869;0.003154;0.003189;0.003386;0.004544;0.004213;0.004098;0.004256;0.004070;15.031670;-11.424590;-11.711440;8.498733;1554.385986;1597.038155;0.455768;0.011532;0.415100;-0.010632
0.009901;0.003185;0.002201;0.001973;0.002931;0.003220;0.003254;0.003460;0.004602;0.004235;0.004104;0.004269;0.004105;11.712890;-7.522164;-10.204640;6.301473;1575.639038;1618.270186;0.455791;0.011023;0.418208;-0.009186
0.010001;0.003170;0.002146;0.001920;0.002906;0.003185;0.003194;0.003375;0.004552;0.004190;0.004063;0.004272;0.004097;12.948850;-12.576620;-7.252073;8.334702;1557.791992;1599.993383;0.455942;0.011336;0.414596;-0.008672
0.010101;0.003182;0.002177;0.001970;0.002978;0.003266;0.003287;0.003450;0.004649;0.004275;0.004074;0.004197;0.004042;10.446410;-9.532504;-11.242240;10.455670;1575.262939;1618.627576;0.455409;0.010559;0.415067;-0.009118
0.010201;0.003312;0.002264;0.002018;0.003025;0.003309;0.003317;0.003451;0.004664;0.004272;0.004141;0.004372;0.004220;13.471460;-12.256190;-9.357780;8.937422;1608.150024;1650.522082;0.456374;0.010862;0.414453;-0.009459
0.010301;0.003296;0.002206;0.001969;0.002981;0.003257;0.003247;0.003350;0.004578;0.004199;0.004066;0.004350;0.004216;13.917780;-14.506860;-9.323448;8.441512;1584.001953;1625.158044;0.456681;0.011129;0.413558;-0.009583
0.010401;0.003343;0.002228;0.001983;0.002997;0.003267;0.003247;0.003341;0.004576;0.004193;0.004071;0.004394;0.004284;15.027850;-11.340670;-11.238420;8.094376;1592.748047;1633.296284;0.457053;0.011218;0.415349;-0.010489
