#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0;-0.000049;0.000023;-0.000038;0.000064;-0.000017;-0.000022;0.000023;0.000018;-0.000012;0.000008;-0.000079;0.000032;3.507500;31.906441;-1.945844;4.790857;-2.616638;-2.016966;0.606257;0.077750;0.454912;0.001740;0.454914;0.001740
0.000100;-0.000112;0.000033;-0.000052;0.000086;-0.000021;-0.000028;0.000031;0.000028;0.000022;0.000027;-0.000091;0.000041;3.431206;31.872110;-2.022137;4.676416;-2.629390;-1.443515;0.849475;-0.043902;0.454901;0.001740;0.454903;0.001740
0.000200;-0.000161;0.000018;-0.000064;0.000083;-0.000029;-0.000038;0.000051;0.000040;0.000044;0.000037;-0.000078;0.000057;3.488427;31.898809;-1.961102;4.764154;-3.350875;-1.592772;0.929483;-0.272601;0.454909;0.001740;0.454911;0.001740
0.000300;-0.000180;-0.000016;-0.000058;0.000036;-0.000033;-0.000048;0.000069;0.000047;0.000073;0.000040;-0.000015;0.000060;3.503685;31.902620;-1.945844;4.787043;-3.061797;-0.981897;1.208058;-1.038762;0.454912;0.001740;0.454913;0.001740
0.000400;-0.000199;-0.000051;-0.000053;-0.000012;-0.000038;-0.000058;0.000086;0.000055;0.000101;0.000042;0.000050;0.000068;3.507500;31.902620;-1.945844;4.790857;-2.875741;-0.325080;2.629714;-4.977869;0.454912;0.001740;0.454913;0.001740
0.000500;-0.000218;-0.000087;-0.000049;-0.000058;-0.000042;-0.000067;0.000103;0.000062;0.000128;0.000045;0.000115;0.000077;3.507500;31.906441;-1.945844;4.790857;-2.829371;0.335626;-1.548643;6.584694;0.454912;0.001740;0.454912;0.001740
0.000600;-0.000236;-0.000124;-0.000044;-0.000104;-0.000045;-0.000073;0.000118;0.000068;0.000154;0.000048;0.000180;0.000086;3.507500;31.906441;-1.945844;4.790857;-2.653182;1.078406;-0.132413;2.586114;0.454912;0.001740;0.454913;0.001740
0.000700;-0.000275;-0.000151;-0.000053;-0.000122;-0.000049;-0.000080;0.000133;0.000076;0.000171;0.000052;0.000213;0.000108;3.507500;31.906441;-1.945844;4.794672;-3.463093;0.919975;-0.330345;3.507179;0.454912;0.001740;0.454913;0.001740
0.000800;-0.000342;-0.000165;-0.000083;-0.000095;-0.000058;-0.000089;0.000152;0.000088;0.000174;0.000063;0.000198;0.000150;3.507500;31.906441;-1.945844;4.790857;-5.338795;-0.247048;4.435890;-13.992345;0.454912;0.001740;0.454912;0.001740
0.000901;-0.000393;-0.000170;-0.000108;-0.000063;-0.000061;-0.000091;0.000165;0.000096;0.000168;0.000071;0.000175;0.000181;3.503685;31.906441;-1.945844;4.794672;-6.570225;-1.163271;1.512446;-3.024731;0.454912;0.001740;0.454914;0.001740
0.001001;-0.000441;-0.000174;-0.000132;-0.000029;-0.000062;-0.000088;0.000172;0.000101;0.000163;0.000080;0.000149;0.000208;3.496056;31.898809;-1.953473;4.779413;-7.472289;-2.003102;1.187559;-1.762429;0.454911;0.001740;0.454913;0.001739
0.001101;-0.000497;-0.000183;-0.000159;0;-0.000071;-0.000098;0.000190;0.000113;0.000162;0.000089;0.000130;0.000244;3.507500;31.902620;-1.945844;4.790857;-8.679497;-3.145412;0.998160;-1.173390;0.454912;0.001740;0.454916;0.001739
0.001201;-0.000524;-0.000197;-0.000174;0;-0.000081;-0.000113;0.000214;0.000126;0.000170;0.000096;0.000138;0.000259;3.496056;31.902620;-1.953473;4.779413;-8.524993;-3.344872;0.999267;-1.192388;0.454911;0.001740;0.454915;0.001738
0.001301;-0.000537;-0.000232;-0.000170;-0.000047;-0.000085;-0.000126;0.000242;0.000145;0.000197;0.000106;0.000204;0.000255;3.503685;31.906441;-1.945844;4.790857;-6.450589;-1.822655;1.465718;-2.544190;0.454912;0.001740;0.454914;0.001739
0.001401;-0.000553;-0.000266;-0.000166;-0.000093;-0.000085;-0.000138;0.000270;0.000166;0.000231;0.000117;0.000270;0.000243;3.503685;31.902620;-1.945844;4.790857;-4.221210;-0.092515;21.312861;-57.303815;0.454912;0.001740;0.454913;0.001740
0.001501;-0.000578;-0.000305;-0.000165;-0.000141;-0.000085;-0.000151;0.000299;0.000191;0.000272;0.000131;0.000340;0.000234;3.507500;31.906441;-1.942029;4.794672;-2.026258;1.652674;-0.787249;3.663918;0.454912;0.001740;0.454914;0.001739
0.001601;-0.000595;-0.000340;-0.000162;-0.000188;-0.000082;-0.000160;0.000326;0.000214;0.000311;0.000142;0.000402;0.000217;3.503685;31.902620;-1.942029;4.790857;0.106504;3.288827;-0.214083;2.043979;0.454912;0.001740;0.454916;0.001739
0.001701;-0.000638;-0.000370;-0.000176;-0.000207;-0.000081;-0.000171;0.000354;0.000240;0.000342;0.000154;0.000435;0.000215;3.507500;31.906441;-1.942029;4.790857;0.802363;3.741725;-0.210793;1.948821;0.454912;0.001740;0.454915;0.001740
0.001801;-0.000699;-0.000382;-0.000208;-0.000180;-0.000083;-0.000180;0.000382;0.000270;0.000357;0.000170;0.000412;0.000226;3.507500;31.906441;-1.945844;4.794672;0.349564;3.283992;-0.444837;2.305601;0.454912;0.001740;0.454915;0.001741
0.001901;-0.000757;-0.000392;-0.000239;-0.000150;-0.000082;-0.000186;0.000405;0.000296;0.000368;0.000182;0.000386;0.000234;3.507500;31.902620;-1.942029;4.798486;-0.425573;2.543671;-0.887725;3.056294;0.454913;0.001740;0.454915;0.001742
0.002001;-0.000802;-0.000399;-0.000270;-0.000120;-0.000085;-0.000192;0.000424;0.000314;0.000374;0.000185;0.000352;0.000243;3.511315;31.906441;-1.942029;4.798486;-2.017142;1.007518;-3.322363;7.809853;0.454913;0.001740;0.454913;0.001741
0.002101;-0.000854;-0.000409;-0.000301;-0.000090;-0.000085;-0.000193;0.000441;0.000331;0.000379;0.000192;0.000323;0.000259;3.507500;31.902620;-1.945844;4.794672;-3.703431;-0.296723;14.616577;-26.930053;0.454913;0.001740;0.454913;0.001740
0.002201;-0.000877;-0.000422;-0.000314;-0.000084;-0.000079;-0.000184;0.000447;0.000342;0.000393;0.000199;0.000320;0.000255;3.507500;31.898809;-1.945844;4.787043;-3.841061;-0.135704;33.262024;-59.972506;0.454912;0.001740;0.454913;0.001740
0.002301;-0.000870;-0.000451;-0.000305;-0.000120;-0.000066;-0.000169;0.000445;0.000346;0.000414;0.000199;0.000365;0.000235;3.507500;31.906441;-1.942029;4.798486;-3.078601;0.929245;-4.407963;9.077269;0.454913;0.001740;0.454913;0.001741
0.002401;-0.000859;-0.000476;-0.000293;-0.000152;-0.000045;-0.000143;0.000436;0.000349;0.000434;0.000203;0.000408;0.000209;3.507500;31.906441;-1.942029;4.798486;-1.766409;2.779938;-1.200177;3.113665;0.454913;0.001740;0.454914;0.001744
0.002501;-0.000856;-0.000508;-0.000284;-0.000187;-0.000030;-0.000123;0.000430;0.000348;0.000461;0.000204;0.000454;0.000193;3.507500;31.906441;-1.942029;4.798486;-1.351054;3.921688;-0.736426;2.283304;0.454913;0.001740;0.454912;0.001747
0.002601;-0.000843;-0.000534;-0.000272;-0.000218;-0.000011;-0.000101;0.000425;0.000350;0.000475;0.000204;0.000495;0.000168;3.496056;31.898809;-1.953473;4.779413;-0.536187;5.328062;-0.435671;1.715903;0.454911;0.001740;0.454908;0.001754
0.002701;-0.000866;-0.000557;-0.000279;-0.000226;0;-0.000095;0.000433;0.000364;0.000492;0.000208;0.000514;0.000159;3.511315;31.906441;-1.942029;4.794672;-0.992100;5.731110;-0.415936;1.639647;0.454912;0.001740;0.454905;0.001761
0.002801;-0.000905;-0.000564;-0.000309;-0.000192;-0.000001;-0.000100;0.000453;0.000385;0.000494;0.000213;0.000475;0.000169;3.511315;31.906441;-1.938214;4.699305;-3.163502;4.542740;-0.730558;2.080986;0.454900;0.001740;0.454892;0.001760
0.002901;-0.000963;-0.000582;-0.000343;-0.000164;-0.000004;-0.000113;0.000484;0.000414;0.000500;0.000219;0.000448;0.000190;3.515130;31.914070;-1.884809;4.577235;-5.387116;3.374515;-1.272170;2.872515;0.454883;0.001741;0.454875;0.001758
0.003001;-0.001004;-0.000592;-0.000377;-0.000135;-0.000013;-0.000132;0.000513;0.000439;0.000505;0.000220;0.000411;0.000199;3.637199;32.017059;-1.686445;4.287318;-8.158620;1.283068;-4.391940;7.672864;0.454830;0.001742;0.454827;0.001748
0.003101;-0.001056;-0.000614;-0.000419;-0.000116;-0.000032;-0.000158;0.000527;0.000456;0.000505;0.000222;0.000371;0.000209;3.980521;32.337502;0.098829;-1.255422;-14.287660;-4.054466;2.078789;-2.483866;0.454050;0.001761;0.454043;0.001778
0.003201;-0.001102;-0.000667;-0.000475;-0.000164;-0.000094;-0.000231;0.000486;0.000433;0.000483;0.000215;0.000332;0.000171;6.353256;34.843750;9.650805;-19.710880;-34.752079;-23.856278;0.734569;-0.440587;0.451260;0.001854;0.451320;0.001848
0.003301;-0.001166;-0.000803;-0.000582;-0.000354;-0.000258;-0.000402;0.000345;0.000332;0.000418;0.000180;0.000289;0.000074;10.057320;41.885658;23.360790;-31.887360;-86.854591;-75.177037;0.538392;-0.154360;0.448702;0.001984;0.449349;0.001165
0.003401;-0.001237;-0.000960;-0.000725;-0.000623;-0.000492;-0.000625;0.000141;0.000192;0.000323;0.000146;0.000218;-0.000058;-1.299005;56.968929;12.984840;-27.752239;-156.723694;-144.182487;0.493445;-0.090335;0.447244;0.001997;0.448522;-0.000234
0.003501;-0.001108;-0.000826;-0.000530;-0.000361;-0.000165;-0.000303;0.000401;0.000378;0.000471;0.000187;0.000375;0.000039;11.060580;40.611549;3.776187;-9.281523;-68.343300;-56.167991;0.575111;-0.208125;0.451880;0.001716;0.452407;0.000714
0.003601;-0.001205;-0.001024;-0.000725;-0.000712;-0.000499;-0.000631;0.000106;0.000180;0.000346;0.000136;0.000271;-0.000127;5.205036;26.832899;20.762991;-19.390440;-164.160599;-151.352379;0.491458;-0.089521;0.452369;0.002013;0.453662;-0.000777
0.003701;-0.001125;-0.000928;-0.000589;-0.000475;-0.000227;-0.000378;0.000307;0.000327;0.000455;0.000170;0.000381;-0.000033;6.299851;29.606180;8.720020;-5.165475;-94.862846;-82.427669;0.535092;-0.150591;0.453893;0.001842;0.454647;0.000193
0.003801;-0.001159;-0.000926;-0.000627;-0.000468;-0.000253;-0.000384;0.000301;0.000355;0.000479;0.000161;0.000356;-0.000045;1.184356;24.673790;23.368420;-15.171400;-98.764793;-86.069571;0.535121;-0.147173;0.453218;0.002099;0.454089;0.000250
0.003901;-0.001214;-0.000971;-0.000695;-0.000471;-0.000303;-0.000451;0.000220;0.000286;0.000404;0.000165;0.000275;-0.000053;0.593079;26.806200;20.972799;-12.424820;-121.889900;-109.353323;0.517230;-0.114823;0.453299;0.002076;0.454449;-0.000324
0.004001;-0.001175;-0.000889;-0.000600;-0.000263;-0.000109;-0.000251;0.000383;0.000421;0.000475;0.000186;0.000287;0.000022;8.527628;29.655769;3.581638;1.685702;-71.332474;-59.036482;0.590422;-0.194498;0.454798;0.001747;0.455460;0.000393
0.004101;-0.001178;-0.000857;-0.000574;-0.000146;-0.000015;-0.000147;0.000458;0.000494;0.000510;0.000198;0.000282;0.000071;9.939062;31.193090;-2.746928;5.992484;-47.600079;-35.196726;0.702645;-0.312986;0.455167;0.001646;0.455590;0.000808
0.004201;-0.001281;-0.000979;-0.000726;-0.000360;-0.000265;-0.000400;0.000205;0.000337;0.000419;0.000168;0.000207;-0.000025;-3.976915;24.601311;33.443001;-18.791540;-117.623901;-105.217258;0.527261;-0.116397;0.452745;0.002297;0.454094;-0.000222
0.004301;-0.001219;-0.000949;-0.000629;-0.000245;-0.000079;-0.000219;0.000323;0.000425;0.000490;0.000185;0.000284;0.000005;0.543488;29.911360;15.296540;-8.278260;-75.801666;-63.418152;0.588328;-0.182749;0.453438;0.002003;0.454306;0.000428
0.004401;-0.001178;-0.000950;-0.000578;-0.000216;0.000004;-0.000128;0.000371;0.000469;0.000529;0.000197;0.000342;0.000005;3.381615;30.784920;6.492244;-2.476121;-56.666229;-44.092135;0.654978;-0.260004;0.454094;0.001851;0.454736;0.000712
0.004501;-0.001157;-0.000973;-0.000557;-0.000228;0.000033;-0.000103;0.000395;0.000498;0.000569;0.000200;0.000392;0.000001;2.687342;32.215431;4.920593;-1.812366;-49.217461;-36.194309;0.701992;-0.324539;0.453992;0.001840;0.454555;0.000865
0.004602;-0.001127;-0.000989;-0.000530;-0.000231;0.000074;-0.000068;0.000441;0.000540;0.000607;0.000203;0.000444;-0.000008;4.312399;31.925510;1.544595;5.015924;-38.367359;-25.084178;0.820865;-0.476590;0.454939;0.001775;0.455347;0.001075
0.004702;-0.001102;-0.000968;-0.000484;-0.000160;0.000166;0.000032;0.000570;0.000660;0.000695;0.000214;0.000504;0.000034;3.557091;33.287350;0.873210;5.664420;-7.713810;6.253138;-1.128313;1.936435;0.454844;0.001776;0.454944;0.001604
0.004802;-0.001152;-0.000998;-0.000537;-0.000157;0.000124;-0.000026;0.000553;0.000650;0.000679;0.000208;0.000454;0.000034;-3.961657;31.399090;8.525472;-4.475017;-20.879219;-6.558883;1.986302;-1.878531;0.453746;0.001973;0.453855;0.001790
0.004902;-0.001195;-0.001013;-0.000571;-0.000128;0.000116;-0.000045;0.000564;0.000670;0.000677;0.000211;0.000416;0.000043;-3.610705;32.104801;6.892786;4.066067;-24.647570;-9.962298;1.497775;-1.248174;0.454789;0.001948;0.454957;0.001663
0.005002;-0.001221;-0.001022;-0.000602;-0.000093;0.000108;-0.000060;0.000579;0.000690;0.000672;0.000206;0.000366;0.000048;-3.412342;32.520599;3.898257;3.146727;-27.721510;-12.809184;1.292802;-0.968738;0.454611;0.001906;0.454839;0.001529
0.005102;-0.001160;-0.000968;-0.000577;0.000030;0.000174;0.000023;0.000717;0.000808;0.000717;0.000208;0.000368;0.000156;8.642069;36.117851;-10.319080;13.068730;4.214516;19.339533;-0.118618;0.628073;0.455453;0.001565;0.455759;0.001033
0.005202;-0.001060;-0.000913;-0.000537;0.000098;0.000213;0.000075;0.000805;0.000898;0.000777;0.000215;0.000415;0.000261;12.674190;36.403950;-25.448130;21.060499;33.837589;48.556316;0.233618;0.250302;0.456479;0.001316;0.456994;0.000259
0.005302;-0.000879;-0.000796;-0.000419;0.000169;0.000316;0.000198;0.000937;0.001058;0.000935;0.000266;0.000594;0.000401;12.895440;33.630680;-34.687302;27.823940;94.453079;108.365476;0.363160;0.115364;0.457748;0.001193;0.457911;0.000223
0.005402;-0.000668;-0.000650;-0.000275;0.000267;0.000448;0.000357;0.001091;0.001269;0.001128;0.000319;0.000778;0.000560;19.750441;31.940769;-27.939119;9.925426;166.961700;180.113491;0.403723;0.070837;0.455591;0.001191;0.454939;0.001590
0.005502;-0.000385;-0.000444;-0.000111;0.000377;0.000587;0.000510;0.001218;0.001433;0.001293;0.000376;0.000981;0.000761;24.667570;20.637850;-17.452551;7.510729;245.854294;257.033938;0.425423;0.048751;0.456774;0.001264;0.455559;0.003007
0.005602;-0.000134;-0.000277;0.000032;0.000469;0.000707;0.000636;0.001324;0.001547;0.001402;0.000407;0.001156;0.000942;30.111130;20.767550;-20.256340;9.170117;310.843414;319.943017;0.435977;0.037885;0.456978;0.001157;0.455661;0.003671
0.005702;0.000084;-0.000098;0.000176;0.000607;0.000848;0.000787;0.001454;0.001698;0.001545;0.000459;0.001333;0.001147;28.951460;22.522310;-21.309191;8.433883;383.771515;391.141902;0.442553;0.030175;0.456646;0.001158;0.455445;0.004112
0.005802;0.000218;0.000063;0.000299;0.000796;0.000998;0.000954;0.001632;0.001878;0.001706;0.000522;0.001455;0.001340;26.033230;25.146811;-20.103750;7.140704;455.458008;462.050877;0.445101;0.024972;0.456124;0.001212;0.455089;0.004335
0.005902;0.000389;0.000254;0.000442;0.001004;0.001166;0.001142;0.001821;0.002082;0.001892;0.000604;0.001612;0.001565;24.587460;25.547359;-19.829100;7.003376;538.950378;544.394279;0.447660;0.020757;0.456053;0.001234;0.455178;0.004398
0.006002;0.000583;0.000474;0.000609;0.001237;0.001362;0.001361;0.002067;0.002345;0.002116;0.000694;0.001793;0.001815;22.889919;24.204590;-20.920099;11.905250;636.723083;641.092734;0.449483;0.017393;0.456884;0.001242;0.456058;0.004388
0.006102;0.000753;0.000665;0.000759;0.001457;0.001541;0.001561;0.002309;0.002596;0.002329;0.000777;0.001946;0.002035;19.090500;26.943529;-21.362600;12.008240;725.815613;729.592584;0.450425;0.015161;0.456533;0.001285;0.455849;0.004354
0.006202;0.000990;0.000918;0.000976;0.001699;0.001775;0.001819;0.002626;0.002912;0.002615;0.000885;0.002196;0.002313;18.518290;25.482510;-17.952271;11.596260;843.387512;846.282926;0.451655;0.013155;0.456673;0.001337;0.456072;0.004421
0.006302;0.001262;0.001143;0.001209;0.001897;0.002019;0.002093;0.002953;0.003242;0.002928;0.000984;0.002492;0.002559;15.638200;25.547359;-15.827490;12.435490;963.181519;965.377817;0.452555;0.011906;0.456776;0.001402;0.456257;0.004582
0.006402;0.001567;0.001410;0.001480;0.002138;0.002306;0.002412;0.003320;0.003609;0.003272;0.001100;0.002833;0.002848;12.502530;21.705971;-9.517997;13.282350;1101.026978;1102.336285;0.453395;0.010652;0.457400;0.001525;0.456861;0.004826
0.006502;0.001906;0.001703;0.001780;0.002419;0.002650;0.002812;0.003771;0.004066;0.003691;0.001238;0.003200;0.003152;8.207194;21.465639;-7.133818;14.926480;1260.786011;1261.867274;0.453661;0.009631;0.457651;0.001612;0.457059;0.005087
0.006602;0.002296;0.002035;0.002099;0.002713;0.003004;0.003230;0.004222;0.004552;0.004164;0.001403;0.003617;0.003489;5.418658;22.266729;-5.661348;16.566799;1434.255981;1434.610977;0.454201;0.008907;0.457762;0.001667;0.457194;0.005366
0.006702;0.002650;0.002352;0.002410;0.003060;0.003393;0.003694;0.004715;0.005067;0.004622;0.001565;0.003984;0.003835;1.104247;23.540831;-4.486425;16.803310;1610.650024;1610.850462;0.454161;0.008142;0.457624;0.001738;0.457029;0.005590
0.006802;0.002915;0.002674;0.002737;0.003508;0.003860;0.004262;0.005336;0.005681;0.005113;0.001713;0.004231;0.004134;-11.812280;27.050341;-0.873917;19.515551;1796.873047;1798.458639;0.452979;0.007177;0.457518;0.001953;0.456517;0.005789
0.006902;0.003170;0.002937;0.002991;0.003902;0.004287;0.004812;0.005932;0.006290;0.005578;0.001875;0.004507;0.004422;5.399585;26.687950;-3.681526;12.485080;1971.844971;1975.271949;0.452023;0.006789;0.456631;0.001693;0.455493;0.005757
0.007002;0.003438;0.003223;0.003291;0.004348;0.004765;0.005400;0.006552;0.006872;0.006046;0.002016;0.004788;0.004752;10.412080;24.959890;-5.756716;9.028975;2157.116943;2161.840185;0.451263;0.006140;0.456401;0.001601;0.454926;0.005758
0.007102;0.003789;0.003598;0.003620;0.004779;0.005199;0.005909;0.007071;0.007394;0.006472;0.002156;0.005093;0.005139;7.345075;28.633440;-4.669530;8.018082;2342.029053;2346.080274;0.451366;0.005405;0.455777;0.001655;0.454468;0.005750
0.007202;0.004144;0.003919;0.003927;0.005165;0.005624;0.006412;0.007565;0.007872;0.006861;0.002303;0.005411;0.005515;4.064445;32.234501;-1.495710;3.524381;2517.454102;2521.218047;0.451478;0.004864;0.454700;0.001739;0.453851;0.005767
0.007302;0.004465;0.004181;0.004207;0.005448;0.005988;0.006850;0.008001;0.008316;0.007285;0.002435;0.005821;0.005815;0.093355;33.188179;-0.858658;5.431725;2676.864990;2680.752905;0.451651;0.004778;0.454827;0.001799;0.453945;0.006009
0.007402;0.004844;0.004489;0.004556;0.005793;0.006414;0.007361;0.008495;0.008840;0.007759;0.002592;0.006178;0.006205;-7.330025;19.539221;5.298247;12.260010;2860.020020;2864.422015;0.451789;0.004524;0.457552;0.001975;0.455214;0.006254
0.007502;0.005120;0.004714;0.004830;0.006075;0.006800;0.007826;0.008928;0.009232;0.008074;0.002681;0.006436;0.006428;-0.818355;22.491791;-0.755661;10.024610;3000.305908;3005.430039;0.451565;0.004140;0.456862;0.001812;0.454675;0.006168
0.007602;0.005475;0.004995;0.005107;0.006325;0.007121;0.008200;0.009270;0.009616;0.008451;0.002812;0.006798;0.006739;1.607786;23.498871;-8.697839;19.755871;3147.770996;3152.185675;0.451968;0.004022;0.458023;0.001677;0.455266;0.006254
0.007702;0.005654;0.005215;0.005297;0.006583;0.007439;0.008581;0.009617;0.009936;0.008714;0.002879;0.006989;0.006934;3.084070;26.844351;-4.673345;5.622459;3261.220947;3266.213627;0.451749;0.003727;0.455696;0.001710;0.454145;0.006216
0.007802;0.005971;0.005478;0.005514;0.006840;0.007638;0.008766;0.009788;0.010077;0.008827;0.003008;0.007227;0.007288;10.011540;30.990910;-4.677159;-0.072869;3364.849121;3366.866578;0.452559;0.003317;0.454386;0.001620;0.454101;0.005964
0.007902;0.006103;0.005701;0.005652;0.007136;0.007956;0.009166;0.010245;0.010522;0.009197;0.003104;0.007359;0.007541;4.304770;41.565220;-9.968130;4.771784;3489.466064;3493.920244;0.452080;0.003303;0.453624;0.001626;0.453546;0.006055
0.008002;0.006348;0.005890;0.005806;0.007361;0.008121;0.009341;0.010471;0.010772;0.009406;0.003152;0.007598;0.007738;-3.957842;32.352760;0.255231;5.378319;3581.163086;3584.311721;0.452368;0.003197;0.454931;0.001866;0.454161;0.006183
0.008102;0.006361;0.005959;0.005871;0.007573;0.008391;0.009671;0.010872;0.011072;0.009594;0.003260;0.007559;0.007905;5.296588;31.833960;-2.148022;4.882410;3658.323975;3665.451327;0.451656;0.003147;0.454934;0.001714;0.453668;0.006089
0.008202;0.006643;0.006138;0.006039;0.007708;0.008460;0.009733;0.010970;0.011243;0.009797;0.003267;0.007856;0.008062;-0.112638;39.676960;-2.968180;1.285160;3732.145996;3736.760059;0.452275;0.003128;0.453411;0.001774;0.453608;0.006269
0.008303;0.006571;0.006144;0.006047;0.007802;0.008720;0.010081;0.011355;0.011518;0.009932;0.003337;0.007742;0.008117;13.677450;30.014351;1.685738;-4.722972;3782.998047;3793.229389;0.451279;0.003150;0.453897;0.001655;0.453065;0.006231
0.008403;0.006743;0.006046;0.006152;0.007762;0.008665;0.010040;0.011321;0.011601;0.009995;0.003275;0.007971;0.008024;-0.478848;40.340710;-4.822117;6.217550;3793.120117;3802.177709;0.451526;0.003332;0.453979;0.001755;0.453242;0.006596
0.008503;0.006870;0.006141;0.006246;0.007818;0.008788;0.010150;0.011410;0.011643;0.010017;0.003326;0.008034;0.008150;13.467650;23.945190;-1.591078;7.358141;3832.508057;3841.038822;0.451712;0.003146;0.456313;0.001615;0.454017;0.006444
0.008603;0.007061;0.006233;0.006319;0.007810;0.008761;0.010102;0.011374;0.011656;0.010216;0.003326;0.008262;0.008229;2.900965;30.567480;2.894994;-0.122460;3864.166992;3870.399310;0.452320;0.003337;0.454436;0.001811;0.453928;0.006768
0.008703;0.006996;0.006170;0.006319;0.007857;0.008883;0.010303;0.011596;0.011897;0.010323;0.003324;0.008178;0.008162;8.375040;29.556589;8.670430;-10.719660;3886.387939;3896.167577;0.451521;0.003438;0.453160;0.001815;0.453020;0.006896
0.008803;0.006894;0.006040;0.006228;0.007855;0.008872;0.010311;0.011601;0.011850;0.010190;0.003295;0.008049;0.008087;2.653010;38.051899;-7.831905;12.446930;3856.391113;3867.503498;0.451125;0.003383;0.455113;0.001675;0.453267;0.006732
0.008903;0.006824;0.006099;0.006117;0.007875;0.008831;0.010254;0.011516;0.011665;0.010134;0.003282;0.007851;0.008142;15.298700;20.416599;2.589819;-1.373677;3830.239990;3840.933213;0.451190;0.003182;0.455621;0.001646;0.453472;0.006412
0.009003;0.006833;0.005986;0.006138;0.007864;0.008765;0.010198;0.011455;0.011737;0.010056;0.003230;0.007878;0.008052;2.336391;38.006119;4.325501;-8.297334;3815.071045;3825.340536;0.451124;0.003226;0.452358;0.001837;0.452511;0.006559
0.009103;0.006780;0.005978;0.006054;0.007843;0.008718;0.010109;0.011344;0.011616;0.009899;0.003239;0.007740;0.008087;3.110773;36.312401;-6.096223;10.520520;3784.672119;3794.793482;0.451230;0.003090;0.455088;0.001691;0.453371;0.006285
0.009203;0.006668;0.005953;0.005991;0.007819;0.008712;0.010124;0.011356;0.011575;0.009803;0.003247;0.007569;0.008056;2.179989;26.058519;-3.410683;13.709590;3762.030029;3774.016810;0.450917;0.003002;0.456877;0.001738;0.453686;0.006130
0.009303;0.006677;0.005849;0.005955;0.007762;0.008662;0.010090;0.011286;0.011608;0.009941;0.003163;0.007618;0.007906;-0.917537;39.741810;3.402347;-7.404696;3747.252930;3760.104499;0.450758;0.003265;0.452246;0.001867;0.452229;0.006457
