#timeI (float32)[1];inputMirnov0 (float32)[1];inputMirnov1 (float32)[1];inputMirnov2 (float32)[1];inputMirnov3 (float32)[1];inputMirnov4 (float32)[1];inputMirnov5 (float32)[1];inputMirnov6 (float32)[1];inputMirnov7 (float32)[1];inputMirnov8 (float32)[1];inputMirnov9 (float32)[1];inputMirnov10 (float32)[1];inputMirnov11 (float32)[1];langmuir_top (float32)[1];langmuir_outer (float32)[1];langmuir_bottom (float32)[1];langmuir_inner (float32)[1];rogowski_coil (float32)[1];outputFusedR (float32)[1];outputFusedZ (float32)[1];vertical_reference (float32)[1];vertical_current_request (float32)[1]
0.000100;-0.000064;0.000007;-0.000025;0.000034;-0.000023;-0.000032;0.000027;0.000027;0.000035;0.000024;-0.000026;0.000016;3.476983;32.062840;-1.983990;4.703119;-0.763533;0.462857;0.001614;-0.005000;0
0.000200;-0.000082;-0.000018;-0.000014;-0.000004;-0.000019;-0.000036;0.000041;0.000027;0.000069;0.000024;0.000037;0.000012;3.511315;32.078099;-1.945844;4.760340;0.633846;0.462883;0.001614;-0.004755;0
0.000300;-0.000097;-0.000046;-0.000004;-0.000046;-0.000023;-0.000045;0.000055;0.000032;0.000095;0.000024;0.000100;0.000020;3.526573;32.081909;-1.938214;4.775599;1.496749;0.462890;0.001613;-0.004649;0
0.000400;-0.000111;-0.000078;0.000004;-0.000083;-0.000023;-0.000054;0.000069;0.000036;0.000121;0.000024;0.000163;0.000029;3.530388;32.085731;-1.930585;4.783228;2.216470;0.462892;0.001614;-0.003853;0
0.000500;-0.000147;-0.000107;0;-0.000099;-0.000031;-0.000064;0.000087;0.000041;0.000139;0.000030;0.000196;0.000049;3.530388;32.085731;-1.930585;4.779413;1.517941;0.462889;0.001614;-0.002939;0
0.000600;-0.000211;-0.000121;-0.000032;-0.000072;-0.000043;-0.000073;0.000105;0.000059;0.000143;0.000042;0.000181;0.000086;3.530388;32.085731;-1.930585;4.783228;-0.772731;0.462892;0.001614;-0.002129;0
0.000700;-0.000276;-0.000135;-0.000063;-0.000042;-0.000050;-0.000082;0.000128;0.000072;0.000148;0.000053;0.000163;0.000127;3.530388;32.085731;-1.930585;4.783228;-2.900573;0.462893;0.001614;-0.001841;0
0.000800;-0.000340;-0.000149;-0.000095;-0.000011;-0.000062;-0.000095;0.000147;0.000086;0.000148;0.000065;0.000144;0.000164;3.518944;32.078099;-1.942029;4.764154;-4.863817;0.462887;0.001614;-0.000314;0
0.000900;-0.000408;-0.000167;-0.000127;0.000015;-0.000078;-0.000114;0.000174;0.000104;0.000156;0.000077;0.000129;0.000205;3.526573;32.085731;-1.934399;4.775599;-6.777795;0.462888;0.001614;0;0
0.001000;-0.000444;-0.000181;-0.000144;0.000023;-0.000089;-0.000127;0.000197;0.000117;0.000161;0.000089;0.000137;0.000225;3.518944;32.078099;-1.945844;4.764154;-6.947658;0.462886;0.001614;0.001243;0
0.001100;-0.000448;-0.000213;-0.000141;-0.000019;-0.000097;-0.000150;0.000224;0.000131;0.000187;0.000083;0.000200;0.000229;3.526573;32.081909;-1.934399;4.775599;-5.384540;0.462891;0.001614;0.002129;0.015442
0.001200;-0.000458;-0.000245;-0.000134;-0.000057;-0.000105;-0.000168;0.000261;0.000149;0.000213;0.000095;0.000270;0.000233;3.530388;32.085731;-1.930585;4.779413;-2.944269;0.462890;0.001614;0.002409;0.023837
0.001300;-0.000476;-0.000281;-0.000130;-0.000099;-0.000105;-0.000186;0.000289;0.000171;0.000252;0.000107;0.000336;0.000225;3.530388;32.085731;-1.930585;4.783228;-0.314491;0.462891;0.001615;0.003423;0.054226
0.001401;-0.000498;-0.000316;-0.000127;-0.000140;-0.000105;-0.000200;0.000321;0.000194;0.000291;0.000119;0.000407;0.000221;3.534203;32.085731;-1.930585;4.787043;2.360286;0.462891;0.001619;0.004045;0.072796
0.001501;-0.000533;-0.000341;-0.000137;-0.000156;-0.000105;-0.000213;0.000348;0.000221;0.000321;0.000130;0.000440;0.000217;3.530388;32.085731;-1.930585;4.779413;3.675097;0.462885;0.001625;0.004222;0.077912
0.001601;-0.000602;-0.000359;-0.000173;-0.000129;-0.000112;-0.000227;0.000385;0.000252;0.000338;0.000148;0.000421;0.000229;3.530388;32.085731;-1.930585;4.783228;3.178505;0.462886;0.001628;0.004755;0.093827
0.001701;-0.000662;-0.000370;-0.000204;-0.000099;-0.000112;-0.000236;0.000408;0.000284;0.000356;0.000166;0.000399;0.000242;3.530388;32.085731;-1.930585;4.783228;2.662667;0.462885;0.001632;0.004843;0.096335
0.001801;-0.000734;-0.000391;-0.000243;-0.000068;-0.000116;-0.000245;0.000435;0.000316;0.000373;0.000178;0.000381;0.000262;3.530388;32.085731;-1.926770;4.783228;1.673128;0.462884;0.001633;0.005000;0.101008
0.001901;-0.000781;-0.000398;-0.000275;-0.000038;-0.000124;-0.000250;0.000454;0.000334;0.000377;0.000184;0.000344;0.000274;3.534203;32.085731;-1.926770;4.787043;0.270545;0.462889;0.001629;0.004911;0.098487
0.002001;-0.000798;-0.000409;-0.000289;-0.000027;-0.000116;-0.000245;0.000463;0.000347;0.000386;0.000190;0.000336;0.000266;3.530388;32.085731;-1.926770;4.783228;0.433930;0.462885;0.001631;0.004843;0.096352
0.002101;-0.000788;-0.000434;-0.000278;-0.000061;-0.000105;-0.000232;0.000463;0.000347;0.000412;0.000190;0.000381;0.000250;3.526573;32.081909;-1.934399;4.775599;2.541069;0.462877;0.001641;0.004382;0.082217
0.002201;-0.000781;-0.000462;-0.000268;-0.000099;-0.000089;-0.000218;0.000458;0.000347;0.000434;0.000190;0.000429;0.000238;3.534203;32.089538;-1.926770;4.787043;3.775967;0.462874;0.001653;0.003853;0.065983
0.002301;-0.000773;-0.000487;-0.000254;-0.000129;-0.000066;-0.000191;0.000449;0.000352;0.000451;0.000190;0.000477;0.000217;3.534203;32.085731;-1.926770;4.787043;5.984926;0.462864;0.001676;0.003645;0.059052
0.002401;-0.000766;-0.000512;-0.000240;-0.000163;-0.000050;-0.000173;0.000444;0.000347;0.000473;0.000190;0.000521;0.000201;3.534203;32.085731;-1.926770;4.783228;7.135511;0.462849;0.001701;0.002679;0.029330
0.002501;-0.000770;-0.000529;-0.000243;-0.000171;-0.000035;-0.000154;0.000440;0.000352;0.000482;0.000190;0.000536;0.000192;3.522759;32.085731;-1.934399;4.771784;6.808036;0.462830;0.001725;0.002129;0.012122
0.002601;-0.000820;-0.000540;-0.000275;-0.000137;-0.000035;-0.000159;0.000454;0.000370;0.000486;0.000190;0.000503;0.000209;3.534203;32.089538;-1.926770;4.783228;4.250395;0.462836;0.001721;0.001243;0
0.002701;-0.000859;-0.000551;-0.000306;-0.000102;-0.000039;-0.000168;0.000476;0.000397;0.000486;0.000196;0.000466;0.000221;3.530388;32.085731;-1.930585;4.779413;1.808027;0.462837;0.001718;0.000314;0
0.002801;-0.000913;-0.000569;-0.000342;-0.000072;-0.000047;-0.000182;0.000508;0.000424;0.000495;0.000202;0.000440;0.000238;3.530388;32.085731;-1.926770;4.783228;-0.864534;0.462843;0.001710;0;0
0.002901;-0.000952;-0.000579;-0.000377;-0.000042;-0.000058;-0.000195;0.000536;0.000451;0.000499;0.000208;0.000399;0.000246;3.534203;32.085731;-1.922956;4.790857;-3.283692;0.462858;0.001689;-0.001243;0
0.003001;-0.000974;-0.000601;-0.000395;-0.000034;-0.000058;-0.000204;0.000559;0.000473;0.000512;0.000214;0.000396;0.000250;3.530388;32.085731;-1.930585;4.783228;-3.980113;0.462849;0.001695;-0.002129;0
0.003101;-0.000960;-0.000625;-0.000387;-0.000068;-0.000054;-0.000204;0.000568;0.000487;0.000538;0.000214;0.000440;0.000221;3.526573;32.085731;-1.934399;4.779413;-2.775648;0.462831;0.001720;-0.002409;0
0.003201;-0.000945;-0.000654;-0.000380;-0.000102;-0.000047;-0.000204;0.000577;0.000500;0.000564;0.000208;0.000484;0.000205;3.530388;32.085731;-1.930585;4.787043;-1.975812;0.462815;0.001755;-0.003423;0
0.003301;-0.000927;-0.000679;-0.000366;-0.000137;-0.000035;-0.000191;0.000582;0.000509;0.000586;0.000208;0.000525;0.000184;3.538018;32.085731;-1.922956;4.787043;-0.254019;0.462782;0.001811;-0.004222;0
0.003401;-0.000909;-0.000707;-0.000359;-0.000171;-0.000023;-0.000186;0.000582;0.000514;0.000607;0.000202;0.000562;0.000164;3.534203;32.085731;-1.922956;4.790857;0.638912;0.462764;0.001845;-0.004649;0
0.003501;-0.000913;-0.000729;-0.000363;-0.000178;-0.000012;-0.000177;0.000586;0.000528;0.000620;0.000202;0.000573;0.000156;3.530388;32.085731;-1.930585;4.779413;0.781061;0.462732;0.001886;-0.004911;0
0.003601;-0.000956;-0.000743;-0.000391;-0.000144;-0.000004;-0.000173;0.000591;0.000550;0.000625;0.000208;0.000540;0.000160;3.538018;32.085731;-1.922956;4.790857;-1.326635;0.462742;0.001878;-0.005000;0
0.003701;-0.000988;-0.000750;-0.000419;-0.000106;0;-0.000163;0.000596;0.000564;0.000625;0.000214;0.000492;0.000164;3.530388;32.085731;-1.926770;4.787043;-3.065102;0.462750;0.001857;-0.004990;0
0.003801;-0.001024;-0.000757;-0.000444;-0.000068;0.000016;-0.000150;0.000596;0.000582;0.000620;0.000219;0.000451;0.000172;3.534203;32.085731;-1.930585;4.787043;-4.274879;0.462748;0.001855;-0.004755;0
0.003901;-0.001056;-0.000764;-0.000468;-0.000030;0.000023;-0.000136;0.000591;0.000595;0.000616;0.000219;0.000403;0.000180;3.530388;32.089538;-1.926770;4.787043;-5.983174;0.462766;0.001820;-0.004382;0
0.004001;-0.001067;-0.000778;-0.000479;-0.000015;0.000039;-0.000114;0.000582;0.000600;0.000620;0.000225;0.000388;0.000172;3.534203;32.085731;-1.934399;4.783228;-5.963498;0.462758;0.001828;-0.003853;0
0.004101;-0.001056;-0.000807;-0.000461;-0.000042;0.000062;-0.000091;0.000568;0.000600;0.000642;0.000225;0.000429;0.000156;3.534203;32.089538;-1.926770;4.787043;-3.600893;0.462704;0.001908;-0.003645;0
0.004201;-0.001038;-0.000832;-0.000447;-0.000072;0.000085;-0.000068;0.000554;0.000600;0.000655;0.000219;0.000466;0.000135;3.526573;32.085731;-1.934399;4.775599;-2.095242;0.462654;0.001970;-0.002679;0
0.004301;-0.001028;-0.000864;-0.000433;-0.000102;0.000105;-0.000050;0.000550;0.000604;0.000672;0.000219;0.000510;0.000115;3.534203;32.093360;-1.926770;4.787043;-0.399066;0.462597;0.002054;-0.002409;0
0.004401;-0.001010;-0.000892;-0.000426;-0.000133;0.000112;-0.000050;0.000559;0.000613;0.000694;0.000214;0.000547;0.000094;3.522759;32.085731;-1.930585;4.779413;0.516049;0.462547;0.002123;-0.000937;0
0.004501;-0.001020;-0.000917;-0.000433;-0.000144;0.000116;-0.000054;0.000577;0.000636;0.000707;0.000208;0.000562;0.000086;3.473168;32.089538;-1.926770;4.787043;0.273397;0.462524;0.002162;0.000314;0
0.004601;-0.001056;-0.000931;-0.000465;-0.000110;0.000112;-0.000068;0.000600;0.000663;0.000716;0.000208;0.000521;0.000090;3.484612;32.085731;-1.930585;4.783228;-2.205436;0.462552;0.002114;0.000937;0
0.004701;-0.001103;-0.000949;-0.000500;-0.000076;0.000105;-0.000077;0.000628;0.000694;0.000725;0.000214;0.000484;0.000102;3.476983;32.089538;-1.922956;4.790857;-4.437060;0.462577;0.002077;0.001841;0
0.004801;-0.001142;-0.000959;-0.000528;-0.000042;0.000109;-0.000082;0.000650;0.000726;0.000725;0.000225;0.000447;0.000102;3.522759;32.089538;-1.888623;4.771784;-5.798677;0.462568;0.002065;0.002679;0.018411
0.004901;-0.001178;-0.000981;-0.000574;-0.000004;0.000101;-0.000091;0.000673;0.000753;0.000703;0.000214;0.000396;0.000127;3.568535;32.127690;-1.839032;4.790857;-9.609266;0.462676;0.001894;0.002939;0.031335
0.005001;-0.001156;-0.001002;-0.000602;0.000011;0.000089;-0.000104;0.000687;0.000762;0.000677;0.000190;0.000359;0.000147;3.583794;32.104802;-1.884809;4.855707;-12.791889;0.462846;0.001727;0.003853;0.063770
0.005101;-0.001085;-0.001031;-0.000599;-0.000019;0.000078;-0.000114;0.000678;0.000748;0.000664;0.000154;0.000381;0.000168;3.576164;32.100989;-1.949658;4.882410;-13.554140;0.462913;0.001654;0.004382;0.081825
0.005201;-0.001028;-0.001052;-0.000585;-0.000049;0.000081;-0.000109;0.000664;0.000744;0.000664;0.000142;0.000410;0.000176;3.633385;32.150580;-2.121319;5.012109;-11.837430;0.462910;0.001699;0.004755;0.091697
0.005301;-0.000985;-0.001073;-0.000571;-0.000076;0.000093;-0.000095;0.000650;0.000744;0.000672;0.000136;0.000455;0.000172;4.178885;32.257390;-3.078805;5.343987;-9.101903;0.462954;0.001647;0.005000;0.100595
0.005401;-0.000927;-0.001087;-0.000546;-0.000102;0.000112;-0.000077;0.000650;0.000753;0.000690;0.000125;0.000495;0.000180;4.915120;32.661750;-6.733275;6.976673;-3.181010;0.463497;0.001422;0.004911;0.104694
0.005501;-0.000877;-0.001070;-0.000511;-0.000095;0.000151;-0.000027;0.000678;0.000803;0.000738;0.000136;0.000536;0.000213;6.975050;35.740201;-12.546859;11.241490;12.658560;0.463536;0.001435;0.004843;0.102233
0.005601;-0.000809;-0.000984;-0.000461;-0.000023;0.000221;0.000068;0.000765;0.000920;0.000829;0.000172;0.000577;0.000319;-4.545304;42.885107;-20.458521;21.594550;48.355140;0.464320;0.003777;0.004382;0.018144
0.005701;-0.000709;-0.000860;-0.000380;0.000068;0.000318;0.000191;0.000884;0.001064;0.000954;0.000225;0.000636;0.000459;6.135819;40.603919;-27.313511;23.417971;97.313928;0.466283;0.002753;0.003853;0.033002
0.005801;-0.000616;-0.000743;-0.000303;0.000159;0.000427;0.000318;0.001035;0.001235;0.001080;0.000267;0.000691;0.000594;12.395719;35.164182;-28.152740;22.254490;147.732105;0.468837;0.002046;0.003645;0.047967
0.005901;-0.000480;-0.000583;-0.000201;0.000262;0.000551;0.000472;0.001182;0.001434;0.001228;0.000332;0.000784;0.000753;16.790239;30.926060;-23.266131;12.939029;210.016989;0.465719;0.002092;0.002679;0.017614
0.006001;-0.000362;-0.000466;-0.000113;0.000323;0.000640;0.000559;0.001296;0.001560;0.001328;0.000362;0.000872;0.000885;20.849070;29.621440;-18.585510;4.550532;255.844092;0.461617;0.001907;0.002409;0.015066
0.006101;-0.000197;-0.000359;-0.000021;0.000330;0.000698;0.000604;0.001356;0.001628;0.001406;0.000391;0.001017;0.000999;25.350401;27.126641;-15.655831;-0.149162;294.939212;0.460558;0.001518;0.001545;0.000802
0.006202;-0.000057;-0.000274;0.000074;0.000338;0.000775;0.000672;0.001461;0.001722;0.001510;0.000415;0.001153;0.001102;27.288260;27.309739;-15.243840;-1.293568;336.816191;0.460002;0.001260;0.000627;0
0.006302;0.000082;-0.000185;0.000173;0.000349;0.000861;0.000758;0.001571;0.001821;0.001614;0.000445;0.001294;0.001196;27.021231;28.267229;-15.781710;-1.301198;379.740977;0.459640;0.001204;-0.000627;0
0.006402;0.000175;-0.000131;0.000250;0.000349;0.000927;0.000827;0.001663;0.001898;0.001714;0.000463;0.001394;0.001261;27.078449;28.473222;-15.720681;-1.495747;411.550426;0.459579;0.001159;-0.001545;0
0.006502;0.000333;-0.000004;0.000366;0.000398;0.001043;0.000949;0.001814;0.002051;0.001870;0.000516;0.001553;0.001409;25.670831;27.836170;-15.400240;0.354376;470.794582;0.461123;0.001510;-0.002409;0
0.006602;0.000426;0.000114;0.000437;0.000486;0.001124;0.001035;0.001924;0.002169;0.001931;0.000558;0.001616;0.001548;25.411431;27.782762;-15.148470;0.171271;512.947511;0.461164;0.001526;-0.003187;0
0.006702;0.000559;0.000263;0.000539;0.000588;0.001256;0.001185;0.002103;0.002353;0.002087;0.000623;0.001719;0.001708;24.774379;26.848161;-15.320139;1.483524;575.954198;0.462450;0.001648;-0.003853;0
0.006802;0.000687;0.000430;0.000652;0.000694;0.001392;0.001335;0.002268;0.002520;0.002221;0.000676;0.001815;0.001880;24.453952;26.081409;-17.486879;5.622459;638.087224;0.465190;0.001454;-0.004524;0
0.006902;0.000870;0.000636;0.000803;0.000820;0.001563;0.001526;0.002464;0.002737;0.002412;0.000759;0.001978;0.002109;23.896999;28.057420;-20.592029;6.576130;721.178531;0.464602;0.001263;-0.004843;0
0.007002;0.001063;0.000842;0.000976;0.000926;0.001745;0.001730;0.002671;0.002949;0.002612;0.000836;0.002155;0.002318;21.119909;26.737539;-16.487430;5.942893;805.841922;0.464944;0.002079;-0.004911;0
0.007102;0.001328;0.001066;0.001194;0.001002;0.001958;0.001957;0.002886;0.003170;0.002837;0.000919;0.002433;0.002551;22.313909;26.634540;-15.125590;5.477501;904.097652;0.464780;0.002258;-0.004990;0
0.007202;0.001590;0.001301;0.001441;0.001097;0.002226;0.002262;0.003175;0.003458;0.003111;0.001008;0.002710;0.002785;17.644729;24.040551;-12.031880;8.159226;1016.927003;0.467399;0.003260;-0.004843;0
0.007302;0.001887;0.001532;0.001687;0.001199;0.002520;0.002611;0.003504;0.003814;0.003440;0.001121;0.003013;0.003018;13.849120;20.962100;-8.930536;11.348299;1141.206145;0.470273;0.004219;-0.004222;0
0.007402;0.002202;0.001791;0.001973;0.001321;0.002850;0.003002;0.003866;0.004206;0.003826;0.001251;0.003372;0.003296;8.333080;21.496160;-6.786681;13.610409;1281.595945;0.470712;0.005283;-0.003423;0
0.007502;0.002535;0.002125;0.002254;0.001469;0.003164;0.003365;0.004214;0.004567;0.004156;0.001382;0.003686;0.003612;13.711789;21.679260;-7.988307;11.844209;1422.027969;0.469468;0.004862;-0.002939;0
0.007602;0.002811;0.002420;0.002515;0.001674;0.003525;0.003797;0.004672;0.005036;0.004547;0.001518;0.003956;0.003931;4.869343;23.456909;-6.882048;14.274170;1572.512054;0.469183;0.005983;-0.000627;0
0.007702;0.003008;0.002647;0.002754;0.001879;0.003901;0.004260;0.005199;0.005555;0.004950;0.001649;0.004170;0.004185;-7.104959;24.776790;-0.198717;16.261619;1716.564083;0.468625;0.007825;-0.000314;0
0.007802;0.003294;0.002960;0.003043;0.002106;0.004308;0.004741;0.005744;0.006096;0.005397;0.001809;0.004506;0.004550;3.862266;20.649299;-3.666267;15.193510;1886.605834;0.469110;0.006909;0.001841;0
0.007902;0.003580;0.003276;0.003304;0.002307;0.004645;0.005141;0.006212;0.006542;0.005766;0.001940;0.004758;0.004877;1.115692;28.042161;-3.197061;12.752109;2034.408092;0.464630;0.007335;0.002409;0
0.008002;0.003784;0.003490;0.003572;0.002509;0.005087;0.005695;0.006830;0.007128;0.006217;0.002064;0.004980;0.005098;1.954923;29.522261;-0.511521;9.391370;2191.051959;0.461850;0.007766;0.004045;0
0.008102;0.004028;0.003678;0.003839;0.002641;0.005467;0.006153;0.007320;0.007574;0.006573;0.002165;0.005264;0.005340;4.243735;30.571300;-0.503892;4.664972;2329.398870;0.459204;0.007879;0.004382;0
0.008202;0.004400;0.004012;0.004146;0.002774;0.005805;0.006535;0.007723;0.008003;0.006980;0.002301;0.005619;0.005663;-8.512578;30.803990;0.785472;14.918850;2482.640981;0.462481;0.009096;0.005000;0
0.008302;0.004608;0.004176;0.004368;0.002892;0.006169;0.007012;0.008255;0.008476;0.007341;0.002390;0.005856;0.005835;11.758669;30.277571;-2.865183;-1.533894;2612.673044;0.456616;0.007846;0.004961;0
0.008402;0.004765;0.004225;0.004516;0.002964;0.006413;0.007307;0.008530;0.008751;0.007597;0.002450;0.006007;0.005987;10.228980;32.734229;-2.041211;7.194110;2694.488048;0.458273;0.008239;0.004524;0
0.008502;0.005055;0.004510;0.004727;0.003055;0.006619;0.007525;0.008736;0.008986;0.007826;0.002539;0.006311;0.006286;16.115039;25.436730;-1.964917;0.957097;2799.681901;0.458779;0.008052;0.004222;0
0.008602;0.005281;0.004733;0.004893;0.003207;0.006855;0.007816;0.009047;0.009319;0.008139;0.002657;0.006499;0.006536;3.103143;28.854692;3.810519;-2.758408;2908.226013;0.456570;0.009317;0.003423;0
0.008702;0.005503;0.004968;0.005055;0.003351;0.007061;0.008034;0.009244;0.009486;0.008260;0.002728;0.006677;0.006749;6.433365;29.445960;0.274304;1.990877;2992.737960;0.457815;0.008819;0.002409;0
0.008802;0.005610;0.005135;0.005188;0.003495;0.007309;0.008338;0.009533;0.009770;0.008456;0.002782;0.006750;0.006937;9.092202;34.885711;-5.165439;-2.113726;3076.178073;0.454966;0.008386;0.001545;0
0.008902;0.005747;0.005274;0.005298;0.003639;0.007569;0.008688;0.009936;0.010189;0.008764;0.002859;0.006924;0.007101;1.706968;29.129350;-4.928929;8.884016;3177.928924;0.458872;0.009057;0.000627;0
0.009002;0.005922;0.005409;0.005400;0.003715;0.007666;0.008769;0.009945;0.010194;0.008811;0.002906;0.007028;0.007256;-0.928981;27.901020;4.611603;2.658447;3220.191955;0.457837;0.009519;-0.000627;0
0.009102;0.006198;0.005604;0.005601;0.003769;0.007844;0.008960;0.010101;0.010392;0.009020;0.002995;0.007272;0.007490;-3.191090;35.824120;-0.587815;3.718930;3308.022737;0.456345;0.009498;-0.001545;0
0.009202;0.006226;0.005593;0.005664;0.003780;0.008003;0.009164;0.010289;0.010509;0.009128;0.003019;0.007301;0.007543;7.116194;32.158210;-4.017219;2.994140;3344.368696;0.456746;0.008934;-0.002409;0
0.009302;0.006491;0.005764;0.005840;0.003829;0.008147;0.009314;0.010444;0.010699;0.009302;0.003060;0.007579;0.007686;7.486218;30.880289;-4.085883;6.953784;3421.677112;0.458091;0.009094;-0.002939;0
0.009402;0.006513;0.005725;0.005928;0.003848;0.008294;0.009519;0.010692;0.010924;0.009423;0.003060;0.007612;0.007662;1.020324;35.118401;1.414896;-0.477225;3459.993839;0.455041;0.009806;-0.004222;0
0.009502;0.006609;0.005753;0.005974;0.003879;0.008383;0.009637;0.010870;0.011091;0.009588;0.003084;0.007745;0.007695;0.886810;39.623551;-0.118609;-0.263603;3502.122879;0.453984;0.009979;-0.004649;0
0.009602;0.006566;0.005824;0.005932;0.003928;0.008449;0.009687;0.010921;0.011069;0.009557;0.003132;0.007630;0.007854;6.563064;31.959841;5.679715;-3.704450;3510.569095;0.454872;0.009781;-0.004911;0
0.009702;0.006638;0.005913;0.005963;0.003992;0.008496;0.009737;0.011012;0.011168;0.009666;0.003167;0.007686;0.007969;15.809860;19.539221;4.119508;-1.682666;3543.767213;0.457980;0.009386;-0.005000;0
0.009802;0.006699;0.006013;0.006002;0.004049;0.008511;0.009746;0.011049;0.011249;0.009766;0.003191;0.007701;0.008112;5.517840;33.943481;3.738040;-6.721868;3570.499181;0.454050;0.009842;-0.004911;0
0.009902;0.006692;0.005984;0.005995;0.004118;0.008608;0.009882;0.011209;0.011353;0.009813;0.003191;0.007664;0.008075;9.519447;29.697731;3.352756;-4.837412;3588.161945;0.454970;0.009637;-0.004524;0
0.010002;0.006803;0.006020;0.006087;0.004140;0.008585;0.009832;0.011159;0.011362;0.009779;0.003191;0.007763;0.008137;3.930930;31.376199;-2.937662;5.569053;3600.738286;0.457020;0.009603;-0.004045;0
0.010102;0.006774;0.005924;0.006069;0.004106;0.008627;0.009936;0.011306;0.011510;0.009848;0.003191;0.007752;0.008043;0.158205;40.416998;-9.182305;9.463849;3607.203006;0.455602;0.009719;-0.003187;0
0.010202;0.006849;0.005963;0.006090;0.004080;0.008639;0.009932;0.011264;0.011501;0.009970;0.003167;0.007841;0.008067;-2.630331;38.311298;1.700997;-4.673381;3618.613958;0.453314;0.010401;-0.002679;0
0.010302;0.006760;0.005860;0.006006;0.004046;0.008689;0.010032;0.011328;0.011452;0.009887;0.003161;0.007723;0.007998;11.876920;24.872159;3.211613;-2.254869;3599.931716;0.456192;0.009767;-0.001545;0
0.010402;0.006839;0.005814;0.006090;0.004019;0.008705;0.010045;0.011319;0.011456;0.009874;0.003132;0.007804;0.007916;-8.234107;43.636603;-1.892438;2.734741;3603.523969;0.453409;0.010409;-0.000627;0
0.010502;0.006907;0.005903;0.006090;0.004004;0.008674;0.009982;0.011228;0.011416;0.009892;0.003132;0.007871;0.008006;12.792450;19.806250;-1.510969;9.917797;3608.728170;0.460012;0.009591;0.000627;0
0.010602;0.006903;0.005949;0.006094;0.004053;0.008724;0.010032;0.011241;0.011407;0.009861;0.003185;0.007808;0.008088;1.947293;37.285149;-3.853187;3.158171;3618.019819;0.455126;0.009754;0.001545;0
0.010702;0.006892;0.005874;0.006076;0.004076;0.008670;0.009991;0.011173;0.011461;0.009866;0.003132;0.007804;0.008010;6.776687;36.117851;4.127138;-10.738730;3605.144262;0.452468;0.009956;0.002409;0
0.010802;0.006856;0.005860;0.006034;0.004102;0.008655;0.009973;0.011150;0.011461;0.009879;0.003120;0.007730;0.007998;10.373940;29.712989;1.163126;-3.219985;3596.540927;0.455224;0.009661;0.003423;0
0.010902;0.006760;0.005824;0.006013;0.004152;0.008720;0.010104;0.011315;0.011569;0.009839;0.003120;0.007612;0.007940;-5.807965;42.862219;0.583294;-0.843435;3599.250793;0.452597;0.010194;0.003853;0
0.011002;0.006770;0.005835;0.006009;0.004171;0.008736;0.010114;0.011283;0.011524;0.009892;0.003126;0.007616;0.007977;3.984336;36.941831;6.042110;-9.704953;3602.516174;0.452043;0.009997;0.004755;0
