#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.085314;-0.000087;-0.000015;0.000170;0.000066;0.000073;0.000082;0.000009;-0.000139;0.000047;0.000080;-0.000073;0.000230;3.530388;32.093361;-1.934399;4.783228;16.506359;0.439325;-0.004328;0.176179
0.085414;-0.000113;-0.000007;0.000149;0.000099;0.000063;0.000072;0.000021;-0.000128;0.000041;0.000086;-0.000113;0.000243;3.530388;32.089539;-1.934399;4.779413;14.959750;0.439315;-0.004324;0.184951
0.085514;-0.000128;0;0.000136;0.000120;0.000055;0.000066;0.000028;-0.000121;0.000038;0.000091;-0.000138;0.000250;3.530388;32.093361;-1.934399;4.779413;14.155820;0.439311;-0.004324;0.217892
0.085614;-0.000100;-0.000009;0.000156;0.000085;0.000059;0.000068;0.000024;-0.000128;0.000049;0.000084;-0.000097;0.000236;3.530388;32.093361;-1.934399;4.779413;15.622950;0.439321;-0.004330;0.239250
0.085715;-0.000072;-0.000018;0.000176;0.000051;0.000065;0.000072;0.000018;-0.000136;0.000058;0.000077;-0.000057;0.000222;3.534203;32.093361;-1.934399;4.779413;17.125441;0.439332;-0.004336;0.256726
0.085815;-0.000044;-0.000026;0.000197;0.000018;0.000074;0.000080;0.000008;-0.000145;0.000067;0.000071;-0.000017;0.000207;3.530388;32.093361;-1.934399;4.779413;18.775841;0.439344;-0.004338;0.265864
0.085915;-0.000015;-0.000034;0.000220;-0.000015;0.000084;0.000090;-0.000005;-0.000156;0.000074;0.000065;0.000022;0.000192;3.530388;32.089539;-1.930585;4.783228;20.416109;0.439352;-0.004338;0.272789
0.086015;0.000003;-0.000039;0.000234;-0.000035;0.000093;0.000102;-0.000018;-0.000166;0.000077;0.000060;0.000044;0.000182;3.530388;32.093361;-1.934399;4.783228;21.306561;0.439360;-0.004336;0.279781
0.086115;-0.000021;-0.000027;0.000219;0.000002;0.000094;0.000111;-0.000025;-0.000165;0.000063;0.000067;0.000001;0.000193;3.530388;32.093361;-1.934399;4.783228;20.050920;0.439351;-0.004330;0.278716
0.086215;-0.000044;-0.000014;0.000204;0.000039;0.000097;0.000121;-0.000036;-0.000167;0.000048;0.000073;-0.000043;0.000205;3.534203;32.093361;-1.930585;4.783228;18.755630;0.439342;-0.004327;0.272461
0.086315;-0.000068;-0.000003;0.000189;0.000077;0.000101;0.000135;-0.000048;-0.000169;0.000033;0.000079;-0.000087;0.000216;3.530388;32.089539;-1.934399;4.783228;17.495781;0.439332;-0.004326;0.261222
0.086415;-0.000094;0.000008;0.000173;0.000113;0.000102;0.000143;-0.000055;-0.000170;0.000018;0.000086;-0.000130;0.000229;3.522759;32.089539;-1.942029;4.767969;16.058130;0.439330;-0.004326;0.256419
0.086515;-0.000112;0.000014;0.000163;0.000136;0.000101;0.000143;-0.000055;-0.000168;0.000010;0.000092;-0.000153;0.000240;3.530388;32.093361;-1.934399;4.775599;15.320980;0.439325;-0.004328;0.232535
0.086615;-0.000091;0.000001;0.000180;0.000101;0.000102;0.000138;-0.000052;-0.000172;0.000020;0.000086;-0.000109;0.000232;3.522759;32.089539;-1.938214;4.771784;16.656080;0.439337;-0.004336;0.210457
0.086715;-0.000071;-0.000012;0.000196;0.000065;0.000099;0.000125;-0.000042;-0.000172;0.000034;0.000080;-0.000063;0.000224;3.530388;32.093361;-1.938214;4.775599;17.864050;0.439348;-0.004345;0.185565
0.086815;-0.000049;-0.000026;0.000211;0.000028;0.000095;0.000112;-0.000030;-0.000171;0.000049;0.000075;-0.000017;0.000215;3.530388;32.093361;-1.934399;4.779413;19.159740;0.439358;-0.004348;0.158550
0.086915;-0.000025;-0.000039;0.000227;-0.000008;0.000092;0.000101;-0.000020;-0.000170;0.000064;0.000068;0.000027;0.000205;3.530388;32.093361;-1.934399;4.779413;20.495399;0.439370;-0.004349;0.130478
0.087015;-0.000012;-0.000047;0.000235;-0.000033;0.000089;0.000091;-0.000012;-0.000167;0.000074;0.000063;0.000053;0.000198;3.530388;32.093361;-1.934399;4.779413;21.086590;0.439375;-0.004345;0.102248
0.087115;-0.000038;-0.000038;0.000213;-0.000001;0.000077;0.000080;0.000001;-0.000156;0.000068;0.000070;0.000013;0.000211;3.530388;32.093361;-1.934399;4.779413;19.456039;0.439362;-0.004336;0.083727
0.087215;-0.000064;-0.000029;0.000192;0.000032;0.000067;0.000072;0.000012;-0.000145;0.000061;0.000078;-0.000027;0.000224;3.534203;32.093361;-1.934399;4.779413;17.962080;0.439351;-0.004331;0.066055
0.087315;-0.000088;-0.000019;0.000171;0.000065;0.000059;0.000066;0.000019;-0.000137;0.000053;0.000084;-0.000069;0.000236;3.530388;32.093361;-1.934399;4.779413;16.462400;0.439339;-0.004325;0.041579
0.087415;-0.000112;-0.000008;0.000152;0.000099;0.000053;0.000064;0.000023;-0.000129;0.000045;0.000091;-0.000112;0.000248;3.530388;32.093361;-1.930585;4.779413;14.998930;0.439327;-0.004321;0.014039
0.087515;-0.000125;-0.000001;0.000141;0.000121;0.000050;0.000066;0.000022;-0.000126;0.000039;0.000095;-0.000139;0.000255;3.530388;32.093361;-1.934399;4.779413;14.304700;0.439322;-0.004322;0
0.087615;-0.000095;-0.000009;0.000163;0.000089;0.000060;0.000074;0.000011;-0.000137;0.000047;0.000089;-0.000100;0.000240;3.530388;32.089539;-1.934399;4.779413;15.983010;0.439333;-0.004328;0
0.087715;-0.000067;-0.000017;0.000185;0.000056;0.000071;0.000086;-0.000003;-0.000149;0.000054;0.000083;-0.000061;0.000226;3.530388;32.093361;-1.934399;4.779413;17.673861;0.439348;-0.004334;0
0.087815;-0.000037;-0.000024;0.000208;0.000025;0.000084;0.000101;-0.000020;-0.000163;0.000061;0.000076;-0.000023;0.000210;3.530388;32.089539;-1.934399;4.779413;19.339849;0.439359;-0.004338;0
0.087915;-0.000008;-0.000031;0.000232;-0.000006;0.000098;0.000118;-0.000040;-0.000178;0.000066;0.000070;0.000015;0.000195;3.530388;32.089539;-1.934399;4.779413;21.123501;0.439374;-0.004340;0
0.088015;0.000009;-0.000035;0.000248;-0.000026;0.000109;0.000131;-0.000055;-0.000189;0.000066;0.000065;0.000039;0.000186;3.522759;32.089539;-1.942029;4.767969;22.029369;0.439387;-0.004339;0
0.088115;-0.000019;-0.000026;0.000229;0.000010;0.000106;0.000131;-0.000054;-0.000185;0.000055;0.000072;-0.000002;0.000201;3.526573;32.089539;-1.934399;4.775599;20.531561;0.439373;-0.004332;0.008614
0.088215;-0.000050;-0.000019;0.000208;0.000043;0.000097;0.000121;-0.000043;-0.000175;0.000045;0.000078;-0.000040;0.000218;3.522759;32.089539;-1.942029;4.767969;18.810600;0.439365;-0.004329;0.027185
0.088315;-0.000081;-0.000014;0.000183;0.000074;0.000082;0.000102;-0.000023;-0.000161;0.000040;0.000085;-0.000077;0.000236;3.530388;32.093361;-1.938214;4.775599;17.046049;0.439350;-0.004327;0.049421
0.088415;-0.000111;-0.000008;0.000159;0.000105;0.000067;0.000084;-0.000001;-0.000145;0.000036;0.000092;-0.000115;0.000252;3.530388;32.093361;-1.934399;4.779413;15.336710;0.439335;-0.004323;0.065809
0.088515;-0.000129;-0.000004;0.000144;0.000124;0.000055;0.000068;0.000016;-0.000133;0.000036;0.000098;-0.000137;0.000262;3.530388;32.089539;-1.934399;4.779413;14.423680;0.439327;-0.004322;0.083319
0.088615;-0.000104;-0.000015;0.000160;0.000087;0.000053;0.000059;0.000025;-0.000134;0.000051;0.000092;-0.000094;0.000250;3.530388;32.089539;-1.934399;4.779413;15.829940;0.439339;-0.004328;0.120422
0.088715;-0.000078;-0.000026;0.000176;0.000050;0.000053;0.000054;0.000030;-0.000135;0.000065;0.000086;-0.000051;0.000238;3.530388;32.089539;-1.934399;4.779413;17.270880;0.439351;-0.004332;0.148748
0.088815;-0.000051;-0.000035;0.000194;0.000014;0.000055;0.000051;0.000032;-0.000139;0.000078;0.000080;-0.000010;0.000224;3.530388;32.093361;-1.934399;4.779413;18.718849;0.439364;-0.004333;0.176328
0.088915;-0.000022;-0.000044;0.000213;-0.000020;0.000059;0.000051;0.000030;-0.000145;0.000089;0.000075;0.000029;0.000209;3.530388;32.093361;-1.930585;4.775599;20.243290;0.439377;-0.004329;0.202148
0.089015;-0.000005;-0.000049;0.000225;-0.000043;0.000062;0.000054;0.000026;-0.000148;0.000095;0.000070;0.000053;0.000199;3.530388;32.093361;-1.934399;4.779413;21.041700;0.439380;-0.004325;0.225350
0.089115;-0.000028;-0.000038;0.000206;-0.000008;0.000059;0.000055;0.000027;-0.000143;0.000085;0.000076;0.000011;0.000210;3.530388;32.093361;-1.930585;4.779413;19.684731;0.439368;-0.004315;0.232134
0.089215;-0.000052;-0.000026;0.000188;0.000026;0.000057;0.000059;0.000025;-0.000139;0.000074;0.000082;-0.000033;0.000220;3.530388;32.089539;-1.934399;4.779413;18.289030;0.439354;-0.004311;0.255972
0.089315;-0.000075;-0.000014;0.000172;0.000062;0.000057;0.000066;0.000020;-0.000137;0.000061;0.000088;-0.000076;0.000230;3.530388;32.093361;-1.934399;4.779413;16.986589;0.439345;-0.004308;0.268707
0.089415;-0.000097;-0.000002;0.000156;0.000097;0.000058;0.000076;0.000012;-0.000136;0.000049;0.000095;-0.000120;0.000241;3.530388;32.089539;-1.934399;4.779413;15.732590;0.439333;-0.004307;0.276560
0.089515;-0.000110;0.000007;0.000148;0.000122;0.000063;0.000088;0.000001;-0.000140;0.000039;0.000100;-0.000149;0.000247;3.526573;32.093361;-1.934399;4.775599;15.226680;0.439333;-0.004308;0.279248
0.089615;-0.000081;0.000001;0.000173;0.000092;0.000079;0.000108;-0.000020;-0.000156;0.000043;0.000094;-0.000111;0.000232;3.526573;32.093361;-1.930585;4.779413;17.040899;0.439345;-0.004315;0.276784
0.089715;-0.000054;-0.000007;0.000197;0.000061;0.000094;0.000126;-0.000040;-0.000171;0.000046;0.000087;-0.000073;0.000218;3.518944;32.085732;-1.945844;4.764154;18.719730;0.439363;-0.004323;0.269172
0.089815;-0.000030;-0.000018;0.000218;0.000027;0.000101;0.000131;-0.000048;-0.000181;0.000052;0.000081;-0.000030;0.000207;3.526573;32.089539;-1.938214;4.775599;20.109880;0.439371;-0.004328;0.256481
0.089915;-0.000008;-0.000030;0.000236;-0.000007;0.000105;0.000129;-0.000048;-0.000187;0.000062;0.000074;0.000014;0.000198;3.518944;32.085732;-1.942029;4.764154;21.433149;0.439387;-0.004328;0.239192
0.090015;0.000001;-0.000040;0.000244;-0.000032;0.000101;0.000117;-0.000037;-0.000184;0.000071;0.000070;0.000043;0.000194;3.526573;32.089539;-1.938214;4.775599;21.944441;0.439388;-0.004326;0.217958
0.090115;-0.000030;-0.000033;0.000220;-0.000001;0.000086;0.000098;-0.000016;-0.000169;0.000067;0.000076;0.000007;0.000211;3.526573;32.089539;-1.938214;4.779413;20.207310;0.439373;-0.004319;0.193449
0.090215;-0.000058;-0.000027;0.000196;0.000030;0.000072;0.000081;0.000003;-0.000154;0.000063;0.000083;-0.000031;0.000226;3.526573;32.093361;-1.934399;4.779413;18.549299;0.439363;-0.004313;0.184618
0.090315;-0.000086;-0.000019;0.000173;0.000062;0.000059;0.000067;0.000020;-0.000140;0.000058;0.000090;-0.000070;0.000241;3.526573;32.089539;-1.934399;4.779413;16.927490;0.439348;-0.004310;0.148092
0.090415;-0.000112;-0.000010;0.000151;0.000093;0.000047;0.000055;0.000034;-0.000128;0.000052;0.000097;-0.000110;0.000254;3.534203;32.093361;-1.934399;4.779413;15.375310;0.439337;-0.004310;0.119869
0.090515;-0.000127;-0.000004;0.000138;0.000114;0.000039;0.000048;0.000043;-0.000120;0.000050;0.000102;-0.000134;0.000262;3.530388;32.089539;-1.934399;4.779413;14.612740;0.439329;-0.004309;0.091952
0.090615;-0.000100;-0.000014;0.000157;0.000079;0.000042;0.000047;0.000043;-0.000125;0.000062;0.000095;-0.000093;0.000248;3.530388;32.089539;-1.934399;4.775599;16.154160;0.439343;-0.004313;0.065519
0.090715;-0.000072;-0.000022;0.000176;0.000044;0.000047;0.000050;0.000039;-0.000132;0.000073;0.000089;-0.000053;0.000234;3.530388;32.093361;-1.934399;4.775599;17.678780;0.439356;-0.004315;0.041291
0.090815;-0.000043;-0.000031;0.000197;0.000010;0.000053;0.000055;0.000032;-0.000140;0.000083;0.000083;-0.000014;0.000219;3.530388;32.093361;-1.934399;4.779413;19.207809;0.439365;-0.004315;0.033850
0.090915;-0.000014;-0.000039;0.000218;-0.000023;0.000061;0.000063;0.000023;-0.000149;0.000092;0.000075;0.000025;0.000204;3.530388;32.089539;-1.934399;4.779413;20.859079;0.439375;-0.004313;0.008048
0.091015;0.000004;-0.000042;0.000232;-0.000044;0.000069;0.000073;0.000012;-0.000157;0.000095;0.000070;0.000048;0.000193;3.530388;32.089539;-1.930585;4.779413;21.749010;0.439381;-0.004307;0
0.091115;-0.000019;-0.000030;0.000216;-0.000008;0.000068;0.000081;0.000006;-0.000156;0.000082;0.000077;0.000005;0.000204;3.530388;32.093361;-1.934399;4.779413;20.488710;0.439372;-0.004302;0
0.091215;-0.000042;-0.000018;0.000200;0.000028;0.000070;0.000091;-0.000002;-0.000156;0.000068;0.000083;-0.000039;0.000215;3.530388;32.089539;-1.934399;4.779413;19.177311;0.439359;-0.004299;0
0.091315;-0.000066;-0.000005;0.000185;0.000065;0.000073;0.000103;-0.000013;-0.000157;0.000053;0.000089;-0.000082;0.000226;3.530388;32.089539;-1.930585;4.775599;17.989170;0.439352;-0.004298;0
0.091415;-0.000091;0.000005;0.000169;0.000102;0.000074;0.000110;-0.000018;-0.000156;0.000039;0.000096;-0.000125;0.000239;3.526573;32.085732;-1.942029;4.767969;16.637770;0.439344;-0.004301;0
0.091515;-0.000109;0.000011;0.000158;0.000125;0.000072;0.000109;-0.000017;-0.000155;0.000032;0.000102;-0.000149;0.000250;3.522759;32.089539;-1.938214;4.771784;15.860690;0.439338;-0.004302;0
0.091616;-0.000088;-0.000001;0.000175;0.000089;0.000072;0.000102;-0.000012;-0.000157;0.000043;0.000094;-0.000104;0.000242;3.522759;32.089539;-1.938214;4.771784;17.097549;0.439349;-0.004307;0.007866
0.091716;-0.000067;-0.000015;0.000190;0.000052;0.000069;0.000089;-0.000001;-0.000157;0.000057;0.000088;-0.000058;0.000233;3.526573;32.089539;-1.934399;4.779413;18.353580;0.439356;-0.004311;0.026641
0.091816;-0.000044;-0.000027;0.000206;0.000016;0.000066;0.000078;0.000008;-0.000158;0.000071;0.000082;-0.000014;0.000223;3.530388;32.093361;-1.934399;4.779413;19.697260;0.439369;-0.004313;0.049012
0.091916;-0.000019;-0.000038;0.000223;-0.000020;0.000065;0.000070;0.000015;-0.000159;0.000086;0.000076;0.000029;0.000212;3.530388;32.089539;-1.934399;4.779413;21.031151;0.439378;-0.004310;0.074096
0.092016;-0.000004;-0.000045;0.000232;-0.000045;0.000063;0.000064;0.000020;-0.000158;0.000095;0.000070;0.000055;0.000204;3.530388;32.093361;-1.934399;4.779413;21.684530;0.439384;-0.004304;0.091824
0.092116;-0.000030;-0.000036;0.000211;-0.000012;0.000054;0.000056;0.000029;-0.000148;0.000088;0.000076;0.000014;0.000217;3.530388;32.093361;-1.934399;4.783228;20.136730;0.439369;-0.004297;0.128905
0.092216;-0.000054;-0.000025;0.000191;0.000021;0.000046;0.000052;0.000036;-0.000140;0.000080;0.000083;-0.000027;0.000229;3.526573;32.089539;-1.934399;4.779413;18.644150;0.439357;-0.004291;0.156839
0.092316;-0.000078;-0.000014;0.000172;0.000054;0.000041;0.000050;0.000039;-0.000134;0.000070;0.000089;-0.000070;0.000240;3.530388;32.093361;-1.930585;4.779413;17.174210;0.439346;-0.004289;0.175008
0.092416;-0.000102;-0.000003;0.000154;0.000088;0.000037;0.000052;0.000039;-0.000129;0.000060;0.000095;-0.000113;0.000251;3.530388;32.093361;-1.934399;4.779413;15.743830;0.439335;-0.004289;0.192532
0.092516;-0.000115;0.000006;0.000145;0.000112;0.000037;0.000058;0.000034;-0.000129;0.000052;0.000101;-0.000140;0.000258;3.526573;32.089539;-1.930585;4.779413;15.209590;0.439329;-0.004288;0.216813
0.092616;-0.000086;-0.000001;0.000168;0.000080;0.000049;0.000071;0.000020;-0.000142;0.000059;0.000095;-0.000102;0.000243;3.530388;32.093361;-1.934399;4.779413;16.875549;0.439343;-0.004295;0.244417
0.092716;-0.000057;-0.000008;0.000191;0.000048;0.000062;0.000086;0.000003;-0.000156;0.000064;0.000089;-0.000064;0.000228;3.530388;32.093361;-1.934399;4.775599;18.600740;0.439358;-0.004298;0.260388
0.092816;-0.000028;-0.000015;0.000216;0.000017;0.000076;0.000103;-0.000016;-0.000171;0.000069;0.000082;-0.000026;0.000213;3.530388;32.089539;-1.930585;4.779413;20.330391;0.439368;-0.004299;0.271631
0.092916;0.000001;-0.000022;0.000241;-0.000014;0.000093;0.000123;-0.000038;-0.000188;0.000072;0.000076;0.000012;0.000198;3.530388;32.093361;-1.934399;4.783228;22.102341;0.439383;-0.004301;0.277847
0.093016;0.000018;-0.000025;0.000258;-0.000032;0.000108;0.000144;-0.000061;-0.000204;0.000071;0.000071;0.000033;0.000189;3.530388;32.093361;-1.934399;4.775599;23.138451;0.439396;-0.004300;0.278706
0.093116;-0.000009;-0.000014;0.000242;0.000005;0.000110;0.000152;-0.000069;-0.000205;0.000055;0.000077;-0.000008;0.000203;3.526573;32.089539;-1.942029;4.771784;21.688881;0.439386;-0.004300;0.276331
0.093216;-0.000038;-0.000006;0.000224;0.000040;0.000108;0.000152;-0.000068;-0.000201;0.000043;0.000084;-0.000048;0.000219;3.518944;32.081909;-1.942029;4.764154;20.188311;0.439376;-0.004298;0.271591
0.093316;-0.000070;0.000001;0.000201;0.000073;0.000097;0.000139;-0.000054;-0.000189;0.000035;0.000091;-0.000085;0.000237;3.526573;32.089539;-1.938214;4.771784;18.496201;0.439364;-0.004300;0.255641
0.093416;-0.000102;0.000007;0.000177;0.000105;0.000083;0.000121;-0.000034;-0.000175;0.000029;0.000098;-0.000121;0.000255;3.526573;32.089539;-1.930585;4.779413;16.767010;0.439348;-0.004298;0.238298
0.093516;-0.000122;0.000010;0.000162;0.000124;0.000072;0.000106;-0.000017;-0.000164;0.000027;0.000104;-0.000143;0.000268;3.526573;32.093361;-1.934399;4.779413;15.866320;0.439345;-0.004302;0.217229
0.093616;-0.000098;-0.000002;0.000179;0.000087;0.000071;0.000097;-0.000010;-0.000165;0.000042;0.000097;-0.000099;0.000258;3.526573;32.089539;-1.934399;4.779413;17.270941;0.439356;-0.004308;0.193099
0.093716;-0.000073;-0.000014;0.000196;0.000052;0.000071;0.000090;-0.000005;-0.000167;0.000055;0.000091;-0.000057;0.000247;3.530388;32.093361;-1.934399;4.775599;18.666840;0.439372;-0.004313;0.166681
0.093816;-0.000047;-0.000025;0.000214;0.000016;0.000072;0.000087;-0.000002;-0.000171;0.000068;0.000084;-0.000015;0.000234;3.530388;32.089539;-1.934399;4.779413;20.102160;0.439381;-0.004314;0.138836
0.093916;-0.000021;-0.000034;0.000232;-0.000020;0.000076;0.000086;-0.000003;-0.000176;0.000080;0.000077;0.000026;0.000221;3.530388;32.093361;-1.930585;4.783228;21.510651;0.439393;-0.004311;0.110534
0.094016;-0.000004;-0.000040;0.000244;-0.000043;0.000079;0.000087;-0.000006;-0.000179;0.000087;0.000073;0.000051;0.000211;3.530388;32.093361;-1.934399;4.779413;22.309420;0.439401;-0.004307;0.082871
0.094116;-0.000028;-0.000029;0.000225;-0.000008;0.000074;0.000087;-0.000005;-0.000173;0.000077;0.000079;0.000008;0.000223;3.534203;32.093361;-1.930585;4.779413;20.828960;0.439388;-0.004301;0.056778
0.094216;-0.000052;-0.000018;0.000207;0.000027;0.000072;0.000089;-0.000005;-0.000169;0.000066;0.000087;-0.000034;0.000234;3.530388;32.093361;-1.930585;4.779413;19.585190;0.439378;-0.004297;0.033309
0.094316;-0.000075;-0.000006;0.000190;0.000062;0.000071;0.000094;-0.000009;-0.000166;0.000055;0.000093;-0.000077;0.000245;3.530388;32.093361;-1.934399;4.779413;18.213430;0.439366;-0.004298;0.013352
0.094416;-0.000098;0.000006;0.000173;0.000098;0.000072;0.000103;-0.000016;-0.000165;0.000041;0.000099;-0.000121;0.000256;3.530388;32.093361;-1.934399;4.783228;16.911190;0.439354;-0.004298;0
0.094516;-0.000111;0.000015;0.000166;0.000122;0.000076;0.000115;-0.000028;-0.000169;0.000032;0.000104;-0.000149;0.000263;3.534203;32.089539;-1.934399;4.779413;16.367229;0.439350;-0.004303;0
0.094616;-0.000082;0.000008;0.000190;0.000091;0.000092;0.000134;-0.000049;-0.000185;0.000036;0.000099;-0.000111;0.000248;3.530388;32.093361;-1.930585;4.779413;18.169930;0.439368;-0.004308;0
0.094716;-0.000056;0;0.000214;0.000059;0.000105;0.000148;-0.000065;-0.000199;0.000040;0.000092;-0.000071;0.000235;3.518944;32.085732;-1.942029;4.764154;19.741230;0.439387;-0.004315;0
0.094816;-0.000033;-0.000011;0.000233;0.000026;0.000112;0.000150;-0.000071;-0.000208;0.000048;0.000086;-0.000028;0.000226;3.526573;32.093361;-1.934399;4.775599;21.184641;0.439399;-0.004320;0
0.094916;-0.000012;-0.000023;0.000251;-0.000009;0.000114;0.000146;-0.000069;-0.000212;0.000058;0.000080;0.000016;0.000217;3.522759;32.085732;-1.945844;4.767969;22.450550;0.439412;-0.004324;0
0.095016;-0.000003;-0.000033;0.000258;-0.000034;0.000110;0.000132;-0.000057;-0.000209;0.000067;0.000075;0.000046;0.000213;3.526573;32.093361;-1.934399;4.779413;22.902929;0.439416;-0.004319;0.002908
0.095116;-0.000033;-0.000027;0.000234;-0.000003;0.000095;0.000113;-0.000037;-0.000194;0.000063;0.000082;0.000008;0.000230;3.530388;32.093361;-1.934399;4.783228;21.163651;0.439400;-0.004314;0.013838
0.095216;-0.000062;-0.000020;0.000210;0.000029;0.000081;0.000097;-0.000018;-0.000179;0.000059;0.000088;-0.000030;0.000246;3.530388;32.089539;-1.934399;4.779413;19.466009;0.439386;-0.004310;0.041121
0.095316;-0.000089;-0.000012;0.000187;0.000061;0.000068;0.000083;-0.000003;-0.000166;0.000054;0.000095;-0.000069;0.000260;3.530388;32.089539;-1.930585;4.779413;17.841400;0.439372;-0.004306;0.065305
0.095416;-0.000115;-0.000004;0.000165;0.000093;0.000057;0.000072;0.000009;-0.000155;0.000048;0.000101;-0.000109;0.000272;3.530388;32.089539;-1.930585;4.779413;16.242140;0.439359;-0.004304;0.091817
0.095516;-0.000129;0.000003;0.000152;0.000114;0.000050;0.000065;0.000017;-0.000148;0.000045;0.000107;-0.000134;0.000280;3.530388;32.093361;-1.934399;4.783228;15.405890;0.439352;-0.004306;0.119750
0.095616;-0.000102;-0.000007;0.000171;0.000079;0.000054;0.000066;0.000014;-0.000153;0.000057;0.000101;-0.000094;0.000265;3.530388;32.093361;-1.930585;4.779413;16.898710;0.439367;-0.004309;0.148068
0.095716;-0.000074;-0.000016;0.000191;0.000045;0.000059;0.000070;0.000008;-0.000160;0.000067;0.000095;-0.000054;0.000251;3.530388;32.089539;-1.930585;4.783228;18.444389;0.439376;-0.004312;0.175708
0.095816;-0.000045;-0.000024;0.000212;0.000011;0.000067;0.000078;0;-0.000169;0.000076;0.000088;-0.000015;0.000236;3.530388;32.093361;-1.930585;4.783228;20.061119;0.439392;-0.004313;0.201650
0.095916;-0.000016;-0.000032;0.000234;-0.000022;0.000077;0.000088;-0.000012;-0.000180;0.000084;0.000081;0.000024;0.000221;3.530388;32.089539;-1.934399;4.779413;21.678720;0.439406;-0.004313;0.217551
0.096016;0.000002;-0.000036;0.000249;-0.000042;0.000086;0.000099;-0.000025;-0.000189;0.000086;0.000076;0.000047;0.000210;3.530388;32.089539;-1.934399;4.779413;22.578581;0.439413;-0.004309;0.231941
0.096116;-0.000022;-0.000024;0.000233;-0.000005;0.000087;0.000108;-0.000033;-0.000189;0.000073;0.000082;0.000003;0.000221;3.530388;32.093361;-1.930585;4.779413;21.264450;0.439403;-0.004303;0.255730
0.096216;-0.000045;-0.000012;0.000218;0.000032;0.000091;0.000119;-0.000043;-0.000190;0.000058;0.000090;-0.000040;0.000231;3.530388;32.089539;-1.930585;4.779413;20.053801;0.439391;-0.004301;0.264758
0.096316;-0.000069;0;0.000203;0.000070;0.000095;0.000133;-0.000056;-0.000193;0.000043;0.000097;-0.000084;0.000242;3.530388;32.089539;-1.930585;4.779413;18.819071;0.439380;-0.004302;0.274344
0.096416;-0.000095;0.000010;0.000187;0.000107;0.000096;0.000141;-0.000062;-0.000193;0.000028;0.000102;-0.000126;0.000256;3.522759;32.089539;-1.938214;4.767969;17.348240;0.439374;-0.004303;0.278808
0.096516;-0.000112;0.000017;0.000177;0.000130;0.000095;0.000144;-0.000064;-0.000192;0.000019;0.000107;-0.000151;0.000266;3.526573;32.093361;-1.934399;4.779413;16.643299;0.439365;-0.004307;0.274508
0.096616;-0.000092;0.000004;0.000195;0.000095;0.000097;0.000139;-0.000063;-0.000197;0.000030;0.000101;-0.000106;0.000257;3.522759;32.085732;-1.942029;4.767969;17.873461;0.439380;-0.004315;0.265188
0.096716;-0.000072;-0.000010;0.000211;0.000058;0.000094;0.000125;-0.000052;-0.000196;0.000044;0.000096;-0.000060;0.000250;3.530388;32.093361;-1.934399;4.779413;19.093470;0.439391;-0.004321;0.250970
0.096816;-0.000050;-0.000024;0.000226;0.000020;0.000090;0.000112;-0.000041;-0.000196;0.000059;0.000090;-0.000015;0.000241;3.526573;32.093361;-1.934399;4.779413;20.266600;0.439403;-0.004322;0.232331
0.096916;-0.000027;-0.000037;0.000242;-0.000017;0.000086;0.000100;-0.000030;-0.000195;0.000073;0.000084;0.000029;0.000231;3.530388;32.089539;-1.934399;4.779413;21.530001;0.439414;-0.004322;0.210034
0.097016;-0.000013;-0.000045;0.000250;-0.000042;0.000082;0.000090;-0.000020;-0.000192;0.000084;0.000079;0.000056;0.000224;3.530388;32.089539;-1.934399;4.775599;22.130550;0.439422;-0.004317;0.201773
0.097116;-0.000039;-0.000036;0.000228;-0.000010;0.000070;0.000079;-0.000007;-0.000180;0.000078;0.000085;0.000017;0.000238;3.530388;32.089539;-1.934399;4.779413;20.542570;0.439405;-0.004309;0.166587
0.097216;-0.000065;-0.000027;0.000207;0.000023;0.000060;0.000070;0.000004;-0.000169;0.000072;0.000091;-0.000024;0.000250;3.530388;32.093361;-1.930585;4.783228;18.961611;0.439390;-0.004303;0.138511
0.097316;-0.000089;-0.000017;0.000186;0.000056;0.000051;0.000065;0.000012;-0.000161;0.000064;0.000097;-0.000066;0.000262;3.534203;32.093361;-1.930585;4.783228;17.413321;0.439376;-0.004301;0.110228
0.097416;-0.000113;-0.000007;0.000166;0.000089;0.000045;0.000062;0.000017;-0.000153;0.000055;0.000104;-0.000108;0.000273;3.530388;32.093361;-1.930585;4.783228;15.956660;0.439362;-0.004298;0.082592
0.097516;-0.000126;0;0.000155;0.000112;0.000042;0.000062;0.000017;-0.000150;0.000049;0.000109;-0.000134;0.000279;3.530388;32.089539;-1.930585;4.783228;15.233860;0.439354;-0.004299;0.056699
