#Idle_Thread_Histogram (uint32)[18]
{ 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 } 
{ 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 } 
{ 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 } 
{ 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 } 
{ 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 } 
{ 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 } 
{ 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 } 
{ 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 } 
{ 7 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 2 } 
{ 8 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 2 } 
{ 8 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 3 } 
{ 8 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 4 } 
{ 9 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 4 } 
{ 9 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 4 } 
{ 10 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 4 } 
{ 10 0 0 0 0 1 0 0 0 0 2 1 0 0 0 1 0 4 } 
{ 10 0 0 0 0 1 0 0 0 0 2 1 0 0 0 1 0 5 } 
{ 11 0 0 0 0 1 0 0 0 0 2 1 0 0 0 1 0 5 } 
{ 11 0 0 0 0 2 0 0 0 0 2 1 0 0 0 1 0 5 } 
{ 12 0 0 0 0 2 0 0 0 0 2 1 0 0 0 1 0 5 } 
{ 12 0 0 0 0 2 0 0 1 0 2 1 0 0 0 1 0 5 } 
{ 13 0 0 0 0 2 0 0 1 0 2 1 0 0 0 1 0 5 } 
{ 13 0 0 0 0 2 0 0 1 0 2 2 0 0 0 1 0 5 } 
{ 14 0 0 0 0 2 0 0 1 0 2 2 0 0 0 1 0 5 } 
{ 14 0 0 0 0 2 0 0 1 1 2 2 0 0 0 1 0 5 } 
{ 15 0 0 0 0 2 0 0 1 1 2 2 0 0 0 1 0 5 } 
{ 16 0 0 0 0 2 0 0 1 1 2 2 0 0 0 1 0 5 } 
{ 17 0 0 0 0 2 0 0 1 1 2 2 0 0 0 1 0 5 } 
{ 17 0 0 0 0 2 0 0 1 1 2 3 0 0 0 1 0 5 } 
{ 18 0 0 0 0 2 0 0 1 1 2 3 0 0 0 1 0 5 } 
{ 18 0 0 0 0 2 0 0 1 2 2 3 0 0 0 1 0 5 } 
{ 19 0 0 0 0 2 0 0 1 2 2 3 0 0 0 1 0 5 } 
{ 19 0 0 0 0 2 0 0 1 2 2 3 1 0 0 1 0 5 } 
{ 20 0 0 0 0 2 0 0 1 2 2 3 1 0 0 1 0 5 } 
{ 20 0 0 0 0 2 0 0 1 2 2 3 1 0 0 1 0 6 } 
{ 20 0 1 0 0 2 0 0 1 2 2 3 1 0 0 1 0 6 } 
{ 21 0 1 0 0 2 0 0 1 2 2 3 1 0 0 1 0 6 } 
{ 22 0 1 0 0 2 0 0 1 2 2 3 1 0 0 1 0 6 } 
{ 22 0 1 1 0 2 0 0 1 2 2 3 1 0 0 1 0 6 } 
{ 22 0 1 1 0 2 0 0 1 2 2 3 1 0 0 1 0 7 } 
{ 22 0 1 1 0 2 0 0 1 2 2 3 1 0 0 1 0 8 } 
{ 22 0 1 1 1 2 0 0 1 2 2 3 1 0 0 1 0 8 } 
{ 23 0 1 1 1 2 0 0 1 2 2 3 1 0 0 1 0 8 } 
{ 23 0 1 1 1 2 0 0 1 2 2 3 1 0 0 1 1 8 } 
{ 23 0 1 1 1 2 0 0 1 2 2 3 1 0 0 1 1 9 } 
{ 23 0 1 1 1 2 0 1 1 2 2 3 1 0 0 1 1 9 } 
{ 23 0 1 1 1 2 0 1 1 2 2 3 1 0 1 1 1 9 } 
{ 24 0 1 1 1 2 0 1 1 2 2 3 1 0 1 1 1 9 } 
{ 25 0 1 1 1 2 0 1 1 2 2 3 1 0 1 1 1 9 } 
{ 25 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 1 9 } 
{ 26 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 1 9 } 
{ 26 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 1 10 } 
{ 26 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 1 11 } 
{ 26 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 2 11 } 
{ 26 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 2 12 } 
{ 27 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 2 12 } 
{ 27 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 3 12 } 
{ 27 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 3 13 } 
{ 27 0 1 1 1 2 0 1 1 2 2 3 1 0 2 1 4 13 } 
{ 27 0 1 1 1 2 0 1 1 2 2 3 1 0 3 1 4 13 } 
{ 28 0 1 1 1 2 0 1 1 2 2 3 1 0 3 1 4 13 } 
{ 28 0 1 1 1 2 0 1 1 2 2 3 1 0 3 1 4 14 } 
{ 28 0 1 1 1 2 0 1 1 2 2 3 1 1 3 1 4 14 } 
{ 29 0 1 1 1 2 0 1 1 2 2 3 1 1 3 1 4 14 } 
{ 29 0 1 1 1 2 0 1 1 2 2 3 1 1 3 2 4 14 } 
{ 30 0 1 1 1 2 0 1 1 2 2 3 1 1 3 2 4 14 } 
{ 30 0 1 1 1 2 0 1 1 2 2 3 1 1 3 2 4 15 } 
{ 30 0 1 1 1 2 0 1 1 2 2 3 1 1 4 2 4 15 } 
{ 30 0 1 1 1 2 0 1 1 2 2 3 1 1 4 2 5 15 } 
{ 31 0 1 1 1 2 0 1 1 2 2 3 1 1 4 2 5 15 } 
{ 31 0 1 1 1 2 0 1 1 2 2 4 1 1 4 2 5 15 } 
{ 31 0 1 1 1 2 0 1 1 2 3 4 1 1 4 2 5 15 } 
{ 32 0 1 1 1 2 0 1 1 2 3 4 1 1 4 2 5 15 } 
{ 33 0 1 1 1 2 0 1 1 2 3 4 1 1 4 2 5 15 } 
{ 34 0 1 1 1 2 0 1 1 2 3 4 1 1 4 2 5 15 } 
{ 34 0 1 1 1 2 0 1 1 2 3 5 1 1 4 2 5 15 } 
{ 35 0 1 1 1 2 0 1 1 2 3 5 1 1 4 2 5 15 } 
{ 36 0 1 1 1 2 0 1 1 2 3 5 1 1 4 2 5 15 } 
{ 37 0 1 1 1 2 0 1 1 2 3 5 1 1 4 2 5 15 } 
{ 37 0 1 1 1 2 0 1 1 2 3 5 1 1 5 2 5 15 } 
{ 38 0 1 1 1 2 0 1 1 2 3 5 1 1 5 2 5 15 } 
{ 38 0 1 1 1 2 0 1 1 2 3 5 1 2 5 2 5 15 } 
{ 39 0 1 1 1 2 0 1 1 2 3 5 1 2 5 2 5 15 } 
