#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.001100;-0.000241;-0.000062;-0.000038;-0.000087;0.000010;-0.000006;0.000092;0.000100;0.000142;0.000063;0.000085;-0.000111;3.545647;32.474831;-1.953473;4.771784;-74.334763;-2.052358;1.337678;-0.968281;0.454834;0.001740;0.454835;0.001739
0.001200;-0.000256;-0.000071;-0.000043;-0.000088;0.000014;-0.000006;0.000102;0.000108;0.000149;0.000064;0.000087;-0.000104;3.553276;32.478642;-1.942029;4.787043;-64.251587;-1.747281;1.559843;-1.206870;0.454835;0.001740;0.454837;0.001739
0.001300;-0.000276;-0.000085;-0.000047;-0.000079;0.000023;-0.000011;0.000114;0.000108;0.000161;0.000062;0.000095;-0.000081;3.549462;32.478642;-1.945844;4.775599;-67.918198;-0.623818;3.667636;-3.548154;0.454834;0.001740;0.454834;0.001739
0.001400;-0.000289;-0.000095;-0.000048;-0.000065;0.000039;-0.000009;0.000123;0.000111;0.000164;0.000065;0.000097;-0.000066;3.553276;32.482460;-1.942029;4.787043;-53.710091;1.106931;-1.441321;2.003620;0.454835;0.001740;0.454836;0.001739
0.001500;-0.000295;-0.000104;-0.000049;-0.000050;0.000055;-0.000003;0.000126;0.000109;0.000167;0.000064;0.000096;-0.000052;3.545647;32.478642;-1.949658;4.775599;-57.147541;2.505522;-0.411159;0.862456;0.454834;0.001740;0.454836;0.001739
0.001600;-0.000315;-0.000117;-0.000052;-0.000037;0.000069;-0.000004;0.000139;0.000114;0.000172;0.000067;0.000103;-0.000033;3.541832;32.474831;-1.953473;4.771784;-46.376881;4.130236;-0.097085;0.541992;0.454834;0.001740;0.454836;0.001739
0.001700;-0.000327;-0.000127;-0.000059;-0.000040;0.000066;-0.000006;0.000147;0.000120;0.000178;0.000067;0.000109;-0.000031;3.549462;32.478642;-1.949658;4.771784;-28.502159;3.825095;-0.164141;0.622345;0.454833;0.001740;0.454835;0.001739
0.001800;-0.000335;-0.000130;-0.000066;-0.000053;0.000059;0.000001;0.000149;0.000132;0.000183;0.000070;0.000110;-0.000050;3.545647;32.474831;-1.953473;4.771784;-6.960838;2.795469;-0.444752;0.903075;0.454834;0.001740;0.454835;0.001739
0.001900;-0.000359;-0.000144;-0.000081;-0.000074;0.000040;-0.000010;0.000166;0.000148;0.000200;0.000070;0.000121;-0.000054;3.545647;32.478642;-1.945844;4.771784;-3.294228;0.874841;-2.587455;3.329728;0.454833;0.001740;0.454834;0.001740
0.002000;-0.000367;-0.000149;-0.000089;-0.000089;0.000027;-0.000017;0.000180;0.000167;0.000208;0.000075;0.000123;-0.000074;3.549462;32.478642;-1.945844;4.779413;-5.127533;-0.248019;11.825204;-12.689443;0.454834;0.001740;0.454834;0.001740
0.002100;-0.000381;-0.000160;-0.000100;-0.000108;0.000011;-0.000026;0.000196;0.000184;0.000221;0.000077;0.000127;-0.000085;3.549462;32.474831;-1.945844;4.775599;-16.814840;-1.737375;2.165343;-1.986716;0.454834;0.001740;0.454835;0.001739
0.002200;-0.000401;-0.000175;-0.000110;-0.000114;0.000008;-0.000040;0.000218;0.000202;0.000236;0.000079;0.000135;-0.000080;3.541832;32.474831;-1.953473;4.767969;-14.752380;-1.649483;2.347520;-2.265910;0.454833;0.001740;0.454834;0.001739
0.002300;-0.000408;-0.000187;-0.000114;-0.000105;0.000015;-0.000050;0.000239;0.000211;0.000243;0.000078;0.000135;-0.000067;3.553276;32.478642;-1.945844;4.783228;-23.002239;-0.368764;9.180267;-10.376023;0.454835;0.001740;0.454835;0.001740
0.002400;-0.000416;-0.000198;-0.000117;-0.000096;0.000024;-0.000056;0.000252;0.000215;0.000254;0.000076;0.000137;-0.000056;3.553276;32.478642;-1.945844;4.783228;-21.856430;0.776059;-3.803341;5.019385;0.454835;0.001740;0.454835;0.001739
0.002500;-0.000428;-0.000212;-0.000121;-0.000085;0.000035;-0.000063;0.000270;0.000224;0.000263;0.000079;0.000141;-0.000041;3.553276;32.478642;-1.942029;4.787043;-14.294050;2.378084;-0.982456;1.682633;0.454835;0.001740;0.454836;0.001740
0.002600;-0.000431;-0.000223;-0.000125;-0.000072;0.000046;-0.000063;0.000279;0.000226;0.000270;0.000076;0.000139;-0.000030;3.549462;32.478642;-1.949658;4.775599;-28.043831;3.550441;-0.530341;1.128043;0.454834;0.001740;0.454834;0.001740
0.002700;-0.000440;-0.000233;-0.000131;-0.000073;0.000045;-0.000061;0.000285;0.000234;0.000276;0.000078;0.000141;-0.000031;3.549462;32.478642;-1.949658;4.779413;-17.960661;3.559944;-0.558280;1.157938;0.454834;0.001740;0.454834;0.001741
0.002800;-0.000439;-0.000231;-0.000133;-0.000081;0.000045;-0.000044;0.000275;0.000241;0.000280;0.000081;0.000138;-0.000060;3.549462;32.478642;-1.949658;4.779413;-19.335640;2.724494;-0.924352;1.518147;0.454834;0.001740;0.454833;0.001741
0.002901;-0.000449;-0.000236;-0.000140;-0.000091;0.000042;-0.000030;0.000270;0.000250;0.000287;0.000084;0.000138;-0.000079;3.545647;32.478642;-1.953473;4.775599;-22.085590;1.765651;-1.767473;2.405250;0.454834;0.001740;0.454833;0.001741
0.003001;-0.000453;-0.000237;-0.000143;-0.000099;0.000041;-0.000013;0.000258;0.000252;0.000292;0.000084;0.000135;-0.000102;3.545647;32.478642;-1.949658;4.771784;-28.272989;0.565568;-6.736373;7.539775;0.454833;0.001740;0.454833;0.001740
0.003101;-0.000470;-0.000245;-0.000149;-0.000108;0.000041;0.000003;0.000250;0.000261;0.000301;0.000088;0.000138;-0.000118;3.549462;32.474831;-1.949658;4.779413;-23.460569;-0.351286;12.569128;-12.503913;0.454835;0.001740;0.454835;0.001740
0.003201;-0.000474;-0.000253;-0.000149;-0.000101;0.000056;0.000021;0.000241;0.000259;0.000300;0.000085;0.000131;-0.000121;3.545647;32.474831;-1.949658;4.775599;-30.564631;-0.149497;29.817489;-28.682212;0.454834;0.001740;0.454834;0.001740
0.003301;-0.000481;-0.000264;-0.000147;-0.000083;0.000077;0.000030;0.000243;0.000260;0.000302;0.000088;0.000130;-0.000114;3.545647;32.474831;-1.953473;4.771784;-27.356350;1.638583;-2.300309;2.573020;0.454834;0.001740;0.454833;0.001741
0.003401;-0.000492;-0.000279;-0.000148;-0.000067;0.000093;0.000032;0.000251;0.000261;0.000304;0.000089;0.000131;-0.000100;3.549462;32.478642;-1.949658;4.779413;-28.502159;2.992553;-1.090692;1.405339;0.454834;0.001740;0.454831;0.001743
0.003501;-0.000497;-0.000287;-0.000145;-0.000049;0.000111;0.000037;0.000254;0.000262;0.000306;0.000090;0.000130;-0.000097;3.538018;32.471008;-1.957288;4.760340;-33.543751;4.452596;-0.608202;0.925030;0.454833;0.001740;0.454825;0.001747
0.003601;-0.000505;-0.000301;-0.000147;-0.000036;0.000124;0.000034;0.000270;0.000270;0.000311;0.000090;0.000130;-0.000088;3.545647;32.474831;-1.953473;4.771784;-43.626911;5.927434;-0.366757;0.701474;0.454834;0.001740;0.454820;0.001752
0.003701;-0.000515;-0.000319;-0.000163;-0.000038;0.000117;0.000028;0.000290;0.000279;0.000303;0.000081;0.000129;-0.000087;3.545647;32.471008;-1.949658;4.771784;-78.688858;4.125088;-0.765487;1.036562;0.454834;0.001740;0.454822;0.001750
0.003801;-0.000520;-0.000327;-0.000169;-0.000054;0.000104;0.000022;0.000294;0.000293;0.000320;0.000085;0.000133;-0.000094;3.545647;32.478642;-1.953473;4.775599;-83.272110;3.399345;-1.043346;1.334957;0.454834;0.001740;0.454822;0.001749
0.003901;-0.000523;-0.000339;-0.000184;-0.000065;0.000093;0.000025;0.000305;0.000309;0.000307;0.000080;0.000124;-0.000107;3.541832;32.467201;-1.949658;4.767969;-52.105949;1.070560;-4.478943;4.338483;0.454834;0.001740;0.454831;0.001743
0.004001;-0.000523;-0.000345;-0.000195;-0.000078;0.000083;0.000027;0.000311;0.000322;0.000309;0.000079;0.000122;-0.000123;3.541832;32.467201;-1.949658;4.771784;-86.709557;-0.415259;13.486747;-11.531927;0.454835;0.001740;0.454833;0.001741
0.004101;-0.000539;-0.000342;-0.000196;-0.000093;0.000078;0.000032;0.000311;0.000334;0.000344;0.000087;0.000134;-0.000155;3.549462;32.474831;-1.949658;4.779413;-70.668152;-0.132104;42.741140;-38.176644;0.454835;0.001740;0.454834;0.001740
0.004201;-0.000550;-0.000356;-0.000205;-0.000093;0.000080;0.000029;0.000323;0.000344;0.000350;0.000085;0.000134;-0.000148;3.553276;32.478642;-1.945844;4.783228;-94.959427;-0.272220;21.460481;-19.015630;0.454835;0.001740;0.454834;0.001740
0.004301;-0.000561;-0.000372;-0.000210;-0.000081;0.000090;0.000022;0.000336;0.000347;0.000359;0.000082;0.000136;-0.000128;3.553276;32.486271;-1.945844;4.787043;-88.542862;0.790989;-6.871102;6.639464;0.454834;0.001740;0.454831;0.001742
0.004401;-0.000554;-0.000378;-0.000209;-0.000063;0.000109;0.000027;0.000340;0.000350;0.000359;0.000082;0.000129;-0.000125;3.557091;32.482460;-1.945844;4.787043;-71.813957;2.673499;-1.745056;1.919629;0.454835;0.001740;0.454824;0.001748
0.004501;-0.000549;-0.000386;-0.000209;-0.000045;0.000126;0.000034;0.000343;0.000350;0.000359;0.000079;0.000120;-0.000117;3.549462;32.482460;-1.953473;4.779413;-80.980476;4.116290;-0.994245;1.218076;0.454834;0.001740;0.454814;0.001755
0.004601;-0.000552;-0.000403;-0.000217;-0.000025;0.000142;0.000037;0.000350;0.000352;0.000345;0.000071;0.000115;-0.000101;3.549462;32.478642;-1.957288;4.775599;-77.772202;4.421744;-0.918938;1.111465;0.454834;0.001739;0.454810;0.001759
0.004701;-0.000558;-0.000410;-0.000216;-0.000022;0.000149;0.000048;0.000348;0.000358;0.000356;0.000076;0.000118;-0.000111;3.545647;32.478642;-1.949658;4.779413;-88.313713;5.253038;-0.725598;0.943906;0.454834;0.001740;0.454800;0.001766
0.004801;-0.000561;-0.000413;-0.000218;-0.000029;0.000151;0.000069;0.000330;0.000360;0.000366;0.000078;0.000114;-0.000137;3.553276;32.478642;-1.942029;4.783228;-101.146797;4.317213;-1.016320;1.152450;0.454835;0.001740;0.454803;0.001763
0.004901;-0.000561;-0.000431;-0.000232;-0.000038;0.000139;0.000075;0.000327;0.000368;0.000348;0.000070;0.000103;-0.000136;3.538018;32.463379;-1.957288;4.760340;-106.646698;1.211335;-4.868119;4.144499;0.454834;0.001740;0.454825;0.001746
0.005001;-0.000558;-0.000429;-0.000233;-0.000046;0.000138;0.000086;0.000327;0.000379;0.000350;0.000074;0.000098;-0.000170;3.538018;32.463379;-1.949658;4.767969;-93.355293;0.573959;-11.093972;8.790386;0.454835;0.001740;0.454830;0.001743
0.005101;-0.000533;-0.000439;-0.000246;-0.000047;0.000134;0.000088;0.000325;0.000392;0.000312;0.000065;0.000076;-0.000177;3.549462;32.478642;-1.949658;4.771784;-151.791901;-1.935085;3.907638;-2.536928;0.454833;0.001740;0.454819;0.001750
0.005201;-0.000540;-0.000451;-0.000254;-0.000039;0.000144;0.000077;0.000337;0.000413;0.000316;0.000069;0.000077;-0.000174;3.545647;32.474831;-1.957288;4.771784;-69.064011;-0.990211;7.334081;-5.076484;0.454834;0.001740;0.454827;0.001745
0.005301;-0.000558;-0.000469;-0.000260;-0.000021;0.000163;0.000060;0.000362;0.000435;0.000334;0.000076;0.000085;-0.000163;3.545647;32.478642;-1.953473;4.775599;-9.710793;1.685491;-3.700618;3.095894;0.454834;0.001740;0.454821;0.001749
0.005401;-0.000583;-0.000491;-0.000271;-0.000005;0.000179;0.000042;0.000380;0.000451;0.000360;0.000077;0.000093;-0.000146;3.553276;32.478642;-1.945844;4.779413;12.518020;3.350872;-1.688768;1.625327;0.454834;0.001740;0.454807;0.001760
0.005501;-0.000588;-0.000510;-0.000281;0.000014;0.000192;0.000030;0.000396;0.000465;0.000371;0.000075;0.000090;-0.000130;3.549462;32.474831;-1.953473;4.775599;23.747009;4.866263;-1.048205;1.136718;0.454834;0.001740;0.454789;0.001773
0.005601;-0.000597;-0.000525;-0.000288;0.000034;0.000208;0.000020;0.000406;0.000476;0.000383;0.000072;0.000089;-0.000115;3.549462;32.474831;-1.945844;4.775599;22.372030;6.361180;-0.713379;0.879125;0.454834;0.001740;0.454765;0.001789
0.005701;-0.000601;-0.000540;-0.000300;0.000033;0.000210;0.000017;0.000415;0.000490;0.000393;0.000069;0.000085;-0.000112;3.549462;32.474831;-1.949658;4.775599;47.350800;6.191071;-0.766843;0.925036;0.454834;0.001740;0.454757;0.001793
0.005801;-0.000602;-0.000546;-0.000309;0.000020;0.000208;0.000025;0.000411;0.000505;0.000403;0.000067;0.000080;-0.000134;3.549462;32.478642;-1.945844;4.779413;13.663830;5.008670;-1.091177;1.169639;0.454834;0.001740;0.454765;0.001787
0.005901;-0.000597;-0.000553;-0.000318;0.000007;0.000205;0.000034;0.000407;0.000516;0.000409;0.000063;0.000070;-0.000151;3.545647;32.474831;-1.949658;4.775599;40.934231;3.542373;-1.771200;1.674339;0.454834;0.001740;0.454782;0.001775
0.006001;-0.000604;-0.000563;-0.000328;-0.000005;0.000205;0.000043;0.000406;0.000530;0.000419;0.000062;0.000068;-0.000168;3.549462;32.478642;-1.949658;4.771784;7.247269;2.540157;-2.727396;2.392830;0.454833;0.001740;0.454794;0.001766
0.006101;-0.000603;-0.000573;-0.000336;-0.000018;0.000205;0.000055;0.000397;0.000539;0.000427;0.000057;0.000061;-0.000183;3.545647;32.474831;-1.949658;4.775599;33.142689;1.106889;-6.978462;5.569030;0.454834;0.001740;0.454817;0.001752
0.006201;-0.000606;-0.000584;-0.000339;-0.000008;0.000222;0.000065;0.000392;0.000549;0.000430;0.000056;0.000054;-0.000184;3.549462;32.478642;-1.949658;4.775599;5.643127;1.818857;-4.157595;3.366684;0.454834;0.001740;0.454804;0.001760
0.006301;-0.000596;-0.000595;-0.000338;0.000019;0.000247;0.000079;0.000380;0.000545;0.000432;0.000049;0.000040;-0.000175;3.553276;32.478642;-1.945844;4.783228;25.809469;3.440311;-2.003652;1.714724;0.454835;0.001740;0.454775;0.001780
0.006401;-0.000588;-0.000605;-0.000334;0.000050;0.000277;0.000093;0.000370;0.000548;0.000428;0.000050;0.000028;-0.000168;3.541832;32.471008;-1.957288;4.771784;3.351501;5.778861;-1.027757;0.980096;0.454834;0.001740;0.454724;0.001812
0.006501;-0.000581;-0.000614;-0.000331;0.000081;0.000306;0.000110;0.000353;0.000541;0.000426;0.000043;0.000015;-0.000157;3.545647;32.471008;-1.953473;4.771784;23.517851;7.452631;-0.703698;0.722503;0.454834;0.001740;0.454676;0.001842
0.006601;-0.000584;-0.000628;-0.000330;0.000111;0.000334;0.000123;0.000344;0.000544;0.000426;0.000041;0.000008;-0.000142;3.538018;32.471008;-1.961102;4.764154;4.955643;9.568939;-0.459539;0.545296;0.454833;0.001740;0.454603;0.001883
0.006701;-0.000589;-0.000641;-0.000335;0.000119;0.000346;0.000133;0.000331;0.000550;0.000431;0.000037;0.000004;-0.000142;3.553276;32.478642;-1.949658;4.783228;-2.148415;9.525829;-0.475906;0.546122;0.454835;0.001740;0.454580;0.001895
0.006801;-0.000595;-0.000650;-0.000342;0.000114;0.000352;0.000147;0.000321;0.000563;0.000434;0.000036;0;-0.000156;3.549462;32.474831;-1.949658;4.779413;-47.751850;8.714787;-0.582810;0.602941;0.454835;0.001740;0.454580;0.001892
0.006901;-0.000587;-0.000651;-0.000345;0.000110;0.000355;0.000162;0.000306;0.000571;0.000433;0.000032;-0.000012;-0.000180;3.530388;32.467201;-1.968732;4.752710;-58.522511;7.563928;-0.758578;0.684564;0.454832;0.001740;0.454594;0.001879
0.007001;-0.000603;-0.000666;-0.000359;0.000097;0.000349;0.000161;0.000313;0.000590;0.000446;0.000030;-0.000009;-0.000187;3.545647;32.474831;-1.953473;4.771784;-41.793610;6.314725;-1.028075;0.861154;0.454834;0.001740;0.454623;0.001862
0.007101;-0.000613;-0.000678;-0.000371;0.000084;0.000341;0.000157;0.000319;0.000606;0.000459;0.000026;-0.000010;-0.000197;3.541832;32.471008;-1.953473;4.767969;-28.731319;4.851622;-1.509202;1.167859;0.454834;0.001740;0.454664;0.001838
0.007201;-0.000619;-0.000693;-0.000380;0.000091;0.000347;0.000148;0.000329;0.000622;0.000467;0.000022;-0.000012;-0.000190;3.549462;32.474831;-1.949658;4.775599;-28.960489;5.177101;-1.410426;1.115379;0.454834;0.001740;0.454644;0.001848
0.007301;-0.000617;-0.000708;-0.000384;0.000115;0.000363;0.000143;0.000333;0.000629;0.000477;0.000016;-0.000019;-0.000178;3.541832;32.467201;-1.957288;4.764154;-34.689560;6.646616;-1.010919;0.862495;0.454834;0.001740;0.454576;0.001886
0.007401;-0.000616;-0.000723;-0.000388;0.000139;0.000380;0.000137;0.000340;0.000639;0.000485;0.000012;-0.000025;-0.000163;3.545647;32.474831;-1.949658;4.775599;-29.189650;8.439994;-0.710181;0.676092;0.454834;0.001740;0.454485;0.001937
0.007501;-0.000611;-0.000736;-0.000389;0.000165;0.000399;0.000134;0.000343;0.000646;0.000492;0.000005;-0.000034;-0.000153;3.545647;32.471008;-1.949658;4.771784;-42.481098;10.131281;-0.525000;0.554032;0.454834;0.001740;0.454385;0.001990
0.007601;-0.000606;-0.000752;-0.000391;0.000187;0.000417;0.000133;0.000345;0.000655;0.000496;0.000001;-0.000042;-0.000139;3.545647;32.471008;-1.949658;4.775599;-23.918900;11.823293;-0.392379;0.469144;0.454835;0.001740;0.454274;0.002050
0.007701;-0.000606;-0.000765;-0.000395;0.000196;0.000426;0.000135;0.000341;0.000665;0.000505;-0.000001;-0.000047;-0.000145;3.557091;32.482460;-1.938214;4.783228;-43.626911;12.045704;-0.387308;0.462648;0.454834;0.001740;0.454225;0.002073
0.007801;-0.000608;-0.000778;-0.000404;0.000190;0.000426;0.000143;0.000332;0.000682;0.000512;-0.000003;-0.000053;-0.000157;3.553276;32.474831;-1.938214;4.787043;-26.898020;10.934211;-0.487293;0.518625;0.454836;0.001740;0.454252;0.002058
0.007901;-0.000605;-0.000785;-0.000408;0.000185;0.000429;0.000154;0.000317;0.000694;0.000516;-0.000006;-0.000061;-0.000180;3.541832;32.474831;-1.953473;4.767969;-48.439339;9.716051;-0.620557;0.584643;0.454833;0.001740;0.454288;0.002034
0.008001;-0.000612;-0.000799;-0.000417;0.000178;0.000428;0.000160;0.000311;0.000710;0.000520;-0.000009;-0.000065;-0.000187;3.541832;32.474831;-1.957288;4.764154;-24.377230;8.490918;-0.794199;0.682792;0.454833;0.001740;0.454336;0.002007
0.008101;-0.000617;-0.000807;-0.000423;0.000174;0.000432;0.000170;0.000299;0.000722;0.000527;-0.000010;-0.000069;-0.000205;3.545647;32.471008;-1.953473;4.767969;-54.855911;7.575843;-0.967148;0.772305;0.454834;0.001740;0.454373;0.001986
0.008201;-0.000598;-0.000808;-0.000422;0.000192;0.000452;0.000193;0.000278;0.000724;0.000522;-0.000017;-0.000091;-0.000215;3.564720;32.486271;-1.930585;4.802301;-15.898190;8.167604;-0.876949;0.682710;0.454836;0.001740;0.454320;0.002014
0.008301;-0.000614;-0.000827;-0.000427;0.000218;0.000472;0.000192;0.000282;0.000733;0.000530;-0.000020;-0.000087;-0.000192;3.526573;32.463379;-1.976361;4.745081;-46.147709;10.101704;-0.634057;0.553838;0.454832;0.001740;0.454166;0.002091
0.008401;-0.000614;-0.000843;-0.000432;0.000243;0.000488;0.000189;0.000286;0.000740;0.000534;-0.000028;-0.000093;-0.000172;3.545647;32.474831;-1.949658;4.767969;-5.815018;11.527274;-0.505671;0.480373;0.454833;0.001740;0.454041;0.002155
0.008501;-0.000612;-0.000854;-0.000434;0.000270;0.000507;0.000187;0.000291;0.000750;0.000537;-0.000030;-0.000099;-0.000162;3.538018;32.467201;-1.961102;4.764154;-20.481449;13.700895;-0.360578;0.397973;0.454834;0.001740;0.453852;0.002250
0.008601;-0.000620;-0.000874;-0.000442;0.000289;0.000515;0.000170;0.000307;0.000761;0.000548;-0.000038;-0.000099;-0.000137;3.549462;32.474831;-1.949658;4.779413;13.205510;14.767045;-0.306703;0.375636;0.454835;0.001740;0.453737;0.002307
0.008701;-0.000622;-0.000886;-0.000449;0.000295;0.000517;0.000160;0.000321;0.000782;0.000556;-0.000037;-0.000101;-0.000141;3.564720;32.478642;-1.934399;4.802301;-3.981720;15.417571;-0.283747;0.368131;0.454837;0.001740;0.453651;0.002351
0.008801;-0.000617;-0.000894;-0.000458;0.000288;0.000510;0.000158;0.000322;0.000797;0.000567;-0.000043;-0.000108;-0.000160;3.549462;32.474831;-1.953473;4.775599;20.309561;14.025093;-0.366611;0.412901;0.454834;0.001740;0.453720;0.002312
0.008901;-0.000628;-0.000910;-0.000470;0.000277;0.000503;0.000150;0.000334;0.000823;0.000581;-0.000043;-0.000106;-0.000171;3.530388;32.467201;-1.964917;4.756525;0.372383;13.215277;-0.432071;0.459386;0.454833;0.001740;0.453750;0.002296
0.009001;-0.000643;-0.000924;-0.000481;0.000268;0.000499;0.000145;0.000341;0.000848;0.000601;-0.000043;-0.000103;-0.000189;3.538018;32.471008;-1.957288;4.760340;13.893000;12.467273;-0.503776;0.508813;0.454833;0.001740;0.453780;0.002281
0.009101;-0.000644;-0.000936;-0.000491;0.000262;0.000496;0.000144;0.000344;0.000868;0.000610;-0.000045;-0.000109;-0.000205;3.549462;32.474831;-1.945844;4.779413;-12.231580;11.476049;-0.602325;0.565082;0.454835;0.001740;0.453838;0.002253
