#timeI (float64)[1],SendToHorizontalValue__MARTE_NODE_IVO3.DataCollection.Channel_126 (float64)[1]
5.600937395379980768e-03,0.000000000000000000e+00
5.700954134583193812e-03,0.000000000000000000e+00
5.800970873786408591e-03,0.000000000000000000e+00
5.900987612989622502e-03,0.000000000000000000e+00
6.001004352192835546e-03,0.000000000000000000e+00
6.101021091396050325e-03,0.000000000000000000e+00
6.201037830599263369e-03,0.000000000000000000e+00
6.301054569802478147e-03,0.000000000000000000e+00
6.401071309005692059e-03,0.000000000000000000e+00
6.501088048208905970e-03,0.000000000000000000e+00
6.601104787412119881e-03,0.000000000000000000e+00
6.701121526615333793e-03,0.000000000000000000e+00
6.801138265818547704e-03,0.000000000000000000e+00
6.901155005021760748e-03,0.000000000000000000e+00
7.001171744224976394e-03,0.000000000000000000e+00
7.101188483428189438e-03,0.000000000000000000e+00
7.201205222631403349e-03,0.000000000000000000e+00
7.301221961834617261e-03,0.000000000000000000e+00
7.401238701037831172e-03,0.000000000000000000e+00
7.501255440241045083e-03,0.000000000000000000e+00
7.601272179444258127e-03,0.000000000000000000e+00
7.701288918647472906e-03,0.000000000000000000e+00
7.801305657850686817e-03,0.000000000000000000e+00
7.901322397053900728e-03,0.000000000000000000e+00
8.001339136257116375e-03,0.000000000000000000e+00
8.101355875460328551e-03,0.000000000000000000e+00
8.201372614663542462e-03,0.000000000000000000e+00
8.301389353866756374e-03,0.000000000000000000e+00
8.401406093069972020e-03,0.000000000000000000e+00
8.501422832273184196e-03,0.000000000000000000e+00
8.601439571476398108e-03,0.000000000000000000e+00
8.701456310679612019e-03,0.000000000000000000e+00
8.801473049882825930e-03,0.000000000000000000e+00
8.901489789086039842e-03,0.000000000000000000e+00
9.001506528289253753e-03,0.000000000000000000e+00
9.101523267492467664e-03,0.000000000000000000e+00
9.201540006695681576e-03,0.000000000000000000e+00
9.301556745898895487e-03,0.000000000000000000e+00
9.401573485102111133e-03,0.000000000000000000e+00
9.501590224305325044e-03,0.000000000000000000e+00
9.601606963508537221e-03,0.000000000000000000e+00
9.701623702711751132e-03,0.000000000000000000e+00
9.801640441914966778e-03,0.000000000000000000e+00
9.901657181118178955e-03,0.000000000000000000e+00
1.000167392032139287e-02,0.000000000000000000e+00
1.010169065952460678e-02,0.000000000000000000e+00
1.020170739872782069e-02,0.000000000000000000e+00
1.030172413793103460e-02,0.000000000000000000e+00
1.040174087713425025e-02,0.000000000000000000e+00
1.050175761633746416e-02,0.000000000000000000e+00
1.060177435554067633e-02,0.000000000000000000e+00
1.070179109474389198e-02,0.000000000000000000e+00
1.080180783394710589e-02,0.000000000000000000e+00
1.090182457315031807e-02,0.000000000000000000e+00
1.100184131235353198e-02,0.000000000000000000e+00
1.110185805155674589e-02,0.000000000000000000e+00
1.120187479075996154e-02,0.000000000000000000e+00
1.130189152996317371e-02,0.000000000000000000e+00
1.140190826916638762e-02,0.000000000000000000e+00
1.150192500836960154e-02,0.000000000000000000e+00
1.160194174757281718e-02,0.000000000000000000e+00
1.170195848677603109e-02,0.000000000000000000e+00
1.180197522597924500e-02,0.000000000000000000e+00
1.190199196518245892e-02,0.000000000000000000e+00
1.200200870438567109e-02,0.000000000000000000e+00
1.210202544358888674e-02,0.000000000000000000e+00
1.220204218279210065e-02,0.000000000000000000e+00
1.230205892199531283e-02,0.000000000000000000e+00
1.240207566119852674e-02,0.000000000000000000e+00
1.250209240040174238e-02,0.000000000000000000e+00
1.260210913960495629e-02,0.000000000000000000e+00
1.270212587880816847e-02,0.000000000000000000e+00
1.280214261801138412e-02,0.000000000000000000e+00
1.290215935721459803e-02,0.000000000000000000e+00
1.300217609641781194e-02,0.000000000000000000e+00
1.310219283562102585e-02,0.000000000000000000e+00
1.320220957482423976e-02,0.000000000000000000e+00
1.330222631402745367e-02,0.000000000000000000e+00
1.340224305323066759e-02,0.000000000000000000e+00
1.350225979243388150e-02,0.000000000000000000e+00
1.360227653163709541e-02,0.000000000000000000e+00
1.370229327084030758e-02,0.000000000000000000e+00
1.380231001004352150e-02,0.000000000000000000e+00
1.390232674924673714e-02,0.000000000000000000e+00
1.400234348844995279e-02,0.000000000000000000e+00
1.410236022765316496e-02,0.000000000000000000e+00
1.420237696685637888e-02,0.000000000000000000e+00
1.430239370605959452e-02,0.000000000000000000e+00
1.440241044526280670e-02,0.000000000000000000e+00
1.450242718446602061e-02,0.000000000000000000e+00
1.460244392366923452e-02,0.000000000000000000e+00
1.470246066287244843e-02,0.000000000000000000e+00
1.480247740207566234e-02,0.000000000000000000e+00
1.490249414127887626e-02,0.000000000000000000e+00
1.500251088048209017e-02,0.000000000000000000e+00
1.510252761968530234e-02,0.000000000000000000e+00
1.520254435888851625e-02,0.000000000000000000e+00
1.530256109809173364e-02,0.000000000000000000e+00
1.540257783729494581e-02,0.000000000000000000e+00
1.550259457649815972e-02,0.000000000000000000e+00
1.560261131570137363e-02,0.000000000000000000e+00
1.570262805490458755e-02,0.000000000000000000e+00
1.580264479410780146e-02,0.000000000000000000e+00
1.590266153331101537e-02,0.000000000000000000e+00
1.600267827251423275e-02,0.000000000000000000e+00
1.610269501171744319e-02,0.000000000000000000e+00
1.620271175092065710e-02,0.000000000000000000e+00
1.630272849012387101e-02,0.000000000000000000e+00
1.640274522932708492e-02,0.000000000000000000e+00
1.650276196853030231e-02,0.000000000000000000e+00
1.660277870773351275e-02,0.000000000000000000e+00
1.670279544693672666e-02,0.000000000000000000e+00
1.680281218613994404e-02,0.000000000000000000e+00
1.690282892534315448e-02,0.000000000000000000e+00
1.700284566454636839e-02,0.000000000000000000e+00
1.710286240374958230e-02,0.000000000000000000e+00
1.720287914295279622e-02,0.000000000000000000e+00
1.730289588215601013e-02,0.000000000000000000e+00
1.740291262135922404e-02,0.000000000000000000e+00
1.750292936056243795e-02,0.000000000000000000e+00
1.760294609976565186e-02,0.000000000000000000e+00
1.770296283896886577e-02,0.000000000000000000e+00
1.780297957817207968e-02,0.000000000000000000e+00
1.790299631737529359e-02,0.000000000000000000e+00
1.800301305657850751e-02,0.000000000000000000e+00
1.810302979578171795e-02,0.000000000000000000e+00
1.820304653498493533e-02,0.000000000000000000e+00
1.830306327418815271e-02,0.000000000000000000e+00
1.840308001339136315e-02,0.000000000000000000e+00
1.850309675259458053e-02,0.000000000000000000e+00
1.860311349179779097e-02,0.000000000000000000e+00
1.870313023100100489e-02,0.000000000000000000e+00
1.880314697020422227e-02,0.000000000000000000e+00
1.890316370940743271e-02,0.000000000000000000e+00
1.900318044861065009e-02,0.000000000000000000e+00
1.910319718781386400e-02,0.000000000000000000e+00
1.920321392701707444e-02,0.000000000000000000e+00
1.930323066622029182e-02,0.000000000000000000e+00
1.940324740542350226e-02,0.000000000000000000e+00
1.950326414462671618e-02,0.000000000000000000e+00
1.960328088382993356e-02,0.000000000000000000e+00
1.970329762303314400e-02,0.000000000000000000e+00
1.980331436223635791e-02,0.000000000000000000e+00
1.990333110143957182e-02,0.000000000000000000e+00
2.000334784064278573e-02,0.000000000000000000e+00
2.010336457984599964e-02,0.000000000000000000e+00
2.020338131904921355e-02,0.000000000000000000e+00
2.030339805825242747e-02,0.000000000000000000e+00
2.040341479745564138e-02,0.000000000000000000e+00
2.050343153665885529e-02,0.000000000000000000e+00
2.060344827586206920e-02,0.000000000000000000e+00
2.070346501506528658e-02,0.000000000000000000e+00
2.080348175426850049e-02,0.000000000000000000e+00
2.090349849347171440e-02,0.000000000000000000e+00
2.100351523267492831e-02,0.000000000000000000e+00
2.110353197187814223e-02,0.000000000000000000e+00
2.120354871108135267e-02,0.000000000000000000e+00
2.130356545028457005e-02,0.000000000000000000e+00
2.140358218948778396e-02,0.000000000000000000e+00
2.150359892869099440e-02,0.000000000000000000e+00
2.160361566789421178e-02,0.000000000000000000e+00
2.170363240709742222e-02,0.000000000000000000e+00
2.180364914630063614e-02,0.000000000000000000e+00
2.190366588550385352e-02,0.000000000000000000e+00
2.200368262470706396e-02,0.000000000000000000e+00
2.210369936391028134e-02,0.000000000000000000e+00
2.220371610311349178e-02,0.000000000000000000e+00
2.230373284231670569e-02,0.000000000000000000e+00
2.240374958151992307e-02,0.000000000000000000e+00
2.250376632072313351e-02,0.000000000000000000e+00
2.260378305992634743e-02,0.000000000000000000e+00
2.270379979912956134e-02,0.000000000000000000e+00
2.280381653833277525e-02,0.000000000000000000e+00
2.290383327753598916e-02,0.000000000000000000e+00
2.300385001673920307e-02,0.000000000000000000e+00
2.310386675594241698e-02,0.000000000000000000e+00
2.320388349514563436e-02,0.000000000000000000e+00
2.330390023434884827e-02,0.000000000000000000e+00
2.340391697355206219e-02,0.000000000000000000e+00
2.350393371275527610e-02,0.000000000000000000e+00
2.360395045195849001e-02,0.000000000000000000e+00
2.370396719116170392e-02,0.000000000000000000e+00
2.380398393036491783e-02,0.000000000000000000e+00
2.390400066956813174e-02,0.000000000000000000e+00
2.400401740877134218e-02,0.000000000000000000e+00
2.410403414797455957e-02,0.000000000000000000e+00
2.420405088717777348e-02,0.000000000000000000e+00
2.430406762638098392e-02,0.000000000000000000e+00
2.440408436558420130e-02,0.000000000000000000e+00
2.450410110478741174e-02,0.000000000000000000e+00
2.460411784399062565e-02,0.000000000000000000e+00
2.470413458319384303e-02,0.000000000000000000e+00
2.480415132239705348e-02,0.000000000000000000e+00
2.490416806160027086e-02,0.000000000000000000e+00
2.500418480080348477e-02,0.000000000000000000e+00
2.510420154000669521e-02,0.000000000000000000e+00
2.520421827920991259e-02,0.000000000000000000e+00
2.530423501841312303e-02,0.000000000000000000e+00
2.540425175761633694e-02,0.000000000000000000e+00
2.550426849681955432e-02,0.000000000000000000e+00
2.560428523602276824e-02,0.000000000000000000e+00
2.570430197522598215e-02,0.000000000000000000e+00
2.580431871442919606e-02,0.000000000000000000e+00
2.590433545363240997e-02,0.000000000000000000e+00
2.600435219283562388e-02,0.000000000000000000e+00
2.610436893203883779e-02,0.000000000000000000e+00
2.620438567124205170e-02,0.000000000000000000e+00
2.630440241044526214e-02,0.000000000000000000e+00
2.640441914964847953e-02,0.000000000000000000e+00
2.650443588885169344e-02,0.000000000000000000e+00
2.660445262805490735e-02,0.000000000000000000e+00
2.670446936725812126e-02,0.000000000000000000e+00
2.680448610646133517e-02,0.000000000000000000e+00
2.690450284566454908e-02,0.000000000000000000e+00
2.700451958486776299e-02,0.000000000000000000e+00
2.710453632407097344e-02,0.000000000000000000e+00
2.720455306327419082e-02,0.000000000000000000e+00
2.730456980247740473e-02,0.000000000000000000e+00
2.740458654168061517e-02,0.000000000000000000e+00
2.750460328088383255e-02,0.000000000000000000e+00
2.760462002008704299e-02,0.000000000000000000e+00
2.770463675929025690e-02,0.000000000000000000e+00
2.780465349849347428e-02,0.000000000000000000e+00
2.790467023769668473e-02,0.000000000000000000e+00
2.800468697689990558e-02,0.000000000000000000e+00
2.810470371610311602e-02,0.000000000000000000e+00
2.820472045530632993e-02,0.000000000000000000e+00
2.830473719450954731e-02,0.000000000000000000e+00
2.840475393371275775e-02,0.000000000000000000e+00
2.850477067291597166e-02,0.000000000000000000e+00
2.860478741211918904e-02,0.000000000000000000e+00
2.870480415132239949e-02,0.000000000000000000e+00
2.880482089052561340e-02,0.000000000000000000e+00
2.890483762972882731e-02,0.000000000000000000e+00
2.900485436893204122e-02,0.000000000000000000e+00
2.910487110813525513e-02,0.000000000000000000e+00
2.920488784733846904e-02,0.000000000000000000e+00
2.930490458654168295e-02,0.000000000000000000e+00
2.940492132574489687e-02,0.000000000000000000e+00
2.950493806494811078e-02,0.000000000000000000e+00
2.960495480415132469e-02,0.000000000000000000e+00
2.970497154335453860e-02,0.000000000000000000e+00
2.980498828255775251e-02,0.000000000000000000e+00
2.990500502176096295e-02,0.000000000000000000e+00
3.000502176096418033e-02,0.000000000000000000e+00
3.010503850016739424e-02,0.000000000000000000e+00
3.020505523937060469e-02,0.000000000000000000e+00
3.030507197857382207e-02,0.000000000000000000e+00
3.040508871777703251e-02,0.000000000000000000e+00
3.050510545698024989e-02,0.000000000000000000e+00
3.060512219618346727e-02,0.000000000000000000e+00
3.070513893538667771e-02,0.000000000000000000e+00
3.080515567458989162e-02,0.000000000000000000e+00
3.090517241379310900e-02,0.000000000000000000e+00
3.100518915299631945e-02,0.000000000000000000e+00
3.110520589219953683e-02,0.000000000000000000e+00
3.120522263140274727e-02,0.000000000000000000e+00
3.130523937060596118e-02,0.000000000000000000e+00
3.140525610980917509e-02,0.000000000000000000e+00
3.150527284901238900e-02,0.000000000000000000e+00
3.160528958821560291e-02,0.000000000000000000e+00
3.170530632741881683e-02,0.000000000000000000e+00
3.180532306662203074e-02,0.000000000000000000e+00
3.190533980582524465e-02,0.000000000000000000e+00
3.200535654502846550e-02,0.000000000000000000e+00
3.210537328423167247e-02,0.000000000000000000e+00
3.220539002343488638e-02,0.000000000000000000e+00
3.230540676263810029e-02,0.000000000000000000e+00
3.240542350184131420e-02,0.000000000000000000e+00
3.250544024104453505e-02,0.000000000000000000e+00
3.260545698024774203e-02,0.000000000000000000e+00
3.270547371945095594e-02,0.000000000000000000e+00
3.280549045865416985e-02,0.000000000000000000e+00
3.290550719785738376e-02,0.000000000000000000e+00
3.300552393706060461e-02,0.000000000000000000e+00
3.310554067626380464e-02,0.000000000000000000e+00
3.320555741546702549e-02,0.000000000000000000e+00
3.330557415467023941e-02,0.000000000000000000e+00
3.340559089387345332e-02,0.000000000000000000e+00
3.350560763307666723e-02,0.000000000000000000e+00
3.360562437227988808e-02,0.000000000000000000e+00
3.370564111148308811e-02,0.000000000000000000e+00
3.380565785068630896e-02,0.000000000000000000e+00
3.390567458988952287e-02,0.000000000000000000e+00
3.400569132909273679e-02,0.000000000000000000e+00
3.410570806829595764e-02,0.000000000000000000e+00
3.420572480749916461e-02,0.000000000000000000e+00
3.430574154670237852e-02,0.000000000000000000e+00
3.440575828590559243e-02,0.000000000000000000e+00
3.450577502510881328e-02,0.000000000000000000e+00
3.460579176431202025e-02,0.000000000000000000e+00
3.470580850351523416e-02,0.000000000000000000e+00
3.480582524271844808e-02,0.000000000000000000e+00
3.490584198192166893e-02,0.000000000000000000e+00
3.500585872112487590e-02,0.000000000000000000e+00
3.510587546032809675e-02,0.000000000000000000e+00
3.520589219953130372e-02,0.000000000000000000e+00
3.530590893873451763e-02,0.000000000000000000e+00
3.540592567793773154e-02,0.000000000000000000e+00
3.550594241714095239e-02,0.000000000000000000e+00
3.560595915634415937e-02,0.000000000000000000e+00
3.570597589554737328e-02,0.000000000000000000e+00
3.580599263475058719e-02,0.000000000000000000e+00
3.590600937395380110e-02,0.000000000000000000e+00
3.600602611315701501e-02,0.000000000000000000e+00
3.610604285236023586e-02,0.000000000000000000e+00
3.620605959156343590e-02,0.000000000000000000e+00
3.630607633076665675e-02,0.000000000000000000e+00
3.640609306996987066e-02,0.000000000000000000e+00
3.650610980917308457e-02,0.000000000000000000e+00
3.660612654837630542e-02,0.000000000000000000e+00
3.670614328757951239e-02,0.000000000000000000e+00
3.680616002678272630e-02,0.000000000000000000e+00
3.690617676598594021e-02,0.000000000000000000e+00
3.700619350518916106e-02,0.000000000000000000e+00
3.710621024439236804e-02,0.000000000000000000e+00
3.720622698359558195e-02,0.000000000000000000e+00
3.730624372279879586e-02,0.000000000000000000e+00
3.740626046200200977e-02,0.000000000000000000e+00
3.750627720120522368e-02,0.000000000000000000e+00
3.760629394040844453e-02,0.000000000000000000e+00
3.770631067961165844e-02,0.000000000000000000e+00
3.780632741881486542e-02,0.000000000000000000e+00
3.790634415801807933e-02,0.000000000000000000e+00
3.800636089722130018e-02,0.000000000000000000e+00
3.810637763642450715e-02,0.000000000000000000e+00
3.820639437562772800e-02,0.000000000000000000e+00
3.830641111483093497e-02,0.000000000000000000e+00
3.840642785403414888e-02,0.000000000000000000e+00
3.850644459323736279e-02,0.000000000000000000e+00
3.860646133244058364e-02,0.000000000000000000e+00
3.870647807164379062e-02,0.000000000000000000e+00
3.880649481084700453e-02,0.000000000000000000e+00
3.890651155005022538e-02,0.000000000000000000e+00
3.900652828925343235e-02,0.000000000000000000e+00
3.910654502845665320e-02,0.000000000000000000e+00
3.920656176765986711e-02,0.000000000000000000e+00
3.930657850686307409e-02,0.000000000000000000e+00
3.940659524606628800e-02,0.000000000000000000e+00
3.950661198526950885e-02,0.000000000000000000e+00
3.960662872447271582e-02,0.000000000000000000e+00
3.970664546367593667e-02,0.000000000000000000e+00
3.980666220287914364e-02,0.000000000000000000e+00
3.990667894208235755e-02,0.000000000000000000e+00
4.000669568128557146e-02,0.000000000000000000e+00
4.010671242048879231e-02,0.000000000000000000e+00
4.020672915969199929e-02,0.000000000000000000e+00
4.030674589889521320e-02,0.000000000000000000e+00
4.040676263809842711e-02,0.000000000000000000e+00
4.050677937730164102e-02,0.000000000000000000e+00
4.060679611650485493e-02,0.000000000000000000e+00
4.070681285570807578e-02,0.000000000000000000e+00
4.080682959491128275e-02,0.000000000000000000e+00
4.090684633411449667e-02,0.000000000000000000e+00
4.100686307331771058e-02,0.000000000000000000e+00
4.110687981252093143e-02,0.000000000000000000e+00
4.120689655172413840e-02,0.000000000000000000e+00
4.130691329092735231e-02,0.000000000000000000e+00
4.140693003013057316e-02,0.000000000000000000e+00
4.150694676933378013e-02,0.000000000000000000e+00
4.160696350853700098e-02,0.000000000000000000e+00
4.170698024774021490e-02,0.000000000000000000e+00
4.180699698694342881e-02,0.000000000000000000e+00
4.190701372614663578e-02,0.000000000000000000e+00
4.200703046534985663e-02,0.000000000000000000e+00
4.210704720455306360e-02,0.000000000000000000e+00
4.220706394375628445e-02,0.000000000000000000e+00
4.230708068295949836e-02,0.000000000000000000e+00
4.240709742216270534e-02,0.000000000000000000e+00
4.250711416136591925e-02,0.000000000000000000e+00
4.260713090056914010e-02,0.000000000000000000e+00
4.270714763977234707e-02,0.000000000000000000e+00
4.280716437897556792e-02,0.000000000000000000e+00
4.290718111817877489e-02,0.000000000000000000e+00
4.300719785738198880e-02,0.000000000000000000e+00
4.310721459658520271e-02,0.000000000000000000e+00
4.320723133578842357e-02,0.000000000000000000e+00
4.330724807499163054e-02,0.000000000000000000e+00
4.340726481419484445e-02,0.000000000000000000e+00
4.350728155339805836e-02,0.000000000000000000e+00
4.360729829260127227e-02,0.000000000000000000e+00
4.370731503180448618e-02,0.000000000000000000e+00
4.380733177100770703e-02,0.000000000000000000e+00
4.390734851021092094e-02,0.000000000000000000e+00
4.400736524941412792e-02,0.000000000000000000e+00
4.410738198861734877e-02,0.000000000000000000e+00
4.420739872782056268e-02,0.000000000000000000e+00
4.430741546702377659e-02,0.000000000000000000e+00
4.440743220622698356e-02,0.000000000000000000e+00
4.450744894543020441e-02,0.000000000000000000e+00
4.460746568463341138e-02,0.000000000000000000e+00
4.470748242383663223e-02,0.000000000000000000e+00
4.480749916303984615e-02,0.000000000000000000e+00
4.490751590224305312e-02,0.000000000000000000e+00
4.500753264144626703e-02,0.000000000000000000e+00
4.510754938064948788e-02,0.000000000000000000e+00
4.520756611985269485e-02,0.000000000000000000e+00
4.530758285905591570e-02,0.000000000000000000e+00
4.540759959825912268e-02,0.000000000000000000e+00
4.550761633746233659e-02,0.000000000000000000e+00
4.560763307666555050e-02,0.000000000000000000e+00
4.570764981586877135e-02,0.000000000000000000e+00
4.580766655507197832e-02,0.000000000000000000e+00
4.590768329427519917e-02,0.000000000000000000e+00
4.600770003347840614e-02,0.000000000000000000e+00
4.610771677268162005e-02,0.000000000000000000e+00
4.620773351188483397e-02,0.000000000000000000e+00
4.630775025108805482e-02,0.000000000000000000e+00
4.640776699029126873e-02,0.000000000000000000e+00
4.650778372949447570e-02,0.000000000000000000e+00
4.660780046869769655e-02,0.000000000000000000e+00
4.670781720790091046e-02,0.000000000000000000e+00
4.680783394710412437e-02,0.000000000000000000e+00
4.690785068630733828e-02,0.000000000000000000e+00
4.700786742551055220e-02,0.000000000000000000e+00
4.710788416471375917e-02,0.000000000000000000e+00
4.720790090391698002e-02,0.000000000000000000e+00
4.730791764312019393e-02,0.000000000000000000e+00
4.740793438232340784e-02,0.000000000000000000e+00
4.750795112152661481e-02,0.000000000000000000e+00
4.760796786072983566e-02,0.000000000000000000e+00
4.770798459993304264e-02,0.000000000000000000e+00
4.780800133913626349e-02,0.000000000000000000e+00
4.790801807833947740e-02,0.000000000000000000e+00
4.800803481754268437e-02,0.000000000000000000e+00
4.810805155674589828e-02,0.000000000000000000e+00
4.820806829594911913e-02,0.000000000000000000e+00
4.830808503515232610e-02,0.000000000000000000e+00
4.840810177435554695e-02,0.000000000000000000e+00
4.850811851355875393e-02,0.000000000000000000e+00
4.860813525276196784e-02,0.000000000000000000e+00
4.870815199196518869e-02,0.000000000000000000e+00
4.880816873116840260e-02,0.000000000000000000e+00
4.890818547037161651e-02,0.000000000000000000e+00
4.900820220957482348e-02,0.000000000000000000e+00
4.910821894877804433e-02,0.000000000000000000e+00
4.920823568798125131e-02,0.000000000000000000e+00
4.930825242718447216e-02,0.000000000000000000e+00
4.940826916638768607e-02,0.000000000000000000e+00
4.950828590559089998e-02,0.000000000000000000e+00
4.960830264479410695e-02,0.000000000000000000e+00
4.970831938399732780e-02,0.000000000000000000e+00
4.980833612320054171e-02,0.000000000000000000e+00
4.990835286240375562e-02,0.000000000000000000e+00
5.000836960160696953e-02,0.000000000000000000e+00
5.010838634081018345e-02,0.000000000000000000e+00
5.020840308001339042e-02,0.000000000000000000e+00
5.030841981921661127e-02,0.000000000000000000e+00
5.040843655841982518e-02,0.000000000000000000e+00
5.050845329762303909e-02,0.000000000000000000e+00
5.060847003682624606e-02,0.000000000000000000e+00
5.070848677602946691e-02,0.000000000000000000e+00
5.080850351523267389e-02,0.000000000000000000e+00
5.090852025443589474e-02,0.000000000000000000e+00
5.100853699363910865e-02,0.000000000000000000e+00
5.110855373284231562e-02,0.000000000000000000e+00
5.120857047204553647e-02,0.000000000000000000e+00
5.130858721124875038e-02,0.000000000000000000e+00
5.140860395045196429e-02,0.000000000000000000e+00
5.150862068965517820e-02,0.000000000000000000e+00
5.160863742885839212e-02,0.000000000000000000e+00
5.170865416806159909e-02,0.000000000000000000e+00
5.180867090726481994e-02,0.000000000000000000e+00
5.190868764646803385e-02,0.000000000000000000e+00
5.200870438567124776e-02,0.000000000000000000e+00
5.210872112487445473e-02,0.000000000000000000e+00
5.220873786407767558e-02,0.000000000000000000e+00
5.230875460328088256e-02,0.000000000000000000e+00
5.240877134248410341e-02,0.000000000000000000e+00
5.250878808168731732e-02,0.000000000000000000e+00
5.260880482089052429e-02,0.000000000000000000e+00
5.270882156009373820e-02,0.000000000000000000e+00
5.280883829929695905e-02,0.000000000000000000e+00
5.290885503850017296e-02,0.000000000000000000e+00
5.300887177770338687e-02,0.000000000000000000e+00
5.310888851690659385e-02,0.000000000000000000e+00
5.320890525610981470e-02,0.000000000000000000e+00
5.330892199531302167e-02,0.000000000000000000e+00
5.340893873451624252e-02,0.000000000000000000e+00
5.350895547371946337e-02,0.000000000000000000e+00
5.360897221292267034e-02,0.000000000000000000e+00
5.370898895212588425e-02,0.000000000000000000e+00
5.380900569132909816e-02,0.000000000000000000e+00
5.390902243053231208e-02,0.000000000000000000e+00
5.400903916973552599e-02,0.000000000000000000e+00
5.410905590893874684e-02,0.000000000000000000e+00
5.420907264814194687e-02,0.000000000000000000e+00
5.430908938734516772e-02,0.000000000000000000e+00
5.440910612654838163e-02,0.000000000000000000e+00
5.450912286575159554e-02,0.000000000000000000e+00
5.460913960495480945e-02,0.000000000000000000e+00
5.470915634415802337e-02,0.000000000000000000e+00
5.480917308336123034e-02,0.000000000000000000e+00
5.490918982256445119e-02,0.000000000000000000e+00
5.500920656176766510e-02,0.000000000000000000e+00
5.510922330097087901e-02,0.000000000000000000e+00
5.520924004017408598e-02,0.000000000000000000e+00
5.530925677937730683e-02,0.000000000000000000e+00
5.540927351858051381e-02,0.000000000000000000e+00
5.550929025778373466e-02,0.000000000000000000e+00
5.560930699698694857e-02,0.000000000000000000e+00
5.570932373619015554e-02,0.000000000000000000e+00
5.580934047539336945e-02,0.000000000000000000e+00
5.590935721459659030e-02,0.000000000000000000e+00
5.600937395379981115e-02,0.000000000000000000e+00
5.610939069300301812e-02,0.000000000000000000e+00
5.620940743220623204e-02,0.000000000000000000e+00
5.630942417140944595e-02,0.000000000000000000e+00
5.640944091061265986e-02,0.000000000000000000e+00
5.650945764981587377e-02,0.000000000000000000e+00
5.660947438901909462e-02,0.000000000000000000e+00
5.670949112822229465e-02,0.000000000000000000e+00
5.680950786742551550e-02,0.000000000000000000e+00
5.690952460662872942e-02,0.000000000000000000e+00
5.700954134583194333e-02,0.000000000000000000e+00
5.710955808503515724e-02,0.000000000000000000e+00
5.720957482423837809e-02,0.000000000000000000e+00
5.730959156344157812e-02,0.000000000000000000e+00
5.740960830264479897e-02,0.000000000000000000e+00
5.750962504184801288e-02,0.000000000000000000e+00
5.760964178105122679e-02,0.000000000000000000e+00
5.770965852025444071e-02,0.000000000000000000e+00
