#timeI (float64)[1],SendToVerticalValue__MARTE_NODE_IVO3.DataCollection.Channel_125 (float64)[1]
2.130413511939429488e-02,0.000000000000000000e+00
2.140415453310037103e-02,0.000000000000000000e+00
2.150417394680644717e-02,0.000000000000000000e+00
2.160419336051252678e-02,0.000000000000000000e+00
2.170421277421859946e-02,0.000000000000000000e+00
2.180423218792467560e-02,0.000000000000000000e+00
2.190425160163075521e-02,0.000000000000000000e+00
2.200427101533683136e-02,0.000000000000000000e+00
2.210429042904290403e-02,0.000000000000000000e+00
2.220430984274898364e-02,0.000000000000000000e+00
2.230432925645505979e-02,0.000000000000000000e+00
2.240434867016113593e-02,0.000000000000000000e+00
2.250436808386721207e-02,0.000000000000000000e+00
2.260438749757328822e-02,0.000000000000000000e+00
2.270440691127936436e-02,0.000000000000000000e+00
2.280442632498544397e-02,0.000000000000000000e+00
2.290444573869151665e-02,0.000000000000000000e+00
2.300446515239759279e-02,0.000000000000000000e+00
2.310448456610367240e-02,0.000000000000000000e+00
2.320450397980974855e-02,0.000000000000000000e+00
2.330452339351582122e-02,0.000000000000000000e+00
2.340454280722190084e-02,0.000000000000000000e+00
2.350456222092797698e-02,0.000000000000000000e+00
2.360458163463405312e-02,0.000000000000000000e+00
2.370460104834012927e-02,0.000000000000000000e+00
2.380462046204620541e-02,0.000000000000000000e+00
2.390463987575228155e-02,0.000000000000000000e+00
2.400465928945836117e-02,0.000000000000000000e+00
2.410467870316443384e-02,0.000000000000000000e+00
2.420469811687050998e-02,0.000000000000000000e+00
2.430471753057658960e-02,0.000000000000000000e+00
2.440473694428266574e-02,0.000000000000000000e+00
2.450475635798873841e-02,0.000000000000000000e+00
2.460477577169481803e-02,0.000000000000000000e+00
2.470479518540089417e-02,0.000000000000000000e+00
2.480481459910697031e-02,0.000000000000000000e+00
2.490483401281304646e-02,0.000000000000000000e+00
2.500485342651912260e-02,0.000000000000000000e+00
2.510487284022519874e-02,0.000000000000000000e+00
2.520489225393127836e-02,0.000000000000000000e+00
2.530491166763735103e-02,0.000000000000000000e+00
2.540493108134342717e-02,0.000000000000000000e+00
2.550495049504950679e-02,0.000000000000000000e+00
2.560496990875558293e-02,0.000000000000000000e+00
2.570498932246165560e-02,0.000000000000000000e+00
2.580500873616773522e-02,0.000000000000000000e+00
2.590502814987381136e-02,0.000000000000000000e+00
2.600504756357988750e-02,0.000000000000000000e+00
2.610506697728596712e-02,0.000000000000000000e+00
2.620508639099203979e-02,0.000000000000000000e+00
2.630510580469811593e-02,0.000000000000000000e+00
2.640512521840419555e-02,0.000000000000000000e+00
2.650514463211027169e-02,0.000000000000000000e+00
2.660516404581634436e-02,0.000000000000000000e+00
2.670518345952242398e-02,0.000000000000000000e+00
2.680520287322850012e-02,0.000000000000000000e+00
2.690522228693457626e-02,0.000000000000000000e+00
2.700524170064065241e-02,0.000000000000000000e+00
2.710526111434672855e-02,0.000000000000000000e+00
2.720528052805280469e-02,0.000000000000000000e+00
2.730529994175888778e-02,0.000000000000000000e+00
2.740531935546496045e-02,0.000000000000000000e+00
2.750533876917103659e-02,0.000000000000000000e+00
2.760535818287711621e-02,0.000000000000000000e+00
2.770537759658319235e-02,0.000000000000000000e+00
2.780539701028926503e-02,0.000000000000000000e+00
2.790541642399534464e-02,0.000000000000000000e+00
2.800543583770142078e-02,0.000000000000000000e+00
2.810545525140749692e-02,0.000000000000000000e+00
2.820547466511357307e-02,0.000000000000000000e+00
2.830549407881964921e-02,0.000000000000000000e+00
2.840551349252572536e-02,0.000000000000000000e+00
2.850553290623180497e-02,0.000000000000000000e+00
2.860555231993787764e-02,0.000000000000000000e+00
2.870557173364395379e-02,0.000000000000000000e+00
2.880559114735003340e-02,0.000000000000000000e+00
2.890561056105610954e-02,0.000000000000000000e+00
2.900562997476218222e-02,0.000000000000000000e+00
2.910564938846826183e-02,0.000000000000000000e+00
2.920566880217433797e-02,0.000000000000000000e+00
2.930568821588041412e-02,0.000000000000000000e+00
2.940570762958649026e-02,0.000000000000000000e+00
2.950572704329256640e-02,0.000000000000000000e+00
2.960574645699864255e-02,0.000000000000000000e+00
2.970576587070472216e-02,0.000000000000000000e+00
2.980578528441079483e-02,0.000000000000000000e+00
2.990580469811687098e-02,0.000000000000000000e+00
3.000582411182295059e-02,0.000000000000000000e+00
3.010584352552902673e-02,0.000000000000000000e+00
3.020586293923509941e-02,0.000000000000000000e+00
3.030588235294117902e-02,0.000000000000000000e+00
3.040590176664725516e-02,0.000000000000000000e+00
3.050592118035333131e-02,0.000000000000000000e+00
3.060594059405940745e-02,0.000000000000000000e+00
3.070596000776548359e-02,0.000000000000000000e+00
3.080597942147155974e-02,0.000000000000000000e+00
3.090599883517763935e-02,0.000000000000000000e+00
3.100601824888371202e-02,0.000000000000000000e+00
3.110603766258978817e-02,0.000000000000000000e+00
3.120605707629586778e-02,0.000000000000000000e+00
3.130607649000194392e-02,0.000000000000000000e+00
3.140609590370802007e-02,0.000000000000000000e+00
3.150611531741409621e-02,0.000000000000000000e+00
3.160613473112017235e-02,0.000000000000000000e+00
3.170615414482624850e-02,0.000000000000000000e+00
3.180617355853232464e-02,0.000000000000000000e+00
3.190619297223840078e-02,0.000000000000000000e+00
3.200621238594447693e-02,0.000000000000000000e+00
3.210623179965056001e-02,0.000000000000000000e+00
3.220625121335662921e-02,0.000000000000000000e+00
3.230627062706271230e-02,0.000000000000000000e+00
3.240629004076878844e-02,0.000000000000000000e+00
3.250630945447485765e-02,0.000000000000000000e+00
3.260632886818094073e-02,0.000000000000000000e+00
3.270634828188701687e-02,0.000000000000000000e+00
3.280636769559308608e-02,0.000000000000000000e+00
3.290638710929916916e-02,0.000000000000000000e+00
3.300640652300524530e-02,0.000000000000000000e+00
3.310642593671132144e-02,0.000000000000000000e+00
3.320644535041739759e-02,0.000000000000000000e+00
3.330646476412346679e-02,0.000000000000000000e+00
3.340648417782954988e-02,0.000000000000000000e+00
3.350650359153562602e-02,0.000000000000000000e+00
3.360652300524170910e-02,0.000000000000000000e+00
3.370654241894777831e-02,0.000000000000000000e+00
3.380656183265385445e-02,0.000000000000000000e+00
3.390658124635993059e-02,0.000000000000000000e+00
3.400660066006600674e-02,0.000000000000000000e+00
3.410662007377208288e-02,0.000000000000000000e+00
3.420663948747816596e-02,0.000000000000000000e+00
3.430665890118423517e-02,0.000000000000000000e+00
3.440667831489031825e-02,0.000000000000000000e+00
3.450669772859638745e-02,0.000000000000000000e+00
3.460671714230246360e-02,0.000000000000000000e+00
3.470673655600854668e-02,0.000000000000000000e+00
3.480675596971462282e-02,0.000000000000000000e+00
3.490677538342069203e-02,0.000000000000000000e+00
3.500679479712677511e-02,0.000000000000000000e+00
3.510681421083284431e-02,0.000000000000000000e+00
3.520683362453892740e-02,0.000000000000000000e+00
3.530685303824500354e-02,0.000000000000000000e+00
3.540687245195107968e-02,0.000000000000000000e+00
3.550689186565715583e-02,0.000000000000000000e+00
3.560691127936323197e-02,0.000000000000000000e+00
3.570693069306930117e-02,0.000000000000000000e+00
3.580695010677538426e-02,0.000000000000000000e+00
3.590696952048146040e-02,0.000000000000000000e+00
3.600698893418754348e-02,0.000000000000000000e+00
3.610700834789361269e-02,0.000000000000000000e+00
3.620702776159968883e-02,0.000000000000000000e+00
3.630704717530576497e-02,0.000000000000000000e+00
3.640706658901184112e-02,0.000000000000000000e+00
3.650708600271792420e-02,0.000000000000000000e+00
3.660710541642400034e-02,0.000000000000000000e+00
3.670712483013007649e-02,0.000000000000000000e+00
3.680714424383615263e-02,0.000000000000000000e+00
3.690716365754222877e-02,0.000000000000000000e+00
3.700718307124829798e-02,0.000000000000000000e+00
3.710720248495438800e-02,0.000000000000000000e+00
3.720722189866045720e-02,0.000000000000000000e+00
3.730724131236653335e-02,0.000000000000000000e+00
3.740726072607260949e-02,0.000000000000000000e+00
3.750728013977868563e-02,0.000000000000000000e+00
3.760729955348476178e-02,0.000000000000000000e+00
3.770731896719084486e-02,0.000000000000000000e+00
3.780733838089691407e-02,0.000000000000000000e+00
3.790735779460299715e-02,0.000000000000000000e+00
3.800737720830906635e-02,0.000000000000000000e+00
3.810739662201514250e-02,0.000000000000000000e+00
3.820741603572121864e-02,0.000000000000000000e+00
3.830743544942730172e-02,0.000000000000000000e+00
3.840745486313337786e-02,0.000000000000000000e+00
3.850747427683945401e-02,0.000000000000000000e+00
3.860749369054552321e-02,0.000000000000000000e+00
3.870751310425160630e-02,0.000000000000000000e+00
3.880753251795767550e-02,0.000000000000000000e+00
3.890755193166375858e-02,0.000000000000000000e+00
3.900757134536983473e-02,0.000000000000000000e+00
3.910759075907591087e-02,0.000000000000000000e+00
3.920761017278198701e-02,0.000000000000000000e+00
3.930762958648806316e-02,0.000000000000000000e+00
3.940764900019413236e-02,0.000000000000000000e+00
3.950766841390022238e-02,0.000000000000000000e+00
3.960768782760629159e-02,0.000000000000000000e+00
3.970770724131236773e-02,0.000000000000000000e+00
3.980772665501844387e-02,0.000000000000000000e+00
3.990774606872452002e-02,0.000000000000000000e+00
4.000776548243059616e-02,0.000000000000000000e+00
4.010778489613667924e-02,0.000000000000000000e+00
4.020780430984274845e-02,0.000000000000000000e+00
4.030782372354883153e-02,0.000000000000000000e+00
4.040784313725490073e-02,0.000000000000000000e+00
4.050786255096097688e-02,0.000000000000000000e+00
4.060788196466705302e-02,0.000000000000000000e+00
4.070790137837313610e-02,0.000000000000000000e+00
4.080792079207921225e-02,0.000000000000000000e+00
4.090794020578528839e-02,0.000000000000000000e+00
4.100795961949135759e-02,0.000000000000000000e+00
4.110797903319744068e-02,0.000000000000000000e+00
4.120799844690350988e-02,0.000000000000000000e+00
4.130801786060959296e-02,0.000000000000000000e+00
4.140803727431566911e-02,0.000000000000000000e+00
4.150805668802174525e-02,0.000000000000000000e+00
4.160807610172782139e-02,0.000000000000000000e+00
4.170809551543389754e-02,0.000000000000000000e+00
4.180811492913996674e-02,0.000000000000000000e+00
4.190813434284605676e-02,0.000000000000000000e+00
4.200815375655212597e-02,0.000000000000000000e+00
4.210817317025820905e-02,0.000000000000000000e+00
4.220819258396427825e-02,0.000000000000000000e+00
4.230821199767035440e-02,0.000000000000000000e+00
4.240823141137643748e-02,0.000000000000000000e+00
4.250825082508251362e-02,0.000000000000000000e+00
4.260827023878858977e-02,0.000000000000000000e+00
4.270828965249466591e-02,0.000000000000000000e+00
4.280830906620074205e-02,0.000000000000000000e+00
4.290832847990681820e-02,0.000000000000000000e+00
4.300834789361289434e-02,0.000000000000000000e+00
4.310836730731897048e-02,0.000000000000000000e+00
4.320838672102505357e-02,0.000000000000000000e+00
4.330840613473112277e-02,0.000000000000000000e+00
4.340842554843719892e-02,0.000000000000000000e+00
4.350844496214327506e-02,0.000000000000000000e+00
4.360846437584935120e-02,0.000000000000000000e+00
4.370848378955543428e-02,0.000000000000000000e+00
4.380850320326151043e-02,0.000000000000000000e+00
4.390852261696757963e-02,0.000000000000000000e+00
4.400854203067366271e-02,0.000000000000000000e+00
4.410856144437973192e-02,0.000000000000000000e+00
4.420858085808580806e-02,0.000000000000000000e+00
4.430860027179189115e-02,0.000000000000000000e+00
4.440861968549796729e-02,0.000000000000000000e+00
4.450863909920404343e-02,0.000000000000000000e+00
4.460865851291011958e-02,0.000000000000000000e+00
4.470867792661618878e-02,0.000000000000000000e+00
4.480869734032227186e-02,0.000000000000000000e+00
4.490871675402834801e-02,0.000000000000000000e+00
4.500873616773442415e-02,0.000000000000000000e+00
4.510875558144050029e-02,0.000000000000000000e+00
4.520877499514657644e-02,0.000000000000000000e+00
4.530879440885265258e-02,0.000000000000000000e+00
4.540881382255872872e-02,0.000000000000000000e+00
4.550883323626480487e-02,0.000000000000000000e+00
4.560885264997088795e-02,0.000000000000000000e+00
4.570887206367695715e-02,0.000000000000000000e+00
4.580889147738303330e-02,0.000000000000000000e+00
4.590891089108910944e-02,0.000000000000000000e+00
4.600893030479518558e-02,0.000000000000000000e+00
4.610894971850126867e-02,0.000000000000000000e+00
4.620896913220734481e-02,0.000000000000000000e+00
4.630898854591341401e-02,0.000000000000000000e+00
4.640900795961949710e-02,0.000000000000000000e+00
4.650902737332556630e-02,0.000000000000000000e+00
4.660904678703164244e-02,0.000000000000000000e+00
4.670906620073772553e-02,0.000000000000000000e+00
4.680908561444380167e-02,0.000000000000000000e+00
4.690910502814987781e-02,0.000000000000000000e+00
4.700912444185595396e-02,0.000000000000000000e+00
4.710914385556202316e-02,0.000000000000000000e+00
4.720916326926810624e-02,0.000000000000000000e+00
4.730918268297418239e-02,0.000000000000000000e+00
4.740920209668025853e-02,0.000000000000000000e+00
4.750922151038633467e-02,0.000000000000000000e+00
4.760924092409241082e-02,0.000000000000000000e+00
4.770926033779848696e-02,0.000000000000000000e+00
4.780927975150456311e-02,0.000000000000000000e+00
4.790929916521063925e-02,0.000000000000000000e+00
4.800931857891672233e-02,0.000000000000000000e+00
4.810933799262279154e-02,0.000000000000000000e+00
4.820935740632886768e-02,0.000000000000000000e+00
4.830937682003494382e-02,0.000000000000000000e+00
4.840939623374101997e-02,0.000000000000000000e+00
4.850941564744710999e-02,0.000000000000000000e+00
4.860943506115317919e-02,0.000000000000000000e+00
4.870945447485925534e-02,0.000000000000000000e+00
4.880947388856533148e-02,0.000000000000000000e+00
4.890949330227140762e-02,0.000000000000000000e+00
4.900951271597747683e-02,0.000000000000000000e+00
4.910953212968356685e-02,0.000000000000000000e+00
4.920955154338963605e-02,0.000000000000000000e+00
4.930957095709571913e-02,0.000000000000000000e+00
4.940959037080178834e-02,0.000000000000000000e+00
4.950960978450786448e-02,0.000000000000000000e+00
4.960962919821394063e-02,0.000000000000000000e+00
4.970964861192002371e-02,0.000000000000000000e+00
4.980966802562609291e-02,0.000000000000000000e+00
4.990968743933217600e-02,0.000000000000000000e+00
5.000970685303824520e-02,0.000000000000000000e+00
5.010972626674432828e-02,0.000000000000000000e+00
5.020974568045039749e-02,0.000000000000000000e+00
5.030976509415648057e-02,0.000000000000000000e+00
5.040978450786255671e-02,0.000000000000000000e+00
5.050980392156863286e-02,0.000000000000000000e+00
5.060982333527470206e-02,0.000000000000000000e+00
5.070984274898078514e-02,0.000000000000000000e+00
5.080986216268685435e-02,0.000000000000000000e+00
5.090988157639294437e-02,0.000000000000000000e+00
5.100990099009901357e-02,0.000000000000000000e+00
5.110992040380508972e-02,0.000000000000000000e+00
5.120993981751116586e-02,0.000000000000000000e+00
5.130995923121724200e-02,0.000000000000000000e+00
5.140997864492331121e-02,0.000000000000000000e+00
5.150999805862939429e-02,0.000000000000000000e+00
5.161001747233547043e-02,0.000000000000000000e+00
5.171003688604155352e-02,0.000000000000000000e+00
5.181005629974762272e-02,0.000000000000000000e+00
5.191007571345369886e-02,0.000000000000000000e+00
5.201009512715977501e-02,0.000000000000000000e+00
5.211011454086585115e-02,0.000000000000000000e+00
5.221013395457193423e-02,0.000000000000000000e+00
5.231015336827801038e-02,0.000000000000000000e+00
5.241017278198407958e-02,0.000000000000000000e+00
5.251019219569016266e-02,0.000000000000000000e+00
5.261021160939623187e-02,0.000000000000000000e+00
5.271023102310230801e-02,0.000000000000000000e+00
5.281025043680839109e-02,0.000000000000000000e+00
5.291026985051446724e-02,0.000000000000000000e+00
5.301028926422054338e-02,0.000000000000000000e+00
5.311030867792661952e-02,0.000000000000000000e+00
5.321032809163268873e-02,0.000000000000000000e+00
5.331034750533877181e-02,0.000000000000000000e+00
5.341036691904484796e-02,0.000000000000000000e+00
5.351038633275092410e-02,0.000000000000000000e+00
5.361040574645700024e-02,0.000000000000000000e+00
5.371042516016307639e-02,0.000000000000000000e+00
5.381044457386915253e-02,0.000000000000000000e+00
5.391046398757522867e-02,0.000000000000000000e+00
5.401048340128130482e-02,0.000000000000000000e+00
5.411050281498738790e-02,0.000000000000000000e+00
5.421052222869345710e-02,0.000000000000000000e+00
5.431054164239953325e-02,0.000000000000000000e+00
5.441056105610560939e-02,0.000000000000000000e+00
5.451058046981168553e-02,0.000000000000000000e+00
5.461059988351777555e-02,0.000000000000000000e+00
5.471061929722384476e-02,0.000000000000000000e+00
5.481063871092992090e-02,0.000000000000000000e+00
5.491065812463599705e-02,0.000000000000000000e+00
5.501067753834207319e-02,0.000000000000000000e+00
5.511069695204814239e-02,0.000000000000000000e+00
5.521071636575423242e-02,0.000000000000000000e+00
5.531073577946030162e-02,0.000000000000000000e+00
5.541075519316638470e-02,0.000000000000000000e+00
5.551077460687245391e-02,0.000000000000000000e+00
5.561079402057853005e-02,0.000000000000000000e+00
5.571081343428460619e-02,0.000000000000000000e+00
5.581083284799068928e-02,0.000000000000000000e+00
5.591085226169675848e-02,0.000000000000000000e+00
5.601087167540284156e-02,0.000000000000000000e+00
5.611089108910891077e-02,0.000000000000000000e+00
5.621091050281499385e-02,0.000000000000000000e+00
5.631092991652106305e-02,0.000000000000000000e+00
5.641094933022714614e-02,0.000000000000000000e+00
5.651096874393322228e-02,0.000000000000000000e+00
5.661098815763929842e-02,0.000000000000000000e+00
5.671100757134536763e-02,0.000000000000000000e+00
5.681102698505145071e-02,0.000000000000000000e+00
5.691104639875751992e-02,0.000000000000000000e+00
5.701106581246360994e-02,0.000000000000000000e+00
5.711108522616967914e-02,0.000000000000000000e+00
5.721110463987575528e-02,0.000000000000000000e+00
5.731112405358183143e-02,0.000000000000000000e+00
5.741114346728790757e-02,0.000000000000000000e+00
5.751116288099397678e-02,0.000000000000000000e+00
5.761118229470006680e-02,0.000000000000000000e+00
5.771120170840613600e-02,0.000000000000000000e+00
