Shot,C1,C2,C3,C4,RMSE_R,R2_R,RMSE_Z,R2_Z
46241,-0.0002466773119637,0.4578751604726997,0.0002031519431365,0.0016115131421156,0.2247991,-0.000286,0.03709422,0.003087
53071,0.0055321873722988,0.172644225236764,-0.0026298659714417,-0.0497020442435846,2.139652,-0.000343,1.085556,0.000876
45967,-9.672684059775148e-05,0.4572168433964911,0.0002996092344563,0.0108460271585867,0.0426417,-0.045137,0.2893175,-0.14742
45754,-0.0008820574502781,0.438689262844836,-0.0002070626165342,0.0045844773474359,0.1684485,0.018161,0.2863216,-0.037602
53099,0.00220853711150346,0.4478142842267516,0.00042610104552347287,-0.0001069636218780972,0.4564589,-0.083048,0.1335353,-0.002323
53105,-1.8308870571028145e-03,5.5351254600884914e-01,-7.7790801317792366e-05,1.2415035805509875e-02,1.192077e-01,-0.108405,5.416474e-02,-0.057245
